 13102005  19   3 0410001 1103.89***** 26.89* 3M** **00000000 13******** LL 04648588 06107595  44 * 82 ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410002 1101.98***** 26.98* 2 ** **00000000 ********** LL 04648588 06107595  44 * 79 ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410003 1123.68***** 30.58* 3 ** **00000000 ********** LL 04648588 06107595  44 * 88 ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410004 1 93.51***** 22.07* 4 ** **00000000 ********** LL 04648588 06107595  44 * 66 ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410005 1102.06***** 25.03* 3 ** **00000000 *111****** LL 04648588 06107595  44 * 85 ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410006 1104.92***** 26.89* 3 ** **00000000 ********** LL 04648588 06107595  44 * 85 ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410007 1107.31***** 27.19* 2 ** **00000000 ********** LL 04648588 06107595  44 * 81 ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410008 1 98.59***** 18.53* 1 ** **00000000 ********** LL 04648588 06107595  44 * 64 ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410009 1101.01***** 18.12* 1 ** **00000000 ********** LL 04648588 06107595  44 * 38 ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410010 1 86.62***** 16.18* 1 ** **00000000 ********** LL 04648588 06107595  44 * 62 ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410011 1 82.96***** 15.37* 3M** **00000000 ********** LL 04648588 06107595  44 * 61 ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410012 1113.42***** 28.73* 3 ** **00000000 *****2**** LL 04648588 06107595  44 * 83 ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410013 1 59.03*****  9.65* 1 ** **00000000 ********** LL 04648588 06107595  44 **** ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410014 1 63.84***** 12.99* 3 ** **00000000 *1**1***** LL 04648588 06107595  44 * 63 ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410015 1 55.31*****  8.72* 1 ** **00000000 ********** LL 04648588 06107595  44 **** ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410016 1 36.82*****  5.25* 1 ** **00000000 ********** LL 04648588 06107595  44 **** ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410017 1 47.70*****  7.06* 1 ** **00000000 ********** LL 04648588 06107595  44 **** ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410018 1 38.49*****  5.64* 1 ** **00000000 ********** LL 04648588 06107595  44 **** ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410019 1 36.80*****  5.25* 1 ** **00000000 ********** LL 04648588 06107595  44 **** ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410020 1 55.23*****  8.58* 1 ** **00000000 ********** LL 04648588 06107595  44 **** ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410021 1 56.60***** 10.52* 1 ** **00000000 ********** LL 04648588 06107595  44 **** ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410022 1 35.68*****  5.01* 1 ** **00000000 ********** LL 04648588 06107595  44 **** ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410023 1 30.72*****  4.07* 1 ** **00000000 ********** LL 04648588 06107595  44 **** ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410024 1 33.47*****  4.42* 1 ** **00000000 ********** LL 04648588 06107595  44 **** ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410025 1 33.34*****  4.67* 1 ** **00000000 ********** LL 04648588 06107595  44 **** ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410026 1 29.85*****  3.79* 1 ** **00000000 ********** LL 04648588 06107595  44 **** ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410027 1 26.40*****  3.54* 1 ** **00000000 ********** LL 04648588 06107595  44 **** ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410028 1 18.67*****  2.42* 1 ** **00000000 ********** LL 04648588 06107595  44 **** ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410029 1 28.51*****  3.95* 1 ** **00000000 ********** LL 04648588 06107595  44 **** ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410030 1 14.58*****  1.68* 1 ** **00000000 ********** LL 04648588 06107595  44 **** ****       J.CHIASSON / S.ALBERT ***** *                
 13102005  19   3 0410031 2 57.4839.56 ****** 4 ** 2400000000 ********** LL 04648588 06107595  44 **** ****       J.CHIASSON / S.ALBERT ***** *                
