 15082000 12    3 0060001 1 88.22***** 16.07* 1 ** **00000000 ********** LL 00471132 00622894  31 * 54 ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060002 1 82.71***** 15.10* 1 ** **00000000 ********** LL 00471132 00622894  31 * 62 ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060003 1107.35***** 25.71* 1 ** **00000000 ********** LL 00471132 00622894  31 * 66 ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060004 1121.67***** 31.22* 1 ** **00000000 **1******* LL 00471132 00622894  31 * 72 ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060005 1124.02***** 31.32* 1 ** **00000000 ********** LL 00471132 00622894  31 * 67 ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060006 1103.48***** 24.74* 1 ** **00000000 ********** LL 00471132 00622894  31 * 69 ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060007 1 67.01***** 10.92* 1 ** **00000000 ********** LL 00471132 00622894  31 * 52 ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060008 1 72.88***** 12.14* 1 ** **00000000 ********** LL 00471132 00622894  31 * 53 ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060009 1 97.09***** 17.80* 1 ** **00000000 ********** LL 00471132 00622894  31 * 59 ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060010 1 80.05***** 16.42* 1 ** **00000000 ********** LL 00471132 00622894  31 * 72 ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060011 1106.75***** 25.69* 1 ** **00000000 ********** LL 00471132 00622894  31 * 53 ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060012 1104.28***** 24.92* 1 ** **00000000 ********** LL 00471132 00622894  31 * 50 ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060013 1101.42***** 25.45* 1 ** **00000000 ********** LL 00471132 00622894  31 * 58 ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060014 1 96.18***** 19.04* 2 ** **00000000 ********** LL 00471132 00622894  31 * 60 ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060015 1 92.16***** 16.56* 2 ** **00000000 *1**1***** LL 00471132 00622894  31 * 66 ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060016 1 83.97***** 15.75* 2 ** **00000000 *****2**** LL 00471132 00622894  31 * 53 ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060017 1113.79***** 28.99* 1 ** **00000000 ********** LL 00471132 00622894  31 * 64 ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060018 1 84.03***** 15.34* 2 ** **00000000 *****2**** LL 00471132 00622894  31 * 60 ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060019 1 93.47***** 17.72* 1 ** **00000000 ********** LL 00471132 00622894  31 * 52 ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060020 1 68.78***** 11.75* 1 ** **00000000 ********** LL 00471132 00622894  31 * 55 ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060021 1 84.93***** 19.08* 5 ** **00000000 ***1****** LL 00471132 00622894  31 * 68 ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060022 1 65.14***** 11.12* 1 ** **00000000 ********** LL 00471132 00622894  31 * 53 ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060023 1 64.78***** 13.55* 1 ** **00000000 ******11** LL 00471132 00622894  31 * 72 ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060024 1 60.03*****  9.77* 1 ** **00000000 ********** LL 00471132 00622894  31 * 51 ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060025 1 55.91*****  8.74* 1 ** **00000000 ********** LL 00471132 00622894  31 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060026 1 64.84***** 11.37* 1 ** **00000000 ********** LL 00471132 00622894  31 * 40 ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060027 1 64.21*****  9.92* 1 ** **00000000 ********** LL 00471132 00622894  31 * 50 ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060028 1 54.90*****  9.12* 1 ** **00000000 ********** LL 00471132 00622894  31 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060029 1 50.57*****  7.91* 1 ** **00000000 ********** LL 00471132 00622894  31 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060030 1 43.97*****  6.33* 1 ** **00000000 ********** LL 00471132 00622894  31 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060031 1 55.04*****  8.54* 1 ** **00000000 ********** LL 00471132 00622894  31 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060032 1 52.19*****  8.33* 1 ** **00000000 ********** LL 00471132 00622894  31 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060033 1 50.57*****  7.90* 1 ** **00000000 ********** LL 00471132 00622894  31 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060034 1 51.95*****  7.92* 1 ** **00000000 ********** LL 00471132 00622894  31 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060035 1 44.74*****  7.27* 1 ** **00000000 ********** LL 00471132 00622894  31 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060036 1 38.59*****  5.67* 1 ** **00000000 ********** LL 00471132 00622894  31 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060037 1 51.54*****  7.62* 1 ** **00000000 ********** LL 00471132 00622894  31 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060038 1 44.18*****  6.65* 1 ** **00000000 ********** LL 00471132 00622894  31 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060039 1 45.91*****  6.92* 1 ** **00000000 ********** LL 00471132 00622894  31 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060040 1 37.90*****  5.23* 1 ** **00000000 ********** LL 00471132 00622894  31 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060041 1 37.60*****  5.24* 1 ** **00000000 ********** LL 00471132 00622894  31 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060042 1 42.30*****  6.40* 1 ** **00000000 ********** LL 00471132 00622894  31 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060043 1 48.01*****  6.83* 1 ** **00000000 ********** LL 00471132 00622894  31 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060044 1 49.58*****  7.97* 1 ** **00000000 ********** LL 00471132 00622894  31 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060045 1 49.41*****  7.80* 1 ** **00000000 ********** LL 00471132 00622894  31 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15082000 12    3 0060046 1 42.24*****  6.42* 1 ** **00000000 ********** LL 00471132 00622894  31 **** ****       A. HEBERT/S. ALBERT   ***** *                
