 16082000 12    3 0020001 1125.75***** 33.38* 1 ** **00000000 *********1 LL 00471274 00631256  35 * 68 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020002 1125.78***** 34.12* 1 ** **00000000 ********** LL 00471274 00631256  35 * 72 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020003 1101.48***** 24.43* 1 ** **00000000 ********** LL 00471274 00631256  35 * 67 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020004 1120.59***** 28.84* 1 ** **00000000 ******11** LL 00471274 00631256  35 * 68 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020005 1101.44***** 20.04* 1 ** **00000000 ********** LL 00471274 00631256  35 * 60 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020006 1 79.91***** 14.55* 1 ** **00000000 ********** LL 00471274 00631256  35 * 53 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020007 1 71.09***** 12.27* 1 ** **00000000 **1******* LL 00471274 00631256  35 * 60 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020008 1 76.83***** 13.19* 1 ** **00000000 ********** LL 00471274 00631256  35 * 60 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020009 1 83.37***** 15.42* 1 ** **00000000 ********** LL 00471274 00631256  35 * 62 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020010 1112.00***** 27.16* 1 ** **00000000 ******1*** LL 00471274 00631256  35 * 72 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020011 1119.14***** 28.72* 1 ** **00000000 ********** LL 00471274 00631256  35 * 64 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020012 1111.72***** 27.77* 1 ** **00000000 ***1****** LL 00471274 00631256  35 * 72 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020013 1126.60***** 37.69* 1 ** **00000000 ********** LL 00471274 00631256  35 * 70 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020014 1 74.65***** 12.68* 1 ** **00000000 ********** LL 00471274 00631256  35 * 60 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020015 1 69.43***** 12.00* 1 ** **00000000 ********** LL 00471274 00631256  35 * 61 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020016 1 63.69***** 10.37* 1 ** **00000000 ********** LL 00471274 00631256  35 * 55 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020017 1 71.52***** 12.86* 1 ** **00000000 ********** LL 00471274 00631256  35 * 62 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020018 1101.37***** 24.89* 1 ** **00000000 ********** LL 00471274 00631256  35 * 70 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020019 1 69.77***** 11.19* 1 ** **00000000 ********** LL 00471274 00631256  35 * 54 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020020 1 83.84***** 19.18* 1 ** **00000000 ********** LL 00471274 00631256  35 * 78 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020021 1 68.00***** 14.16* 1 ** **00000000 *11****1** LL 00471274 00631256  35 * 69 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020022 1 72.25***** 12.74* 1 ** **00000000 ********** LL 00471274 00631256  35 * 59 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020023 1 68.37***** 11.46* 1 ** **00000000 ********** LL 00471274 00631256  35 * 59 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020024 1 63.47***** 13.33* 1 ** **00000000 ********** LL 00471274 00631256  35 * 67 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020025 1 58.02***** 12.03* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020026 1 76.92***** 13.58* 1 ** **00000000 ********** LL 00471274 00631256  35 * 50 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020027 1 88.84***** 16.08* 1 ** **00000000 ********** LL 00471274 00631256  35 * 60 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020028 1119.58***** 28.54* 1 ** **00000000 ***1**2*** LL 00471274 00631256  35 * 80 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020029 1120.97***** 29.06* 1 ** **00000000 ********** LL 00471274 00631256  35 * 67 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020030 1 93.37***** 17.78* 1 ** **00000000 *1******** LL 00471274 00631256  35 * 66 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020031 1 84.87***** 19.75* 1 ** **00000000 ********** LL 00471274 00631256  35 * 67 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020032 1 63.68***** 11.53* 1 ** **00000000 *2*****22* LL 00471274 00631256  35 * 50 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020033 1 57.44*****  9.36* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020034 1 66.20***** 11.93* 1 ** **00000000 *********2 LL 00471274 00631256  35 * 53 ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020035 1 53.50*****  8.64* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020036 1 55.93*****  9.18* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020037 1 57.15*****  9.51* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020038 1 52.36*****  8.15* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020039 1 52.50*****  8.35* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020040 1 50.46*****  7.85* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020041 1 55.12***** 11.78* 1 ** **00000000 ******22** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020042 1 52.40*****  8.52* 1 ** **00000000 ******2*** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020043 1 50.54*****  8.23* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020044 1 44.69*****  7.40* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020045 1 44.82*****  7.06* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020046 1 52.11*****  7.94* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020047 1 47.28*****  7.59* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020048 1 44.44*****  7.00* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020049 1 43.97*****  6.87* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020050 1 48.20*****  7.57* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020051 1 46.72*****  7.26* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020052 1 51.09*****  8.46* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020053 1 49.62*****  7.93* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020054 1 56.88*****  9.35* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020055 1 46.55*****  7.20* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020056 1 48.97*****  7.56* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020057 1 51.58*****  8.49* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020058 1 53.07*****  8.87* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020059 1 55.77*****  9.17* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020060 1 52.93*****  8.85* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020061 1 54.23*****  8.41* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020062 1 49.19*****  7.68* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020063 1 45.24*****  6.91* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 16082000 12    3 0020064 1 54.30*****  8.77* 1 ** **00000000 ********** LL 00471274 00631256  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
