 21092000 19    3 0160001 1 24.13*****  3.30* 1 ** **00000000 ********** LL 00463863 00610797  57 **** ****       A. HEBERT/S. ALBERT   ***** *                
 21092000 19    3 0160002 1 69.24*****  9.62* 1 ** **00000000 ********** LL 00463863 00610797  57 * 59 ****       A. HEBERT/S. ALBERT   ***** *                
 21092000 19    3 0160003 1 66.18***** 10.74* 1 ** **00000000 ********** LL 00463863 00610797  57 * 64 ****       A. HEBERT/S. ALBERT   ***** *                
 21092000 19    3 0160004 1 64.25***** 11.03* 1 ** **00000000 ***2****** LL 00463863 00610797  57 * 64 ****       A. HEBERT/S. ALBERT   ***** *                
 21092000 19    3 0160005 1 91.90***** 20.40* 4 ** **00000000 ****1***** LL 00463863 00610797  57 * 79 ****       A. HEBERT/S. ALBERT   ***** *                
 21092000 19    3 0160006 1 74.45***** 13.17* 1 ** **00000000 *******2** LL 00463863 00610797  57 * 59 ****       A. HEBERT/S. ALBERT   ***** *                
 21092000 19    3 0160007 1 78.13***** 13.73* 1 ** **00000000 ********** LL 00463863 00610797  57 * 67 ****       A. HEBERT/S. ALBERT   ***** *                
 21092000 19    3 0160008 1 58.17*****  9.79* 1 ** **00000000 *****2**** LL 00463863 00610797  57 **** ****       A. HEBERT/S. ALBERT   ***** *                
 21092000 19    3 0160009 1 67.80***** 11.49* 1 ** **00000000 ********** LL 00463863 00610797  57 * 67 ****       A. HEBERT/S. ALBERT   ***** *                
 21092000 19    3 0160010 1 74.71***** 13.33* 1 ** **00000000 ********** LL 00463863 00610797  57 * 67 ****       A. HEBERT/S. ALBERT   ***** *                
 21092000 19    3 0160011 1 63.93***** 11.05* 1 ** **00000000 ********** LL 00463863 00610797  57 * 59 ****       A. HEBERT/S. ALBERT   ***** *                
 21092000 19    3 0160012 1 63.74***** 10.60* 1 ** **00000000 ********** LL 00463863 00610797  57 * 61 ****       A. HEBERT/S. ALBERT   ***** *                
 21092000 19    3 0160013 1 39.09*****  6.05* 1 ** **00000000 ********** LL 00463863 00610797  57 **** ****       A. HEBERT/S. ALBERT   ***** *                
 21092000 19    3 0160014 1 67.16***** 10.18* 1 ** **00000000 ********** LL 00463863 00610797  57 * 61 ****       A. HEBERT/S. ALBERT   ***** *                
 21092000 19    3 0160015 1 62.75***** 10.82* 1 ** **00000000 ********** LL 00463863 00610797  57 * 52 ****       A. HEBERT/S. ALBERT   ***** *                
 21092000 19    3 0160016 1 70.37***** 12.78* 1 ** **00000000 ********** LL 00463863 00610797  57 * 66 ****       A. HEBERT/S. ALBERT   ***** *                
 21092000 19    3 0160017 1 76.60***** 13.51* 1 ** **00000000 ********** LL 00463863 00610797  57 * 67 ****       A. HEBERT/S. ALBERT   ***** *                
 21092000 19    3 0160018 1 75.46***** 15.81* 1 ** **00000000 11****1*** LL 00463863 00610797  57 * 77 ****       A. HEBERT/S. ALBERT   ***** *                
 21092000 19    3 0160019 1 84.84***** 19.78* 2 ** **00000000 ********** LL 00463863 00610797  57 * 83 ****       A. HEBERT/S. ALBERT   ***** *                
 21092000 19    3 0160020 1 63.16***** 10.72* 1 ** **00000000 ********1* LL 00463863 00610797  57 * 60 ****       A. HEBERT/S. ALBERT   ***** *                
 21092000 19    3 0160021 1 69.88***** 11.56* 1 ** **00000000 ********** LL 00463863 00610797  57 * 60 ****       A. HEBERT/S. ALBERT   ***** *                
 21092000 19    3 0160022 1 58.21*****  9.63* 1 ** **00000000 *****2**** LL 00463863 00610797  57 **** ****       A. HEBERT/S. ALBERT   ***** *                
 21092000 19    3 0160023 1 93.25***** 17.35* 1 ** **00000000 ********** LL 00463863 00610797  57 * 55 ****       A. HEBERT/S. ALBERT   ***** *                
