 05092008 12    3 0100001 1122.78***** 31.35* 1 ** **00000000 ********** LL 04719200 06328367  35 * 53 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100002 1104.67***** 19.79* 1 ** **00000000 ********** LL 04719200 06328367  35 * 43 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100003 1 80.63***** 14.93* 3 ** **00000000 ********** LL 04719200 06328367  35 * 50 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100004 1113.20***** 28.93* 1 ** **00000000 ********** LL 04719200 06328367  35 * 52 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100005 1123.92***** 33.51* 1 ** **00000000 ********** LL 04719200 06328367  35 * 54 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100006 1113.29***** 27.38* 1 ** **00000000 *****1**** LL 04719200 06328367  35 * 60 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100007 1102.99***** 20.66* 3M** **00000000 ********** LL 04719200 06328367  35 * 51 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100008 1107.35***** 26.13* 1 ** **00000000 ********** LL 04719200 06328367  35 * 51 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100009 1 98.46***** 17.80* 3M** **00000000 ********** LL 04719200 06328367  35 * 50 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100010 1 86.86***** 15.89* 3M** **00000000 **1******* LL 04719200 06328367  35 * 51 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100011 1109.46***** 28.07* 1 ** **00000000 ********** LL 04719200 06328367  35 * 54 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100012 1 93.63***** 17.82* 3M** **00000000 ******1*** LL 04719200 06328367  35 * 50 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100013 1 78.08***** 13.06* 3 ** **00000000 ********** LL 04719200 06328367  35 * 47 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100014 1 89.19***** 19.95* 1 ** **00000000 *11******* LL 04719200 06328367  35 * 58 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100015 1118.00***** 29.53* 1 ** **00000000 ********** LL 04719200 06328367  35 * 51 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100016 1 99.67***** 23.68* 4 ** **00000000 ********** LL 04719200 06328367  35 * 68 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100017 1 90.03***** 21.34* 5 ** **00000000 *******1** LL 04719200 06328367  35 * 61 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100018 1 85.62***** 15.10* 3M** **00000000 ********** LL 04719200 06328367  35 * 52 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100019 1 78.17***** 13.15* 3M** **00000000 ********** LL 04719200 06328367  35 * 56 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100020 1 96.38***** 22.28* 4 ** **00000000 ********** LL 04719200 06328367  35 * 66 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100021 1 82.65***** 13.98* 3M** **00000000 ********** LL 04719200 06328367  35 * 60 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100022 1104.00***** 25.19* 1 ** **00000000 ********** LL 04719200 06328367  35 * 50 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100023 1102.43***** 18.20* 1 ** **00000000 ********** LL 04719200 06328367  35 * 55 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100024 1 94.43***** 17.72* 3M** **00000000 ********** LL 04719200 06328367  35 * 50 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100025 1 70.26***** 11.58* 1 ** **00000000 ********** LL 04719200 06328367  35 * 44 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100026 1 56.75*****  8.36* 1 ** **00000000 ********** LL 04719200 06328367  35 **** ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100027 1 79.38***** 13.78* 3 ** **00000000 ***11***** LL 04719200 06328367  35 * 78 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100028 1 55.59*****  8.81* 1 ** **00000000 ********** LL 04719200 06328367  35 **** ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100029 1 59.75***** 11.80* 1 ** **00000000 ********** LL 04719200 06328367  35 **** ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100030 1 61.59*****  9.77* 1 ** **00000000 ********** LL 04719200 06328367  35 * 53 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100031 1 40.41*****  6.13* 1 ** **00000000 ********** LL 04719200 06328367  35 **** ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100032 1101.73***** 30.23* 1 ** **00000000 ********** LL 04719200 06328367  35 * 54 ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100033 1 35.27*****  4.95* 1 ** **00000000 ********** LL 04719200 06328367  35 **** ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100034 1 32.30*****  4.32* 1 ** **00000000 ********** LL 04719200 06328367  35 **** ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100035 1 36.62*****  4.94* 1 ** **00000000 ********** LL 04719200 06328367  35 **** ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100036 1 43.26*****  6.16* 1 ** **00000000 ********** LL 04719200 06328367  35 **** ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100037 1 39.95*****  6.24* 1 ** **00000000 ********** LL 04719200 06328367  35 **** ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100038 1 36.67*****  5.00* 1 ** **00000000 ********** LL 04719200 06328367  35 **** ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100039 1 36.37*****  5.37* 1 ** **00000000 ********** LL 04719200 06328367  35 **** ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100040 1 35.30*****  5.56* 1 ** **00000000 ********** LL 04719200 06328367  35 **** ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100041 1 31.46*****  4.48* 1 ** **00000000 ********** LL 04719200 06328367  35 **** ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100042 1 29.25*****  5.65* 1 ** **00000000 ********** LL 04719200 06328367  35 **** ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100043 1 36.81*****  4.81* 1 ** **00000000 ********** LL 04719200 06328367  35 **** ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100044 1 35.70*****  5.11* 1 ** **00000000 ********** LL 04719200 06328367  35 **** ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100045 1 27.30*****  3.58* 1 ** **00000000 ********** LL 04719200 06328367  35 **** ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100046 1 38.76*****  5.68* 1 ** **00000000 ********** LL 04719200 06328367  35 **** ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100047 1 35.74*****  4.84* 1 ** **00000000 ********** LL 04719200 06328367  35 **** ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100048 1 19.97*****  2.00* 1 ** **00000000 ********** LL 04719200 06328367  35 **** ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100049 1 13.94*****  1.68* 1 ** **00000000 ********** LL 04719200 06328367  35 **** ****       J. CHIASSON/S. ALBERT ***** *                
 05092008 12    3 0100050 1 13.47*****  1.87* 1 ** **00000000 ********** LL 04719200 06328367  35 **** ****       J. CHIASSON/S. ALBERT ***** *                
