 18092008 12    3 0060001 1109.73***** 26.27* 1 ** **00000000 ********** LL 04722540 06342010  36 * 60 ****       J.CHIASSON/S.ALBERT   ***** *                
 18092008 12    3 0060002 1113.51***** 28.69* 3 ** **00000000 ******1*11 LL 04722540 06342010  36 * 75 ****       J.CHIASSON/S.ALBERT   ***** *                
 18092008 12    3 0060003 1110.76***** 29.89* 4 ** **00000000 ********** LL 04722540 06342010  36 * 69 ****       J.CHIASSON/S.ALBERT   ***** *                
 18092008 12    3 0060004 1 92.95***** 23.71* 3M** **00000000 *****1**** LL 04722540 06342010  36 * 62 ****       J.CHIASSON/S.ALBERT   ***** *                
 18092008 12    3 0060005 1100.73***** 20.14* 1 ** **00000000 ********** LL 04722540 06342010  36 * 51 ****       J.CHIASSON/S.ALBERT   ***** *                
 18092008 12    3 0060006 1 84.56***** 18.48* 3M** **00000000 ********** LL 04722540 06342010  36 * 60 ****       J.CHIASSON/S.ALBERT   ***** *                
 18092008 12    3 0060007 1 68.56***** 14.70* 3M** **00000000 ******2*11 LL 04722540 06342010  36 * 60 ****       J.CHIASSON/S.ALBERT   ***** *                
 18092008 12    3 0060008 1 62.44***** 12.82* 1 ** **00000000 ********1* LL 04722540 06342010  36 * 66 ****       J.CHIASSON/S.ALBERT   ***** *                
 18092008 12    3 0060009 1 57.49***** 11.08* 1 ** **00000000 ********** LL 04722540 06342010  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 18092008 12    3 0060010 1 55.30*****  8.86* 1 ** **00000000 *****2**** LL 04722540 06342010  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 18092008 12    3 0060011 1 60.83***** 10.16* 1 ** **00000000 ********** LL 04722540 06342010  36 * 50 ****       J.CHIASSON/S.ALBERT   ***** *                
 18092008 12    3 0060012 1 51.48*****  8.00* 1 ** **00000000 ********** LL 04722540 06342010  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 18092008 12    3 0060013 1 53.12*****  8.48* 1 ** **00000000 ********** LL 04722540 06342010  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 18092008 12    3 0060014 1 54.10*****  8.60* 1 ** **00000000 ********** LL 04722540 06342010  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 18092008 12    3 0060015 1 40.76*****  6.06* 1 ** **00000000 ********** LL 04722540 06342010  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 18092008 12    3 0060016 1 36.23*****  5.98* 1 ** **00000000 ********** LL 04722540 06342010  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 18092008 12    3 0060017 1 35.42*****  5.18* 1 ** **00000000 ********** LL 04722540 06342010  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 18092008 12    3 0060018 1 41.15*****  5.93* 1 ** **00000000 ********** LL 04722540 06342010  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 18092008 12    3 0060019 1 36.22*****  5.16* 1 ** **00000000 ********** LL 04722540 06342010  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
