 16062007 19    3 0130001 1 90.05***** 16.90* 1 ** **00000000 ********** LL 04654448 06047651  47 * 48 ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130002 1127.46***** 34.97* 1 ** **00000000 ********** LL 04654448 06047651  47 * 33 ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130003 1123.99***** 32.37* 3M** **00000000 ********1* LL 04654448 06047651  47 * 86 ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130004 1123.92***** 33.11* 3 ** **00000000 ********** LL 04654448 06047651  47 * 80 ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130005 1127.90***** 33.45* 3M** **00000000 ********** LL 04654448 06047651  47 * 88 ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130006 1 92.80***** 16.87* 3 ** **00000000 ********** LL 04654448 06047651  47 * 74 ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130007 1124.90***** 31.70* 3 ** **00000000 ********** LL 04654448 06047651  47 * 90 ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130008 1124.15***** 31.43* 3 ** **00000000 ******11** LL 04654448 06047651  47 * 94 ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130009 1 82.11***** 19.01* 3 ** **00000000 ******1*** LL 04654448 06047651  47 * 82 ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130010 1120.31***** 30.58* 1 ** **00000000 ********** LL 04654448 06047651  47 * 50 ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130011 1 90.47***** 18.94* 4 ** **00000000 *1***1**** LL 04654448 06047651  47 * 65 ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130012 1 87.26***** 16.45* 3 ** **00000000 ********** LL 04654448 06047651  47 * 58 ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130013 1 71.99***** 14.60* 1 ** **00000000 ******1*2* LL 04654448 06047651  47 * 52 ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130014 1 71.47***** 12.62* 1 ** **00000000 ********** LL 04654448 06047651  47 * 43 ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130015 1 68.49***** 11.51* 1 ** **00000000 ********** LL 04654448 06047651  47 * 51 ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130016 1 71.12***** 10.45* 1 ** **00000000 ********** LL 04654448 06047651  47 * 50 ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130017 1 65.62***** 11.36* 1 ** **00000000 ********** LL 04654448 06047651  47 * 34 ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130018 1 65.63***** 11.13* 1 ** **00000000 ********** LL 04654448 06047651  47 * 59 ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130019 1125.53***** 32.67* 1 ** **00000000 ********** LL 04654448 06047651  47 * 28 ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130020 1 66.64***** 11.06* 1 ** **00000000 ********** LL 04654448 06047651  47 * 50 ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130021 1 68.88***** 13.98* 1 ** **00000000 ********** LL 04654448 06047651  47 * 51 ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130022 1 65.08***** 10.79* 1 ** **00000000 ********** LL 04654448 06047651  47 * 48 ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130023 1 52.53*****  7.96* 1 ** **00000000 ********** LL 04654448 06047651  47 **** ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130024 1 54.57*****  5.94* 1 ** **00000000 2****2**** LL 04654448 06047651  47 **** ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130025 1 54.90*****  8.65* 1 ** **00000000 ********** LL 04654448 06047651  47 **** ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130026 1 54.20*****  8.31* 1 ** **00000000 ********** LL 04654448 06047651  47 **** ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130027 1 54.71*****  8.62* 1 ** **00000000 ********** LL 04654448 06047651  47 **** ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130028 1 52.96*****  7.72* 1 ** **00000000 ********** LL 04654448 06047651  47 **** ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130029 1 49.83*****  8.00* 1 ** **00000000 ********** LL 04654448 06047651  47 **** ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130030 1 52.88*****  8.71* 1 ** **00000000 ********** LL 04654448 06047651  47 **** ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130031 1 53.14*****  7.86* 1 ** **00000000 ********** LL 04654448 06047651  47 **** ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130032 1 54.34*****  7.91* 1 ** **00000000 ********** LL 04654448 06047651  47 **** ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130033 1 44.68*****  6.49* 1 ** **00000000 ********** LL 04654448 06047651  47 **** ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130034 1 55.29*****  8.79* 1 ** **00000000 ********** LL 04654448 06047651  47 **** ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130035 1 51.48*****  7.67* 1 ** **00000000 ********** LL 04654448 06047651  47 **** ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130036 1 45.84*****  5.62* 1 ** **00000000 ********** LL 04654448 06047651  47 **** ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130037 1 49.07*****  7.32* 1 ** **00000000 ********** LL 04654448 06047651  47 **** ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130038 1 52.26*****  7.95* 1 ** **00000000 ********** LL 04654448 06047651  47 **** ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130039 1 47.47*****  7.05* 1 ** **00000000 ********** LL 04654448 06047651  47 **** ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130040 1 45.92*****  7.31* 1 ** **00000000 ********** LL 04654448 06047651  47 **** ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130041 2 59.6539.97 ****** 2 ** 1400000000 ********** LL 04654448 06047651  47 **** ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130042 2 65.5333.81 ****** 1  3 **00000000 ********** LL 04654448 06047651  47 **** ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130043 2 53.7328.22 ****** 1  1 **00000000 ********** LL 04654448 06047651  47 **** ****       M. HEBERT/P. BELANGER ***** *                
 16062007 19    3 0130044 2 52.3325.33 ****** 1  1 **00000000 ****1***** LL 04654448 06047651  47 **** ****       M. HEBERT/P. BELANGER ***** *                
