 15062007 19    3 0090001 1132.39***** 36.50* 3M** **00000000 ********** LL 04712255 06053218  39 * 89 ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090002 1126.07***** 36.75* 3M** **00000000 ********1* LL 04712255 06053218  39 * 83 ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090003 1100.27***** 23.31* 3M** **00000000 ********** LL 04712255 06053218  39 * 85 ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090004 1113.82***** 28.44* 3 ** **00000000 ********** LL 04712255 06053218  39 * 82 ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090005 1 96.41***** 24.25* 3M** **00000000 ********** LL 04712255 06053218  39 * 88 ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090006 1 78.50***** 16.32* 3 ** **00000000 **11*****1 LL 04712255 06053218  39 * 81 ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090007 1 84.93***** 18.57* 1 ** **00000000 ********** LL 04712255 06053218  39 * 83 ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090008 1127.22***** 32.84* 3 ** **00000000 ********** LL 04712255 06053218  39 * 90 ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090009 1113.25***** 25.12* 3 ** **00000000 ********** LL 04712255 06053218  39 * 89 ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090010 1 43.66*****  6.96* 1 ** **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090011 1 36.65*****  5.34* 1 ** **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090012 1 28.06*****  3.95* 1 ** **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090013 1 37.95*****  5.21* 1 ** **00000000 **2**2**** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090014 1 39.15*****  5.89* 1 ** **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090015 1 24.62*****  3.26* 1 ** **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090016 1 28.19*****  3.98* 1 ** **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090017 1 27.03*****  4.08* 1 ** **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090018 1 24.42*****  3.56* 1 ** **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090019 1 23.30*****  3.38* 1 ** **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090020 1 25.47*****  3.83* 1 ** **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090021 1 24.84*****  3.56* 1 ** **00000000 222******* LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090022 1 17.46*****  2.42* 1 ** **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090023 2 51.6437.42 ****** 2 ** 1400000000 111******* LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090024 2 58.1433.84 ****** 2 ** 1400000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090025 2 52.2525.76 ****** 1  1 **00000000 ******1*** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090026 2 38.8317.70 ****** 1  1 **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090027 2 38.1217.10 ****** 1  1 **00000000 *******11* LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090028 2 33.6617.26 ****** 1  1 **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090029 2 35.9815.22 ****** 1  1 **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090030 2 37.1515.45 ****** 1  1 **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090031 2 28.1411.17 ****** 1  1 **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090032 2 33.8814.54 ****** 1  1 **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090033 2 27.9010.41 ****** 1  1 **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090034 2 26.6910.16 ****** 1  1 **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090035 2 35.2815.46 ****** 1  1 **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090036 2 26.4210.71 ****** 1  1 **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090037 2 33.3714.13 ****** 1  1 **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090038 2 27.4710.60 ****** 1  1 **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090039 2 28.4011.63 ****** 1  1 **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090040 2 23.84 8.95 ****** 1  1 **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090041 2 25.35 9.80 ****** 1  1 **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090042 2 28.8312.30 ****** 1  1 **00000000 ****2***** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090043 2 26.41 9.72 ****** 1  1 **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090044 2 24.14 9.67 ****** 1  1 **00000000 ********** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090045 2 27.5610.96 ****** 1  1 **00000000 ********1* LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090046 2 23.93 9.17 ****** 1  1 **00000000 **222***** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
 15062007 19    3 0090047 2 25.5310.60 ****** 1  1 **00000000 *******2** LL 04712255 06053218  39 **** ****       M.HEBERT/P.BELANGER   ***** *                
