 26081999 18    3 0150001 1121.34***** 31.89* 2 ** **00000000 ********1* LC 00462299 00613544  31 * 81 ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150002 1117.55***** 31.57* 1 ** **00000000 ********** LC 00462299 00613544  31 * 64 ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150003 1120.31***** 30.65* 3 ** **00000000 ********** LC 00462299 00613544  31 * 88 ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150004 1120.80***** 29.93* 2 ** **00000000 *********1 LC 00462299 00613544  31 * 82 ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150005 1114.00***** 27.50* 2 ** **00000000 ********** LC 00462299 00613544  31 * 81 ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150006 1124.38***** 34.84* 2 ** **00000000 ********** LC 00462299 00613544  31 * 82 ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150007 1143.82***** 40.74* 2 ** **00000000 ********** LC 00462299 00613544  31 * 85 ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150008 1 77.46***** 14.07* 1 ** **00000000 ********** LC 00462299 00613544  31 * 64 ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150009 1 73.02***** 12.12* 1 ** **00000000 ********** LC 00462299 00613544  31 * 61 ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150010 1 73.03***** 12.00* 1 ** **00000000 ********** LC 00462299 00613544  31 * 62 ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150011 1 62.45***** 10.86* 1 ** **00000000 ********** LC 00462299 00613544  31 * 58 ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150012 1 63.91***** 11.31* 1 ** **00000000 ********** LC 00462299 00613544  31 * 64 ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150013 1 67.24***** 12.09* 1 ** **00000000 *2******** LC 00462299 00613544  31 * 67 ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150014 1 75.62***** 12.67* 2 ** **00000000 ********** LC 00462299 00613544  31 * 69 ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150015 1 80.93***** 14.14* 1 ** **00000000 ********** LC 00462299 00613544  31 * 61 ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150016 1 69.09***** 12.01* 1 ** **00000000 ********** LC 00462299 00613544  31 * 61 ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150017 1 71.90***** 12.44* 1 ** **00000000 ********** LC 00462299 00613544  31 * 59 ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150018 1 72.35***** 12.66* 1 ** **00000000 ********** LC 00462299 00613544  31 * 60 ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150019 1 62.83***** 10.35* 1 ** **00000000 ********** LC 00462299 00613544  31 * 64 ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150020 1 66.25***** 11.06* 1 ** **00000000 ****2**1** LC 00462299 00613544  31 * 59 ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150021 1 58.49*****  9.28* 1 ** **00000000 2********* LC 00462299 00613544  31 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150022 1 62.17***** 10.41* 1 ** **00000000 ********** LC 00462299 00613544  31 * 63 ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150023 1 62.00***** 10.66* 1 ** **00000000 ********** LC 00462299 00613544  31 * 60 ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150024 1 62.07*****  9.81* 1 ** **00000000 ********** LC 00462299 00613544  31 * 59 ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150025 1 57.24*****  9.24* 1 ** **00000000 ********** LC 00462299 00613544  31 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150026 1 58.95*****  9.79* 1 ** **00000000 ********** LC 00462299 00613544  31 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150027 1 36.98*****  5.55* 1 ** **00000000 ********** LC 00462299 00613544  31 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150028 1 48.23*****  7.77* 1 ** **00000000 ********** LC 00462299 00613544  31 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150029 1 41.03*****  6.37* 1 ** **00000000 ********** LC 00462299 00613544  31 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150030 1 58.20*****  9.39* 1 ** **00000000 ********** LC 00462299 00613544  31 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150031 1 59.07*****  9.98* 1 ** **00000000 ********** LC 00462299 00613544  31 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150032 1 59.44***** 10.17* 1 ** **00000000 ********** LC 00462299 00613544  31 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150033 1 56.99*****  9.83* 1 ** **00000000 ********** LC 00462299 00613544  31 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150034 1 53.04*****  8.61* 1 ** **00000000 ********** LC 00462299 00613544  31 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150035 1 50.47*****  7.86* 1 ** **00000000 ********** LC 00462299 00613544  31 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150036 1 49.47*****  7.85* 1 ** **00000000 ********** LC 00462299 00613544  31 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150037 1 51.55*****  8.13* 1 ** **00000000 ********** LC 00462299 00613544  31 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150038 1 19.78*****  3.04* 1 ** **00000000 ********** LC 00462299 00613544  31 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150039 1 16.20*****  2.12* 1 ** **00000000 ********** LC 00462299 00613544  31 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150040 1 58.57*****  9.56* 1 ** **00000000 ********** LC 00462299 00613544  31 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150041 1 21.78*****  3.42* 1 ** **00000000 ********** LC 00462299 00613544  31 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150042 1 52.38*****  8.41* 1 ** **00000000 ********** LC 00462299 00613544  31 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150043 1 52.50*****  7.99* 1 ** **00000000 ********** LC 00462299 00613544  31 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150044 1 55.36*****  9.17* 1 ** **00000000 ********** LC 00462299 00613544  31 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150045 1 36.85*****  5.36* 1 ** **00000000 ********** LC 00462299 00613544  31 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150046 1 57.96*****  9.25* 1 ** **00000000 ********** LC 00462299 00613544  31 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150047 1 54.87*****  8.67* 1 ** **00000000 ********** LC 00462299 00613544  31 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150048 1 49.07*****  7.48* 1 ** **00000000 ********** LC 00462299 00613544  31 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26081999 18    3 0150049 1 46.44*****  7.09* 1 ** **00000000 ********** LC 00462299 00613544  31 **** ****       ALLAIN H./STEPHANE A. ***** *                
