 26071999 12    3 0060001 1 68.45***** 13.21* 5 ** **00000000 ******11** LC 00464529 00620596  36 * 64 ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060002 1 41.03*****  6.31* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060003 1 46.26*****  7.39* 1 ** **00000000 **2******* LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060004 1 41.57*****  6.47* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060005 1 44.76*****  6.99* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060006 1 39.00*****  5.92* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060007 1 43.98*****  7.00* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060008 1 35.30*****  5.18* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060009 1 36.30*****  5.38* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060010 1 37.77*****  5.74* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060011 1 51.24*****  8.31* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060012 1 38.41*****  5.60* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060013 1 40.27*****  6.13* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060014 1 39.19*****  5.79* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060015 1 38.40*****  5.60* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060016 1 35.35*****  5.55* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060017 1 42.03*****  6.28* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060018 1 41.59*****  6.59* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060019 1 38.10*****  5.56* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060020 1 40.00*****  6.09* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060021 1 38.33*****  5.73* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060022 1 36.21*****  5.18* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060023 1 39.89*****  5.93* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060024 1 37.65*****  5.63* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060025 1 40.73*****  6.11* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060026 1 37.23*****  5.44* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060027 1 44.73*****  6.87* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060028 1 38.45*****  5.91* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060029 1 37.60*****  5.87* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060030 1 47.48*****  7.29* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060031 1 27.82*****  4.12* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060032 1 38.34*****  6.17* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060033 1 39.80*****  6.34* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060034 1 52.02*****  8.36* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
 26071999 12    3 0060035 1 38.41*****  5.77* 1 ** **00000000 ********** LC 00464529 00620596  36 **** ****       ALLAIN H./STEPHANE A. ***** *                
