 27071999 12    3 0050001 1 81.99***** 18.77* 5 ** **00000000 *11**11*** LC 00470930 00624417  35 * 50 ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050002 1 91.03***** 21.35* 5 ** **00000000 ********** LC 00470930 00624417  35 * 72 ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050003 1 97.09***** 19.71* 3 ** **00000000 *******1** LC 00470930 00624417  35 * 69 ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050004 1 81.28***** 18.47* 2 ** **00000000 *1******** LC 00470930 00624417  35 * 77 ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050005 1 97.39***** 22.35* 3 ** **00000000 ********** LC 00470930 00624417  35 * 80 ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050006 1 94.66***** 16.89* 1 ** **00000000 ********** LC 00470930 00624417  35 * 62 ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050007 1 61.39***** 13.29* 1 ** **00000000 ****1***** LC 00470930 00624417  35 * 67 ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050008 1101.89***** 18.63* 3 ** **00000000 ********** LC 00470930 00624417  35 * 70 ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050009 1 88.35***** 15.63* 1 ** **00000000 ********** LC 00470930 00624417  35 * 55 ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050010 1102.23***** 26.01* 3 ** **00000000 ********** LC 00470930 00624417  35 * 82 ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050011 1114.76***** 29.78* 1 ** **00000000 ********** LC 00470930 00624417  35 * 49 ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050012 1 90.24***** 21.62* 3 ** **00000000 ********** LC 00470930 00624417  35 * 80 ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050013 1 68.17***** 13.73* 3 ** **00000000 ********** LC 00470930 00624417  35 * 69 ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050014 1 68.20***** 14.32* 5 ** **00000000 *****2**** LC 00470930 00624417  35 * 59 ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050015 1 63.75***** 12.39* 3 ** **00000000 ********** LC 00470930 00624417  35 * 69 ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050016 1103.53***** ****** 1 ** **00000000 *********1 LC 00470930 00624417  35 * 56 ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050017 1 79.62***** 16.99* 2 ** **00000000 ********** LC 00470930 00624417  35 * 80 ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050018 1 67.57***** 14.21* 2 ** **00000000 ********** LC 00470930 00624417  35 * 69 ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050019 1 62.33***** 12.27* 2 ** **00000000 ********** LC 00470930 00624417  35 * 70 ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050020 1 59.43***** 12.16* 2 ** **00000000 ********** LC 00470930 00624417  35 * 75 ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050021 1 51.75*****  8.48* 1 ** **00000000 ********** LC 00470930 00624417  35 **** ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050022 1 54.57***** 11.33* 1 ** **00000000 ********** LC 00470930 00624417  35 **** ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050023 1 51.96*****  8.73* 1 ** **00000000 ********** LC 00470930 00624417  35 **** ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050024 1 33.65*****  5.05* 1 ** **00000000 ********** LC 00470930 00624417  35 **** ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050025 1 40.04*****  6.46* 1 ** **00000000 ********** LC 00470930 00624417  35 **** ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050026 1 34.24*****  5.16* 1 ** **00000000 ********** LC 00470930 00624417  35 **** ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050027 1 32.15*****  4.78* 1 ** **00000000 ********** LC 00470930 00624417  35 **** ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050028 1 39.79*****  6.25* 1 ** **00000000 ********** LC 00470930 00624417  35 **** ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050029 1 38.13*****  5.43* 1 ** **00000000 ********** LC 00470930 00624417  35 **** ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050030 1 34.85*****  5.28* 1 ** **00000000 ********** LC 00470930 00624417  35 **** ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050031 1 38.38*****  5.88* 1 ** **00000000 ********** LC 00470930 00624417  35 **** ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050032 1 36.06*****  5.36* 1 ** **00000000 ********** LC 00470930 00624417  35 **** ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050033 1 35.92*****  5.03* 1 ** **00000000 ********** LC 00470930 00624417  35 **** ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050034 1 37.54*****  5.52* 1 ** **00000000 ********** LC 00470930 00624417  35 **** ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050035 1 40.64*****  6.42* 1 ** **00000000 ********** LC 00470930 00624417  35 **** ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050036 1 34.45*****  5.03* 1 ** **00000000 ********** LC 00470930 00624417  35 **** ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050037 1 47.12*****  7.13* 1 ** **00000000 ********** LC 00470930 00624417  35 **** ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050038 1 34.67*****  5.19* 1 ** **00000000 ********** LC 00470930 00624417  35 **** ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050039 1 46.70*****  7.86* 1 ** **00000000 ********** LC 00470930 00624417  35 **** ****       ALLAIN H./STEPHANE A. ***** *                
 27071999 12    3 0050040 1 38.12*****  5.90* 1 ** **00000000 ********** LC 00470930 00624417  35 **** ****       ALLAIN H./STEPHANE A. ***** *                
