 13071997 12    3 0100001 1   112*****    28* 3 ** **00000000 1********1 LC 014886.4 029948.2  41 * 80 ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100002 1    92*****    21* 3 ** **00000000 ***1****** LC 014886.4 029948.2  41 * 83 ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100003 1   111*****    28* 2 ** **00000000 ********** LC 014886.4 029948.2  41 * 75 ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100004 1   126*****    32* 1 ** **00000000 ********** LC 014886.4 029948.2  41 * 59 ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100005 1   107*****    25* 4 ** **00000000 ********** LC 014886.4 029948.2  41 * 70 ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100006 1    84*****    19* 3 ** **00000000 ******1*** LC 014886.4 029948.2  41 * 55 ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100007 1    77*****    17* 5 ** **00000000 *********1 LC 014886.4 029948.2  41 * 43 ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100008 1   125*****    32* 1 ** **00000000 ********** LC 014886.4 029948.2  41 * 60 ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100009 1    89*****    20* 3 ** **00000000 1********* LC 014886.4 029948.2  41 * 79 ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100010 1    72*****    15* 5 ** **00000000 **1****11* LC 014886.4 029948.2  41 * 69 ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100011 1    77*****    18* 3 ** **00000000 ***1*22*** LC 014886.4 029948.2  41 * 70 ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100012 1    66*****    14* 2 ** **00000000 ********** LC 014886.4 029948.2  41 * 70 ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100013 1    70*****    15* 5 ** **00000000 1******1** LC 014886.4 029948.2  41 * 60 ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100014 1   114*****    27* 3 ** **00000000 ********** LC 014886.4 029948.2  41 * 82 ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100015 1    85*****    20* 1 ** **00000000 ********** LC 014886.4 029948.2  41 * 60 ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100016 1    64*****    13* 1 ** **00000000 **1**1**** LC 014886.4 029948.2  41 * 67 ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100017 1    64*****    11* 1 ** **00000000 ********** LC 014886.4 029948.2  41 * 60 ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100018 1    65*****    14* 1 ** **00000000 ********** LC 014886.4 029948.2  41 * 67 ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100019 1    63*****    12* 1 ** **00000000 ********** LC 014886.4 029948.2  41 * 55 ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100020 1    69*****    13* 1 ** **00000000 ********** LC 014886.4 029948.2  41 * 60 ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100021 1    67*****    14* 2 ** **00000000 *1******** LC 014886.4 029948.2  41 * 70 ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100022 1    56*****    10* 1 ** **00000000 ********** LC 014886.4 029948.2  41 **** ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100023 1    58*****    11* 1 ** **00000000 ***11***** LC 014886.4 029948.2  41 **** ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100024 1    64*****    10* 1 ** **00000000 ********** LC 014886.4 029948.2  41 * 58 ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100025 1    57*****  11.5* 1 ** **00000000 ******1*** LC 014886.4 029948.2  41 **** ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100026 1    54*****    11* 1 ** **00000000 *****1**** LC 014886.4 029948.2  41 **** ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100027 1    51*****     8* 1 ** **00000000 ********** LC 014886.4 029948.2  41 **** ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100028 1    48*****   7.5* 1 ** **00000000 ********** LC 014886.4 029948.2  41 **** ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100029 1    47*****   7.5* 1 ** **00000000 ********** LC 014886.4 029948.2  41 **** ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100030 1    52*****   9.7* 1 ** **00000000 ********** LC 014886.4 029948.2  41 **** ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100031 1    56*****  11.5* 1 ** **00000000 ********** LC 014886.4 029948.2  41 **** ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100032 1    50*****   8.7* 1 ** **00000000 **2****2** LC 014886.4 029948.2  41 **** ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100033 1    58*****    12* 1 ** **00000000 ***1****** LC 014886.4 029948.2  41 **** ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100034 1    51*****  10.3* 1 ** **00000000 ********** LC 014886.4 029948.2  41 **** ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100035 1    50*****     9* 1 ** **00000000 ********** LC 014886.4 029948.2  41 **** ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100036 1    49*****     7* 1 ** **00000000 ********** LC 014886.4 029948.2  41 **** ****       S.ALBERT/A.HEBERT     ***** *                
 13071997 12    3 0100037 1    59*****    11* 1 ** **00000000 ********** LC 014886.4 029948.2  41 **** ****       S.ALBERT/A.HEBERT     ***** *                
