 24071997 12    3 0080001 1    18***** ****** 1 ** **00000000 ********** LC 014580.2 029355.0  35 **** ****       S.ALBERT/A.HEBERT     ***** *                
 24071997 12    3 0080002 1    29***** ****** 1 ** **00000000 ********** LC 014580.2 029355.0  35 **** ****       S.ALBERT/A.HEBERT     ***** *                
 24071997 12    3 0080003 1    25***** ****** 1 ** **00000000 ********** LC 014580.2 029355.0  35 **** ****       S.ALBERT/A.HEBERT     ***** *                
 24071997 12    3 0080004 1    89*****    16* 2 ** **00000000 ********** LC 014580.2 029355.0  35 * 68 ****       S.ALBERT/A.HEBERT     ***** *                
 24071997 12    3 0080005 1    92*****    16* 1 ** **00000000 ********** LC 014580.2 029355.0  35 * 56 ****       S.ALBERT/A.HEBERT     ***** *                
 24071997 12    3 0080006 1   107*****    26* 1 ** **00000000 ********** LC 014580.2 029355.0  35 * 49 ****       S.ALBERT/A.HEBERT     ***** *                
 24071997 12    3 0080007 1    88*****    16* 1 ** **00000000 ********** LC 014580.2 029355.0  35 * 53 ****       S.ALBERT/A.HEBERT     ***** *                
 24071997 12    3 0080008 1   103*****    26* 1 ** **00000000 ********** LC 014580.2 029355.0  35 * 47 ****       S.ALBERT/A.HEBERT     ***** *                
 24071997 12    3 0080009 1   103*****    18* 1 ** **00000000 ********** LC 014580.2 029355.0  35 * 49 ****       S.ALBERT/A.HEBERT     ***** *                
 24071997 12    3 0080010 1    89*****    16* 1 ** **00000000 ********** LC 014580.2 029355.0  35 * 49 ****       S.ALBERT/A.HEBERT     ***** *                
 24071997 12    3 0080011 1   103*****    20* 2 ** **00000000 ********** LC 014580.2 029355.0  35 * 56 ****       S.ALBERT/A.HEBERT     ***** *                
 24071997 12    3 0080012 1    97*****    19* 1 ** **00000000 ********** LC 014580.2 029355.0  35 * 61 ****       S.ALBERT/A.HEBERT     ***** *                
 24071997 12    3 0080013 1    89*****    16* 1 ** **00000000 ********** LC 014580.2 029355.0  35 * 60 ****       S.ALBERT/A.HEBERT     ***** *                
 24071997 12    3 0080014 1    77*****    13* 1 ** **00000000 ********** LC 014580.2 029355.0  35 * 55 ****       S.ALBERT/A.HEBERT     ***** *                
 24071997 12    3 0080015 1    96*****    18* 2 ** **00000000 ********** LC 014580.2 029355.0  35 * 58 ****       S.ALBERT/A.HEBERT     ***** *                
 24071997 12    3 0080016 1    80*****    14* 1 ** **00000000 ********** LC 014580.2 029355.0  35 * 60 ****       S.ALBERT/A.HEBERT     ***** *                
 24071997 12    3 0080017 1   111*****    26* 1 ** **00000000 ********** LC 014580.2 029355.0  35 * 61 ****       S.ALBERT/A.HEBERT     ***** *                
 24071997 12    3 0080018 1   115*****    29* 2 ** **00000000 ********** LC 014580.2 029355.0  35 * 70 ****       S.ALBERT/A.HEBERT     ***** *                
 24071997 12    3 0080019 1    95*****    17* 2 ** **00000000 ********** LC 014580.2 029355.0  35 * 67 ****       S.ALBERT/A.HEBERT     ***** *                
 24071997 12    3 0080020 1   114*****    29* 1 ** **00000000 ********** LC 014580.2 029355.0  35 * 55 ****       S.ALBERT/A.HEBERT     ***** *                
 24071997 12    3 0080021 1   106*****    24* 5 ** **00000000 **1******* LC 014580.2 029355.0  35 * 60 ****       S.ALBERT/A.HEBERT     ***** *                
 24071997 12    3 0080022 1    95*****    18* 2 ** **00000000 ********** LC 014580.2 029355.0  35 * 66 ****       S.ALBERT/A.HEBERT     ***** *                
