 29081997 19    3 0010001 1    25***** ****** 1 ** **00000000 ********** LC 014544.4 028963.2  75 **** ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010002 1   101*****    24* 2 ** **00000000 *1******** LC 014544.4 028963.2  75 * 88 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010003 1   130*****    34* 3 ** **00000000 ********** LC 014544.4 028963.2  75 * 82 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010004 1   115*****    30* 2 ** **00000000 ********** LC 014544.4 028963.2  75 * 83 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010005 1   125*****    34* 3 ** **00000000 ********** LC 014544.4 028963.2  75 * 82 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010006 1   102*****    25* 3 ** **00000000 ********** LC 014544.4 028963.2  75 * 90 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010007 1    90*****    16* 2 ** **00000000 ********** LC 014544.4 028963.2  75 * 66 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010008 1    88*****    17* 1 ** **00000000 ********** LC 014544.4 028963.2  75 * 64 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010009 1    87*****    16* 1 ** **00000000 ******1*** LC 014544.4 028963.2  75 * 66 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010010 1   102*****    20* 2 ** **00000000 ********** LC 014544.4 028963.2  75 * 64 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010011 1    95*****    17* 2 ** **00000000 ********** LC 014544.4 028963.2  75 * 70 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010012 1   113*****    28* 3 ** **00000000 ********** LC 014544.4 028963.2  75 * 80 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010013 1   117*****    32* 3 ** **00000000 ********** LC 014544.4 028963.2  75 * 86 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010014 1   128*****    32* 3 ** **00000000 ********** LC 014544.4 028963.2  75 * 88 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010015 1   137*****    35* 3 ** **00000000 **1******* LC 014544.4 028963.2  75 * 78 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010016 1   123*****    30* 2 ** **00000000 ********** LC 014544.4 028963.2  75 * 75 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010017 1   118*****    30* 3 ** **00000000 ********** LC 014544.4 028963.2  75 * 85 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010018 1    98*****    18* 3 ** **00000000 *1******** LC 014544.4 028963.2  75 * 70 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010019 1    88*****    17* 3 ** **00000000 ********** LC 014544.4 028963.2  75 * 68 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010020 1    88*****    19* 3 ** **00000000 ********** LC 014544.4 028963.2  75 * 82 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010021 1    85*****    16* 1 ** **00000000 ********** LC 014544.4 028963.2  75 * 62 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010022 1    88*****    16* 1 ** **00000000 ********** LC 014544.4 028963.2  75 * 64 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010023 1    83*****    19* 2 ** **00000000 ******1*** LC 014544.4 028963.2  75 * 85 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010024 1    73*****  16.5* 2 ** **00000000 ********** LC 014544.4 028963.2  75 * 80 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010025 1    69*****    14* 2 ** **00000000 ********** LC 014544.4 028963.2  75 * 79 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010026 1    82*****    15* 1 ** **00000000 ********** LC 014544.4 028963.2  75 * 66 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010027 1    75*****    16* 3 ** **00000000 ********** LC 014544.4 028963.2  75 * 67 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010028 1    84*****    18* 3 ** **00000000 1*1******* LC 014544.4 028963.2  75 * 84 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010029 1    69*****    15* 2 ** **00000000 ********** LC 014544.4 028963.2  75 * 82 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010030 1    78*****    15* 3 ** **00000000 ********** LC 014544.4 028963.2  75 * 69 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010031 1    74*****    13* 1 ** **00000000 ********** LC 014544.4 028963.2  75 * 66 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010032 1    75*****    14* 1 ** **00000000 ********** LC 014544.4 028963.2  75 * 67 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010033 1    66*****    12* 1 ** **00000000 ********** LC 014544.4 028963.2  75 * 62 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010034 1    55*****  11.5* 4 ** **00000000 ********** LC 014544.4 028963.2  75 * 50 ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010035 2    78   52 ****** 3 ** 1400000000 ********** LC 014544.4 028963.2  75 **** ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010036 2    84   57 ****** 3 ** 1400000000 **1******* LC 014544.4 028963.2  75 **** ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010037 2    81   59 ****** 3 ** 1400000000 ********** LC 014544.4 028963.2  75 **** ****       A. HEBERT/S. ALBERT   ***** *                
 29081997 19    3 0010038 2    80   56 ****** 3 ** 1400000000 ********** LC 014544.4 028963.2  75 **** ****       A. HEBERT/S. ALBERT   ***** *                
