Year,Month,Day,townumber,towid,species,numbercaught,weightcaught,presence,english,latin,french,species,comment
1991,7,12,3,113,41,20,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1991,7,12,3,113,505,1,NA,1,Gelatinous seasnail,Liparis fabricii,Limace gélatineuse,limace,
1991,7,12,3,113,598,6,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1991,7,12,3,113,4210,NA,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1991,7,12,3,113,4310,NA,NA,1,Bivalve clams unspecified,Cryptodonta (sup. Ord.),Bivalves palourde non spécifié,pallourde,quelques
1991,7,12,3,113,6100,4,NA,1,Starfish unspecified (Class),Asteroidea (cl.),Étoile de mer non spécifiée (Classe),grosse étoile de mer,
1991,7,12,4,114,10,10,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1991,7,12,4,114,41,15,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1991,7,12,4,114,598,2,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1991,7,12,4,114,6100,NA,NA,1,Starfish unspecified (Class),Asteroidea (cl.),Étoile de mer non spécifiée (Classe),étoile de mer,
1991,7,12,4,114,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1991,7,12,4,114,6500,NA,NA,1,Sand dollar unspecified,Clypeasteroida (ord.),Clypéastre non spécifié,dollars de sable,
1991,7,12,4,114,8600,NA,NA,1,Sponge unspecified,Porifera (phy.),Éponge  non spécifiée,éponge,
1991,7,12,5,115,10,8,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1991,7,12,5,115,41,50 a 70,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie grise et blanche,
1991,7,12,5,115,43,30,NA,1,Winter flounder,Pseudopleuronectes americanus,Plie rouge,pas dans le logbook,
1991,7,12,5,115,598,7,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1991,7,12,5,115,6100,NA,NA,1,Starfish unspecified (Class),Asteroidea (cl.),Étoile de mer non spécifiée (Classe),étoile de mer,
1991,7,12,5,115,6500,NA,NA,1,Sand dollar unspecified,Clypeasteroida (ord.),Clypéastre non spécifié,dollars de sable,
1991,7,12,6,116,10,1,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1991,7,12,6,116,41,7,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie grise et blanche,
1991,7,12,6,116,43,3.5,NA,1,Winter flounder,Pseudopleuronectes americanus,Plie rouge,pas dans le logbook,
1991,7,12,6,116,598,6,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1991,7,12,6,116,2220,NA,NA,1,Shrimp,Pasiphaea tarda,Sivade,crevette,
1991,7,12,6,116,2520,15,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1991,7,12,6,116,6100,NA,NA,1,Starfish unspecified (Class),Asteroidea (cl.),Étoile de mer non spécifiée (Classe),étoile de mer,
1991,7,12,6,116,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1991,7,12,7,117,,NA,NA,1,,,,oursin,
1991,7,12,7,117,,10,NA,1,,,,plie,
1991,7,12,7,117,,4,NA,1,,,,loche,
1991,7,12,7,117,,NA,NA,1,,,,balane,
1991,7,12,7,117,,NA,NA,1,,,,étoile de mer,
1991,7,12,8,118,10,2,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1991,7,12,8,118,41,10,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1991,7,12,8,118,313,2,NA,1,Twohorn sculpin,Icelus bicornis,Icèle à deux cornes,pas dans le logbook,
1991,7,12,8,118,598,1,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1991,7,12,8,118,2990,NA,NA,1,Barnacle unspecified,Cirripedia (subcl. / infracl.),Balane non spécifié,balane,
1991,7,12,8,118,6100,2,NA,1,Starfish unspecified (Class),Asteroidea (cl.),Étoile de mer non spécifiée (Classe),grosse étoile de mer,
1991,7,12,8,118,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1991,7,12,8,118,8300,NA,NA,1,Sea anemone unspecified,Anthozoa (cl.),Anémone de mer non spécifiée,anémone,
1991,7,12,8,118,,2,,,,,,chaboisseau a 18 épines,
1991,7,13,1,120,10,2,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1991,7,13,1,120,41,15,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1991,7,13,1,120,6100,7,NA,1,Starfish unspecified (Class),Asteroidea (cl.),Étoile de mer non spécifiée (Classe),grosse étoile de mer,
1991,7,13,1,120,6200,NA,NA,1,Brittle star unspecified,Ophiuroidea (subcl. / infracl.),Ophiure  non spécifié,ophiure,beaucoup
1991,7,13,1,120,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1991,7,13,2,121,10,3,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1991,7,13,2,121,41,10,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1991,7,13,2,121,202,1,NA,1,Smooth skate,Malacoraja senta,Raie lisse,raie,
1991,7,13,2,121,2520,10,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1991,7,13,2,121,6100,NA,NA,1,Starfish unspecified (Class),Asteroidea (cl.),Étoile de mer non spécifiée (Classe),étoile de mer,
1991,7,13,2,121,6200,NA,NA,1,Brittle star unspecified,Ophiuroidea (subcl. / infracl.),Ophiure  non spécifié,ophiure,
1991,7,13,2,121,8600,NA,NA,1,Sponge unspecified,Porifera (phy.),Éponge  non spécifiée,éponge,
1991,7,13,3,122,35,1,NA,1,Hake,Merluccius sp.,Merlus,barbue,
1991,7,13,3,122,41,15,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie grise et blanche,
1991,7,13,3,122,43,15,NA,1,Winter flounder,Pseudopleuronectes americanus,Plie rouge,pas dans le logbook,
1991,7,13,3,122,70,2,NA,1,Atlantic mackerel,Scomber scombrus,Maquereau bleu,maquereau,
1991,7,13,3,122,2520,5,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1991,7,13,3,122,6100,NA,NA,1,Starfish unspecified (Class),Asteroidea (cl.),Étoile de mer non spécifiée (Classe),étoile de mer,
1991,7,13,3,122,6200,NA,NA,1,Brittle star unspecified,Ophiuroidea (subcl. / infracl.),Ophiure  non spécifié,ophiure,
1991,7,13,3,122,8600,NA,NA,1,Sponge unspecified,Porifera (phy.),Éponge  non spécifiée,éponge,
1991,7,13,4,123,10,5,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1991,7,13,4,123,41,20,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1991,7,13,4,123,313,1,NA,1,Twohorn sculpin,Icelus bicornis,Icèle à deux cornes,pas dans le logbook,
1991,7,13,4,123,801,1,NA,1,Snakefish,Trachinocephalus myops,Poisson-lézard paille,pas dans le logbook,
1991,7,13,4,123,2520,10,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1991,7,13,4,123,4310,NA,NA,1,Bivalve clams unspecified,Cryptodonta (sup. Ord.),Bivalves palourde non spécifié,pallourde,
1991,7,13,4,123,6100,NA,NA,1,Starfish unspecified (Class),Asteroidea (cl.),Étoile de mer non spécifiée (Classe),étoile de mer,
1991,7,13,4,123,6200,NA,NA,1,Brittle star unspecified,Ophiuroidea (subcl. / infracl.),Ophiure  non spécifié,ophiure,
1991,7,13,4,123,,1,NA,1,,,,lompénie,
1991,7,13,4,123,,1,NA,1,,,,chaboisseau  ,
1991,7,13,5,124,10,10,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1991,7,13,5,124,31,1,NA,1,Turbot / greenland halibut,Reinhardtius hippoglossoides,Flétan du Groenland,turbo,
1991,7,13,5,124,35,30,NA,1,Hake,Merluccius sp.,Merlus,barbue,
1991,7,13,5,124,41,30,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie grise et blanche,
1991,7,13,5,124,43,15,NA,1,Winter flounder,Pseudopleuronectes americanus,Plie rouge,pas dans le logbook,
1991,7,13,5,124,202,1,NA,1,Smooth skate,Malacoraja senta,Raie lisse,raie,
1991,7,13,5,124,2520,15,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1991,7,13,5,124,4310,NA,NA,1,Bivalve clams unspecified,Cryptodonta (sup. Ord.),Bivalves palourde non spécifié,palourde,
1991,7,13,5,124,6200,NA,NA,1,Brittle star unspecified,Ophiuroidea (subcl. / infracl.),Ophiure  non spécifié,ophiure,
1991,7,13,5,124,8300,NA,NA,1,Sea anemone unspecified,Anthozoa (cl.),Anémone de mer non spécifiée,anémone,
1991,7,13,6,125,10,75 a 100,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1991,7,13,6,125,35,30,NA,1,Hake,Merluccius sp.,Merlus,barbus,
1991,7,13,6,125,41,50,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie grise,
1991,7,13,6,125,501,1,NA,1,Lumpfish,Cyclopterus lumpus,Grosse poule de mer,poule de mer,
1991,7,13,6,125,2520,100,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1991,7,13,6,125,4310,NA,NA,1,Bivalve clams unspecified,Cryptodonta (sup. Ord.),Bivalves palourde non spécifié,pallourde,
1991,7,13,6,125,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1991,7,13,6,125,8300,NA,NA,1,Sea anemone unspecified,Anthozoa (cl.),Anémone de mer non spécifiée,anémone,
1991,7,13,6,125,,NA,NA,1,,,,ophiure,
1991,7,13,7,126,10,15,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1991,7,13,7,126,35,4,NA,1,Hake,Merluccius sp.,Merlus,barbue,
1991,7,13,7,126,41,100,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie grise et blanche,
1991,7,13,7,126,43,50,NA,1,Winter flounder,Pseudopleuronectes americanus,Plie rouge,pas dans le logbook,
1991,7,13,7,126,313,1,NA,1,Twohorn sculpin,Icelus bicornis,Icèle à deux cornes,pas dans le logbook,
1991,7,13,7,126,2220,NA,NA,1,Shrimp,Pasiphaea tarda,Sivade,crevette,
1991,7,13,7,126,4310,NA,NA,1,Bivalve clams unspecified,Cryptodonta (sup. Ord.),Bivalves palourde non spécifié,pallourde,
1991,7,13,7,126,6100,NA,NA,1,Starfish unspecified (Class),Asteroidea (cl.),Étoile de mer non spécifiée (Classe),étoile de mer,
1991,7,13,7,126,6200,NA,NA,1,Brittle star unspecified,Ophiuroidea (subcl. / infracl.),Ophiure  non spécifié,ophiure,
1991,7,13,7,126,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1991,7,13,7,126,,1,NA,1,,,,chaboisseau,
1991,7,13,8,127,41,NA,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie grise,quelque
1991,7,13,8,127,6200,NA,NA,1,Brittle star unspecified,Ophiuroidea (subcl. / infracl.),Ophiure  non spécifié,ophiure,
1991,7,13,9,128,10,10,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1991,7,13,9,128,35,2,NA,1,Hake,Merluccius sp.,Merlus,barbue,
1991,7,13,9,128,41,4,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie grise,
1991,7,13,9,128,,11,NA,1,,,,plie,
1991,7,13,9,128,313,1,NA,1,Twohorn sculpin,Icelus bicornis,Icèle à deux cornes,pas dans le logbook,
1991,7,13,9,128,598,1,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1991,7,13,9,128,4310,NA,NA,1,Bivalve clams unspecified,Cryptodonta (sup. Ord.),Bivalves palourde non spécifié,pallourde,
1991,7,13,9,128,6200,NA,NA,1,Brittle star unspecified,Ophiuroidea (subcl. / infracl.),Ophiure  non spécifié,ophiure,
1991,7,13,9,128,,1,NA,1,,,,chaboisseau,
1991,7,13,10,129,10,20,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1991,7,13,10,129,41,15,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie grise,
1991,7,13,10,129,202,1,NA,1,Smooth skate,Malacoraja senta,Raie lisse,raie,
1991,7,13,10,129,4210,NA,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1991,7,13,10,129,4310,NA,NA,1,Bivalve clams unspecified,Cryptodonta (sup. Ord.),Bivalves palourde non spécifié,pallourde,
1991,7,13,10,129,6100,NA,NA,1,Starfish unspecified (Class),Asteroidea (cl.),Étoile de mer non spécifiée (Classe),étoile de mer,
1991,7,13,10,129,6200,NA,NA,1,Brittle star unspecified,Ophiuroidea (subcl. / infracl.),Ophiure  non spécifié,ophiure,
1991,7,13,10,129,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1991,7,13,10,129,8300,NA,NA,1,Sea anemone unspecified,Anthozoa (cl.),Anémone de mer non spécifiée,anémone,
1991,7,13,11,130,10,30,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1991,7,13,11,130,41,100,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie grise et blanche,
1991,7,13,11,130,43,50,NA,1,Winter flounder,Pseudopleuronectes americanus,Plie rouge,pas dans le logbook,
1991,7,13,11,130,70,1,NA,1,Atlantic mackerel,Scomber scombrus,Maquereau bleu,maquereau,
1991,7,13,11,130,2520,15,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1991,7,13,11,130,4210,NA,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1991,7,13,11,130,4310,NA,NA,1,Bivalve clams unspecified,Cryptodonta (sup. Ord.),Bivalves palourde non spécifié,pallourde,
1991,7,13,11,130,6100,NA,NA,1,Starfish unspecified (Class),Asteroidea (cl.),Étoile de mer non spécifiée (Classe),étoile de mer,
1991,7,13,11,130,6200,NA,NA,1,Brittle star unspecified,Ophiuroidea (subcl. / infracl.),Ophiure  non spécifié,ophiure,
1991,7,13,11,130,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1991,7,13,12,131,10,NA,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1991,7,13,12,131,41,NA,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1991,7,13,12,131,2520,50,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1991,7,13,12,131,2990,NA,NA,1,Barnacle unspecified,Cirripedia (subcl. / infracl.),Balane non spécifié,balane,
1991,7,13,12,131,4210,NA,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1991,7,13,12,131,4310,NA,NA,1,Bivalve clams unspecified,Cryptodonta (sup. Ord.),Bivalves palourde non spécifié,pallourde,
1991,7,13,12,131,6100,NA,NA,1,Starfish unspecified (Class),Asteroidea (cl.),Étoile de mer non spécifiée (Classe),étoile de mer,
1991,7,13,12,131,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,beaucoup
1991,7,15,1,132,10,1,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1991,7,15,1,132,41,30,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1991,7,15,1,132,4210,NA,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1991,7,15,1,132,4310,NA,NA,1,Bivalve clams unspecified,Cryptodonta (sup. Ord.),Bivalves palourde non spécifié,pallourde,
1991,7,15,1,132,6100,NA,NA,1,Starfish unspecified (Class),Asteroidea (cl.),Étoile de mer non spécifiée (Classe),étoile de mer,
1991,7,15,1,132,6200,NA,NA,1,Brittle star unspecified,Ophiuroidea (subcl. / infracl.),Ophiure  non spécifié,ophiure,
1991,7,15,1,132,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1991,7,15,1,132,6500,NA,NA,1,Sand dollar unspecified,Clypeasteroida (ord.),Clypéastre non spécifié,dollars de sable,
1991,7,15,2,133,10,5,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1991,7,15,2,133,41,50,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1991,7,15,2,133,4210,NA,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1991,7,15,2,133,6100,NA,NA,1,Starfish unspecified (Class),Asteroidea (cl.),Étoile de mer non spécifiée (Classe),étoile de mer,
1991,7,15,2,133,6200,NA,NA,1,Brittle star unspecified,Ophiuroidea (subcl. / infracl.),Ophiure  non spécifié,ophiure,
1991,7,15,3,134,10,15,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1991,7,15,3,134,35,8,NA,1,Hake,Merluccius sp.,Merlus,barbue,
1991,7,15,3,134,41,100,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie grise et blanche,
1991,7,15,3,134,43,50,NA,1,Winter flounder,Pseudopleuronectes americanus,Plie rouge,pas dans le logbook,
1991,7,15,3,134,4310,NA,NA,1,Bivalve clams unspecified,Cryptodonta (sup. Ord.),Bivalves palourde non spécifié,pallourde,
1991,7,15,3,134,6100,NA,NA,1,Starfish unspecified (Class),Asteroidea (cl.),Étoile de mer non spécifiée (Classe),étoile de mer,
1991,7,15,3,134,6200,NA,NA,1,Brittle star unspecified,Ophiuroidea (subcl. / infracl.),Ophiure  non spécifié,ophiure,
1991,7,15,3,134,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1991,7,15,4,135,10,4,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1991,7,15,4,135,35,3,NA,1,Hake,Merluccius sp.,Merlus,barbues,
1991,7,15,4,135,41,100,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie grise et blanche,100 et plus
1991,7,15,4,135,43,50,NA,1,Winter flounder,Pseudopleuronectes americanus,Plie rouge,pas dans le logbook,
1991,7,15,4,135,273,1,NA,1,Trouts,Salmo sp.,Saumons atlantiques,truite de mer,
1991,7,15,4,135,505,2,NA,1,Gelatinous seasnail,Liparis fabricii,Limace gélatineuse,limace,
1991,7,15,4,135,6100,NA,NA,1,Starfish unspecified (Class),Asteroidea (cl.),Étoile de mer non spécifiée (Classe),étoile de mer,
1991,7,15,4,135,6200,NA,NA,1,Brittle star unspecified,Ophiuroidea (subcl. / infracl.),Ophiure  non spécifié,ophiure,
1991,7,15,5,136,10,30,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1991,7,15,5,136,41,200,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1991,7,15,5,136,505,4,NA,1,Gelatinous seasnail,Liparis fabricii,Limace gélatineuse,limace,
1991,7,15,5,136,2520,50,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1991,7,15,5,136,4210,NA,NA,1,Whelk unspecified,Buccinum sp.,Buccin non spécifié,bigorneau,
1991,7,15,5,136,4310,NA,NA,1,Bivalve clams unspecified,Cryptodonta (sup. Ord.),Bivalves palourde non spécifié,pallourde,
1991,7,15,5,136,6100,NA,NA,1,Starfish unspecified (Class),Asteroidea (cl.),Étoile de mer non spécifiée (Classe),étoile de mer,
1991,7,15,5,136,6200,NA,NA,1,Brittle star unspecified,Ophiuroidea (subcl. / infracl.),Ophiure  non spécifié,ophiure,
1991,7,15,5,136,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1991,7,15,6,137,10,15,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1991,7,15,6,137,35,3,NA,1,Hake,Merluccius sp.,Merlus,barbue,
1991,7,15,6,137,41,60,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1991,7,15,6,137,2520,40,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1991,7,15,6,137,6200,NA,NA,1,Brittle star unspecified,Ophiuroidea (subcl. / infracl.),Ophiure  non spécifié,ophiure,
1991,7,15,6,137,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1991,7,15,6,137,6500,NA,NA,1,Sand dollar unspecified,Clypeasteroida (ord.),Clypéastre non spécifié,dollars de sable,
1991,7,18,1,138,10,10,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1991,7,18,1,138,35,1,NA,1,Hake,Merluccius sp.,Merlus,barbue,
1991,7,18,1,138,41,10,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1991,7,18,1,138,202,1,NA,1,Smooth skate,Malacoraja senta,Raie lisse,raie,
1991,7,18,1,138,6200,NA,NA,1,Brittle star unspecified,Ophiuroidea (subcl. / infracl.),Ophiure  non spécifié,ophiure,1 crate
1991,7,18,2,139,4200,NA,NA,1,Gastropod unspecified,Gastropoda (cl.),Gastropode non spécifié,pas dans le logbook,
1991,7,18,2,139,4310,NA,NA,1,Bivalve clams unspecified,Cryptodonta (sup. Ord.),Bivalves palourde non spécifié,coquille d'artica islandica et cocker,
1991,7,18,2,139,6200,NA,NA,1,Brittle star unspecified,Ophiuroidea (subcl. / infracl.),Ophiure  non spécifié,ophiure,2 crate
1991,7,18,3,140,10,20,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1991,7,18,3,140,41,20,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1991,7,18,3,140,2520,50,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1991,7,18,3,140,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,2 crates
1991,7,18,3,140,6600,50,NA,1,Sea cucumber unspecified,Holothuroidea (cl.),Holothurie non spécifié,heloturie,
1991,7,18,4,141,10,2,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1991,7,18,4,141,41,10,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1991,7,18,4,141,505,1,NA,1,Gelatinous seasnail,Liparis fabricii,Limace gélatineuse,limace,
1991,7,18,4,141,6300,5,NA,1,Basket star unspecified,Gorgonocephalidae;asteronychidae,Fausse étoile de mer non spécifiée,corne de cerf,
1991,7,18,4,141,6400,50,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1991,7,18,5,142,2520,200,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1991,7,18,5,142,6100,50,NA,1,Starfish unspecified (Class),Asteroidea (cl.),Étoile de mer non spécifiée (Classe),solostère?,
1991,7,18,5,142,6600,20,NA,1,Sea cucumber unspecified,Holothuroidea (cl.),Holothurie non spécifié,holoturie,
1991,7,18,5,142,,NA,NA,1,,,,oursin,2 crates
1991,7,18,5,142,,200,NA,1,,,,petoncle d'islande,
1991,7,18,6,143,10,5,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1991,7,18,6,143,41,20,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1991,7,18,6,143,6200,NA,NA,1,Brittle star unspecified,Ophiuroidea (subcl. / infracl.),Ophiure  non spécifié,ophiure,2 crates
1991,7,18,6,143,6300,100,NA,1,Basket star unspecified,Gorgonocephalidae;asteronychidae,Fausse étoile de mer non spécifiée,corne de cerf,
1991,7,18,7,144,41,20,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1991,7,18,7,144,598,2,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1991,7,18,7,144,6100,100,NA,1,Starfish unspecified (Class),Asteroidea (cl.),Étoile de mer non spécifiée (Classe),solostère,
1991,7,18,8,145,10,5,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1991,7,18,8,145,41,20,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1991,7,18,8,145,6400,50,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,
1991,7,18,8,145,6600,5,NA,1,Sea cucumber unspecified,Holothuroidea (cl.),Holothurie non spécifié,holoturie,
1991,7,18,9,146,10,1,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1991,7,18,9,146,41,30,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1991,7,18,9,146,598,2,NA,1,Eelpouts (ns),Zoarcidae f.,Lycodes,loche,
1991,7,18,9,146,6100,5,NA,1,Starfish unspecified (Class),Asteroidea (cl.),Étoile de mer non spécifiée (Classe),solostère,
1991,7,18,10,147,41,20,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1991,7,18,10,147,2520,10,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1991,7,18,10,147,4310,NA,NA,1,Bivalve clams unspecified,Cryptodonta (sup. Ord.),Bivalves palourde non spécifié,coquille d'artica  ,
1991,7,18,10,147,6300,10,NA,1,Basket star unspecified,Gorgonocephalidae;asteronychidae,Fausse étoile de mer non spécifiée,corne de cerf,
1991,7,18,10,147,,NA,NA,1,,,,oursin,2 crates
1991,7,18,11,148,41,10,NA,1,Witch flounder,Glyptocephalus cynoglossus,Plie grise,plie,
1991,7,18,11,148,2520,5,NA,1,Toad crab;unident.,Hyas sp.,Crabes lyre,hyas,
1991,7,18,11,148,6400,NA,NA,1,Sea urchin,Strongylocentrotus sp.,Oursin,oursin,1 crate
1991,7,18,12,149,10,10,NA,1,Atlantic cod,Gadus morhua,Morue franche,morue,
1991,7,18,12,149,40,50,NA,1,American plaice,Hippoglossoides platessoides,Plie canadienne,plie canadienne,
