 11092007 12    3 0060001 1 98.34***** 23.60* 2 ** **00000000 ********** LL 04629260 06118281  36 * 83 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060002 1140.66***** 41.44* 4 ** **00000000 **1*1***** LL 04629260 06118281  36 * 76 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060003 1123.51***** 33.11* 1 ** **00000000 ********1* LL 04629260 06118281  36 * 65 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060004 1112.79***** 29.21* 1 ** **00000000 **1******* LL 04629260 06118281  36 * 61 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060005 1108.94***** 27.79* 1 ** **00000000 ********** LL 04629260 06118281  36 * 75 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060006 1106.03***** 26.21* 2 ** **00000000 ********** LL 04629260 06118281  36 * 68 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060007 1 89.06***** 16.96* 1 ** **00000000 ********** LL 04629260 06118281  36 * 53 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060008 1 91.18***** 16.75* 1 ** **00000000 ********** LL 04629260 06118281  36 * 51 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060009 1 98.08***** 23.78* 2 ** **00000000 ********** LL 04629260 06118281  36 * 81 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060010 1 75.36***** 15.78* 3M** **00000000 *1****1*** LL 04629260 06118281  36 * 62 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060011 1 77.17***** 16.38* 5 ** **00000000 ********** LL 04629260 06118281  36 * 59 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060012 1 65.12***** 12.89* 5 ** **00000000 *1****2*** LL 04629260 06118281  36 * 65 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060013 1 71.54***** 16.11* 3M** **00000000 1*111***** LL 04629260 06118281  36 * 66 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060014 1 76.88***** 15.89* 3M** **00000000 *******1** LL 04629260 06118281  36 * 61 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060015 1 92.06***** 21.35* 3M** **00000000 *1***1*11* LL 04629260 06118281  36 * 68 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060016 1 62.24***** 12.14* 5 ** **00000000 ***1****** LL 04629260 06118281  36 * 59 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060017 1 88.67***** 21.26* 4 ** **00000000 ********** LL 04629260 06118281  36 * 70 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060018 1 66.45***** 13.11* 3M** **00000000 ********** LL 04629260 06118281  36 * 69 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060019 1 70.46***** 14.68* 3M** **00000000 *******1*1 LL 04629260 06118281  36 * 64 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060020 1 73.11***** 15.35* 3M** **00000000 *2******** LL 04629260 06118281  36 * 68 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060021 1 62.93***** 11.12* 3M** **00000000 ******2*** LL 04629260 06118281  36 * 53 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060022 1 77.60***** 17.12* 1 ** **00000000 ******11** LL 04629260 06118281  36 * 66 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060023 1 48.19*****  7.97* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060024 1 43.22*****  5.97* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060025 1 42.56*****  6.21* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060026 1 38.10*****  5.52* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060027 1 41.99*****  6.67* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060028 1 40.54*****  5.82* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060029 1 37.47*****  5.35* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060030 1 39.83*****  6.13* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060031 1 38.32*****  5.49* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060032 1 41.30*****  6.23* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060033 1 37.62*****  5.69* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060034 1 35.46*****  5.44* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060035 1 37.86*****  5.47* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060036 1 41.45*****  6.05* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060037 1 41.25*****  6.28* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060038 1 36.98*****  5.51* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060039 1 36.98*****  5.36* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060040 1 39.04*****  5.48* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060041 1 35.10*****  3.95* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060042 1 39.55*****  5.88* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060043 1 39.27*****  5.71* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060044 1 36.74*****  5.28* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060045 1 37.35*****  5.64* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060046 1 40.17*****  5.89* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060047 1 38.32*****  5.61* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060048 1 35.34*****  5.06* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060049 1 42.42*****  5.66* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060050 1 41.22*****  6.34* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060051 1 34.30*****  4.94* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060052 1 32.12*****  4.47* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060053 1 33.95*****  4.85* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060054 1 37.21*****  5.31* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060055 1 40.00*****  5.70* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060056 1 35.91*****  5.15* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060057 1 35.27*****  5.00* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060058 1 30.86*****  4.25* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060059 1 25.72*****  3.36* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060060 1 29.40*****  4.07* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060061 1115.76***** 31.78* 1 ** **00000000 *******1** LL 04629260 06118281  36 * 67 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060062 1 98.75***** 17.63* 3M** **00000000 ******1*** LL 04629260 06118281  36 * 56 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060063 1 85.83***** 14.99* 1 ** **00000000 ********** LL 04629260 06118281  36 * 50 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060064 1 78.55***** 17.56* 3M** **00000000 ********** LL 04629260 06118281  36 * 73 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060065 1 61.86***** 10.52* 1 ** **00000000 ********** LL 04629260 06118281  36 * 48 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060066 1103.38***** 27.09* 2 ** **00000000 *11***1*** LL 04629260 06118281  36 * 76 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060067 1 83.62***** 18.90* 5 ** **00000000 ***1*11*** LL 04629260 06118281  36 * 68 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060068 1 93.03***** 17.37* 1 ** **00000000 ********** LL 04629260 06118281  36 * 52 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060069 1 79.52***** 15.01* 1 ** **00000000 *****2**** LL 04629260 06118281  36 * 52 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060070 1 68.10***** 11.48* 1 ** **00000000 *****2**** LL 04629260 06118281  36 * 52 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060071 1 39.91*****  6.06* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060072 1 40.26*****  6.12* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060073 1 41.30*****  5.67* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0060074 1 38.36*****  5.83* 1 ** **00000000 ********** LL 04629260 06118281  36 **** ****       J.CHIASSON/S.ALBERT   ***** *                
