 11092007 19    3 0040001 1125.93***** 35.88* 2 ** **00000000 ********** LL 04635590 06122561  34 * 74 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 19    3 0040002 1124.01***** 33.36* 4 ** **00000000 ********** LL 04635590 06122561  34 * 66 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 19    3 0040003 1104.94***** 25.71* 5 ** **00000000 *******1** LL 04635590 06122561  34 * 69 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 19    3 0040004 1118.41***** 30.45* 1 ** **00000000 ********** LL 04635590 06122561  34 * 57 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 19    3 0040005 1 91.50***** 22.05* 3 ** **00000000 ********** LL 04635590 06122561  34 * 74 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 19    3 0040006 1 87.07***** 19.91* 3M** **00000000 ******1*** LL 04635590 06122561  34 * 66 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 19    3 0040007 1 90.75***** 21.41* 3M** **00000000 ********** LL 04635590 06122561  34 * 75 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 19    3 0040008 1 79.54***** 17.58* 3M** **00000000 *****2**** LL 04635590 06122561  34 * 69 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 19    3 0040009 1 37.35*****  5.26* 1 ** **00000000 ********** LL 04635590 06122561  34 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 19    3 0040010 1 38.53*****  6.10* 1 ** **00000000 ********** LL 04635590 06122561  34 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 19    3 0040011 1 35.26*****  5.22* 1 ** **00000000 ********** LL 04635590 06122561  34 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 19    3 0040012 1 34.69*****  4.79* 1 ** **00000000 ********** LL 04635590 06122561  34 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 19    3 0040013 1 33.88*****  4.83* 1 ** **00000000 ********** LL 04635590 06122561  34 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 19    3 0040014 1 31.12*****  4.52* 1 ** **00000000 ********** LL 04635590 06122561  34 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 19    3 0040015 1 35.25*****  4.80* 1 ** **00000000 ********** LL 04635590 06122561  34 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 19    3 0040016 1 27.52*****  3.79* 1 ** **00000000 ********** LL 04635590 06122561  34 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 19    3 0040017 1 33.19*****  4.62* 1 ** **00000000 ********** LL 04635590 06122561  34 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 19    3 0040018 1 29.19*****  4.00* 1 ** **00000000 ********** LL 04635590 06122561  34 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 19    3 0040019 1 35.57*****  4.04* 1 ** **00000000 ********** LL 04635590 06122561  34 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 19    3 0040020 1 28.06*****  3.68* 1 ** **00000000 ********** LL 04635590 06122561  34 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 19    3 0040021 1 29.97*****  4.14* 1 ** **00000000 ********** LL 04635590 06122561  34 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 19    3 0040022 1 29.15*****  3.95* 1 ** **00000000 ********** LL 04635590 06122561  34 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 19    3 0040023 1 30.38*****  4.20* 1 ** **00000000 ********** LL 04635590 06122561  34 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 19    3 0040024 1 29.02*****  3.93* 1 ** **00000000 ********** LL 04635590 06122561  34 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 19    3 0040025 1 30.43*****  4.12* 1 ** **00000000 ********** LL 04635590 06122561  34 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 19    3 0040026 1 28.40*****  3.80* 1 ** **00000000 ********** LL 04635590 06122561  34 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 19    3 0040027 1 27.87*****  4.01* 1 ** **00000000 ********** LL 04635590 06122561  34 **** ****       J.CHIASSON/S.ALBERT   ***** *                
