 11092007 12    3 0010001 1 99.21***** 24.99* 1 ** **00000000 ********** LL 04646593 06135546  37 * 72 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0010002 1115.98***** 30.54* 1 ** **00000000 ********** LL 04646593 06135546  37 * 58 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0010003 1108.03***** 25.50* 4 ** **00000000 ********** LL 04646593 06135546  37 * 72 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0010004 1 96.61***** 21.59* 5 ** **00000000 *1******** LL 04646593 06135546  37 * 57 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0010005 1101.19***** 26.99* 4 ** **00000000 *1******** LL 04646593 06135546  37 * 73 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0010006 1 77.33***** 17.11* 3M** **00000000 *****1**** LL 04646593 06135546  37 * 61 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0010007 1 77.63***** 16.54* 3M** **00000000 ****1***** LL 04646593 06135546  37 * 67 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0010008 1 78.88***** 13.89* 1 ** **00000000 ********** LL 04646593 06135546  37 * 53 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0010009 1 88.24***** 20.97* 3M** **00000000 *********1 LL 04646593 06135546  37 * 64 ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0010010 1 47.17*****  7.13* 1 ** **00000000 ********** LL 04646593 06135546  37 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0010011 1 28.60*****  3.96* 1 ** **00000000 ********** LL 04646593 06135546  37 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0010012 1 30.53*****  4.30* 1 ** **00000000 ********** LL 04646593 06135546  37 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0010013 1 26.23*****  3.67* 1 ** **00000000 ********** LL 04646593 06135546  37 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0010014 1 19.13*****  2.80* 1 ** **00000000 ********** LL 04646593 06135546  37 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0010015 1 22.04*****  2.86* 1 ** **00000000 ********** LL 04646593 06135546  37 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0010016 1 21.21*****  2.97* 1 ** **00000000 ********** LL 04646593 06135546  37 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0010017 1 19.56*****  2.83* 1 ** **00000000 ********** LL 04646593 06135546  37 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0010018 2 61.5641.53 ****** 4 ** 2400000000 ********** LL 04646593 06135546  37 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0010019 2 65.5445.03 ****** 4 ** 2400000000 ********** LL 04646593 06135546  37 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 11092007 12    3 0010020 2 56.7139.62 ****** 4 ** 2400000000 ********1* LL 04646593 06135546  37 **** ****       J.CHIASSON/S.ALBERT   ***** *                
