 24082007 E     3 0030001 1100.41***** 26.29* 3 ** **00000000 ********** LL 04820548 06221347 *** * 76 ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030002 1 95.69***** 23.64* 3 ** **00000000 ********** LL 04820548 06221347 *** * 78 ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030003 1 98.12***** 22.98* 5 ** **00000000 **1******* LL 04820548 06221347 *** * 72 ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030004 1 80.19***** 16.04* 5 ** **00000000 ***11***** LL 04820548 06221347 *** * 58 ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030005 1 83.99***** 18.95* 5 ** **00000000 *******1** LL 04820548 06221347 *** * 41 ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030006 1 54.36*****  8.44* 1 ** **00000000 *******1** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030007 1 56.19*****  9.01* 1 ** **00000000 ********** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030008 1 57.99***** 11.06* 1 ** **00000000 ********** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030009 1 53.85*****  8.34* 1 ** **00000000 ********** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030010 1 44.53***** ****** 1 ** **00000000 ********** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030011 1 46.94*****  7.45* 1 ** **00000000 ********** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030012 1 57.92*****  9.57* 1 ** **00000000 ********** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030013 1 46.58*****  6.95* 1 ** **00000000 ********** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030014 1 45.59*****  7.00* 1 ** **00000000 ********** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030015 1 46.73*****  7.45* 1 ** **00000000 ********** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030016 1 43.59*****  6.45* 1 ** **00000000 ********** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030017 1 47.65*****  7.20* 1 ** **00000000 ********** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030018 1 44.08*****  6.24* 1 ** **00000000 ********** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030019 1 44.82*****  6.16* 1 ** **00000000 ********** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030020 1 42.43*****  6.39* 1 ** **00000000 ********** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030021 1 55.45*****  9.08* 1 ** **00000000 ********** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030022 1 52.16*****  8.20* 1 ** **00000000 ********** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030023 1 43.24*****  6.29* 1 ** **00000000 ********** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030024 1 22.14*****  2.68* 1 ** **00000000 ********** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030025 2 59.1541.96 ****** 3 ** 2400000000 ***1****1* LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030026 2 54.8137.65 ****** 3 ** 2400000000 ***1****2* LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030027 2 59.0139.99 ****** 3 ** 2400000000 ********** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030028 2 57.4040.48 ****** 2 ** 2400000000 ********** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030029 2 62.6043.16 ****** 3 ** 2400000000 ********** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030030 2 59.5341.01 ****** 3 ** 2400000000 ******2*** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030031 2 60.1141.25 ****** 3 ** 2400000000 **1******* LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030032 2 59.5341.25 ****** 3 ** 1400000000 *1******** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030033 2 56.6338.30 ****** 2 ** 2400000000 ********** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030034 2 56.3138.98 ****** 2 ** 2400000000 ******1*** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030035 2 54.6738.84 ****** 2 ** 2400000000 ********1* LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030036 2 63.1543.11 ****** 2 ** 2400000000 ********** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030037 2 51.2534.41 ****** 2 ** 2400000000 *********2 LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030038 2 57.9939.97 ****** 2 ** 2400000000 ********** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030039 2 57.3338.65 ****** 3 ** 2400000000 *2******** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030040 2 59.4039.43 ****** 3 ** 2400000000 *1******** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030041 2 60.2241.67 ****** 2 ** 2400000000 *********1 LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030042 2 63.7541.79 ****** 2 ** 2400000000 ********** LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
 24082007 E     3 0030043 2 65.5644.23 ****** 2 ** 2400000000 1********1 LL 04820548 06221347 *** **** ****       J CHIASSON / S ALBERT ***** *                
