 29072007 12    3 0120001 1104.25***** 23.64* 3M** **00000000 ****1***** LL 04802298 06244781  47 * 87 ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120002 1108.75***** 30.14* 3 ** **00000000 *******1** LL 04802298 06244781  47 * 86 ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120003 1102.89***** 25.59* 3 ** **00000000 ********** LL 04802298 06244781  47 * 78 ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120004 1 95.83***** 21.23* 4 ** **00000000 ********** LL 04802298 06244781  47 * 56 ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120005 1108.69***** 29.26* 1 ** **00000000 *****2**** LL 04802298 06244781  47 * 54 ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120006 1100.03***** 18.09* 4 ** **00000000 **1*1***** LL 04802298 06244781  47 * 53 ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120007 1110.75***** 28.35* 3M** **00000000 ********** LL 04802298 06244781  47 * 75 ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120008 1 93.31***** 20.68* 3M** **00000000 *****1**** LL 04802298 06244781  47 * 74 ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120009 1 74.17***** 16.98* 1 ** **00000000 ********** LL 04802298 06244781  47 * 66 ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120010 1113.60***** 29.16* 3 ** **00000000 ********** LL 04802298 06244781  47 * 82 ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120011 1 93.24***** 22.33* 3M** **00000000 ********** LL 04802298 06244781  47 * 60 ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120012 1 78.36***** 17.02* 3M** **00000000 ********** LL 04802298 06244781  47 * 63 ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120013 1 80.98***** 17.05* 3M** **00000000 ********** LL 04802298 06244781  47 * 68 ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120014 1 72.74***** 15.79* 3M** **00000000 ********** LL 04802298 06244781  47 * 63 ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120015 1 79.10***** 16.45* 3M** **00000000 **12****** LL 04802298 06244781  47 * 64 ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120016 1 93.09***** 19.85* 1 ** **00000000 2********* LL 04802298 06244781  47 * 63 ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120017 1 90.53***** 21.79* 3 ** **00000000 ********** LL 04802298 06244781  47 * 71 ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120018 1 71.40***** 14.29* 3M** **00000000 ********** LL 04802298 06244781  47 * 70 ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120019 1 59.03***** 11.47* 3 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120020 1 63.07*****  9.80* 1 ** **00000000 ********** LL 04802298 06244781  47 * 60 ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120021 1 53.49***** 10.74* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120022 1 62.30***** 13.40* 1 ** **00000000 ********** LL 04802298 06244781  47 * 62 ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120023 1 51.69*****  8.14* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120024 1 44.57*****  7.36* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120025 1 49.49*****  7.81* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120026 1 43.25*****  6.70* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120027 1 46.25*****  7.48* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120028 1 43.78*****  6.95* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120029 1 49.05*****  7.59* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120030 1 39.51*****  6.09* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120031 1 40.54*****  5.80* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120032 1 47.16*****  7.46* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120033 1 57.93*****  9.13* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120034 1 43.08*****  7.92* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120035 1 48.67*****  7.86* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120036 1 48.39*****  7.48* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120037 1 48.84*****  9.56* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120038 1 45.77*****  7.25* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120039 1 44.28*****  6.69* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120040 1 52.43*****  8.54* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120041 1 45.50*****  6.89* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120042 1 40.23*****  6.20* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120043 1 49.64*****  7.71* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120044 1 48.67*****  7.71* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120045 1 39.41*****  6.00* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120046 1 41.01*****  6.25* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120047 1 38.41*****  4.61* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120048 1 39.37*****  5.64* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120049 1 37.47*****  7.53* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120050 1 49.85*****  8.07* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120051 1 40.07*****  6.40* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120052 1 38.95*****  6.09* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120053 1 40.09*****  6.13* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120054 1 47.03*****  7.22* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120055 1 46.22*****  7.05* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120056 1 37.71*****  5.78* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120057 1 35.11*****  5.20* 1 ** **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120058 2 60.20 7.60 ****** 1  1 **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120059 2 41.7819.76 ****** 1  3 **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120060 2 46.2622.80 ****** 1  3 **00000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120061 2 60.6142.28 ****** 2 ** 2400000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120062 2 57.7739.38 ****** 2 ** 2400000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120063 2 52.4236.26 ****** 2 ** 2400000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120064 2 47.0732.75 ****** 2 ** 2400000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120065 2 55.7437.65 ****** 2 ** 2400000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120066 2 49.7335.33 ****** 2 ** 2400000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120067 2 60.9241.74 ****** 2 ** 2400000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120068 2 49.9633.30 ****** 2 ** 2400000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120069 2 61.0440.95 ****** 2 ** 2400000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
 29072007 12    3 0120070 2 54.6337.16 ****** 2 ** 2400000000 ********** LL 04802298 06244781  47 **** ****       J. CHIASSON/S. ALBERT ***** *                
