 26072007 12    3 0110001 1107.47***** 21.35* 1 ** **00000000 *11******* LL 04755883 06144577  33 * 49 ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110002 1101.08***** 20.09* 1 ** **00000000 ********** LL 04755883 06144577  33 * 53 ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110003 1117.14***** 29.98* 1 ** **00000000 ********** LL 04755883 06144577  33 * 48 ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110004 1125.00***** 34.55* 1 ** **00000000 *1**1*1*** LL 04755883 06144577  33 * 53 ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110005 1102.59***** 24.61* 1 ** **00000000 ********** LL 04755883 06144577  33 * 22 ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110006 1 63.97***** 13.12* 1 ** **00000000 ******1*** LL 04755883 06144577  33 * 65 ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110007 1 46.94*****  7.24* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110008 1 47.93*****  7.99* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110009 1 50.41*****  7.72* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110010 1 54.71*****  8.50* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110011 1 45.98*****  7.42* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110012 1 42.75*****  6.37* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110013 1 40.77*****  6.04* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110014 1 33.05*****  4.53* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110015 1 39.31*****  5.43* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110016 1 34.23*****  4.56* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110017 1 33.96*****  4.95* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110018 1 50.32*****  8.03* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110019 1 35.86*****  5.18* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110020 1 35.34*****  4.74* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110021 1 37.20*****  5.56* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110022 1 35.84*****  5.49* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110023 1 34.70*****  5.06* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110024 1 31.31*****  4.34* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110025 1 45.15*****  6.90* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110026 1 34.69*****  4.96* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110027 1 33.96*****  4.91* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110028 1 34.09*****  4.97* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110029 1 40.41*****  6.05* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110030 1 43.25*****  6.64* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110031 1 41.54*****  6.13* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110032 1 36.66*****  5.12* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110033 1 33.62*****  4.68* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110034 1 32.25*****  4.25* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110035 1 32.16*****  4.68* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
