 21092007 19    3 0060001 1128.59***** 33.06* 4 ** **00000000 ********** LL 04650913 06056398  68 * 81 ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060032 1 33.07*****  4.61* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060033 1 46.38*****  7.05* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060034 1 45.43*****  6.50* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060035 1 40.81*****  5.84* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060036 1 43.82*****  7.42* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060037 1 18.11*****  2.31* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060038 1 38.98*****  5.69* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060039 1 41.48*****  6.39* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060040 1 40.57*****  5.60* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060041 1 28.16*****  4.29* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060042 1 27.32*****  3.95* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060043 1 29.72*****  4.01* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060044 1101.75***** 24.11* 2 ** **00000000 ***1****** LL 04650913 06056398  68 * 69 ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060045 1 59.66***** ****** 3M** **00000000 1****22*** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060046 1 34.80*****  4.74* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060047 1 52.89*****  7.92* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060048 1 53.15*****  8.12* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060049 1 48.03*****  6.90* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060050 1 38.26*****  5.69* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060051 1 48.57*****  7.27* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060052 1 38.03*****  5.52* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060053 1 41.32*****  5.62* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060054 1 36.24*****  5.35* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060055 1 47.08*****  6.88* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060056 1 52.76***** ****** 1 ** **00000000 22*2*1**** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060057 1 41.68*****  6.08* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060058 1 40.29*****  5.91* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060059 1 36.34*****  4.94* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060060 1 29.36*****  4.06* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060061 1 40.62*****  6.07* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060062 1 43.99***** ****** 1 ** **00000000 1****1**** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060063 1 52.11*****  8.09* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060064 1 46.80*****  6.93* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060065 1 43.14*****  6.25* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060066 1 48.78*****  6.85* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060067 1 53.03***** ****** 1 ** **00000000 1*1**11*** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060068 1 54.78*****  8.23* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060069 1 48.01*****  7.38* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060070 1 51.85*****  8.33* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060071 1 80.34***** ****** 1 ** **00000000 *****2**** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** PINCE ARRACHEE   
 21092007 19    3 0060072 1128.31***** 36.44* 2 ** **00000000 ********** LL 04650913 06056398  68 * 69 ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060073 1111.59***** 27.30* 1 ** **00000000 ********** LL 04650913 06056398  68 * 63 ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060074 1126.78***** 35.41* 1 ** **00000000 ********** LL 04650913 06056398  68 * 63 ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060075 1131.30***** 35.29* 1 ** **00000000 ********** LL 04650913 06056398  68 * 66 ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060076 1130.81***** 32.16* 2 ** **00000000 ********** LL 04650913 06056398  68 * 68 ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060077 1118.21***** 31.33* 1 ** **00000000 1********* LL 04650913 06056398  68 * 62 ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060078 1 89.48***** 15.88* 1 ** **00000000 ********** LL 04650913 06056398  68 * 59 ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060079 1123.82***** 32.24* 1 ** **00000000 **1******* LL 04650913 06056398  68 * 60 ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060080 1115.54***** 28.14* 3 ** **00000000 *111****** LL 04650913 06056398  68 * 79 ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060081 1 83.54***** 14.53* 1 ** **00000000 ********** LL 04650913 06056398  68 * 63 ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060082 1 93.71***** 17.29* 3M** **00000000 ********** LL 04650913 06056398  68 * 55 ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060083 1110.57***** 27.74* 2 ** **00000000 ********** LL 04650913 06056398  68 * 82 ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060084 1 99.61***** 20.94* 3M** **00000000 ********** LL 04650913 06056398  68 * 53 ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060085 1 80.16***** 16.66* 1 ** **00000000 ********** LL 04650913 06056398  68 * 82 ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060086 1 97.17***** 18.39* 3 ** **00000000 ********** LL 04650913 06056398  68 * 58 ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060087 1 60.63*****  9.41* 1 ** **00000000 ********** LL 04650913 06056398  68 * 50 ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060088 1118.94***** 33.30* 1 ** **00000000 ********** LL 04650913 06056398  68 * 58 ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060089 1 71.91***** 13.12* 1 ** **00000000 ****1***** LL 04650913 06056398  68 * 56 ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060090 1 81.16***** 18.42* 3M** **00000000 ********** LL 04650913 06056398  68 * 74 ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060091 1 68.02***** 11.22* 1 ** **00000000 ********** LL 04650913 06056398  68 * 59 ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060092 1 54.63*****  8.15* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060093 1 58.84*****  8.71* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060094 1 35.91*****  5.20* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060095 1 26.15*****  3.57* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060096 1 38.52*****  5.65* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060097 1 46.12*****  6.46* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060098 1 46.64*****  7.25* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060099 1 20.32*****  2.85* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060100 1 28.48*****  3.68* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060101 1 53.06*****  8.48* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060102 1 48.93*****  7.44* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060103 1 49.57*****  7.41* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060104 1 48.89*****  7.60* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060105 1 38.04*****  5.49* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060106 1 38.19*****  5.08* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060107 1 41.48*****  6.10* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060108 1 42.32***** ****** 1 ** **00000000 2****2**** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060109 1 44.11*****  6.13* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060110 1 36.22*****  4.79* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060111 1 34.39*****  4.73* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060112 1 38.01*****  5.67* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060113 1 25.80*****  3.66* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060114 1 46.30*****  6.41* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060115 1 34.79*****  4.83* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060116 1 50.31*****  7.63* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060117 1 50.53*****  7.31* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060118 1 51.90*****  7.16* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060119 1 39.64*****  6.19* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060120 1 37.47*****  5.18* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060121 1 36.87*****  4.75* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060122 1 40.21*****  5.94* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060123 1 40.37*****  5.84* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060124 1 38.10*****  5.40* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060125 1 37.56*****  5.42* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060126 1 28.92*****  3.88* 1 ** **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060127 1121.55***** 31.44* 1 ** **00000000 1***1**1** LL 04650913 06056398  68 * 57 ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060128 2 65.3245.87 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060129 2 65.2547.03 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060130 2 60.7943.56 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060131 2 58.9440.33 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060132 2 64.0245.96 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060133 2 64.1744.90 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060134 2 63.4043.91 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060135 2 62.0343.88 ****** 4 ** 2100000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060136 2 70.3550.41 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060137 2 71.9850.36 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060138 2 65.3546.22 ****** 4 ** 2400000000 ********1* LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060139 2 62.4644.56 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060140 2 63.7144.06 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060141 2 65.9946.35 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060142 2 68.0849.06 ****** 4 ** 2400000000 *****11*** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060143 2 63.2843.28 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060144 2 71.2350.74 ****** 4 ** 2400000000 *1******** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060145 2 69.6748.54 ****** 4 ** 2400000000 *******1** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060146 2 71.4151.19 ****** 4 ** 2400000000 ***1*11*** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060147 2 62.1143.29 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060148 2 63.1842.55 ****** 4 ** 2400000000 *******1** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060149 2 65.3147.11 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060150 2 62.1746.42 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060151 2 62.4143.94 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060152 2 60.0643.23 ****** 4 ** 2400000000 ******11** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060153 2 59.4740.65 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060154 2 64.6945.47 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060155 2 63.9444.45 ****** 4 ** 2400000000 *******1** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060156 2 63.7944.34 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060157 2 68.0649.22 ****** 4 ** 2400000000 **1***1*** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060158 2 60.6544.29 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060159 2 62.8544.18 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060160 2 64.7044.31 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060161 2 63.2043.95 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060162 2 65.2945.89 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060163 2 73.2749.81 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060164 2 66.7149.64 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060165 2 64.0245.77 ****** 4 ** 1400000000 1********* LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060166 2 64.8144.91 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060167 2 66.1648.27 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060168 2 62.9142.40 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060169 2 64.3746.00 ****** 4 ** 2400000000 *******1** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060170 2 63.7444.54 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060171 2 62.9743.71 ****** 4 ** 2400000000 **1******1 LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060172 2 63.6645.76 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060173 2 68.1048.25 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060174 2 68.4149.08 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
