 22092007 19    3 0050001 1104.13***** 25.89* 2 ** **00000000 1********* LL 04647803 06057443  62 * 72 ****       J.CHIASSON/S.ALBERT   ***** *                
 22092007 19    3 0050002 1144.27***** 36.75* 1 ** **00000000 ********** LL 04647803 06057443  62 * 55 ****       J.CHIASSON/S.ALBERT   ***** *                
 22092007 19    3 0050003 1 69.09***** 13.64* 3 ** **00000000 *11*****1* LL 04647803 06057443  62 * 60 ****       J.CHIASSON/S.ALBERT   ***** *                
 22092007 19    3 0050004 1 58.22*****  8.96* 1 ** **00000000 ********** LL 04647803 06057443  62 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 22092007 19    3 0050005 1 50.20*****  8.04* 1 ** **00000000 *****2**** LL 04647803 06057443  62 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 22092007 19    3 0050006 1 37.92*****  5.38* 1 ** **00000000 ********** LL 04647803 06057443  62 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 22092007 19    3 0050007 1 49.38*****  7.68* 1 ** **00000000 ********** LL 04647803 06057443  62 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 22092007 19    3 0050008 1 43.37*****  5.65* 1 ** **00000000 ********** LL 04647803 06057443  62 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 22092007 19    3 0050009 1 38.64*****  5.61* 1 ** **00000000 ********** LL 04647803 06057443  62 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 22092007 19    3 0050010 1 34.26*****  4.81* 1 ** **00000000 ********** LL 04647803 06057443  62 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 22092007 19    3 0050011 1 37.92*****  5.51* 1 ** **00000000 ********** LL 04647803 06057443  62 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 22092007 19    3 0050012 1 39.84*****  5.97* 1 ** **00000000 ********** LL 04647803 06057443  62 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 22092007 19    3 0050013 1 45.08*****  6.36* 1 ** **00000000 ********** LL 04647803 06057443  62 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 22092007 19    3 0050014 1 39.52*****  5.63* 1 ** **00000000 ********** LL 04647803 06057443  62 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 22092007 19    3 0050015 1 40.63*****  5.87* 1 ** **00000000 ********** LL 04647803 06057443  62 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 22092007 19    3 0050016 1 37.70*****  5.40* 1 ** **00000000 ********** LL 04647803 06057443  62 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 22092007 19    3 0050017 1 37.54*****  5.51* 1 ** **00000000 ********** LL 04647803 06057443  62 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 22092007 19    3 0050018 1 27.47*****  3.87* 1 ** **00000000 ********** LL 04647803 06057443  62 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 22092007 19    3 0050019 1 26.48*****  3.57* 1 ** **00000000 ********** LL 04647803 06057443  62 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 22092007 19    3 0050020 1111.49***** 28.48* 2 ** **00000000 ********** LL 04647803 06057443  62 * 83 ****       J.CHIASSON/S.ALBERT   ***** *                
 22092007 19    3 0050021 1114.09***** 28.35* 1 ** **00000000 ********** LL 04647803 06057443  62 * 49 ****       J.CHIASSON/S.ALBERT   ***** *                
 22092007 19    3 0050022 1121.11***** ****** 3 ** **00000000 ********** LL 04647803 06057443  62 **** ****       J.CHIASSON/S.ALBERT   ***** PINCES ARRACHEE  
 22092007 19    3 0050023 1 41.14*****  6.20* 1 ** **00000000 ********** LL 04647803 06057443  62 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 22092007 19    3 0050024 1 36.43*****  5.21* 1 ** **00000000 ********** LL 04647803 06057443  62 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 22092007 19    3 0050025 1 33.92*****  4.98* 1 ** **00000000 ********** LL 04647803 06057443  62 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 22092007 19    3 0050026 1 41.85*****  5.79* 1 ** **00000000 ********** LL 04647803 06057443  62 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 22092007 19    3 0050027 1 25.77*****  3.52* 1 ** **00000000 ********** LL 04647803 06057443  62 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 22092007 19    3 0050028 1 61.22*****  9.03* 3 ** **00000000 ******1*** LL 04647803 06057443  62 * 55 ****       J.CHIASSON/S.ALBERT   ***** *                
