 14092005 12    3 0060001 1 95.00***** 22.43* 5 ** **00000000 ***11*1*11 LL 00462912 00611822  35 * 62 ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060002 1 68.37***** 11.72* 1 ** **00000000 ********** LL 00462912 00611822  35 * 54 ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060003 1 95.09***** 19.47* 1 ** **00000000 **1******2 LL 00462912 00611822  35 * 58 ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060004 1 69.58***** 11.78* 1 ** **00000000 *******1** LL 00462912 00611822  35 * 50 ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060005 1 57.14*****  8.60* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060006 1 61.32***** 10.43* 1 ** **00000000 ********** LL 00462912 00611822  35 * 54 ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060007 1 61.40*****  9.06* 1 ** **00000000 ********** LL 00462912 00611822  35 * 57 ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060008 1 57.12*****  9.20* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060009 1 52.63*****  8.39* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060010 1 64.55***** 10.16* 1 ** **00000000 ********** LL 00462912 00611822  35 * 55 ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060011 1 48.68*****  7.43* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060012 1 58.87*****  9.90* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060013 1 59.06*****  9.44* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060014 1 41.75*****  5.46* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060015 1 56.10*****  8.93* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060016 1 63.09***** 10.71* 1 ** **00000000 ********** LL 00462912 00611822  35 * 48 ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060017 1 51.89*****  8.15* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060018 1 49.52*****  7.33* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060019 1 54.62*****  8.51* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060020 1 53.15***** 10.12* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060021 1 46.14*****  6.95* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060022 1 46.82*****  7.27* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060023 1 48.59*****  7.15* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060024 1 51.71*****  8.08* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060025 1 47.03*****  6.81* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060026 1 50.04*****  6.88* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060027 1 40.11*****  6.37* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060028 1 44.38*****  6.70* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060029 1 46.02*****  7.11* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060030 1 47.91*****  6.95* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060031 1 45.15*****  6.63* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060032 1 46.60*****  7.21* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060033 1 44.93*****  6.50* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060034 1 41.62*****  6.12* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060035 1 42.66*****  6.33* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060036 1 41.62*****  6.59* 1 ** **00000000 *****1**** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060037 1 47.68*****  7.79* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060038 1 45.77*****  7.19* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060039 1 41.91*****  6.44* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
 14092005 12    3 0060040 1 45.13*****  7.01* 1 ** **00000000 ********** LL 00462912 00611822  35 **** ****       STEPHANE & BOBBY H.   ***** *                
