 27082005 12    3 0010001 1100.76***** 21.54* 3 ** **00000000 *******1** LL 00482406 00633207  59 * 71 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010002 1 88.03***** 16.52* 2 ** **00000000 ********** LL 00482406 00633207  59 * 60 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010003 1 92.89***** 20.27* 1 ** **00000000 ********** LL 00482406 00633207  59 * 77 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010004 1 88.38***** 16.07* 3M** **00000000 ********** LL 00482406 00633207  59 * 57 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010005 1 75.02***** 16.29* 1 ** **00000000 *1**12***1 LL 00482406 00633207  59 * 76 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010006 1103.41***** 24.35* 1 ** **00000000 ********** LL 00482406 00633207  59 * 80 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010007 1114.78***** 26.58* 1 ** **00000000 **1******* LL 00482406 00633207  59 * 70 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010008 1 94.50***** 19.19* 3M** **00000000 ********** LL 00482406 00633207  59 * 60 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010009 1105.10***** 23.80* 1 ** **00000000 ********** LL 00482406 00633207  59 * 90 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010010 1 89.70***** 16.16* 1 ** **00000000 *****2**** LL 00482406 00633207  59 * 60 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010011 1 91.57***** 17.97* 1 ** **00000000 ********** LL 00482406 00633207  59 * 68 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010012 1 90.57***** 19.98* 3M** **00000000 ****1*1*** LL 00482406 00633207  59 * 84 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010013 1109.26***** 27.74* 2 ** **00000000 ********** LL 00482406 00633207  59 * 69 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010014 1120.67***** 31.24* 2 ** **00000000 ********** LL 00482406 00633207  59 * 60 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010015 1 72.81***** 13.48* 1 ** **00000000 ******1*** LL 00482406 00633207  59 * 59 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010016 1110.74***** 28.11* 3M** **00000000 ********** LL 00482406 00633207  59 * 83 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010017 1113.25***** 30.00* 1 ** **00000000 ********** LL 00482406 00633207  59 * 70 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010018 1107.04***** 28.29* 1 ** **00000000 ********** LL 00482406 00633207  59 * 68 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010019 1 95.60***** 21.02* 1 ** **00000000 *********1 LL 00482406 00633207  59 * 66 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010020 1 90.24***** 15.92* 1 ** **00000000 ********** LL 00482406 00633207  59 * 59 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010021 1107.21***** 26.94* 1 ** **00000000 ********** LL 00482406 00633207  59 * 73 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010022 1108.03***** 28.02* 2 ** **00000000 ****1***** LL 00482406 00633207  59 * 76 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010023 1 79.10***** 15.07* 1 ** **00000000 ********** LL 00482406 00633207  59 * 62 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010024 1 83.88***** 17.42* 3M** **00000000 11**1*1*** LL 00482406 00633207  59 * 66 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010025 1116.57***** 29.23* 3M** **00000000 *1**1***** LL 00482406 00633207  59 * 91 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010026 1 88.27***** 20.54* 3M** **00000000 ********** LL 00482406 00633207  59 * 71 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010027 1 90.04***** 17.54* 3M** **00000000 ********** LL 00482406 00633207  59 * 58 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010028 1 79.77***** 14.27* 3M** **00000000 *11*1*1**1 LL 00482406 00633207  59 * 52 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010029 1 93.60***** 22.74* 1 ** **00000000 *1******** LL 00482406 00633207  59 * 74 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010030 1108.53***** 25.47* 1 ** **00000000 ********1* LL 00482406 00633207  59 * 63 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010031 1 94.87***** 17.80* 1 ** **00000000 ********** LL 00482406 00633207  59 * 53 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010032 1109.16***** 27.55* 1 ** **00000000 ********** LL 00482406 00633207  59 * 50 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010033 1109.57***** 26.77* 1 ** **00000000 *1******** LL 00482406 00633207  59 * 77 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010034 1 90.25***** 21.06* 4 ** **00000000 ********** LL 00482406 00633207  59 * 78 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010035 1100.37***** 19.30* 4 ** **00000000 ********** LL 00482406 00633207  59 * 63 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010036 1 99.03***** 18.25* 3M** **00000000 ********** LL 00482406 00633207  59 * 64 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010037 1 84.21***** 16.33* 3M** **00000000 ********** LL 00482406 00633207  59 * 63 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010038 1 59.94***** 10.07* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010039 1 72.89***** 11.83* 1 ** **00000000 ********** LL 00482406 00633207  59 * 49 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010040 1 65.46***** 10.56* 1 ** **00000000 ********** LL 00482406 00633207  59 * 59 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010041 1 56.86*****  8.54* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010042 1 65.13***** 10.52* 1 ** **00000000 ********** LL 00482406 00633207  59 * 53 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010043 1 67.71***** 11.56* 1 ** **00000000 *****1**** LL 00482406 00633207  59 * 66 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010044 1 61.58*****  9.95* 1 ** **00000000 ********** LL 00482406 00633207  59 * 56 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010045 1 56.63*****  8.59* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010046 1 58.24*****  8.83* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010047 1 47.76*****  6.96* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010048 1 51.08*****  7.39* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010049 1 45.78*****  6.32* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010050 1 43.52*****  6.28* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010051 1 44.55*****  6.64* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010052 1 44.80*****  6.92* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010053 1 41.80*****  6.41* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010054 1 39.00*****  6.24* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010055 1 48.91*****  7.58* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010056 1 44.59*****  7.12* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010057 1 49.19*****  7.57* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010058 1 57.05*****  8.61* 1 ** **00000000 **2******* LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010059 1 50.07*****  7.57* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010060 1 43.29*****  6.30* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010061 1 44.38*****  6.44* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010062 1 39.35*****  5.73* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010063 1 43.77*****  6.20* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010064 1 44.33*****  6.79* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010065 1 44.55*****  6.35* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010066 1 45.73*****  7.03* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010067 1 44.95*****  6.82* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010068 1 36.25*****  5.05* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010069 1 38.91*****  5.85* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010070 1 39.43*****  5.71* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010071 1 34.87*****  5.35* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010072 1 49.05*****  7.37* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010073 1 45.30*****  6.23* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010074 1 48.07*****  7.19* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010075 1 48.16*****  6.97* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010076 1 43.23*****  6.71* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010077 1 35.47*****  5.31* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010078 1 36.77*****  5.46* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010079 1 34.50*****  4.37* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0010080 1 35.49*****  5.20* 1 ** **00000000 ********** LL 00482406 00633207  59 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
