 27082005 12    3 0020001 1 86.20***** 20.72* 5 ** **00000000 ********** LL 00481263 00635324  47 * 64 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020002 1 94.63***** 22.93* 4 ** **00000000 ********1* LL 00481263 00635324  47 * 80 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020003 1114.94***** 28.07* 1 ** **00000000 ********** LL 00481263 00635324  47 * 74 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020004 1 82.81***** 14.93* 3M** **00000000 *1***1*1** LL 00481263 00635324  47 * 64 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020005 1 79.39***** 17.50* 3 ** **00000000 *1****11** LL 00481263 00635324  47 * 77 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020006 1 83.26***** 16.19* 1 ** **00000000 *********1 LL 00481263 00635324  47 * 57 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020007 1 73.55***** 14.99* 4 ** **00000000 *******1** LL 00481263 00635324  47 * 68 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020008 1 85.50***** 19.84* 4 ** **00000000 **1**1**** LL 00481263 00635324  47 * 73 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020009 1 76.55***** 14.75* 1 ** **00000000 *****2**** LL 00481263 00635324  47 * 55 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020010 1 88.59***** 16.37* 1 ** **00000000 ********** LL 00481263 00635324  47 * 57 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020011 1 95.88***** 19.42* 1 ** **00000000 *****2*11* LL 00481263 00635324  47 * 65 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020012 1 85.35***** 16.30* 3M** **00000000 ******1**1 LL 00481263 00635324  47 * 66 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020013 1 81.48***** 19.51* 3M** **00000000 ********** LL 00481263 00635324  47 * 76 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020014 1110.51***** 27.56* 3M** **00000000 ********** LL 00481263 00635324  47 * 92 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020015 1 99.56***** 21.25* 3M** **00000000 ********** LL 00481263 00635324  47 * 73 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020016 1 91.21***** 18.81* 1 ** **00000000 ********** LL 00481263 00635324  47 * 62 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020017 1100.21***** 23.44* 1 ** **00000000 *****21*** LL 00481263 00635324  47 * 69 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020018 1 87.99***** 18.92* 1 ** **00000000 ******1*** LL 00481263 00635324  47 * 74 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020019 1123.37***** 35.24* 2 ** **00000000 ********** LL 00481263 00635324  47 * 41 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020020 1120.44***** 30.83* 2 ** **00000000 ********** LL 00481263 00635324  47 * 67 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020021 1 98.11***** 17.72* 1 ** **00000000 ********** LL 00481263 00635324  47 * 62 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020022 1 93.65***** 17.46* 3M** **00000000 ********** LL 00481263 00635324  47 * 59 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020023 1 94.89***** 18.49* 1 ** **00000000 ********** LL 00481263 00635324  47 * 52 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020024 1 81.51***** 17.18* 3M** **00000000 *1******** LL 00481263 00635324  47 * 76 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020025 1106.72***** 26.71* 1 ** **00000000 ***1*****1 LL 00481263 00635324  47 * 74 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020026 1 79.52***** 16.37* 3M** **00000000 ********** LL 00481263 00635324  47 * 73 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020027 1 66.60***** 13.64* 3M** **00000000 *******11* LL 00481263 00635324  47 * 75 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020028 1109.59***** 28.19* 2 ** **00000000 ********** LL 00481263 00635324  47 * 76 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020029 1 95.37***** 19.08* 1 ** **00000000 ****1***** LL 00481263 00635324  47 * 55 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020030 1 79.10***** ****** 1 ** **00000000 1***12*1** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020031 1 66.57***** 11.15* 3M** **00000000 *********1 LL 00481263 00635324  47 * 57 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020032 1102.21***** 25.01* 3M** **00000000 ********** LL 00481263 00635324  47 * 85 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020033 1105.88***** 27.23* 1 ** **00000000 ******1*** LL 00481263 00635324  47 * 80 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020034 1 85.11***** 18.72* 3M** **00000000 **1*1***** LL 00481263 00635324  47 * 76 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020035 1 86.66***** 19.14* 1 ** **00000000 ********** LL 00481263 00635324  47 * 76 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020036 1 68.80***** 11.14* 3 ** **00000000 ***112**** LL 00481263 00635324  47 * 75 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020037 1 82.64***** 20.40* 3M** **00000000 ****11**** LL 00481263 00635324  47 * 68 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020038 1 81.24***** 17.85* 2 ** **00000000 *******11* LL 00481263 00635324  47 * 72 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020039 1 81.24***** 17.98* 3 ** **00000000 *********1 LL 00481263 00635324  47 * 80 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020040 1 71.84***** 15.31* 1 ** **00000000 ***1**1*** LL 00481263 00635324  47 * 70 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020041 1 82.54***** 15.43* 1 ** **00000000 *1*******1 LL 00481263 00635324  47 * 83 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020042 1 75.46***** 13.75* 3M** **00000000 ********** LL 00481263 00635324  47 * 59 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020043 1 63.25***** 12.81* 4 ** **00000000 ********** LL 00481263 00635324  47 * 68 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020044 1 76.35***** 14.09* 3 ** **00000000 ******2*** LL 00481263 00635324  47 * 53 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020045 1 83.95***** 15.60* 3M** **00000000 **1******* LL 00481263 00635324  47 * 63 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020046 1 75.17***** 15.42* 4 ** **00000000 ******1*** LL 00481263 00635324  47 * 76 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020047 1 76.15***** 13.11* 1 ** **00000000 ********** LL 00481263 00635324  47 * 63 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020048 1 88.88***** 16.29* 1 ** **00000000 ***1****** LL 00481263 00635324  47 * 64 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020049 1 70.75***** 15.12* 3M** **00000000 ********1* LL 00481263 00635324  47 * 67 ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020050 1 52.42*****  8.73* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020051 1 41.37*****  6.54* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020052 1 42.81*****  6.71* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020053 1 27.25*****  3.98* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020054 1 41.49*****  6.29* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020055 1 48.71*****  7.73* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020056 1 40.80*****  6.25* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020057 1 42.19*****  6.20* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020058 1 32.82*****  4.79* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020059 1 41.15*****  6.20* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020060 1 27.73*****  4.02* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020061 1 22.53*****  3.07* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020062 1 24.73*****  2.84* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020063 1 27.02*****  4.20* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020064 1 23.05*****  3.23* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020065 1 26.50*****  4.20* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020066 1 31.04*****  4.45* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020067 1 26.37*****  3.86* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020068 1 26.58*****  4.01* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020069 1 24.74*****  3.37* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020070 1 27.77*****  3.93* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020071 1 28.20*****  4.24* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020072 1 29.20*****  4.19* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020073 1 22.58*****  3.00* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020074 1 25.44*****  3.61* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020075 1 18.23*****  2.77* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020076 1 24.72*****  3.50* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020077 1 21.47*****  3.00* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020078 1 24.00*****  3.43* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020079 1 24.16*****  3.50* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020080 1 19.30*****  2.60* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020081 1 24.70*****  3.77* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020082 1 21.80*****  3.38* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020083 1 20.97*****  3.24* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020084 1 22.20*****  3.60* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020085 1 24.53*****  3.56* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020086 1 17.83*****  2.73* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020087 1 18.46*****  2.95* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020088 1 19.05*****  2.52* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020089 1 25.32*****  3.67* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020090 1 25.26*****  3.53* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020091 1 20.13*****  3.20* 1 ** **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020092 2 45.3821.97 ****** 1  3 **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020093 2 42.7220.40 ****** 1  3 **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020094 2 49.6825.25 ****** 1  3 **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020095 2 44.9322.13 ****** 1  3 **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020096 2 40.3217.90 ****** 1  1 **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020097 2 41.7918.41 ****** 1  1 **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020098 2 36.8016.79 ****** 1  1 **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
 27082005 12    3 0020099 2 33.9414.56 ****** 1  1 **00000000 ********** LL 00481263 00635324  47 **** ****       STÉPHANE A.&BOBBY H.  ***** *                
