 29082005 12    3 0090001 1 93.13***** 21.63* 5 ** **00000000 ********** LL 00470865 00633054  31 * 77 ****       STEPHANE & BOBBY H.   ***** *                
 29082005 12    3 0090002 1 91.20***** 22.02* 5 ** **00000000 ********** LL 00470865 00633054  31 * 64 ****       STEPHANE & BOBBY H.   ***** *                
 29082005 12    3 0090003 1 86.25***** 19.73* 5 ** **00000000 *1***2**** LL 00470865 00633054  31 * 60 ****       STEPHANE & BOBBY H.   ***** *                
 29082005 12    3 0090004 1 83.79***** 19.55* 5 ** **00000000 1********* LL 00470865 00633054  31 * 74 ****       STEPHANE & BOBBY H.   ***** *                
 29082005 12    3 0090005 1 63.49***** 11.03* 1 ** **00000000 2********1 LL 00470865 00633054  31 * 52 ****       STEPHANE & BOBBY H.   ***** *                
 29082005 12    3 0090006 1 66.89***** 10.44* 1 ** **00000000 *****2**** LL 00470865 00633054  31 * 57 ****       STEPHANE & BOBBY H.   ***** *                
 29082005 12    3 0090007 1 52.40*****  8.09* 1 ** **00000000 ********** LL 00470865 00633054  31 **** ****       STEPHANE & BOBBY H.   ***** *                
 29082005 12    3 0090008 1 41.32*****  6.59* 1 ** **00000000 ********** LL 00470865 00633054  31 **** ****       STEPHANE & BOBBY H.   ***** *                
 29082005 12    3 0090009 1 55.38*****  8.68* 1 ** **00000000 ********** LL 00470865 00633054  31 **** ****       STEPHANE & BOBBY H.   ***** *                
 29082005 12    3 0090010 1 48.60*****  7.54* 1 ** **00000000 ********** LL 00470865 00633054  31 **** ****       STEPHANE & BOBBY H.   ***** *                
 29082005 12    3 0090011 1 43.33*****  6.65* 1 ** **00000000 ********** LL 00470865 00633054  31 **** ****       STEPHANE & BOBBY H.   ***** *                
 29082005 12    3 0090012 1 44.84*****  7.34* 1 ** **00000000 ********** LL 00470865 00633054  31 **** ****       STEPHANE & BOBBY H.   ***** *                
 29082005 12    3 0090013 1 57.82*****  9.14* 1 ** **00000000 ********** LL 00470865 00633054  31 **** ****       STEPHANE & BOBBY H.   ***** *                
 29082005 12    3 0090014 1 49.51*****  7.64* 1 ** **00000000 ********** LL 00470865 00633054  31 **** ****       STEPHANE & BOBBY H.   ***** *                
 29082005 12    3 0090015 1 52.96*****  8.29* 1 ** **00000000 ********** LL 00470865 00633054  31 **** ****       STEPHANE & BOBBY H.   ***** *                
 29082005 12    3 0090016 1 42.30*****  6.39* 1 ** **00000000 *****2**** LL 00470865 00633054  31 **** ****       STEPHANE & BOBBY H.   ***** *                
