 16092005 19    3 0090001 1 86.56***** 18.01* 3 ** **00000000 1********* LL 04722049 06037960  36 * 76 ****       STEPHANE A & BOBBY H  ***** *                
 16092005 19    3 0090002 1 79.18***** 13.26* 1 ** **00000000 ********** LL 04722049 06037960  36 * 61 ****       STEPHANE A & BOBBY H  ***** *                
 16092005 19    3 0090003 1110.91***** ****** 1 ** **00000000 *1******** LL 04722049 06037960  36 **** ****       STEPHANE A & BOBBY H  ***** PINCE ARRACHEES  
 16092005 19    3 0090004 1 56.91***** 11.38* 1 ** **00000000 ********** LL 04722049 06037960  36 **** ****       STEPHANE A & BOBBY H  ***** *                
 16092005 19    3 0090005 1 52.93*****  8.57* 1 ** **00000000 ********** LL 04722049 06037960  36 **** ****       STEPHANE A & BOBBY H  ***** *                
 16092005 19    3 0090006 1 50.47*****  7.71* 1 ** **00000000 ********** LL 04722049 06037960  36 **** ****       STEPHANE A & BOBBY H  ***** *                
 16092005 19    3 0090007 1 34.02***** ****** 1 ** **00000000 ********** LL 04722049 06037960  36 **** ****       STEPHANE A & BOBBY H  ***** *                
 16092005 19    3 0090008 1 28.53*****  4.25* 1 ** **00000000 ********** LL 04722049 06037960  36 **** ****       STEPHANE A & BOBBY H  ***** *                
 16092005 19    3 0090009 1 27.26*****  4.18* 1 ** **00000000 ********** LL 04722049 06037960  36 **** ****       STEPHANE A & BOBBY H  ***** *                
 16092005 19    3 0090010 1 34.62*****  5.28* 1 ** **00000000 ********** LL 04722049 06037960  36 **** ****       STEPHANE A & BOBBY H  ***** *                
 16092005 19    3 0090011 1 27.78*****  4.13* 1 ** **00000000 ********** LL 04722049 06037960  36 **** ****       STEPHANE A & BOBBY H  ***** *                
 16092005 19    3 0090012 2 52.6326.46 ****** 1  3 **00000000 ********** LL 04722049 06037960  36 **** ****       STEPHANE A & BOBBY H  ***** *                
 16092005 19    3 0090013 2 43.1821.14 ****** 1  1 **00000000 ********** LL 04722049 06037960  36 **** ****       STEPHANE A & BOBBY H  ***** *                
 16092005 19    3 0090014 2 27.3910.05 ****** 1  1 **00000000 ********** LL 04722049 06037960  36 **** ****       STEPHANE A & BOBBY H  ***** *                
