 23081994 19    3 0080001 1   120*****    30* 4 ** **00000000 ********** LC 014497.6 029120.5  49 * 69 ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080002 1   125*****    35* 4 ** **00000000 *******1** LC 014497.6 029120.5  49 * 76 ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080003 1   122*****    32* 4 ** **00000000 ********1* LC 014497.6 029120.5  49 * 76 ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080004 1   125*****    32* 4 ** **00000000 ********** LC 014497.6 029120.5  49 * 76 ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080005 1   122*****    34* 4 ** **00000000 ********** LC 014497.6 029120.5  49 * 78 ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080006 1   127*****    28* 4 ** **00000000 ********** LC 014497.6 029120.5  49 * 84 ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080007 1   108*****    28* 4 ** **00000000 ********1* LC 014497.6 029120.5  49 * 79 ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080008 1   110*****    30* 4 ** **00000000 *1******** LC 014497.6 029120.5  49 * 81 ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080009 1   111*****    29* 4 ** **00000000 ********** LC 014497.6 029120.5  49 * 76 ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080010 1    59*****    10* 1 ** **00000000 ********** LC 014497.6 029120.5  49 **** ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080011 1    60*****    12* 1 ** **00000000 ********** LC 014497.6 029120.5  49 **** ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080012 1    49***** ****** 1 ** **00000000 ********** LC 014497.6 029120.5  49 **** ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080013 1    59*****    10* 1 ** **00000000 ********** LC 014497.6 029120.5  49 **** ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080014 1    59*****    10* 1 ** **00000000 ********** LC 014497.6 029120.5  49 **** ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080015 1    59*****    11* 1 ** **00000000 ********** LC 014497.6 029120.5  49 **** ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080016 1    44***** ****** 1 ** **00000000 ********** LC 014497.6 029120.5  49 **** ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080017 1    58*****    11* 1 ** **00000000 ********** LC 014497.6 029120.5  49 **** ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080018 1    57*****     9* 1 ** **00000000 ********** LC 014497.6 029120.5  49 **** ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080019 1    58*****    10* 1 ** **00000000 ********** LC 014497.6 029120.5  49 **** ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080020 1    57*****     9* 1 ** **00000000 ********** LC 014497.6 029120.5  49 **** ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080021 1    59*****    10* 1 ** **00000000 ********** LC 014497.6 029120.5  49 **** ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080022 1    54*****     9* 1 ** **00000000 ********** LC 014497.6 029120.5  49 **** ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080023 1    35***** ****** 1 ** **00000000 ********** LC 014497.6 029120.5  49 **** ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080024 1    41***** ****** 1 ** **00000000 ********** LC 014497.6 029120.5  49 **** ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080025 1    37***** ****** 1 ** **00000000 ********** LC 014497.6 029120.5  49 **** ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080026 1    56*****     8* 1 ** **00000000 ********** LC 014497.6 029120.5  49 **** ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080027 1    54*****     8* 1 ** **00000000 ********** LC 014497.6 029120.5  49 **** ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080028 1    55*****     9* 1 ** **00000000 ********** LC 014497.6 029120.5  49 **** ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080029 1    56*****    10* 1 ** **00000000 ********** LC 014497.6 029120.5  49 **** ****       A. HEBERT/C. ALBERT   ***** *                
 23081994 19    3 0080030 1    59*****    10* 1 ** **00000000 ********** LC 014497.6 029120.5  49 **** ****       A. HEBERT/C. ALBERT   ***** *                
