 06102003 19    3 0020001 1117.44***** 31.89* 3M** **00000000 ********** LL 00463553 00612257  33 * 85 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020002 1117.82***** 30.90* 2 ** **00000000 ********** LL 00463553 00612257  33 * 84 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020003 1107.00***** 21.24* 1 ** **00000000 ********** LL 00463553 00612257  33 * 62 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020004 1113.57***** 28.38* 2 ** **00000000 ******41** LL 00463553 00612257  33 * 84 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020005 1111.08***** 27.74* 2 ** **00000000 ********** LL 00463553 00612257  33 * 72 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020006 1 89.19***** 20.74* 4 ** **00000000 ********** LL 00463553 00612257  33 * 76 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020007 1128.54***** 34.51* 2 ** **00000000 ********** LL 00463553 00612257  33 * 68 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020008 1121.64***** 32.05* 1 ** **00000000 ****1***** LL 00463553 00612257  33 * 67 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020009 1115.34***** 28.71* 1 ** **00000000 ********** LL 00463553 00612257  33 * 61 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020010 1134.45***** 37.04* 1 ** **00000000 ********** LL 00463553 00612257  33 * 59 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020011 1126.13***** 31.99* 2 ** **00000000 ********** LL 00463553 00612257  33 * 67 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020012 1130.62***** 34.89* 2 ** **00000000 ********** LL 00463553 00612257  33 * 79 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020013 1114.62***** 29.16* 1 ** **00000000 ********** LL 00463553 00612257  33 * 62 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020014 1109.91***** 26.98* 3M** **00000000 ********** LL 00463553 00612257  33 * 85 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020015 1120.17***** 30.43* 2 ** **00000000 ********** LL 00463553 00612257  33 * 82 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020016 1106.15***** 28.81* 3 ** **00000000 ********** LL 00463553 00612257  33 * 82 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020017 1106.41***** 26.35* 3 ** **00000000 ********** LL 00463553 00612257  33 * 78 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020018 1117.24***** 30.88* 3 ** **00000000 ****1***** LL 00463553 00612257  33 * 82 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020019 1 89.97***** 16.21* 3M** **00000000 ********** LL 00463553 00612257  33 * 62 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020020 1104.68***** 20.30* 1 ** **00000000 ********** LL 00463553 00612257  33 * 63 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020021 1125.66***** 33.58* 1 ** **00000000 ********** LL 00463553 00612257  33 * 61 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020022 1 87.24***** 20.18* 2 ** **00000000 *****2**** LL 00463553 00612257  33 * 78 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020023 1126.04***** 29.33* 4 ** **00000000 ********** LL 00463553 00612257  33 * 73 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020024 1130.16***** 34.76* 3M** **00000000 ********** LL 00463553 00612257  33 * 72 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020025 1103.05***** 18.89* 1 ** **00000000 ********** LL 00463553 00612257  33 * 57 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020026 1114.87***** 28.20* 3 ** **00000000 ********** LL 00463553 00612257  33 * 79 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020027 1100.67***** 19.54* 3 ** **00000000 ********** LL 00463553 00612257  33 * 59 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020028 1 87.21***** 19.51* 4 ** **00000000 ********** LL 00463553 00612257  33 * 78 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020029 1 86.81***** 15.93* 3M** **00000000 *****1**** LL 00463553 00612257  33 * 62 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020030 1110.57***** 27.91* 3M** **00000000 ********** LL 00463553 00612257  33 * 83 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020031 1 83.00***** 14.93* 1 ** **00000000 ********** LL 00463553 00612257  33 * 60 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020032 1 80.72***** 13.59* 1 ** **00000000 ********** LL 00463553 00612257  33 * 62 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020033 1 82.14***** 17.23* 4 ** **00000000 *1******** LL 00463553 00612257  33 * 80 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020034 1 73.15***** 12.71* 4 ** **00000000 ***1****** LL 00463553 00612257  33 * 60 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020035 1 61.88***** 10.13* 1 ** **00000000 ********** LL 00463553 00612257  33 * 62 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020036 1 54.03*****  8.14* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020037 1 60.54*****  9.89* 1 ** **00000000 ********** LL 00463553 00612257  33 * 66 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020038 1 61.91***** 10.07* 1 ** **00000000 ********** LL 00463553 00612257  33 * 60 ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020039 1 53.62*****  8.44* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020040 1 52.10*****  8.73* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020041 1 46.96*****  7.67* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020042 1 34.81*****  5.55* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020043 1 40.70*****  6.34* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020044 1 39.69*****  6.28* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020045 1 42.11*****  6.48* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020046 1 34.81*****  5.08* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020047 1 38.31*****  5.88* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020048 1 53.65*****  6.22* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020049 1 49.82*****  7.83* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020050 1 49.95*****  8.23* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020051 1 52.03*****  8.60* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020052 1 39.46*****  5.78* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020053 1 35.74*****  6.18* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020054 1 24.72*****  3.85* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020055 1 38.58*****  6.21* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020056 1 35.28*****  5.16* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020057 1 32.14*****  3.26* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020058 1 36.67*****  4.66* 1 ** **00000000 ****2***** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020059 1 18.17*****  2.79* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020060 1 38.53*****  5.95* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020061 1 51.68*****  8.38* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020062 1 40.07*****  6.02* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020063 1 19.85*****  3.12* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020064 1 34.83*****  5.20* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020065 1 37.46*****  5.94* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020066 1 33.74*****  4.85* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020067 1 26.83*****  6.85* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020068 1 31.70*****  4.83* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020069 1 43.21*****  7.03* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
 06102003 19    3 0020070 1 33.25*****  4.80* 1 ** **00000000 ********** LL 00463553 00612257  33 **** ****       C.ALBERT/D.GIARD      ***** *                
