 27042005 12    3 0040001 1110.71***** 26.51* 3 ** **00000000 1******1** LL 00472341 00605968  29 * 77 ****       M.HEBERT/C.ALBERT     ***** *                
 27042005 12    3 0040002 1 68.75***** 13.92* 3M** **00000000 ********** LL 00472341 00605968  29 * 75 ****       M.HEBERT/C.ALBERT     ***** *                
 27042005 12    3 0040003 1 28.80*****  4.12* 1 ** **00000000 ********** LL 00472341 00605968  29 **** ****       M.HEBERT/C.ALBERT     ***** *                
 27042005 12    3 0040004 1 31.42*****  4.90* 1 ** **00000000 ********** LL 00472341 00605968  29 **** ****       M.HEBERT/C.ALBERT     ***** *                
 27042005 12    3 0040005 1 26.82*****  3.76* 1 ** **00000000 ********** LL 00472341 00605968  29 **** ****       M.HEBERT/C.ALBERT     ***** *                
 27042005 12    3 0040006 1 24.37*****  4.03* 1 ** **00000000 ********** LL 00472341 00605968  29 **** ****       M.HEBERT/C.ALBERT     ***** *                
 27042005 12    3 0040007 1 33.03*****  5.16* 1 ** **00000000 ********** LL 00472341 00605968  29 **** ****       M.HEBERT/C.ALBERT     ***** *                
 27042005 12    3 0040008 1 31.06*****  4.55* 1 ** **00000000 ********** LL 00472341 00605968  29 **** ****       M.HEBERT/C.ALBERT     ***** *                
 27042005 12    3 0040009 1 28.43*****  4.30* 1 ** **00000000 ********** LL 00472341 00605968  29 **** ****       M.HEBERT/C.ALBERT     ***** *                
 27042005 12    3 0040010 1 27.30*****  1.78* 1 ** **00000000 2****2**** LL 00472341 00605968  29 **** ****       M.HEBERT/C.ALBERT     ***** *                
 27042005 12    3 0040011 2 65.1143.34 ****** 2 ** 1400000000 ********** LL 00472341 00605968  29 **** ****       M.HEBERT/C.ALBERT     ***** *                
 27042005 12    3 0040012 2 66.7146.42 ****** 2 ** 1400000000 ********** LL 00472341 00605968  29 **** ****       M.HEBERT/C.ALBERT     ***** *                
 27042005 12    3 0040013 2 58.7539.23 ****** 2 ** 1400000000 ********** LL 00472341 00605968  29 **** ****       M.HEBERT/C.ALBERT     ***** *                
 27042005 12    3 0040014 2 59.3639.37 ****** 2 ** 1400000000 ********** LL 00472341 00605968  29 **** ****       M.HEBERT/C.ALBERT     ***** *                
 27042005 12    3 0040015 2 59.8138.47 ****** 2 ** 1400000000 ********** LL 00472341 00605968  29 **** ****       M.HEBERT/C.ALBERT     ***** *                
 27042005 12    3 0040016 2 65.8643.73 ****** 2 ** 1400000000 ********** LL 00472341 00605968  29 **** ****       M.HEBERT/C.ALBERT     ***** *                
 27042005 12    3 0040017 2 65.5844.51 ****** 2 ** 1400000000 ********** LL 00472341 00605968  29 **** ****       M.HEBERT/C.ALBERT     ***** *                
 27042005 12    3 0040018 2 57.5041.32 ****** 2 ** 1400000000 ********** LL 00472341 00605968  29 **** ****       M.HEBERT/C.ALBERT     ***** *                
 27042005 12    3 0040019 2 64.6044.42 ****** 2 ** 1400000000 ********** LL 00472341 00605968  29 **** ****       M.HEBERT/C.ALBERT     ***** *                
 27042005 12    3 0040020 2 27.1410.75 ****** 1  1 **00000000 ********** LL 00472341 00605968  29 **** ****       M.HEBERT/C.ALBERT     ***** *                
 27042005 12    3 0040021 2 29.6512.02 ****** 1  1 **00000000 ********** LL 00472341 00605968  29 **** ****       M.HEBERT/C.ALBERT     ***** *                
 27042005 12    3 0040022 2 26.8511.17 ****** 1  1 **00000000 ********** LL 00472341 00605968  29 **** ****       M.HEBERT/C.ALBERT     ***** *                
 27042005 12    3 0040023 2 25.4110.05 ****** 1  1 **00000000 ********** LL 00472341 00605968  29 **** ****       M.HEBERT/C.ALBERT     ***** *                
 27042005 12    3 0040024 2 26.7810.30 ****** 1  1 **00000000 ********** LL 00472341 00605968  29 **** ****       M.HEBERT/C.ALBERT     ***** *                
 27042005 12    3 0040025 2 27.4310.42 ****** 1  1 **00000000 ********** LL 00472341 00605968  29 **** ****       M.HEBERT/C.ALBERT     ***** *                
 27042005 12    3 0040026 2 28.4711.19 ****** 1  1 **00000000 ********** LL 00472341 00605968  29 **** ****       M.HEBERT/C.ALBERT     ***** *                
 27042005 12    3 0040027 2 29.2112.25 ****** 1  1 **00000000 ********** LL 00472341 00605968  29 **** ****       M.HEBERT/C.ALBERT     ***** *                
 27042005 12    3 0040028 2 31.5412.69 ****** 1  1 **00000000 ********** LL 00472341 00605968  29 **** ****       M.HEBERT/C.ALBERT     ***** *                
