 05092006 12    3 0110001 1109.80***** 25.90* 3M** **00000000 *********1 LL 04827963 06333961  71 * 73 ****       J.CHIASSON & S.ALBERT ***** *                
 05092006 12    3 0110002 1 99.35***** 19.96* 3M** **00000000 ********** LL 04827963 06333961  71 * 60 ****       J.CHIASSON & S.ALBERT ***** *                
 05092006 12    3 0110003 1111.71***** 28.29* 3 ** **00000000 ****1***** LL 04827963 06333961  71 * 81 ****       J.CHIASSON & S.ALBERT ***** *                
 05092006 12    3 0110004 1121.36***** 29.50* 2 ** **00000000 *****1**** LL 04827963 06333961  71 * 68 ****       J.CHIASSON & S.ALBERT ***** *                
 05092006 12    3 0110005 1112.98***** 31.68* 2 ** **00000000 ********** LL 04827963 06333961  71 * 79 ****       J.CHIASSON & S.ALBERT ***** *                
 05092006 12    3 0110006 1 98.35***** 18.29* 3M** **00000000 ********** LL 04827963 06333961  71 * 61 ****       J.CHIASSON & S.ALBERT ***** *                
 05092006 12    3 0110007 1 74.45***** 12.28* 1 ** **00000000 ******1*** LL 04827963 06333961  71 * 64 ****       J.CHIASSON & S.ALBERT ***** *                
 05092006 12    3 0110008 1107.78***** 26.37* 2 ** **00000000 *****2**** LL 04827963 06333961  71 * 78 ****       J.CHIASSON & S.ALBERT ***** *                
 05092006 12    3 0110009 1 63.42***** 10.98* 1 ** **00000000 ********** LL 04827963 06333961  71 * 63 ****       J.CHIASSON & S.ALBERT ***** *                
 05092006 12    3 0110010 1 58.42*****  8.60* 1 ** **00000000 ********** LL 04827963 06333961  71 **** ****       J.CHIASSON & S.ALBERT ***** *                
 05092006 12    3 0110011 1 90.61***** 21.04* 1 ** **00000000 *****11*** LL 04827963 06333961  71 * 72 ****       J.CHIASSON & S.ALBERT ***** *                
 05092006 12    3 0110012 1 77.89***** 13.51* 1 ** **00000000 ********** LL 04827963 06333961  71 * 53 ****       J.CHIASSON & S.ALBERT ***** *                
 05092006 12    3 0110013 1 66.35***** ****** 1 ** **00000000 2****2**** LL 04827963 06333961  71 **** ****       J.CHIASSON & S.ALBERT ***** *                
 05092006 12    3 0110014 1 60.55*****  9.33* 1 ** **00000000 ********** LL 04827963 06333961  71 * 52 ****       J.CHIASSON & S.ALBERT ***** *                
 05092006 12    3 0110015 1 57.43***** 11.52* 1 ** **00000000 ********** LL 04827963 06333961  71 **** ****       J.CHIASSON & S.ALBERT ***** *                
 05092006 12    3 0110016 1 54.62*****  8.51* 1 ** **00000000 ********** LL 04827963 06333961  71 **** ****       J.CHIASSON & S.ALBERT ***** *                
 05092006 12    3 0110017 1 55.83*****  8.75* 1 ** **00000000 ********** LL 04827963 06333961  71 **** ****       J.CHIASSON & S.ALBERT ***** *                
 05092006 12    3 0110018 1 68.31***** 13.86* 2 ** **00000000 2********* LL 04827963 06333961  71 * 80 ****       J.CHIASSON & S.ALBERT ***** *                
 05092006 12    3 0110019 1 48.05*****  7.39* 1 ** **00000000 ********** LL 04827963 06333961  71 **** ****       J.CHIASSON & S.ALBERT ***** *                
