 26082006 12    3 0100001 1 93.69***** 21.41* 3M** **00000000 1********* LL 04753478 06225364  44 * 74 ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100002 1123.15***** 33.28* 4 ** **00000000 ********** LL 04753478 06225364  44 * 77 ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100003 1102.68***** 22.98* 3 ** **00000000 *****1**1* LL 04753478 06225364  44 * 88 ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100004 1108.81***** 28.31* 3 ** **00000000 ********** LL 04753478 06225364  44 * 75 ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100005 1 92.43***** 21.92* 3M** **00000000 *******1** LL 04753478 06225364  44 * 79 ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100006 1 98.79***** 18.58* 2 ** **00000000 ********** LL 04753478 06225364  44 * 55 ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100007 1115.59***** 28.59* 1 ** **00000000 ********** LL 04753478 06225364  44 * 70 ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100008 1 94.43***** 24.00* 3M** **00000000 **1*1***** LL 04753478 06225364  44 * 81 ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100009 1120.62***** 31.47* 2 ** **00000000 ********** LL 04753478 06225364  44 * 76 ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100010 1110.69***** 27.09* 2 ** **00000000 ****1***** LL 04753478 06225364  44 * 78 ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100011 1106.91***** 27.83* 2 ** **00000000 ********** LL 04753478 06225364  44 * 70 ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100012 1102.86***** 26.08* 2 ** **00000000 ********** LL 04753478 06225364  44 * 78 ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100013 1109.41***** 29.21* 3M** **00000000 ****1***** LL 04753478 06225364  44 * 71 ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100014 1 75.82***** 16.17* 1 ** **00000000 *****2**** LL 04753478 06225364  44 * 76 ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100015 1 78.98***** 14.71* 1 ** **00000000 ********** LL 04753478 06225364  44 * 60 ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100016 1 96.79***** 23.19* 1 ** **00000000 ********** LL 04753478 06225364  44 * 82 ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100017 1 99.50***** 24.13* 3M** **00000000 ********** LL 04753478 06225364  44 * 55 ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100018 1 98.17***** 25.03* 3M** **00000000 ********** LL 04753478 06225364  44 * 78 ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100019 1 96.16***** ****** 1 ** **00000000 1****1**1* LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100020 1 86.08***** 15.38* 2 ** **00000000 *****2**** LL 04753478 06225364  44 * 68 ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100021 1 91.66***** 17.41* 2 ** **00000000 **1******* LL 04753478 06225364  44 * 60 ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100022 1 98.45***** 24.29* 3 ** **00000000 ********** LL 04753478 06225364  44 * 67 ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100023 1 82.71***** 14.25* 1 ** **00000000 ********** LL 04753478 06225364  44 * 48 ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100024 1 93.22***** 21.91* 1 ** **00000000 ********** LL 04753478 06225364  44 * 70 ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100025 1 76.99***** 18.00* 4 ** **00000000 ***1****1* LL 04753478 06225364  44 * 70 ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100026 1 99.28***** 18.48* 3 ** **00000000 ********** LL 04753478 06225364  44 * 60 ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100027 1 90.69***** 16.21* 2 ** **00000000 ********** LL 04753478 06225364  44 * 53 ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100028 1 79.12***** 17.16* 2 ** **00000000 ***1****** LL 04753478 06225364  44 * 61 ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100029 1 51.67*****  8.70* 1 ** **00000000 ********** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100030 1 46.33*****  6.70* 1 ** **00000000 ********** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100031 1 47.58*****  8.48* 1 ** **00000000 ********** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100032 1 44.13*****  6.30* 1 ** **00000000 ********** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100033 1 37.40*****  5.42* 1 ** **00000000 ********** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100034 1 34.41*****  4.81* 1 ** **00000000 ********** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100035 1 38.34*****  5.31* 1 ** **00000000 ********** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100036 1 31.00*****  4.22* 1 ** **00000000 ********** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100037 1 34.15*****  4.35* 1 ** **00000000 ********** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100038 1 27.08*****  3.82* 1 ** **00000000 ********** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100039 1 28.77*****  4.06* 1 ** **00000000 ********** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100040 1 27.30*****  3.82* 1 ** **00000000 ********** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100041 1 27.62*****  3.68* 1 ** **00000000 ********** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100042 1 28.76*****  4.06* 1 ** **00000000 ********** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100043 1 27.66*****  3.66* 1 ** **00000000 ********** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100044 1 19.52*****  2.77* 1 ** **00000000 ********** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100045 1 22.46*****  3.01* 1 ** **00000000 ********** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100046 1 32.23*****  4.56* 1 ** **00000000 ********** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100047 1 39.16*****  5.61* 1 ** **00000000 ********** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100048 2 53.4434.38 ****** 2 ** 2400000000 *2******** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100049 2 48.4335.49 ****** 2 ** 2400000000 ********** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100050 2 44.7222.30 ****** 1  3 **00000000 ********** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100051 2 44.0821.60 ****** 1  3 **00000000 ********** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100052 2 47.8224.10 ****** 1  3 **00000000 ********** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100053 2 52.0027.14 ****** 1  3 **00000000 ********** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100054 2 43.9820.96 ****** 1  3 **00000000 ********** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100055 2 48.0123.22 ****** 1  3 **00000000 ********** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
 26082006 12    3 0100056 2 39.0717.87 ****** 1  1 **00000000 ********** LL 04753478 06225364  44 **** ****       J. CHIASSON/S. ALBERT ***** *                
