 06092006 12    3 0090001 1103.47***** 25.94* 3 ** **00000000 ****111*** LL 04831401 06306822 117 * 80 ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090002 1103.47***** 28.67* 3 ** **00000000 ********** LL 04831401 06306822 117 * 86 ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090003 1106.53***** 26.40* 3 ** **00000000 *******1** LL 04831401 06306822 117 * 91 ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090004 1105.43***** 27.11* 5 ** **00000000 **1******* LL 04831401 06306822 117 * 76 ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090005 1114.28***** 26.88* 3 ** **00000000 **1******* LL 04831401 06306822 117 * 82 ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090006 1121.99***** 30.06* 2 ** **00000000 ***11*11*1 LL 04831401 06306822 117 * 75 ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090007 1 78.15***** 16.59* 2 ** **00000000 ********** LL 04831401 06306822 117 * 73 ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090008 1 95.57***** 21.53* 3 ** **00000000 ********** LL 04831401 06306822 117 * 72 ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090009 1 82.77***** 17.42* 3 ** **00000000 11******** LL 04831401 06306822 117 * 62 ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090010 1 69.16***** 13.81* 3 ** **00000000 *********1 LL 04831401 06306822 117 * 69 ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090011 1 74.25***** 15.76* 3M** **00000000 ********** LL 04831401 06306822 117 * 62 ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090012 1 73.70***** 15.65* 1 ** **00000000 ********** LL 04831401 06306822 117 * 63 ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090013 1 66.49***** 10.61* 1 ** **00000000 ********** LL 04831401 06306822 117 * 65 ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090014 1 68.81***** 12.28* 1 ** **00000000 ********** LL 04831401 06306822 117 * 65 ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090029 1 44.59*****  6.72* 1 ** **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090030 1 46.20*****  6.88* 1 ** **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090031 1 44.21*****  6.30* 1 ** **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090032 1 46.20*****  7.11* 1 ** **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090033 1 43.49*****  6.22* 1 ** **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090034 1 43.76*****  6.64* 1 ** **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090035 1 48.15*****  7.35* 1 ** **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090036 1 44.33*****  6.35* 1 ** **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090037 1 44.31*****  6.73* 1 ** **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090038 1 45.39*****  6.56* 1 ** **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090039 1 41.74*****  6.16* 1 ** **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090040 1 40.96*****  5.93* 1 ** **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090041 1 50.84*****  7.55* 1 ** **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090042 1 51.66*****  7.97* 1 ** **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090043 1 47.04*****  7.29* 1 ** **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090044 1 49.37*****  7.36* 1 ** **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090045 1 46.42*****  6.72* 1 ** **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090046 1 45.72*****  5.62* 1 ** **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090047 1 45.00*****  5.55* 1 ** **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090048 1 50.18*****  6.31* 1 ** **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090049 1 46.63*****  6.80* 1 ** **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090050 1 40.80*****  6.13* 1 ** **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090051 1 39.47*****  5.53* 1 ** **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090052 1 43.93*****  6.50* 1 ** **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090053 1 44.59*****  6.93* 1 ** **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090054 1 46.21*****  6.91* 1 ** **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090055 2 60.5132.27 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090056 2 55.8129.18 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090057 2 49.6423.93 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090058 2 44.8121.60 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090059 2 50.0024.98 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090060 2 48.9723.32 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090061 2 55.3328.07 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090062 2 48.9224.42 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090063 2 48.9524.07 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090064 2 48.4024.19 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090065 2 52.0627.34 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090066 2 53.2926.90 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090067 2 46.5323.49 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090068 2 57.4029.06 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090069 2 47.8023.98 ****** 1  2 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090070 2 50.9425.39 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090071 2 47.2823.29 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090072 2 56.9829.31 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090073 2 57.5729.83 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090074 2 49.2423.93 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090075 2 53.3226.70 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090076 2 46.7622.96 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090077 2 47.4623.42 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090078 2 44.2521.68 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090079 2 46.1323.20 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090080 2 46.2521.53 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090081 2 52.2726.01 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090082 2 45.1122.11 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090083 2 47.9623.86 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090084 2 43.8122.19 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090085 2 44.2721.11 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090086 2 44.2621.07 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090087 2 45.8722.35 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090088 2 42.3419.95 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090089 2 43.5520.63 ****** 1  2 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090090 2 38.5817.65 ****** 1  1 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090091 2 44.4420.89 ****** 1  1 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090092 2 43.6120.15 ****** 1  1 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090093 2 37.6917.05 ****** 1  1 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090094 2 44.5020.95 ****** 1  1 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090095 2 40.4718.22 ****** 1  1 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090096 2 42.8321.10 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090097 2 37.5617.01 ****** 1  3 **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090098 2 55.4238.35 ****** 2 ** 2400000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
 06092006 12    3 0090099 1 57.97***** 11.22* 1 ** **00000000 ********** LL 04831401 06306822 117 **** ****       J.CHIASSON & S.ALBERT ***** *                
