 04092006 12    3 0050001 1 91.49***** 18.81* 1 ** **00000000 *********1 LL 00483202 00640020  66 * 60 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050002 1103.92***** 24.26* 3 ** **00000000 **1******* LL 00483202 00640020  66 * 70 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050003 1102.43***** 21.11* 3M** **00000000 ********** LL 00483202 00640020  66 * 64 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050004 1 87.93***** 16.83* 3M** **00000000 ********1* LL 00483202 00640020  66 * 53 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050005 1 92.61***** 16.88* 3 ** **00000000 ********** LL 00483202 00640020  66 * 60 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050006 1 72.55***** 12.43* 1 ** **00000000 ********** LL 00483202 00640020  66 * 52 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050007 1 82.44***** 15.08* 3M** **00000000 *1******** LL 00483202 00640020  66 * 51 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050008 1112.01***** 30.80* 3 ** **00000000 **1******* LL 00483202 00640020  66 * 90 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050009 1128.22***** 33.69* 3 ** **00000000 ******1*** LL 00483202 00640020  66 * 81 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050010 1119.11***** 29.86* 2 ** **00000000 ********** LL 00483202 00640020  66 * 77 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050011 1 85.24***** 14.76* 3 ** **00000000 ********** LL 00483202 00640020  66 * 50 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050012 1 81.81***** 17.99* 3 ** **00000000 ********** LL 00483202 00640020  66 * 66 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050013 1110.04***** 27.66* 2 ** **00000000 ******1*** LL 00483202 00640020  66 * 85 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050014 1 73.48***** 12.77* 1 ** **00000000 ********** LL 00483202 00640020  66 * 42 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050015 1101.87***** 26.48* 2 ** **00000000 ********** LL 00483202 00640020  66 * 86 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050016 1110.08***** 29.69* 2 ** **00000000 ********** LL 00483202 00640020  66 * 69 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050017 1 94.13***** 18.59* 3M** **00000000 ********** LL 00483202 00640020  66 * 57 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050018 1 73.32***** 15.66* 3M** **00000000 ******1*** LL 00483202 00640020  66 * 73 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050019 1 67.70***** 10.81* 1 ** **00000000 ********** LL 00483202 00640020  66 * 69 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050020 1117.07***** 31.13* 2 ** **00000000 ********** LL 00483202 00640020  66 * 82 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050021 1 98.22***** 19.15* 3M** **00000000 ******1**1 LL 00483202 00640020  66 * 63 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050022 1 99.82***** 23.42* 4 ** **00000000 ******1*** LL 00483202 00640020  66 * 69 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050023 1 91.27***** 16.83* 3M** **00000000 ********** LL 00483202 00640020  66 * 57 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050024 1112.84***** 29.92* 3M** **00000000 ********** LL 00483202 00640020  66 * 88 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050025 1 90.05***** 17.43* 3 ** **00000000 *1***1**** LL 00483202 00640020  66 * 50 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050026 1 88.61***** 16.30* 3M** **00000000 ***1****** LL 00483202 00640020  66 * 63 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050027 1 98.34***** 19.36* 3M** **00000000 ********** LL 00483202 00640020  66 * 53 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050028 1101.94***** 19.50* 3M** **00000000 ********** LL 00483202 00640020  66 * 56 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050029 1 99.19***** 18.28* 3 ** **00000000 *******1*1 LL 00483202 00640020  66 * 56 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050030 1 75.94***** 13.42* 1 ** **00000000 **1******* LL 00483202 00640020  66 * 52 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050031 1125.46***** 32.65* 2 ** **00000000 ********** LL 00483202 00640020  66 * 75 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050032 1 91.98***** 17.43* 3M** **00000000 ********** LL 00483202 00640020  66 * 53 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050033 1 83.19***** 14.20* 3M** **00000000 ********** LL 00483202 00640020  66 * 60 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050034 1 84.43***** 19.05* 3 ** **00000000 *1***1**** LL 00483202 00640020  66 * 61 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050035 1 93.63***** 20.61* 2 ** **00000000 ********** LL 00483202 00640020  66 * 80 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050036 1 66.53***** 11.69* 1 ** **00000000 ********** LL 00483202 00640020  66 * 52 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050037 1 73.14***** 12.92* 3 ** **00000000 1********* LL 00483202 00640020  66 * 62 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050038 1 61.50*****  9.84* 1 ** **00000000 ********** LL 00483202 00640020  66 * 40 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050039 1 70.85***** 11.45* 1 ** **00000000 ********** LL 00483202 00640020  66 * 52 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050040 1 61.05*****  9.23* 1 ** **00000000 ********** LL 00483202 00640020  66 * 63 ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050041 1 59.17*****  9.94* 1 ** **00000000 *****2***2 LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050042 1 48.53*****  7.19* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050043 1 48.13*****  7.32* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050044 1 33.36*****  4.88* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050045 1 48.97*****  7.07* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050046 1 36.52*****  5.22* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050047 1 36.22*****  5.19* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050048 1 51.66*****  8.49* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050049 1 49.63*****  8.00* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050050 1 49.76*****  7.55* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050051 1 44.71*****  6.55* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050052 1 43.05*****  6.38* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050053 1 52.60*****  8.15* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050054 1 48.93*****  7.42* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050055 1 46.10*****  7.44* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050056 1 36.16*****  5.04* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050057 1 48.13*****  6.85* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050058 1 48.31*****  7.51* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050059 1 41.96*****  6.00* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050060 1 33.60*****  4.68* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050061 1 31.23*****  4.39* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050062 1 33.05*****  4.28* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050063 1 35.18*****  4.80* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050064 1 32.89*****  4.40* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050065 1 37.35*****  4.41* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050066 1 50.86*****  8.44* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050067 1 47.94*****  7.55* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050068 1 50.39*****  7.25* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050069 1 50.58*****  8.12* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050070 1 37.60*****  5.08* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050071 1 45.12*****  6.42* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050072 1 37.12*****  5.27* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050073 1 37.85*****  5.60* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 04092006 12    3 0050074 1 41.80*****  6.05* 1 ** **00000000 ********** LL 00483202 00640020  66 **** ****       J.CHIASSON/S.ALBERT   ***** *                
