 07092006 12    3 0050001 1114.32***** 27.94* 2 ** **00000000 ********** LL 04803614 06246416     * 80 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050002 1 85.38***** 18.37* 2 ** **00000000 ********11 LL 04803614 06246416     * 83 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050003 1106.89***** 25.83* 2 ** **00000000 *********1 LL 04803614 06246416     * 80 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050004 1101.68***** 24.96* 2 ** **00000000 ******11** LL 04803614 06246416     * 66 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050005 1105.30***** 27.79* 1 ** **00000000 ********** LL 04803614 06246416     * 69 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050006 1104.15***** 25.24* 2 ** **00000000 *1***1*1** LL 04803614 06246416     * 69 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050007 1101.95***** 24.78* 2 ** **00000000 ***1****** LL 04803614 06246416     * 77 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050008 1 88.44***** 20.30* 3M** **00000000 ********** LL 04803614 06246416     * 68 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050009 1 99.70***** 24.58* 2 ** **00000000 *1******** LL 04803614 06246416     * 77 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050010 1120.36***** 31.87* 2 ** **00000000 ****1***** LL 04803614 06246416     * 74 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050011 1 90.51***** 20.21* 1 ** **00000000 ********** LL 04803614 06246416     * 65 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050012 1 77.01***** 15.96* 4 ** **00000000 ***1****** LL 04803614 06246416     * 73 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050013 1 93.10***** 21.50* 2 ** **00000000 ********** LL 04803614 06246416     * 76 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050014 1 90.83***** 20.10* 1 ** **00000000 ********** LL 04803614 06246416     * 69 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050015 1 93.78***** 23.62* 3 ** **00000000 *1******** LL 04803614 06246416     * 75 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050016 1105.89***** 19.66* 2 ** **00000000 ********1* LL 04803614 06246416     * 68 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050017 1 90.06***** 21.49* 3 ** **00000000 ***11***** LL 04803614 06246416     * 75 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050018 1 97.66***** 23.56* 3M** **00000000 *******1** LL 04803614 06246416     * 69 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050019 1 83.09***** 19.01* 3M** **00000000 *******1** LL 04803614 06246416     * 79 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050020 1110.22***** 27.89* 3 ** **00000000 ********** LL 04803614 06246416     * 90 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050021 1 88.15***** 19.76* 3M** **00000000 ******1**1 LL 04803614 06246416     * 65 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050022 1 95.26***** 22.89* 4 ** **00000000 *******1** LL 04803614 06246416     * 78 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050023 1103.96***** 25.07* 3M** **00000000 ***1****1* LL 04803614 06246416     * 75 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050024 1111.46***** 28.47* 2 ** **00000000 ********** LL 04803614 06246416     * 76 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050025 1112.28***** 29.05* 2 ** **00000000 ******1*** LL 04803614 06246416     * 78 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050026 1 91.70***** 21.28* 2 ** **00000000 *********1 LL 04803614 06246416     * 69 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050027 1106.75***** 25.01* 2 ** **00000000 ******1*** LL 04803614 06246416     * 77 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050028 1 98.98***** 23.26* 4 ** **00000000 ********** LL 04803614 06246416     * 82 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050029 1 84.69***** 19.26* 3M** **00000000 *1*******1 LL 04803614 06246416     * 65 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050030 1 80.75***** 17.22* 2 ** **00000000 *1****1*** LL 04803614 06246416     * 68 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050031 1 78.28***** 15.79* 3M** **00000000 ********** LL 04803614 06246416     * 63 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050032 1 68.04***** 14.63* 3M** **00000000 ********** LL 04803614 06246416     * 69 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050033 1 84.55***** 18.10* 3M** **00000000 *******1** LL 04803614 06246416     * 68 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050034 1 87.17***** 20.05* 3M** **00000000 ****1***** LL 04803614 06246416     * 73 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050035 1 77.70***** 17.06* 5 ** **00000000 *****2*1** LL 04803614 06246416     * 58 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050036 1 95.73***** 18.58* 2 ** **00000000 *****2**** LL 04803614 06246416     * 63 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050037 1 79.78***** 17.11* 3M** **00000000 *****2***1 LL 04803614 06246416     * 73 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050038 1 99.48***** 22.34* 3M** **00000000 ********1* LL 04803614 06246416     * 78 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050039 1111.59***** 29.19* 2 ** **00000000 ********** LL 04803614 06246416     * 67 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050040 1 80.25***** 18.11* 3 ** **00000000 *******11* LL 04803614 06246416     * 71 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050041 1111.75***** 28.43* 4 ** **00000000 ***11**1** LL 04803614 06246416     * 86 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050042 1 63.76***** 13.99* 3M** **00000000 2*1******* LL 04803614 06246416     * 54 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050043 1 85.72***** 20.47* 3M** **00000000 ****1**1** LL 04803614 06246416     * 70 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050044 1 68.91***** 14.60* 3M** **00000000 ****2***** LL 04803614 06246416     * 69 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050045 1 76.78***** 15.87* 3M** **00000000 **1***1*** LL 04803614 06246416     * 71 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050046 1 75.66***** 15.80* 2 ** **00000000 1********* LL 04803614 06246416     * 68 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050047 1 58.09***** 11.98* 1 ** **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050048 1 37.90*****  5.64* 1 ** **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050049 1 28.71*****  3.69* 1 ** **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050050 1 36.28*****  5.85* 1 ** **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050051 1 36.60*****  5.42* 1 ** **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050052 1 35.55*****  5.21* 1 ** **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050053 1 31.40*****  4.05* 1 ** **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050054 1 33.71*****  4.92* 1 ** **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050055 1 27.93*****  3.92* 1 ** **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050056 1 27.70*****  3.92* 1 ** **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050057 1 27.96*****  3.90* 1 ** **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050058 1 32.81*****  4.69* 1 ** **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050059 1 28.04*****  3.90* 1 ** **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050060 1 27.35*****  3.78* 1 ** **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050061 1 27.30*****  3.63* 1 ** **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050062 1 39.01*****  5.91* 1 ** **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050063 1 27.64*****  4.14* 1 ** **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050064 1 25.78*****  3.33* 1 ** **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050065 1 28.25*****  3.87* 1 ** **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050066 1 28.87*****  4.13* 1 ** **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050067 2 49.8332.73 ****** 3 ** 2400000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050068 2 37.5916.88 ****** 1  1 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050069 2 37.5716.59 ****** 1  1 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050070 2 37.4516.69 ****** 1  3 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050071 2 33.9714.39 ****** 1  3 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050072 2 37.3117.43 ****** 1  3 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050073 2 36.2615.95 ****** 1  1 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050074 2 33.0913.89 ****** 1  1 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050075 2 35.3817.05 ****** 1  1 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050076 2 33.4914.99 ****** 1  1 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050077 2 30.1612.75 ****** 1  1 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050078 2 34.6915.40 ****** 1  1 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050079 2 27.7211.74 ****** 1  1 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050080 2 33.3814.18 ****** 1  1 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050081 2 30.7413.95 ****** 1  1 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050082 2 28.1511.57 ****** 1  1 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050083 2 33.2814.11 ****** 1  1 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050084 2 29.1211.64 ****** 1  1 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050085 2 28.0911.82 ****** 1  1 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050086 2 25.3510.11 ****** 1  1 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050087 2 28.6211.88 ****** 1  1 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050088 2 35.4415.84 ****** 1  1 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050089 2 29.0811.57 ****** 1  1 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050090 2 29.3011.89 ****** 1  1 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050091 2 33.2714.54 ****** 1  1 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050092 2 33.0813.21 ****** 1  1 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050093 2 35.6016.62 ****** 1  1 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050094 2 28.0011.22 ****** 1  1 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0050095 2 29.5111.91 ****** 1  1 **00000000 ********** LL 04803614 06246416     **** ****       J. CHIASSON/S. ALBERT ***** *                
