 07092006 12    3 0090001 1105.34***** 25.70* 2 ** **00000000 ********** LL 04757779 06244016  46 * 73 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090002 1120.45***** 32.95* 2 ** **00000000 ********** LL 04757779 06244016  46 * 73 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090003 1110.07***** 28.35* 3 ** **00000000 ****1*1*** LL 04757779 06244016  46 * 77 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090004 1 97.64***** 22.38* 3 ** **00000000 ********** LL 04757779 06244016  46 * 87 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090005 1111.85***** 28.49* 2 ** **00000000 ********** LL 04757779 06244016  46 * 70 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090006 1100.19***** 23.63* 4 ** **00000000 ******1*1* LL 04757779 06244016  46 * 87 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090007 1 88.54***** 20.06* 2 ** **00000000 *****2**** LL 04757779 06244016  46 * 76 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090008 1116.29***** 28.68* 3 ** **00000000 ********** LL 04757779 06244016  46 * 65 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090009 1 97.94***** 23.49* 3 ** **00000000 ***1**1*** LL 04757779 06244016  46 * 82 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090010 1121.19***** 33.54* 3M** **00000000 *1*****1** LL 04757779 06244016  46 * 75 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090011 1103.31***** 23.88* 2 ** **00000000 ****1***1* LL 04757779 06244016  46 * 76 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090012 1 97.27***** 23.98* 3M** **00000000 ****1***** LL 04757779 06244016  46 * 67 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090013 1 92.36***** 19.81* 3 ** **00000000 **1******* LL 04757779 06244016  46 * 63 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090014 1111.23***** 29.11* 3M** **00000000 *1******** LL 04757779 06244016  46 * 84 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090015 1104.14***** 26.34* 2 ** **00000000 ********** LL 04757779 06244016  46 * 77 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090016 1 95.80***** 17.06* 2 ** **00000000 ********** LL 04757779 06244016  46 * 56 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090017 1 98.28***** 23.89* 3M** **00000000 ********1* LL 04757779 06244016  46 * 74 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090018 1109.20***** 29.33* 3 ** **00000000 *****11*** LL 04757779 06244016  46 * 75 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090019 1 96.68***** 24.68* 3 ** **00000000 1*****1*** LL 04757779 06244016  46 * 75 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090020 1106.46***** 25.73* 3M** **00000000 *******1** LL 04757779 06244016  46 * 70 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090021 1 92.11***** 19.47* 3 ** **00000000 ********** LL 04757779 06244016  46 * 67 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090022 1 89.34***** 18.21* 3M** **00000000 ********** LL 04757779 06244016  46 * 70 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090023 1 86.24***** 20.29* 3M** **00000000 ********** LL 04757779 06244016  46 * 79 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090024 1 92.34***** 15.74* 1 ** **00000000 ********** LL 04757779 06244016  46 * 58 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090025 1102.95***** 24.05* 4 ** **00000000 ********** LL 04757779 06244016  46 * 80 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090026 1 76.24***** 16.06* 3 ** **00000000 ****1*1**1 LL 04757779 06244016  46 * 73 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090027 1 91.30***** 17.15* 3 ** **00000000 ********** LL 04757779 06244016  46 * 55 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090028 1104.69***** 26.15* 3 ** **00000000 *******1** LL 04757779 06244016  46 * 67 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090029 1 84.17***** 19.08* 3 ** **00000000 ********** LL 04757779 06244016  46 * 79 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090030 1 76.35***** 15.54* 3 ** **00000000 ***1****** LL 04757779 06244016  46 * 76 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090031 1 79.10***** 16.74* 3M** **00000000 ********** LL 04757779 06244016  46 * 65 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090032 1 80.43***** 14.49* 3M** **00000000 1********1 LL 04757779 06244016  46 * 58 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090033 1 79.65***** 17.88* 3M** **00000000 ********** LL 04757779 06244016  46 * 72 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090034 1 80.75***** 18.60* 3M** **00000000 ******1**1 LL 04757779 06244016  46 * 69 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090035 1 79.55***** 17.01* 3 ** **00000000 *********1 LL 04757779 06244016  46 * 73 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090036 1 82.08***** 18.94* 3M** **00000000 ********** LL 04757779 06244016  46 * 74 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090037 1 83.82***** 14.53* 5 ** **00000000 1********* LL 04757779 06244016  46 * 51 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090038 1 75.81***** 15.70* 3M** **00000000 **1*****1* LL 04757779 06244016  46 * 72 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090039 1 81.87***** 17.88* 3M** **00000000 ********1* LL 04757779 06244016  46 * 77 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090040 1 69.85***** 13.92* 3M** **00000000 *1***1**** LL 04757779 06244016  46 * 53 ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090041 1 53.67***** 10.06* 3M** **00000000 *****1***1 LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090042 1 55.63*****  8.91* 1 ** **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090043 1 46.68*****  8.84* 1 ** **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090044 1 37.59*****  5.70* 1 ** **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090045 1 40.22*****  5.76* 1 ** **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090046 1 36.65*****  5.08* 1 ** **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090047 1 39.51*****  5.71* 1 ** **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090048 1 28.87*****  4.06* 1 ** **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090049 1 30.74*****  4.13* 1 ** **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090050 1 28.36*****  3.94* 1 ** **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090051 1 26.28*****  3.70* 1 ** **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090052 1 29.28*****  3.92* 1 ** **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090053 1 30.40*****  4.12* 1 ** **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090054 1 25.69*****  3.86* 1 ** **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090055 1 29.24*****  3.80* 1 ** **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090056 1 27.96*****  3.80* 1 ** **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090057 1 26.96*****  3.79* 1 ** **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090058 1 37.90*****  5.08* 1 ** **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090059 1 22.27*****  2.98* 1 ** **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090060 1 26.55*****  3.31* 1 ** **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090061 1 28.64*****  3.77* 1 ** **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090062 1 27.67*****  3.99* 1 ** **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090063 1 29.31*****  4.06* 1 ** **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090064 1 28.29*****  3.91* 1 ** **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090065 1 28.12*****  4.07* 1 ** **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090066 1 25.73*****  3.68* 1 ** **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090067 1 21.49*****  3.31* 1 ** **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090068 1 18.99*****  2.72* 1 ** **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090069 2 40.9519.64 ****** 1  3 **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090070 2 45.9122.51 ****** 1  3 **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090071 2 50.1424.95 ****** 1  3 **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090072 2 50.2223.93 ****** 1  3 **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090073 2 40.6818.97 ****** 1  3 **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090074 2 42.8320.98 ****** 1  3 **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090075 2 40.9019.63 ****** 1  3 **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090076 2 39.7019.21 ****** 1  3 **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090077 2 44.8020.80 ****** 1  3 **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090078 2 36.9417.03 ****** 1  3 **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090079 2 36.6116.05 ****** 1  3 **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090080 2 37.8217.43 ****** 1  3 **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090081 2 38.9618.43 ****** 1  3 **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090082 2 37.5317.10 ****** 1  3 **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090083 2 42.4420.47 ****** 1  3 **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
 07092006 12    3 0090084 2 40.0017.88 ****** 1  3 **00000000 ********** LL 04757779 06244016  46 **** ****       J. CHIASSON/S. ALBERT ***** *                
