 22082006 E     3 0100001 1111.91***** 29.15* 1 ** **00000000 ********** LL 04808674 06138525  59 * 67 ****       J.CHIASSON & S.ALBERT ***** *                
 22082006 E     3 0100002 1 54.70*****  9.12* 1 ** **00000000 ********** LL 04808674 06138525  59 **** ****       J.CHIASSON & S.ALBERT ***** *                
 22082006 E     3 0100003 1 54.28*****  8.22* 1 ** **00000000 ********** LL 04808674 06138525  59 **** ****       J.CHIASSON & S.ALBERT ***** *                
 22082006 E     3 0100004 1 37.46*****  5.32* 1 ** **00000000 ********** LL 04808674 06138525  59 **** ****       J.CHIASSON & S.ALBERT ***** *                
 22082006 E     3 0100005 1 34.81*****  5.10* 1 ** **00000000 ********** LL 04808674 06138525  59 **** ****       J.CHIASSON & S.ALBERT ***** *                
 22082006 E     3 0100006 1 32.89*****  4.73* 1 ** **00000000 ********** LL 04808674 06138525  59 **** ****       J.CHIASSON & S.ALBERT ***** *                
 22082006 E     3 0100007 1 55.72*****  8.39* 1 ** **00000000 ********** LL 04808674 06138525  59 **** ****       J.CHIASSON & S.ALBERT ***** *                
 22082006 E     3 0100008 1 46.59*****  6.71* 1 ** **00000000 ********** LL 04808674 06138525  59 **** ****       J.CHIASSON & S.ALBERT ***** *                
 22082006 E     3 0100009 1 35.37*****  5.46* 1 ** **00000000 ********** LL 04808674 06138525  59 **** ****       J.CHIASSON & S.ALBERT ***** *                
 22082006 E     3 0100010 1 38.28*****  5.35* 1 ** **00000000 ********** LL 04808674 06138525  59 **** ****       J.CHIASSON & S.ALBERT ***** *                
 22082006 E     3 0100011 1 34.93*****  5.21* 1 ** **00000000 ********** LL 04808674 06138525  59 **** ****       J.CHIASSON & S.ALBERT ***** *                
 22082006 E     3 0100012 1 41.24*****  6.15* 1 ** **00000000 ********** LL 04808674 06138525  59 **** ****       J.CHIASSON & S.ALBERT ***** *                
 22082006 E     3 0100013 1 32.95*****  4.57* 1 ** **00000000 ********** LL 04808674 06138525  59 **** ****       J.CHIASSON & S.ALBERT ***** *                
 22082006 E     3 0100014 1 36.83*****  5.59* 1 ** **00000000 ********** LL 04808674 06138525  59 **** ****       J.CHIASSON & S.ALBERT ***** *                
 22082006 E     3 0100015 1 37.82*****  5.46* 1 ** **00000000 ********** LL 04808674 06138525  59 **** ****       J.CHIASSON & S.ALBERT ***** *                
 22082006 E     3 0100016 1 38.80*****  5.48* 1 ** **00000000 ********** LL 04808674 06138525  59 **** ****       J.CHIASSON & S.ALBERT ***** *                
 22082006 E     3 0100017 1 35.24*****  4.68* 1 ** **00000000 ********** LL 04808674 06138525  59 **** ****       J.CHIASSON & S.ALBERT ***** *                
 22082006 E     3 0100018 1 34.06*****  4.77* 1 ** **00000000 ********** LL 04808674 06138525  59 **** ****       J.CHIASSON & S.ALBERT ***** *                
 22082006 E     3 0100019 1 35.28*****  5.07* 1 ** **00000000 ********** LL 04808674 06138525  59 **** ****       J.CHIASSON & S.ALBERT ***** *                
 22082006 E     3 0100020 1 30.35*****  4.09* 1 ** **00000000 ********** LL 04808674 06138525  59 **** ****       J.CHIASSON & S.ALBERT ***** *                
 22082006 E     3 0100021 1 33.72*****  4.89* 1 ** **00000000 ********** LL 04808674 06138525  59 **** ****       J.CHIASSON & S.ALBERT ***** *                
 22082006 E     3 0100022 1 35.62*****  5.05* 1 ** **00000000 ********** LL 04808674 06138525  59 **** ****       J.CHIASSON & S.ALBERT ***** *                
 22082006 E     3 0100023 1 27.94*****  3.89* 1 ** **00000000 ********** LL 04808674 06138525  59 **** ****       J.CHIASSON & S.ALBERT ***** *                
 22082006 E     3 0100024 2 45.4022.16 ****** 1  3 **00000000 *1*****1** LL 04808674 06138525  59 **** ****       J.CHIASSON & S.ALBERT ***** *                
 22082006 E     3 0100025 2 49.7224.13 ****** 1  3 **00000000 **1***22** LL 04808674 06138525  59 **** ****       J.CHIASSON & S.ALBERT ***** *                
 22082006 E     3 0100026 2 33.1513.74 ****** 1  1 **00000000 ********** LL 04808674 06138525  59 **** ****       J.CHIASSON & S.ALBERT ***** *                
