 21072010 12    3 0130001 1117.87***** 30.11* 1 ** **00000000 ********** LL 04645812 06302590  32 * 68 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130002 1 92.75***** 17.59* 1 ** **00000000 ********** LL 04645812 06302590  32 * 41 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130003 1 97.82***** 23.97* 1 ** **00000000 ********** LL 04645812 06302590  32 * 71 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130004 1 66.86***** 11.60* 1 ** **00000000 ********** LL 04645812 06302590  32 * 44 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130005 1 65.34***** 10.62* 1 ** **00000000 ********** LL 04645812 06302590  32 * 50 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130006 1 61.04***** 13.45* 1 ** **00000000 ******1*** LL 04645812 06302590  32 * 60 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130007 1120.51***** 31.78* 1 ** **00000000 ********** LL 04645812 06302590  32 * 65 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130008 1113.58***** 28.49* 1 ** **00000000 ********** LL 04645812 06302590  32 * 56 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130009 1 83.34***** 15.80* 1 ** **00000000 **1******* LL 04645812 06302590  32 * 49 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130010 1 94.80***** 18.16* 1 ** **00000000 ********** LL 04645812 06302590  32 * 57 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130011 1 81.86***** 15.45* 1 ** **00000000 ********** LL 04645812 06302590  32 * 52 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130012 1 69.58***** 11.80* 1 ** **00000000 ********** LL 04645812 06302590  32 * 55 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130013 1107.18***** 26.90* 1 ** **00000000 ********** LL 04645812 06302590  32 * 56 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130014 1 92.09***** 17.56* 1 ** **00000000 ********** LL 04645812 06302590  32 * 63 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130015 1 92.07***** 16.98* 1 ** **00000000 ********** LL 04645812 06302590  32 * 59 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130016 1114.35***** 27.72* 1 ** **00000000 ********** LL 04645812 06302590  32 * 52 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130017 1 89.74***** 17.50* 3 ** **00000000 ********** LL 04645812 06302590  32 * 52 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130018 1 89.05***** 16.09* 1 ** **00000000 ********** LL 04645812 06302590  32 * 52 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130019 1 74.43***** 12.49* 1 ** **00000000 ********** LL 04645812 06302590  32 * 57 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130020 1 69.11***** 11.69* 1 ** **00000000 ********** LL 04645812 06302590  32 * 54 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130021 1101.04***** 20.10* 1 ** **00000000 ********** LL 04645812 06302590  32 * 48 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130022 1 70.69***** 10.73* 1 ** **00000000 ********** LL 04645812 06302590  32 * 48 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130023 1 82.06***** 18.06* 1 ** **00000000 **1******* LL 04645812 06302590  32 * 69 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130024 1 83.08***** 18.40* 3 ** **00000000 *********1 LL 04645812 06302590  32 * 65 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130025 1 73.96***** 12.59* 1 ** **00000000 ********** LL 04645812 06302590  32 * 50 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130026 1 74.38***** 12.25* 1 ** **00000000 ********** LL 04645812 06302590  32 * 52 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130027 1 84.51***** 15.03* 1 ** **00000000 ********** LL 04645812 06302590  32 * 44 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130028 1 83.36***** 14.83* 1 ** **00000000 ********** LL 04645812 06302590  32 * 60 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130029 1 79.92***** 14.05* 1 ** **00000000 ********** LL 04645812 06302590  32 * 56 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130030 1 68.87***** 11.56* 1 ** **00000000 ********** LL 04645812 06302590  32 * 57 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130031 1 61.78***** 10.60* 1 ** **00000000 *****2**** LL 04645812 06302590  32 * 60 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130032 1 91.13***** 15.99* 3 ** **00000000 ********** LL 04645812 06302590  32 * 54 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130033 1 61.58***** 10.09* 1 ** **00000000 ********** LL 04645812 06302590  32 * 54 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130034 1 83.02***** 14.64* 1 ** **00000000 ********** LL 04645812 06302590  32 * 49 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130035 1 64.99***** 10.58* 1 ** **00000000 ********** LL 04645812 06302590  32 * 52 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130036 1 77.97***** 18.14* 1 ** **00000000 *1******** LL 04645812 06302590  32 * 63 ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130037 1 53.30*****  8.28* 1 ** **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130038 1 50.32*****  9.33* 1 ** **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130039 1 55.25*****  7.58* 1 ** **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130040 1 38.18*****  5.38* 1 ** **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130041 1 45.84*****  6.37* 1 ** **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130042 1 29.89*****  3.67* 1 ** **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130043 1 33.47*****  4.54* 1 ** **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130044 1 31.22*****  4.16* 1 ** **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130045 1 28.96*****  4.08* 1 ** **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130046 1 29.95*****  4.16* 1 ** **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130047 1 34.39*****  4.76* 1 ** **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130048 1 25.49*****  2.81* 1 ** **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130049 1 28.07*****  3.59* 1 ** **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130050 1 27.39*****  3.48* 1 ** **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130051 1 28.28*****  3.80* 1 ** **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130052 1 30.66*****  4.42* 1 ** **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130053 1 34.11*****  5.10* 1 ** **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130054 1 38.39*****  5.15* 1 ** **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130055 1 28.45*****  4.05* 1 ** **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130056 1 27.25*****  3.66* 1 ** **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130057 1 24.60*****  3.50* 1 ** **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130058 1 30.57*****  4.16* 1 ** **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130059 1 27.86*****  3.74* 1 ** **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130060 2 79.5557.79 ****** 2 ** 2400000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130061 2 46.1623.08 ****** 1  3 **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130062 2 42.6820.08 ****** 1  1 **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130063 2 32.0913.26 ****** 1  1 **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130064 2 37.6217.56 ****** 1  1 **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130065 2 32.0213.14 ****** 1  1 **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130066 2 31.1012.62 ****** 1  1 **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130067 2 32.9713.39 ****** 1  1 **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130068 2 24.20 8.97 ****** 1  1 **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130069 2 30.6912.58 ****** 1  1 **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130070 2 35.5115.59 ****** 1  1 **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130071 2 31.3712.86 ****** 1  1 **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
 21072010 12    3 0130072 2 31.3112.46 ****** 1  1 **00000000 ********** LL 04645812 06302590  32 **** ****       M. OUELLET/S. ALBERT  ***** *                
