 29082010 12    3 0070001 1 82.76***** 20.35* 5 ** **00000000 *1****1*** LL 04727035 06354614  31 * 54 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070002 1 70.21***** 14.60* 1 ** **00000000 *********1 LL 04727035 06354614  31 * 74 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070003 1 69.28***** 13.82* 1 ** **00000000 ********** LL 04727035 06354614  31 * 61 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070004 1 64.53***** 11.04* 1 ** **00000000 ********** LL 04727035 06354614  31 * 51 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070005 1 77.79***** 13.77* 1 ** **00000000 *1******** LL 04727035 06354614  31 * 57 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070006 1 81.68***** 14.99* 1 ** **00000000 ********** LL 04727035 06354614  31 * 52 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070007 1 69.49***** 12.26* 1 ** **00000000 ********** LL 04727035 06354614  31 * 48 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070008 1 75.36***** 13.44* 1 ** **00000000 ********** LL 04727035 06354614  31 * 50 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070009 1 82.55***** 15.41* 1 ** **00000000 ***1*1**** LL 04727035 06354614  31 * 51 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070010 1 93.81***** 22.89* 1 ** **00000000 ********** LL 04727035 06354614  31 * 57 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070011 1 68.53***** 11.33* 1 ** **00000000 ********** LL 04727035 06354614  31 * 43 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070012 1 91.21***** 17.74* 1 ** **00000000 ********** LL 04727035 06354614  31 * 50 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070013 1 76.41***** 16.38* 1 ** **00000000 1********* LL 04727035 06354614  31 * 57 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070014 1 83.82***** 15.26* 1 ** **00000000 ********** LL 04727035 06354614  31 * 50 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070015 1 72.62***** 11.86* 1 ** **00000000 ********** LL 04727035 06354614  31 * 57 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070016 1 65.83***** 13.48* 1 ** **00000000 ****1*1*** LL 04727035 06354614  31 * 60 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070017 1 72.16***** 11.77* 1 ** **00000000 ****1***** LL 04727035 06354614  31 * 52 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070018 1 73.23***** 12.59* 1 ** **00000000 ********** LL 04727035 06354614  31 * 41 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070019 1 77.69***** 12.95* 1 ** **00000000 ********** LL 04727035 06354614  31 * 54 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070020 1 64.95***** 11.18* 1 ** **00000000 ********** LL 04727035 06354614  31 * 51 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070021 1 62.59***** 12.93* 1 ** **00000000 *****1**11 LL 04727035 06354614  31 * 68 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070022 1 66.37***** 11.70* 1 ** **00000000 ********** LL 04727035 06354614  31 * 41 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070023 1 66.41***** 10.91* 1 ** **00000000 *******1** LL 04727035 06354614  31 * 47 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070024 1 71.65***** 14.37* 1 ** **00000000 1*11****** LL 04727035 06354614  31 * 64 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070025 1 61.90***** 10.19* 1 ** **00000000 ********** LL 04727035 06354614  31 * 49 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070026 1 63.88***** 10.38* 1 ** **00000000 ********** LL 04727035 06354614  31 * 50 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070027 1 57.85*****  9.74* 1 ** **00000000 ********** LL 04727035 06354614  31 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070028 1 53.43*****  8.90* 1 ** **00000000 ********** LL 04727035 06354614  31 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070029 1 69.00***** 14.62* 1 ** **00000000 11****1*** LL 04727035 06354614  31 * 53 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070030 1 60.06*****  9.42* 1 ** **00000000 ********** LL 04727035 06354614  31 * 50 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070031 1 51.41*****  8.43* 1 ** **00000000 ********** LL 04727035 06354614  31 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070032 1 52.22*****  8.37* 1 ** **00000000 ********** LL 04727035 06354614  31 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070033 1 38.91*****  5.83* 1 ** **00000000 ********** LL 04727035 06354614  31 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070034 1 40.86*****  6.22* 1 ** **00000000 ********** LL 04727035 06354614  31 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070035 1 42.15*****  5.99* 1 ** **00000000 ********** LL 04727035 06354614  31 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070036 1 39.21*****  5.45* 1 ** **00000000 ********** LL 04727035 06354614  31 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070037 1 35.99*****  4.77* 1 ** **00000000 ********** LL 04727035 06354614  31 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070038 1 36.23*****  5.06* 1 ** **00000000 ********** LL 04727035 06354614  31 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070039 1 33.47*****  5.42* 1 ** **00000000 ********** LL 04727035 06354614  31 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070040 1 46.43*****  7.98* 1 ** **00000000 ********** LL 04727035 06354614  31 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070041 1 37.79*****  5.33* 1 ** **00000000 ********** LL 04727035 06354614  31 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070042 1 26.13*****  3.71* 1 ** **00000000 ********** LL 04727035 06354614  31 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070043 1 29.09*****  4.27* 1 ** **00000000 *11******* LL 04727035 06354614  31 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070044 2 63.3233.84 ****** 1  3 **00000000 ****1***** LL 04727035 06354614  31 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070045 2 53.8528.83 ****** 1  3 **00000000 ********** LL 04727035 06354614  31 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070046 2 51.1026.44 ****** 1  3 **00000000 ********** LL 04727035 06354614  31 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070047 2 48.3925.09 ****** 1  3 **00000000 ********** LL 04727035 06354614  31 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070048 2 51.7827.03 ****** 1  3 **00000000 ********** LL 04727035 06354614  31 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070049 2 49.8825.48 ****** 1  3 **00000000 ********** LL 04727035 06354614  31 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070050 2 43.6021.64 ****** 1  3 **00000000 ********** LL 04727035 06354614  31 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070051 2 43.6620.63 ****** 1  2 **00000000 ********** LL 04727035 06354614  31 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0070052 2 37.4016.70 ****** 1  1 **00000000 ********** LL 04727035 06354614  31 **** ****       M. OUELLET/S. ALBERT  ***** *                
