 09092010 19    3 0020001 1 88.92***** 16.08* 1 ** **00000000 ********** LL 04642021 06122305  39 * 52 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020002 1 76.15***** 16.36* 1 ** **00000000 **1*1***** LL 04642021 06122305  39 * 60 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020003 1 70.30***** 12.27* 1 ** **00000000 ********** LL 04642021 06122305  39 * 42 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020004 1 60.97***** 12.02* 1 ** **00000000 *****1**** LL 04642021 06122305  39 * 65 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020005 1 64.96***** 11.62* 1 ** **00000000 *2******** LL 04642021 06122305  39 * 56 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020006 1 57.84***** 12.20* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020007 1 69.89***** 12.22* 1 ** **00000000 ********** LL 04642021 06122305  39 * 48 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020008 1 73.94***** 13.38* 1 ** **00000000 ********** LL 04642021 06122305  39 * 49 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020009 1 67.19***** 11.29* 1 ** **00000000 *****1*1** LL 04642021 06122305  39 * 53 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020010 1 71.79***** 15.53* 3M** **00000000 ********** LL 04642021 06122305  39 * 60 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020011 1107.31***** 21.47* 3M** **00000000 ********** LL 04642021 06122305  39 * 43 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020012 1 95.86***** 19.03* 1 ** **00000000 ********** LL 04642021 06122305  39 * 44 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020013 1 63.64***** 12.39* 3 ** **00000000 ********** LL 04642021 06122305  39 * 56 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020014 1 62.90***** 13.12* 3 ** **00000000 *****1**** LL 04642021 06122305  39 * 51 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020015 1 68.14***** 11.88* 1 ** **00000000 ******2*** LL 04642021 06122305  39 * 53 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020016 1 63.16***** 10.77* 1 ** **00000000 ********** LL 04642021 06122305  39 * 51 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020017 1 57.08***** 10.87* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020018 1 73.08***** 15.43* 1 ** **00000000 *********1 LL 04642021 06122305  39 * 65 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020019 1108.99***** 26.96* 3M** **00000000 ********** LL 04642021 06122305  39 * 71 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020020 1 94.61***** 16.62* 1 ** **00000000 ********** LL 04642021 06122305  39 * 47 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020021 1 84.91***** 15.47* 1 ** **00000000 ********** LL 04642021 06122305  39 * 50 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020022 1 67.40***** 14.64* 1 ** **00000000 ******1*** LL 04642021 06122305  39 * 61 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020023 1 75.61***** 15.92* 3M** **00000000 ******11*1 LL 04642021 06122305  39 * 56 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020024 1110.51***** 28.35* 4 ** **00000000 *****2**** LL 04642021 06122305  39 * 70 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020025 1107.96***** 27.05* 3M** **00000000 ********** LL 04642021 06122305  39 * 81 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020026 1 87.32***** 15.77* 1 ** **00000000 ********** LL 04642021 06122305  39 * 51 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020027 1 65.41***** 11.87* 1 ** **00000000 ********** LL 04642021 06122305  39 * 55 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020028 1 66.30***** 13.91* 1 ** **00000000 ******1**1 LL 04642021 06122305  39 * 59 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020029 1 59.50***** 10.41* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020030 1 73.51***** 12.67* 1 ** **00000000 ********** LL 04642021 06122305  39 * 56 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020031 1 61.05***** 12.99* 3 ** **00000000 ********** LL 04642021 06122305  39 * 54 ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020032 1 56.15***** 11.99* 3M** **00000000 ******2*** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020033 1 58.26***** 11.92* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020034 1 57.12***** ****** 3M** **00000000 2****2**** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020035 1 46.50*****  7.82* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020036 1 51.91***** 10.10* 1 ** **00000000 11******** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020037 1 46.41*****  7.27* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020038 1 46.29*****  7.44* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020039 1 58.57*****  9.96* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020040 1 44.19*****  8.58* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020041 1 37.44*****  5.46* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020042 1 34.02*****  5.13* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020043 1 33.80*****  4.99* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020044 1 30.36*****  3.61* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020045 1 31.84*****  4.22* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020046 1 24.87*****  3.19* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020047 1 36.31*****  5.67* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020048 1 44.71*****  6.72* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020049 1 39.91*****  6.06* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020050 1 26.49*****  3.67* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020051 1 30.44*****  4.42* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020052 1 28.34*****  4.21* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020053 1 29.67*****  4.30* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020054 1 31.81*****  4.94* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020055 1 27.17*****  3.97* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020056 1 27.86*****  4.13* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020057 1 24.25*****  3.60* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020058 1 27.27*****  3.95* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020059 1 25.66***** ****** 1 ** **00000000 1****1**** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020060 1 27.58*****  3.66* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020061 1 28.89*****  4.21* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020062 1 28.76*****  3.84* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020063 1 27.97*****  4.08* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020064 1 30.57*****  4.30* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020065 1 32.14*****  4.58* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020066 1 29.77*****  4.37* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020067 1 29.67*****  4.15* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
 09092010 19    3 0020068 1 30.27*****  4.60* 1 ** **00000000 ********** LL 04642021 06122305  39 **** ****       M OUELLET & S ALBERT  ***** *                
