 22082010 12    3 0020001 1 94.15***** 17.50* 1 ** **00000000 ********** LL 04816655 06347541  45 * 52 ****       M. OUELLET/S. ALBERT  ***** *                
 22082010 12    3 0020002 1 98.09***** 24.18* 1 ** **00000000 **3****4*3 LL 04816655 06347541  45 * 47 ****       M. OUELLET/S. ALBERT  ***** *                
 22082010 12    3 0020003 1 85.00***** 15.63* 1 ** **00000000 ********** LL 04816655 06347541  45 * 55 ****       M. OUELLET/S. ALBERT  ***** *                
 22082010 12    3 0020004 1 89.75***** 20.02* 4 ** **00000000 ********** LL 04816655 06347541  45 * 53 ****       M. OUELLET/S. ALBERT  ***** *                
 22082010 12    3 0020005 1 60.46***** 12.03* 4 ** **00000000 ******2**2 LL 04816655 06347541  45 * 66 ****       M. OUELLET/S. ALBERT  ***** *                
 22082010 12    3 0020006 1 53.84***** 11.49* 3M** **00000000 ********** LL 04816655 06347541  45 **** ****       M. OUELLET/S. ALBERT  ***** *                
 22082010 12    3 0020007 1 61.57***** 12.67* 3 ** **00000000 2*******1* LL 04816655 06347541  45 * 53 ****       M. OUELLET/S. ALBERT  ***** *                
 22082010 12    3 0020008 1 44.12*****  8.55* 3M** **00000000 **22*11*** LL 04816655 06347541  45 **** ****       M. OUELLET/S. ALBERT  ***** *                
 22082010 12    3 0020009 1 47.17*****  7.12* 1 ** **00000000 ********** LL 04816655 06347541  45 **** ****       M. OUELLET/S. ALBERT  ***** *                
 22082010 12    3 0020010 1 32.03*****  4.91* 1 ** **00000000 ********** LL 04816655 06347541  45 **** ****       M. OUELLET/S. ALBERT  ***** *                
 22082010 12    3 0020011 1 27.14*****  4.46* 1 ** **00000000 ********** LL 04816655 06347541  45 **** ****       M. OUELLET/S. ALBERT  ***** *                
 22082010 12    3 0020012 1 27.23*****  4.00* 1 ** **00000000 ********** LL 04816655 06347541  45 **** ****       M. OUELLET/S. ALBERT  ***** *                
 22082010 12    3 0020013 1 30.42*****  4.34* 1 ** **00000000 ********** LL 04816655 06347541  45 **** ****       M. OUELLET/S. ALBERT  ***** *                
 22082010 12    3 0020014 1 35.07*****  5.77* 1 ** **00000000 ********** LL 04816655 06347541  45 **** ****       M. OUELLET/S. ALBERT  ***** *                
 22082010 12    3 0020015 1 33.55***** ****** 1 ** **00000000 2****2**** LL 04816655 06347541  45 **** ****       M. OUELLET/S. ALBERT  ***** *                
 22082010 12    3 0020016 1 36.19***** ****** 1 ** **00000000 1****1**** LL 04816655 06347541  45 **** ****       M. OUELLET/S. ALBERT  ***** *                
 22082010 12    3 0020017 1 31.50*****  4.90* 1 ** **00000000 ********** LL 04816655 06347541  45 **** ****       M. OUELLET/S. ALBERT  ***** *                
 22082010 12    3 0020018 1 31.47*****  4.62* 1 ** **00000000 ********** LL 04816655 06347541  45 **** ****       M. OUELLET/S. ALBERT  ***** *                
 22082010 12    3 0020019 1 31.07*****  4.75* 1 ** **00000000 ********** LL 04816655 06347541  45 **** ****       M. OUELLET/S. ALBERT  ***** *                
 22082010 12    3 0020020 1 28.41*****  4.30* 1 ** **00000000 ********** LL 04816655 06347541  45 **** ****       M. OUELLET/S. ALBERT  ***** *                
 22082010 12    3 0020021 1 29.32*****  4.37* 1 ** **00000000 ********** LL 04816655 06347541  45 **** ****       M. OUELLET/S. ALBERT  ***** *                
 22082010 12    3 0020022 1 35.63*****  5.41* 1 ** **00000000 ********** LL 04816655 06347541  45 **** ****       M. OUELLET/S. ALBERT  ***** *                
 22082010 12    3 0020023 1 31.16*****  4.99* 1 ** **00000000 ********** LL 04816655 06347541  45 **** ****       M. OUELLET/S. ALBERT  ***** *                
 22082010 12    3 0020024 1 41.70*****  5.13* 1 ** **00000000 ********** LL 04816655 06347541  45 **** ****       M. OUELLET/S. ALBERT  ***** *                
