 29082010 12    3 0060001 1 82.04***** 19.94* 5 ** **00000000 ******1*** LL 04734702 06350314  36 * 46 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060002 1 68.04***** 11.42* 1 ** **00000000 ********** LL 04734702 06350314  36 * 48 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060003 1 68.12***** 11.48* 1 ** **00000000 ********** LL 04734702 06350314  36 * 44 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060004 1 66.24***** 11.29* 1 ** **00000000 ********** LL 04734702 06350314  36 * 54 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060005 1 84.55***** 15.38* 1 ** **00000000 ********** LL 04734702 06350314  36 * 42 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060006 1 70.32***** 11.77* 1 ** **00000000 ********** LL 04734702 06350314  36 * 43 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060007 1 77.97***** 13.19* 1 ** **00000000 1********* LL 04734702 06350314  36 * 42 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060008 1 65.61***** 10.85* 1 ** **00000000 ********** LL 04734702 06350314  36 * 48 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060009 1 63.39***** 10.60* 1 ** **00000000 ********** LL 04734702 06350314  36 * 52 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060010 1 67.81***** 11.35* 1 ** **00000000 ********1* LL 04734702 06350314  36 * 47 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060011 1 64.07***** 10.48* 1 ** **00000000 ********** LL 04734702 06350314  36 * 48 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060012 1 65.54***** 11.26* 1 ** **00000000 ********** LL 04734702 06350314  36 * 53 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060013 1 60.16***** ****** 1 ** **00000000 2****1*1*1 LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060014 1 68.23***** 11.52* 1 ** **00000000 ********** LL 04734702 06350314  36 * 51 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060015 1 63.60***** 10.57* 1 ** **00000000 ********** LL 04734702 06350314  36 * 43 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060016 1 64.23***** 10.53* 1 ** **00000000 ********** LL 04734702 06350314  36 * 56 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060017 1 78.06***** 13.03* 1 ** **00000000 ********** LL 04734702 06350314  36 * 54 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060018 1 73.89***** 12.61* 1 ** **00000000 ********** LL 04734702 06350314  36 * 53 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060019 1 86.40***** 15.24* 1 ** **00000000 ********** LL 04734702 06350314  36 * 55 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060020 1 78.81***** 16.91* 1 ** **00000000 ********** LL 04734702 06350314  36 * 58 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060021 1 66.60***** 10.99* 1 ** **00000000 ********** LL 04734702 06350314  36 * 50 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060022 1 59.09***** 11.60* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060023 1 67.93***** 11.47* 1 ** **00000000 ********** LL 04734702 06350314  36 * 51 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060024 1 62.79***** 10.23* 1 ** **00000000 ********** LL 04734702 06350314  36 * 51 ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060049 1 37.98*****  5.87* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060050 1 38.46*****  5.55* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060051 1 46.17*****  7.11* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060052 1 35.40*****  5.42* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060053 1 41.36*****  6.07* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060054 1 38.94*****  6.15* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060055 1 40.07*****  6.14* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060056 1 36.72*****  5.57* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060057 1 35.50*****  5.32* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060058 1 34.00*****  5.08* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060059 1 35.49*****  5.80* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060060 1 36.45*****  5.24* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060061 1 36.72*****  5.70* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060062 1 38.03*****  5.58* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060063 1 37.69*****  5.79* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060064 1 39.19*****  5.85* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060065 1 51.74*****  8.66* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060066 1 33.41*****  5.14* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060067 1 34.83*****  5.67* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060068 1 35.16*****  5.16* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060069 1 34.22*****  5.18* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060070 1 33.51*****  5.13* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060071 1 45.09*****  7.52* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060072 1 36.75*****  5.82* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060073 1 36.73*****  5.30* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060074 1 38.70*****  5.74* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060075 1 36.41*****  5.26* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060076 1 25.74*****  3.63* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060077 1 27.00*****  3.82* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060078 1 31.10*****  4.40* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060079 1 29.51*****  4.30* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060080 1 36.00*****  5.43* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060081 1 29.19*****  4.22* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060082 1 28.10*****  4.09* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060083 1 28.95*****  4.26* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060084 1 37.69*****  5.83* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060085 1 28.58*****  4.23* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060086 1 32.45*****  4.45* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060087 1 31.40*****  4.89* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060088 1 27.99*****  4.17* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060089 1 36.09*****  5.65* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060090 1 27.95*****  3.95* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060091 1 33.00*****  4.79* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060092 1 29.35*****  4.37* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060093 1 18.22*****  2.50* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060094 1 28.93*****  3.83* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060095 1 31.55*****  4.82* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060096 1 27.39*****  4.02* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060097 1 30.66*****  4.32* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060098 1 25.62*****  3.67* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060099 1 26.90*****  3.67* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060100 1 27.22*****  5.80* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060101 1 30.55*****  4.44* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060102 1 26.13*****  3.48* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060103 1 29.22*****  4.27* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060104 1 26.21*****  3.92* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060105 1 29.25*****  4.03* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060106 1 29.25*****  4.36* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060107 1 26.08*****  3.66* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060108 1 28.09*****  4.25* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060109 1 28.41*****  3.96* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060110 1 25.49*****  3.64* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060111 1 24.93*****  3.56* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060112 1 26.85*****  3.42* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060113 1 27.13*****  3.85* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060114 1 26.83*****  3.58* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060115 1 18.77*****  2.81* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060116 1 15.95*****  2.46* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060117 2 68.2549.89 ****** 2 ** 2400000000 ******1*** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060118 2 53.6327.23 ****** 1  3 **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060119 2 47.2223.21 ****** 1  3 **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060120 2 49.4526.11 ****** 1  3 **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060121 2 23.81 8.43 ****** 1  1 **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060122 2 38.8518.00 ****** 1  1 **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060123 2 34.6317.09 ****** 1  1 **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060124 2 27.6511.22 ****** 1  1 **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060125 2 27.6811.98 ****** 1  1 **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060126 2 27.8711.63 ****** 1  1 **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060127 2 19.43 7.39 ****** 1  1 **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060128 2 27.8911.06 ****** 1  1 **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060129 2 27.5312.03 ****** 1  1 **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060130 2 34.2215.06 ****** 1  1 **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060131 2 25.04 9.98 ****** 1  1 **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060132 2 37.0117.65 ****** 1  1 **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060133 2 34.9615.33 ****** 1  1 **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060134 2 36.5216.33 ****** 1  1 **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060135 2 38.8419.52 ****** 1  1 **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060136 2 36.4216.86 ****** 1  1 **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060137 2 37.8917.45 ****** 1  1 **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060138 2 42.0019.97 ****** 1  1 **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060139 2 38.4218.50 ****** 1  1 **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060140 2 41.4019.32 ****** 1  3 **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *                
 29082010 12    3 0060141 1 57.47*****  9.22* 1 ** **00000000 ********** LL 04734702 06350314  36 **** ****       M. OUELLET/S. ALBERT  ***** *               
