"depth.m.","date","temperature"
27,2023-07-14,7.09
28,2023-07-14,6.89
29,2023-07-14,6.59
30,2023-07-14,6.15
31,2023-07-14,5.78
32,2023-07-14,5.8
33,2023-07-14,5.59
34,2023-07-14,5.48
35,2023-07-14,5.41
36,2023-07-14,5.35
37,2023-07-14,5.48
38,2023-07-14,5.68
39,2023-07-14,5.34
40,2023-07-14,5.04
41,2023-07-14,4.49
42,2023-07-14,4.01
43,2023-07-14,3.84
44,2023-07-14,3.73
45,2023-07-14,3.21
46,2023-07-14,2.87
47,2023-07-14,2.55
48,2023-07-14,2.03
49,2023-07-14,1.64
50,2023-07-14,1.57
51,2023-07-14,1.54
52,2023-07-14,1.45
53,2023-07-14,1.26
54,2023-07-14,1.23
55,2023-07-14,1.18
56,2023-07-14,1.08
57,2023-07-14,1.04
58,2023-07-14,1.01
59,2023-07-14,1
60,2023-07-14,0.98
61,2023-07-14,0.91
62,2023-07-14,0.88
63,2023-07-14,0.87
64,2023-07-14,0.85
65,2023-07-14,0.84
66,2023-07-14,0.85
67,2023-07-14,0.87
68,2023-07-14,0.87
69,2023-07-14,0.87
70,2023-07-14,0.87
71,2023-07-14,0.88
72,2023-07-14,0.9
73,2023-07-14,0.91
74,2023-07-14,0.91
75,2023-07-14,0.92
76,2023-07-14,0.96
77,2023-07-14,0.99
78,2023-07-14,0.99
79,2023-07-14,1
80,2023-07-14,1
81,2023-07-14,1
82,2023-07-14,1
83,2023-07-14,1
2,2023-07-15,19.44
3,2023-07-15,19.22
4,2023-07-15,19.07
5,2023-07-15,18.37
6,2023-07-15,17.05
7,2023-07-15,16.07
8,2023-07-15,15.66
9,2023-07-15,15.32
10,2023-07-15,15.15
11,2023-07-15,15.02
12,2023-07-15,14.29
13,2023-07-15,13.01
14,2023-07-15,12.01
15,2023-07-15,10.68
16,2023-07-15,9.71
17,2023-07-15,8.62
18,2023-07-15,8.05
19,2023-07-15,7.89
20,2023-07-15,7.86
21,2023-07-15,7.69
22,2023-07-15,7.46
23,2023-07-15,7.37
24,2023-07-15,7.36
25,2023-07-15,7.36
26,2023-07-15,7.54
27,2023-07-15,7.64
28,2023-07-15,7.61
29,2023-07-15,7.49
30,2023-07-15,7.31
31,2023-07-15,7.04
32,2023-07-15,6.71
33,2023-07-15,6.23
34,2023-07-15,5.64
35,2023-07-15,5.37
36,2023-07-15,4.98
37,2023-07-15,4.76
38,2023-07-15,4.66
39,2023-07-15,4.64
40,2023-07-15,4.5
41,2023-07-15,4.36
42,2023-07-15,4.27
43,2023-07-15,4.11
44,2023-07-15,3.62
45,2023-07-15,3.29
46,2023-07-15,2.99
47,2023-07-15,2.8
48,2023-07-15,2.5
49,2023-07-15,2.49
50,2023-07-15,2.34
51,2023-07-15,1.9
52,2023-07-15,1.68
53,2023-07-15,1.46
54,2023-07-15,1.4
55,2023-07-15,1.34
56,2023-07-15,1.26
57,2023-07-15,1.16
58,2023-07-15,1.12
59,2023-07-15,1.06
60,2023-07-15,1.05
61,2023-07-15,1.04
62,2023-07-15,1.02
63,2023-07-15,1
64,2023-07-15,1
65,2023-07-15,0.96
66,2023-07-15,0.94
67,2023-07-15,0.94
68,2023-07-15,0.93
69,2023-07-15,0.96
70,2023-07-15,0.96
71,2023-07-15,1
72,2023-07-15,1.03
73,2023-07-15,1.04
74,2023-07-15,1.02
75,2023-07-15,1.04
76,2023-07-15,1.06
77,2023-07-15,1.06
78,2023-07-15,1.07
79,2023-07-15,1.09
80,2023-07-15,1.08
81,2023-07-15,1.09
82,2023-07-15,1.06
2,2023-07-16,19.22
3,2023-07-16,19.23
4,2023-07-16,19.05
5,2023-07-16,18.39
6,2023-07-16,17.52
7,2023-07-16,16.71
8,2023-07-16,15.91
9,2023-07-16,15.53
10,2023-07-16,15.23
11,2023-07-16,14.64
12,2023-07-16,13.38
13,2023-07-16,11.89
14,2023-07-16,11.07
15,2023-07-16,10.49
16,2023-07-16,9.83
17,2023-07-16,8.78
18,2023-07-16,7.94
19,2023-07-16,7.54
20,2023-07-16,7.33
21,2023-07-16,7.23
22,2023-07-16,7.21
23,2023-07-16,7.07
24,2023-07-16,7.02
25,2023-07-16,6.91
26,2023-07-16,6.87
27,2023-07-16,6.91
28,2023-07-16,7.07
29,2023-07-16,7.01
30,2023-07-16,6.82
31,2023-07-16,6.59
32,2023-07-16,6.24
33,2023-07-16,5.97
34,2023-07-16,5.79
35,2023-07-16,5.65
36,2023-07-16,5.48
37,2023-07-16,5.2
38,2023-07-16,4.79
39,2023-07-16,4.53
40,2023-07-16,4.26
41,2023-07-16,4.01
42,2023-07-16,3.77
43,2023-07-16,3.57
44,2023-07-16,3.29
45,2023-07-16,2.99
46,2023-07-16,2.78
47,2023-07-16,2.52
48,2023-07-16,2.16
49,2023-07-16,1.93
50,2023-07-16,1.78
51,2023-07-16,1.62
52,2023-07-16,1.5
53,2023-07-16,1.31
54,2023-07-16,1.16
55,2023-07-16,1.14
56,2023-07-16,1.12
57,2023-07-16,1.09
58,2023-07-16,1.03
59,2023-07-16,0.97
60,2023-07-16,0.93
61,2023-07-16,0.92
62,2023-07-16,0.9
63,2023-07-16,0.88
64,2023-07-16,0.87
65,2023-07-16,0.9
66,2023-07-16,0.9
67,2023-07-16,0.91
68,2023-07-16,0.93
69,2023-07-16,0.96
70,2023-07-16,0.96
71,2023-07-16,0.99
72,2023-07-16,1.01
73,2023-07-16,1
74,2023-07-16,1.01
75,2023-07-16,1.02
76,2023-07-16,1.02
77,2023-07-16,1.02
78,2023-07-16,1.02
79,2023-07-16,1.03
80,2023-07-16,1.03
81,2023-07-16,1.04
82,2023-07-16,1.02
83,2023-07-16,1.02
3,2023-07-17,19.01
4,2023-07-17,18.87
5,2023-07-17,18.43
6,2023-07-17,16.29
7,2023-07-17,14.52
8,2023-07-17,13.95
9,2023-07-17,13.72
10,2023-07-17,13.68
11,2023-07-17,13.48
12,2023-07-17,12.07
13,2023-07-17,11.06
14,2023-07-17,10.78
15,2023-07-17,10.49
16,2023-07-17,10.03
17,2023-07-17,9.12
18,2023-07-17,8.21
19,2023-07-17,7.86
20,2023-07-17,7.15
21,2023-07-17,6.81
22,2023-07-17,6.9
23,2023-07-17,6.75
24,2023-07-17,6.57
25,2023-07-17,6.51
26,2023-07-17,6.6
27,2023-07-17,6.67
28,2023-07-17,6.78
29,2023-07-17,6.77
30,2023-07-17,6.78
31,2023-07-17,6.88
32,2023-07-17,6.93
33,2023-07-17,6.83
34,2023-07-17,6.17
35,2023-07-17,5.87
36,2023-07-17,5.58
37,2023-07-17,5.29
38,2023-07-17,4.8
39,2023-07-17,4.47
40,2023-07-17,4.12
41,2023-07-17,3.74
42,2023-07-17,3.44
43,2023-07-17,3.2
44,2023-07-17,3.2
45,2023-07-17,3.19
46,2023-07-17,3.13
47,2023-07-17,2.22
48,2023-07-17,1.9
49,2023-07-17,1.66
50,2023-07-17,1.26
51,2023-07-17,1.09
52,2023-07-17,1.08
53,2023-07-17,1.11
54,2023-07-17,1.06
55,2023-07-17,1.06
56,2023-07-17,1.03
57,2023-07-17,0.97
58,2023-07-17,0.93
59,2023-07-17,0.87
60,2023-07-17,0.8
61,2023-07-17,0.81
62,2023-07-17,0.81
63,2023-07-17,0.86
64,2023-07-17,0.85
65,2023-07-17,0.87
66,2023-07-17,0.87
67,2023-07-17,0.9
68,2023-07-17,0.91
69,2023-07-17,0.92
70,2023-07-17,0.94
71,2023-07-17,0.95
72,2023-07-17,0.97
73,2023-07-17,0.98
74,2023-07-17,0.98
75,2023-07-17,0.98
76,2023-07-17,0.99
77,2023-07-17,1
78,2023-07-17,0.99
79,2023-07-17,0.99
80,2023-07-17,1.01
81,2023-07-17,1
82,2023-07-17,0.99
3,2023-07-18,18.87
4,2023-07-18,18.61
5,2023-07-18,18.46
6,2023-07-18,18.43
7,2023-07-18,18.21
8,2023-07-18,17.13
9,2023-07-18,16.03
10,2023-07-18,13.98
11,2023-07-18,11.53
12,2023-07-18,10.45
13,2023-07-18,9.78
14,2023-07-18,9.6
15,2023-07-18,9.39
16,2023-07-18,9.07
17,2023-07-18,8.59
18,2023-07-18,7.88
19,2023-07-18,6.93
20,2023-07-18,6.27
21,2023-07-18,6.24
22,2023-07-18,6.46
23,2023-07-18,6.46
24,2023-07-18,6.77
25,2023-07-18,6.27
26,2023-07-18,6.32
27,2023-07-18,6.9
28,2023-07-18,7.27
29,2023-07-18,7.21
30,2023-07-18,7.17
31,2023-07-18,7.12
32,2023-07-18,6.62
33,2023-07-18,6.07
34,2023-07-18,6.13
35,2023-07-18,6.25
36,2023-07-18,6.13
37,2023-07-18,5.92
38,2023-07-18,5.74
39,2023-07-18,5.53
40,2023-07-18,4.94
41,2023-07-18,4.33
42,2023-07-18,4.1
43,2023-07-18,3.95
44,2023-07-18,3.71
45,2023-07-18,3.45
46,2023-07-18,3.42
47,2023-07-18,3.4
48,2023-07-18,3.03
49,2023-07-18,2.68
50,2023-07-18,2.4
51,2023-07-18,1.91
52,2023-07-18,1.34
53,2023-07-18,1.24
54,2023-07-18,1.19
55,2023-07-18,1.12
56,2023-07-18,1.04
57,2023-07-18,0.97
58,2023-07-18,0.92
59,2023-07-18,0.9
60,2023-07-18,0.85
61,2023-07-18,0.82
62,2023-07-18,0.82
63,2023-07-18,0.82
64,2023-07-18,0.85
65,2023-07-18,0.89
66,2023-07-18,0.83
67,2023-07-18,0.82
68,2023-07-18,0.78
69,2023-07-18,0.75
70,2023-07-18,0.85
71,2023-07-18,0.93
72,2023-07-18,0.95
73,2023-07-18,0.95
74,2023-07-18,0.95
75,2023-07-18,0.94
76,2023-07-18,0.95
77,2023-07-18,0.94
78,2023-07-18,0.94
79,2023-07-18,0.94
80,2023-07-18,0.94
81,2023-07-18,0.95
82,2023-07-18,0.94
2,2023-07-19,17.86
3,2023-07-19,17.64
4,2023-07-19,17.37
5,2023-07-19,17.17
6,2023-07-19,17.02
7,2023-07-19,16.83
8,2023-07-19,15.8
9,2023-07-19,13.26
10,2023-07-19,10.91
11,2023-07-19,9.8
12,2023-07-19,9.06
13,2023-07-19,8.71
14,2023-07-19,8.37
15,2023-07-19,8.14
16,2023-07-19,7.71
17,2023-07-19,7.41
18,2023-07-19,7.02
19,2023-07-19,6.83
20,2023-07-19,6.74
21,2023-07-19,6.5
22,2023-07-19,6.56
23,2023-07-19,6.87
24,2023-07-19,6.8
25,2023-07-19,6.75
26,2023-07-19,6.72
27,2023-07-19,6.64
28,2023-07-19,6.71
29,2023-07-19,6.5
30,2023-07-19,6.26
31,2023-07-19,6.03
32,2023-07-19,5.8
33,2023-07-19,5.44
34,2023-07-19,5.14
35,2023-07-19,4.77
36,2023-07-19,4.52
37,2023-07-19,4.13
38,2023-07-19,3.66
39,2023-07-19,3.45
40,2023-07-19,3.32
41,2023-07-19,3.31
42,2023-07-19,3.29
43,2023-07-19,3.08
44,2023-07-19,2.83
45,2023-07-19,2.79
46,2023-07-19,2.7
47,2023-07-19,2.54
48,2023-07-19,2.19
49,2023-07-19,1.93
50,2023-07-19,1.87
51,2023-07-19,1.72
52,2023-07-19,1.46
53,2023-07-19,1.32
54,2023-07-19,1.35
55,2023-07-19,1.31
56,2023-07-19,1.27
57,2023-07-19,1.15
58,2023-07-19,1.07
59,2023-07-19,1.03
60,2023-07-19,0.98
61,2023-07-19,0.94
62,2023-07-19,0.92
63,2023-07-19,0.92
64,2023-07-19,0.9
65,2023-07-19,0.94
66,2023-07-19,0.95
67,2023-07-19,0.95
68,2023-07-19,0.95
69,2023-07-19,0.94
70,2023-07-19,0.88
71,2023-07-19,0.86
72,2023-07-19,0.87
73,2023-07-19,0.89
74,2023-07-19,0.93
75,2023-07-19,0.97
76,2023-07-19,0.98
77,2023-07-19,1.01
78,2023-07-19,1.02
79,2023-07-19,1
80,2023-07-19,1.01
81,2023-07-19,1
82,2023-07-19,0.97
83,2023-07-19,0.95
2,2023-07-21,19.51
3,2023-07-21,18.88
4,2023-07-21,18.29
5,2023-07-21,17.39
6,2023-07-21,17.11
7,2023-07-21,16.84
8,2023-07-21,15.65
9,2023-07-21,13.7
10,2023-07-21,11.72
11,2023-07-21,9.64
12,2023-07-21,8.97
13,2023-07-21,8.71
14,2023-07-21,8.64
15,2023-07-21,8.43
16,2023-07-21,8.11
17,2023-07-21,7.6
18,2023-07-21,7.46
19,2023-07-21,7.03
20,2023-07-21,6.78
21,2023-07-21,6.38
22,2023-07-21,6.07
23,2023-07-21,6.17
24,2023-07-21,6.06
25,2023-07-21,6.38
26,2023-07-21,6.3
27,2023-07-21,6.05
28,2023-07-21,5.9
29,2023-07-21,5.79
30,2023-07-21,5.69
31,2023-07-21,6.02
32,2023-07-21,6.34
33,2023-07-21,6.28
34,2023-07-21,6.07
35,2023-07-21,5.84
36,2023-07-21,5.63
37,2023-07-21,5.19
38,2023-07-21,4.79
39,2023-07-21,4.26
40,2023-07-21,3.88
41,2023-07-21,3.77
42,2023-07-21,3.45
43,2023-07-21,3.3
44,2023-07-21,3.16
45,2023-07-21,3.17
46,2023-07-21,2.95
47,2023-07-21,2.47
48,2023-07-21,2.09
49,2023-07-21,1.99
50,2023-07-21,2.08
51,2023-07-21,1.8
52,2023-07-21,1.61
53,2023-07-21,1.61
54,2023-07-21,1.63
55,2023-07-21,1.31
56,2023-07-21,1.01
57,2023-07-21,0.93
58,2023-07-21,0.87
59,2023-07-21,0.85
60,2023-07-21,0.84
61,2023-07-21,0.84
62,2023-07-21,0.84
63,2023-07-21,0.85
64,2023-07-21,0.86
65,2023-07-21,0.84
66,2023-07-21,0.75
67,2023-07-21,0.73
68,2023-07-21,0.71
69,2023-07-21,0.77
70,2023-07-21,0.81
71,2023-07-21,0.83
72,2023-07-21,0.85
73,2023-07-21,0.87
74,2023-07-21,0.89
75,2023-07-21,0.9
76,2023-07-21,0.9
77,2023-07-21,0.9
78,2023-07-21,0.9
79,2023-07-21,0.9
80,2023-07-21,0.9
81,2023-07-21,0.9
82,2023-07-21,0.9
2,2023-07-22,18.57
3,2023-07-22,17.87
4,2023-07-22,17.42
5,2023-07-22,17.27
6,2023-07-22,16.81
7,2023-07-22,14.58
8,2023-07-22,12.56
9,2023-07-22,9.97
10,2023-07-22,9.26
11,2023-07-22,9.08
12,2023-07-22,8.87
13,2023-07-22,8.61
14,2023-07-22,8.34
15,2023-07-22,7.93
16,2023-07-22,7.81
17,2023-07-22,8.05
18,2023-07-22,8.09
19,2023-07-22,7.53
20,2023-07-22,7.01
21,2023-07-22,6.45
22,2023-07-22,6.34
23,2023-07-22,6.31
24,2023-07-22,6.29
25,2023-07-22,5.97
26,2023-07-22,5.71
27,2023-07-22,5.48
28,2023-07-22,5.05
29,2023-07-22,4.84
30,2023-07-22,5.68
31,2023-07-22,6.25
32,2023-07-22,5.31
33,2023-07-22,5.45
34,2023-07-22,5.66
35,2023-07-22,5.54
36,2023-07-22,5.63
37,2023-07-22,5.5
38,2023-07-22,5.25
39,2023-07-22,4.59
40,2023-07-22,4.38
41,2023-07-22,4.05
42,2023-07-22,3.6
43,2023-07-22,3.48
44,2023-07-22,3.5
45,2023-07-22,3.1
46,2023-07-22,2.81
47,2023-07-22,2.16
48,2023-07-22,1.71
49,2023-07-22,1.54
50,2023-07-22,1.49
51,2023-07-22,1.5
52,2023-07-22,1.46
53,2023-07-22,1.48
54,2023-07-22,1.22
55,2023-07-22,1.18
56,2023-07-22,1.3
57,2023-07-22,1.32
58,2023-07-22,1.13
59,2023-07-22,0.93
60,2023-07-22,0.86
61,2023-07-22,0.83
62,2023-07-22,0.83
63,2023-07-22,0.87
64,2023-07-22,0.9
65,2023-07-22,0.85
66,2023-07-22,0.89
67,2023-07-22,0.9
68,2023-07-22,0.81
69,2023-07-22,0.67
70,2023-07-22,0.7
71,2023-07-22,0.69
72,2023-07-22,0.78
73,2023-07-22,0.86
74,2023-07-22,0.86
75,2023-07-22,0.84
76,2023-07-22,0.93
77,2023-07-22,0.92
78,2023-07-22,0.92
79,2023-07-22,0.91
80,2023-07-22,0.91
81,2023-07-22,0.91
82,2023-07-22,0.91
2,2023-07-23,18.91
3,2023-07-23,18.08
4,2023-07-23,17.37
5,2023-07-23,16.26
6,2023-07-23,15.04
7,2023-07-23,13.85
8,2023-07-23,12.63
9,2023-07-23,11.75
10,2023-07-23,10.43
11,2023-07-23,9.56
12,2023-07-23,9
13,2023-07-23,8.57
14,2023-07-23,8.16
15,2023-07-23,7.83
16,2023-07-23,7.38
17,2023-07-23,7.1
18,2023-07-23,6.78
19,2023-07-23,6.6
20,2023-07-23,6.47
21,2023-07-23,6.34
22,2023-07-23,6.21
23,2023-07-23,6.05
24,2023-07-23,5.71
25,2023-07-23,5.26
26,2023-07-23,4.7
27,2023-07-23,4.53
28,2023-07-23,4.45
29,2023-07-23,4.34
30,2023-07-23,4.32
31,2023-07-23,4.3
32,2023-07-23,4.29
33,2023-07-23,4.29
34,2023-07-23,4.32
35,2023-07-23,4.32
36,2023-07-23,4.33
37,2023-07-23,4.48
38,2023-07-23,4.52
39,2023-07-23,4.48
40,2023-07-23,4.44
41,2023-07-23,4.42
42,2023-07-23,4.35
43,2023-07-23,4.41
44,2023-07-23,4.21
45,2023-07-23,3.75
46,2023-07-23,3.5
47,2023-07-23,3.34
48,2023-07-23,3.18
49,2023-07-23,2.94
50,2023-07-23,2.7
51,2023-07-23,2.39
52,2023-07-23,2.24
53,2023-07-23,2.18
54,2023-07-23,2.02
55,2023-07-23,1.51
56,2023-07-23,1.29
57,2023-07-23,1.25
58,2023-07-23,1.22
59,2023-07-23,1.18
60,2023-07-23,1.1
61,2023-07-23,1.03
62,2023-07-23,0.97
63,2023-07-23,0.94
64,2023-07-23,0.92
65,2023-07-23,0.91
66,2023-07-23,0.91
67,2023-07-23,0.93
68,2023-07-23,0.9
69,2023-07-23,0.85
70,2023-07-23,0.85
71,2023-07-23,0.85
72,2023-07-23,0.87
73,2023-07-23,0.91
74,2023-07-23,0.94
75,2023-07-23,0.96
76,2023-07-23,0.96
77,2023-07-23,0.96
78,2023-07-23,0.96
79,2023-07-23,0.95
80,2023-07-23,0.95
81,2023-07-23,0.95
82,2023-07-23,0.96
2,2023-07-24,19.18
3,2023-07-24,18.6
4,2023-07-24,16.73
5,2023-07-24,15.6
6,2023-07-24,14.66
7,2023-07-24,13.54
8,2023-07-24,12.14
9,2023-07-24,11.02
10,2023-07-24,10.12
11,2023-07-24,9.37
12,2023-07-24,8.96
13,2023-07-24,8.69
14,2023-07-24,8.49
15,2023-07-24,8.29
16,2023-07-24,8.06
17,2023-07-24,7.97
18,2023-07-24,7.73
19,2023-07-24,7.19
20,2023-07-24,6.96
21,2023-07-24,6.81
22,2023-07-24,6.27
