"depth.m.","date","temperature"
24,2019-06-16,1.29
25,2019-06-16,1.07
26,2019-06-16,0.89
27,2019-06-16,0.77
28,2019-06-16,0.69
29,2019-06-16,0.57
30,2019-06-16,0.35
31,2019-06-16,0.22
32,2019-06-16,0.18
33,2019-06-16,0.15
34,2019-06-16,0.16
35,2019-06-16,0.21
36,2019-06-16,0.25
37,2019-06-16,0.26
38,2019-06-16,0.33
39,2019-06-16,0.39
40,2019-06-16,0.46
41,2019-06-16,0.49
42,2019-06-16,0.49
43,2019-06-16,0.55
44,2019-06-16,0.6
45,2019-06-16,0.58
46,2019-06-16,0.55
47,2019-06-16,0.5
48,2019-06-16,0.49
49,2019-06-16,0.49
50,2019-06-16,0.52
51,2019-06-16,0.52
52,2019-06-16,0.52
53,2019-06-16,0.52
54,2019-06-16,0.5
55,2019-06-16,0.41
56,2019-06-16,0.33
57,2019-06-16,0.33
58,2019-06-16,0.32
59,2019-06-16,0.31
60,2019-06-16,0.28
61,2019-06-16,0.25
62,2019-06-16,0.19
63,2019-06-16,0.14
64,2019-06-16,0.06
65,2019-06-16,0.01
66,2019-06-16,-0.06
67,2019-06-16,-0.08
68,2019-06-16,-0.08
69,2019-06-16,-0.08
70,2019-06-16,-0.07
71,2019-06-16,-0.08
72,2019-06-16,-0.06
73,2019-06-16,-0.04
74,2019-06-16,-0.01
75,2019-06-16,0.04
76,2019-06-16,0.06
77,2019-06-16,0.07
78,2019-06-16,0.07
79,2019-06-16,0.06
1,2019-06-17,11.26
2,2019-06-17,11.17
3,2019-06-17,10.64
4,2019-06-17,10.2
5,2019-06-17,9.79
6,2019-06-17,9.24
7,2019-06-17,8.79
8,2019-06-17,8.5
9,2019-06-17,8.05
10,2019-06-17,7.99
11,2019-06-17,8.06
12,2019-06-17,8.43
13,2019-06-17,8.57
14,2019-06-17,8.6
15,2019-06-17,8.6
16,2019-06-17,8.49
17,2019-06-17,8.06
18,2019-06-17,7.85
19,2019-06-17,7.57
20,2019-06-17,7.09
21,2019-06-17,6.68
22,2019-06-17,6.08
23,2019-06-17,5.62
24,2019-06-17,4.77
25,2019-06-17,3.8
26,2019-06-17,2.83
27,2019-06-17,2.32
28,2019-06-17,1.93
29,2019-06-17,1.67
30,2019-06-17,1.4
31,2019-06-17,1.09
32,2019-06-17,0.92
33,2019-06-17,0.76
34,2019-06-17,0.51
35,2019-06-17,0.51
36,2019-06-17,0.49
37,2019-06-17,0.52
38,2019-06-17,0.57
39,2019-06-17,0.69
40,2019-06-17,0.6
41,2019-06-17,0.54
42,2019-06-17,0.49
43,2019-06-17,0.45
44,2019-06-17,0.46
45,2019-06-17,0.52
46,2019-06-17,0.51
47,2019-06-17,0.49
48,2019-06-17,0.51
49,2019-06-17,0.48
50,2019-06-17,0.4
51,2019-06-17,0.34
52,2019-06-17,0.35
53,2019-06-17,0.38
54,2019-06-17,0.37
55,2019-06-17,0.37
56,2019-06-17,0.34
57,2019-06-17,0.3
58,2019-06-17,0.29
59,2019-06-17,0.31
60,2019-06-17,0.29
61,2019-06-17,0.25
62,2019-06-17,0.25
63,2019-06-17,0.24
64,2019-06-17,0.24
65,2019-06-17,0.24
66,2019-06-17,0.26
67,2019-06-17,0.3
68,2019-06-17,0.29
69,2019-06-17,0.26
70,2019-06-17,0.19
71,2019-06-17,0.07
72,2019-06-17,0.04
73,2019-06-17,0.02
74,2019-06-17,0.02
75,2019-06-17,0.02
76,2019-06-17,0.03
77,2019-06-17,0.02
78,2019-06-17,0.02
79,2019-06-17,0.03
80,2019-06-17,0.04
2,2019-06-18,11.79
3,2019-06-18,10.91
4,2019-06-18,10.03
5,2019-06-18,9.56
6,2019-06-18,9.03
7,2019-06-18,8.35
8,2019-06-18,7.72
9,2019-06-18,7.32
10,2019-06-18,7.05
11,2019-06-18,6.9
12,2019-06-18,6.81
13,2019-06-18,6.93
14,2019-06-18,7.33
15,2019-06-18,7.38
16,2019-06-18,7.34
17,2019-06-18,7.25
18,2019-06-18,7.31
19,2019-06-18,7.26
20,2019-06-18,7.18
21,2019-06-18,6.61
22,2019-06-18,6.05
23,2019-06-18,5.62
24,2019-06-18,5.17
25,2019-06-18,4.66
26,2019-06-18,3.55
27,2019-06-18,2.8
28,2019-06-18,2.53
29,2019-06-18,2.31
30,2019-06-18,2.23
31,2019-06-18,2.09
32,2019-06-18,1.77
33,2019-06-18,1.52
34,2019-06-18,1.27
35,2019-06-18,1.07
36,2019-06-18,0.9
37,2019-06-18,0.72
38,2019-06-18,0.68
39,2019-06-18,0.52
40,2019-06-18,0.52
41,2019-06-18,0.49
42,2019-06-18,0.5
43,2019-06-18,0.48
44,2019-06-18,0.5
45,2019-06-18,0.48
46,2019-06-18,0.48
47,2019-06-18,0.44
48,2019-06-18,0.47
49,2019-06-18,0.49
50,2019-06-18,0.48
51,2019-06-18,0.46
52,2019-06-18,0.46
53,2019-06-18,0.46
54,2019-06-18,0.45
55,2019-06-18,0.43
56,2019-06-18,0.43
57,2019-06-18,0.42
58,2019-06-18,0.4
59,2019-06-18,0.4
60,2019-06-18,0.38
61,2019-06-18,0.38
62,2019-06-18,0.38
63,2019-06-18,0.38
64,2019-06-18,0.36
65,2019-06-18,0.33
66,2019-06-18,0.31
67,2019-06-18,0.27
68,2019-06-18,0.24
69,2019-06-18,0.23
70,2019-06-18,0.22
71,2019-06-18,0.21
72,2019-06-18,0.18
73,2019-06-18,0.14
74,2019-06-18,0.12
75,2019-06-18,0.11
76,2019-06-18,0.11
77,2019-06-18,0.1
78,2019-06-18,0.09
79,2019-06-18,0.08
80,2019-06-18,0.07
2,2019-06-19,11.28
3,2019-06-19,11.35
4,2019-06-19,10.73
5,2019-06-19,8.84
6,2019-06-19,7.88
7,2019-06-19,7.48
8,2019-06-19,7.14
9,2019-06-19,6.65
10,2019-06-19,6.43
11,2019-06-19,6.34
12,2019-06-19,6.37
13,2019-06-19,6.51
14,2019-06-19,6.49
15,2019-06-19,6.29
16,2019-06-19,6.06
17,2019-06-19,5.6
18,2019-06-19,5.26
19,2019-06-19,4.56
20,2019-06-19,3.83
21,2019-06-19,3.24
22,2019-06-19,3.07
23,2019-06-19,2.67
24,2019-06-19,2.37
25,2019-06-19,2.17
26,2019-06-19,2.03
27,2019-06-19,1.83
28,2019-06-19,1.65
29,2019-06-19,1.44
30,2019-06-19,1.28
31,2019-06-19,1.29
32,2019-06-19,1.13
33,2019-06-19,0.9
34,2019-06-19,0.59
35,2019-06-19,0.47
36,2019-06-19,0.44
37,2019-06-19,0.53
38,2019-06-19,0.56
39,2019-06-19,0.51
40,2019-06-19,0.51
41,2019-06-19,0.5
42,2019-06-19,0.48
43,2019-06-19,0.49
44,2019-06-19,0.42
45,2019-06-19,0.41
46,2019-06-19,0.31
47,2019-06-19,0.41
48,2019-06-19,0.48
49,2019-06-19,0.51
50,2019-06-19,0.51
51,2019-06-19,0.51
52,2019-06-19,0.51
53,2019-06-19,0.46
54,2019-06-19,0.39
55,2019-06-19,0.32
56,2019-06-19,0.29
57,2019-06-19,0.24
58,2019-06-19,0.17
59,2019-06-19,0.18
60,2019-06-19,0.16
61,2019-06-19,0.15
62,2019-06-19,0.14
63,2019-06-19,0.17
64,2019-06-19,0.13
65,2019-06-19,0.11
66,2019-06-19,0.12
67,2019-06-19,0.06
68,2019-06-19,0.05
69,2019-06-19,0.06
70,2019-06-19,0.06
71,2019-06-19,0.06
72,2019-06-19,0.06
73,2019-06-19,0.07
74,2019-06-19,0.08
75,2019-06-19,0.1
76,2019-06-19,0.12
77,2019-06-19,0.15
78,2019-06-19,0.19
79,2019-06-19,0.23
2,2019-06-20,12.31
3,2019-06-20,11.84
4,2019-06-20,10.96
5,2019-06-20,11.05
6,2019-06-20,11.06
7,2019-06-20,10.47
8,2019-06-20,10.1
9,2019-06-20,9.65
10,2019-06-20,9.15
11,2019-06-20,8.79
12,2019-06-20,8.12
13,2019-06-20,7.45
14,2019-06-20,7.14
15,2019-06-20,6.47
16,2019-06-20,6.13
17,2019-06-20,5.61
18,2019-06-20,5.54
19,2019-06-20,5.25
20,2019-06-20,4.92
21,2019-06-20,4.56
22,2019-06-20,4.15
23,2019-06-20,3.54
24,2019-06-20,3.14
25,2019-06-20,2.87
26,2019-06-20,2.55
27,2019-06-20,2
28,2019-06-20,1.74
29,2019-06-20,1.66
30,2019-06-20,1.48
31,2019-06-20,1.33
32,2019-06-20,1.13
33,2019-06-20,0.92
34,2019-06-20,0.79
35,2019-06-20,0.68
36,2019-06-20,0.44
37,2019-06-20,0.46
38,2019-06-20,0.45
39,2019-06-20,0.43
40,2019-06-20,0.45
41,2019-06-20,0.5
42,2019-06-20,0.46
43,2019-06-20,0.3
44,2019-06-20,0.26
45,2019-06-20,0.23
46,2019-06-20,0.28
47,2019-06-20,0.35
48,2019-06-20,0.31
49,2019-06-20,0.33
50,2019-06-20,0.28
51,2019-06-20,0.21
52,2019-06-20,0.12
53,2019-06-20,0.05
54,2019-06-20,-0.01
55,2019-06-20,-0.03
56,2019-06-20,-0.03
57,2019-06-20,-0.02
58,2019-06-20,-0.04
59,2019-06-20,-0.03
60,2019-06-20,0.02
61,2019-06-20,0.03
62,2019-06-20,0.03
63,2019-06-20,0.03
64,2019-06-20,0.04
65,2019-06-20,0.04
66,2019-06-20,0.04
67,2019-06-20,0.05
68,2019-06-20,0.05
69,2019-06-20,0.06
70,2019-06-20,0.08
71,2019-06-20,0.1
72,2019-06-20,0.11
73,2019-06-20,0.13
74,2019-06-20,0.15
75,2019-06-20,0.18
76,2019-06-20,0.21
77,2019-06-20,0.23
78,2019-06-20,0.27
79,2019-06-20,0.27
80,2019-06-20,0.34
2,2019-06-21,13.14
3,2019-06-21,12
4,2019-06-21,11.36
5,2019-06-21,10.9
6,2019-06-21,10.24
7,2019-06-21,9.82
8,2019-06-21,9.58
9,2019-06-21,9.62
10,2019-06-21,9.87
11,2019-06-21,9.55
12,2019-06-21,8.81
13,2019-06-21,8.21
14,2019-06-21,7.71
15,2019-06-21,7.21
16,2019-06-21,6.78
17,2019-06-21,6.14
18,2019-06-21,5.76
19,2019-06-21,5.32
20,2019-06-21,4.85
21,2019-06-21,4.47
22,2019-06-21,4.19
23,2019-06-21,3.96
24,2019-06-21,3.32
25,2019-06-21,2.95
26,2019-06-21,2.67
27,2019-06-21,2.53
28,2019-06-21,2.5
29,2019-06-21,2.35
30,2019-06-21,2.18
31,2019-06-21,1.94
32,2019-06-21,1.62
33,2019-06-21,1.37
34,2019-06-21,1.23
35,2019-06-21,0.99
36,2019-06-21,0.85
37,2019-06-21,0.78
38,2019-06-21,0.67
39,2019-06-21,0.56
40,2019-06-21,0.54
41,2019-06-21,0.41
42,2019-06-21,0.32
43,2019-06-21,0.34
44,2019-06-21,0.37
45,2019-06-21,0.3
46,2019-06-21,0.21
47,2019-06-21,0.2
48,2019-06-21,0.12
49,2019-06-21,0.03
50,2019-06-21,-0.04
51,2019-06-21,-0.13
52,2019-06-21,-0.1
53,2019-06-21,0.06
54,2019-06-21,0.1
55,2019-06-21,0.08
56,2019-06-21,0.06
57,2019-06-21,0
58,2019-06-21,0
59,2019-06-21,0.08
60,2019-06-21,0.08
61,2019-06-21,0.09
62,2019-06-21,0.09
63,2019-06-21,0.09
64,2019-06-21,0.1
65,2019-06-21,0.12
66,2019-06-21,0.12
67,2019-06-21,0.12
68,2019-06-21,0.14
69,2019-06-21,0.16
70,2019-06-21,0.19
71,2019-06-21,0.2
72,2019-06-21,0.22
73,2019-06-21,0.24
74,2019-06-21,0.27
75,2019-06-21,0.31
76,2019-06-21,0.33
77,2019-06-21,0.33
78,2019-06-21,0.33
79,2019-06-21,0.33
2,2019-06-24,10.89
3,2019-06-24,10.81
4,2019-06-24,10.61
5,2019-06-24,10.54
6,2019-06-24,10.5
7,2019-06-24,10.5
8,2019-06-24,10.46
9,2019-06-24,10.35
10,2019-06-24,10.3
11,2019-06-24,9.99
12,2019-06-24,9.69
13,2019-06-24,9.49
14,2019-06-24,9.24
15,2019-06-24,8.72
16,2019-06-24,7.93
17,2019-06-24,7.43
18,2019-06-24,7.11
19,2019-06-24,7.09
20,2019-06-24,6.93
21,2019-06-24,6.49
22,2019-06-24,6.28
23,2019-06-24,6.52
24,2019-06-24,6.27
25,2019-06-24,5.47
26,2019-06-24,5.38
27,2019-06-24,5.06
28,2019-06-24,4.57
29,2019-06-24,4.06
30,2019-06-24,3.77
31,2019-06-24,3.52
32,2019-06-24,3.2
33,2019-06-24,2.75
34,2019-06-24,2.35
35,2019-06-24,2.07
36,2019-06-24,1.83
37,2019-06-24,1.58
38,2019-06-24,1.4
39,2019-06-24,1.18
40,2019-06-24,1.08
41,2019-06-24,0.98
42,2019-06-24,0.78
43,2019-06-24,0.74
44,2019-06-24,0.74
45,2019-06-24,0.67
46,2019-06-24,0.61
47,2019-06-24,0.53
48,2019-06-24,0.44
49,2019-06-24,0.33
50,2019-06-24,0.37
51,2019-06-24,0.34
52,2019-06-24,0.32
53,2019-06-24,0.31
54,2019-06-24,0.29
55,2019-06-24,0.29
56,2019-06-24,0.27
57,2019-06-24,0.23
58,2019-06-24,0.16
59,2019-06-24,0.16
60,2019-06-24,0.16
61,2019-06-24,0.12
62,2019-06-24,0.1
63,2019-06-24,0.09
64,2019-06-24,0.07
65,2019-06-24,0.06
66,2019-06-24,0.07
67,2019-06-24,0.1
68,2019-06-24,0.11
69,2019-06-24,0.13
70,2019-06-24,0.15
71,2019-06-24,0.15
72,2019-06-24,0.15
73,2019-06-24,0.15
74,2019-06-24,0.16
75,2019-06-24,0.17
76,2019-06-24,0.18
77,2019-06-24,0.19
78,2019-06-24,0.19
79,2019-06-24,0.19
2,2019-06-25,11.5
3,2019-06-25,11.4
4,2019-06-25,11.25
5,2019-06-25,11.13
6,2019-06-25,11.02
7,2019-06-25,10.83
8,2019-06-25,10.53
9,2019-06-25,10.24
10,2019-06-25,10.1
11,2019-06-25,10.11
12,2019-06-25,9.81
13,2019-06-25,9.43
14,2019-06-25,9.34
15,2019-06-25,9.19
16,2019-06-25,9.05
17,2019-06-25,8.95
18,2019-06-25,8.81
19,2019-06-25,8.82
20,2019-06-25,8.95
21,2019-06-25,8.38
22,2019-06-25,7.61
23,2019-06-25,6.69
24,2019-06-25,6.02
25,2019-06-25,5.61
26,2019-06-25,5.47
27,2019-06-25,5.18
28,2019-06-25,4.92
29,2019-06-25,4.65
30,2019-06-25,4.46
31,2019-06-25,3.99
32,2019-06-25,3.01
33,2019-06-25,2.49
34,2019-06-25,2.14
35,2019-06-25,1.77
36,2019-06-25,1.64
37,2019-06-25,1.56
38,2019-06-25,1.54
39,2019-06-25,1.52
40,2019-06-25,1.46
41,2019-06-25,1.43
42,2019-06-25,1.38
43,2019-06-25,1.33
44,2019-06-25,1.23
45,2019-06-25,1.16
46,2019-06-25,1.07
47,2019-06-25,1.03
48,2019-06-25,1.01
49,2019-06-25,0.98
50,2019-06-25,0.91
51,2019-06-25,0.75
52,2019-06-25,0.56
53,2019-06-25,0.35
54,2019-06-25,0.21
55,2019-06-25,0.13
56,2019-06-25,0.13
57,2019-06-25,0.13
58,2019-06-25,0.13
59,2019-06-25,0.13
60,2019-06-25,0.1
61,2019-06-25,0.08
62,2019-06-25,0.07
63,2019-06-25,0.06
64,2019-06-25,0.06
65,2019-06-25,0.06
66,2019-06-25,0.08
67,2019-06-25,0.11
68,2019-06-25,0.11
69,2019-06-25,0.11
70,2019-06-25,0.15
71,2019-06-25,0.17
72,2019-06-25,0.19
73,2019-06-25,0.21
74,2019-06-25,0.23
75,2019-06-25,0.25
76,2019-06-25,0.26
77,2019-06-25,0.27
78,2019-06-25,0.27
79,2019-06-25,0.27
3,2019-06-27,10.82
4,2019-06-27,10.84
5,2019-06-27,10.73
6,2019-06-27,10.52
7,2019-06-27,10.34
8,2019-06-27,10.11
9,2019-06-27,9.95
10,2019-06-27,9.72
11,2019-06-27,9.55
12,2019-06-27,9.42
13,2019-06-27,9.18
14,2019-06-27,9.15
15,2019-06-27,9.15
16,2019-06-27,9.17
17,2019-06-27,9.14
18,2019-06-27,8.8
19,2019-06-27,8.34
20,2019-06-27,7.97
21,2019-06-27,7.47
22,2019-06-27,6.95
23,2019-06-27,6.05
24,2019-06-27,5.93
25,2019-06-27,5.44
26,2019-06-27,4.42
27,2019-06-27,4.19
28,2019-06-27,3.96
29,2019-06-27,3.63
30,2019-06-27,3.17
31,2019-06-27,2.96
32,2019-06-27,2.8
33,2019-06-27,2.75
34,2019-06-27,2.57
35,2019-06-27,2.35
36,2019-06-27,2.25
37,2019-06-27,1.94
38,2019-06-27,1.49
39,2019-06-27,1.27
40,2019-06-27,1.12
41,2019-06-27,0.98
42,2019-06-27,0.82
43,2019-06-27,0.7
44,2019-06-27,0.7
45,2019-06-27,0.7
46,2019-06-27,0.66
47,2019-06-27,0.63
48,2019-06-27,0.59
49,2019-06-27,0.53
50,2019-06-27,0.53
51,2019-06-27,0.53
52,2019-06-27,0.55
53,2019-06-27,0.54
54,2019-06-27,0.51
55,2019-06-27,0.4
56,2019-06-27,0.29
57,2019-06-27,0.16
58,2019-06-27,0.1
59,2019-06-27,0.08
60,2019-06-27,0.06
61,2019-06-27,0.07
62,2019-06-27,0.09
63,2019-06-27,0.11
64,2019-06-27,0.11
65,2019-06-27,0.11
66,2019-06-27,0.12
67,2019-06-27,0.13
68,2019-06-27,0.14
69,2019-06-27,0.15
70,2019-06-27,0.16
71,2019-06-27,0.17
72,2019-06-27,0.18
73,2019-06-27,0.19
74,2019-06-27,0.21
75,2019-06-27,0.22
76,2019-06-27,0.24
77,2019-06-27,0.25
78,2019-06-27,0.25
79,2019-06-27,0.25
3,2019-06-28,11.94
4,2019-06-28,11.96
5,2019-06-28,11.84
6,2019-06-28,10.7
7,2019-06-28,9.78
8,2019-06-28,9.24
9,2019-06-28,9.03
10,2019-06-28,9.01
11,2019-06-28,9
12,2019-06-28,9.04
13,2019-06-28,8.73
14,2019-06-28,8.71
15,2019-06-28,8.76
16,2019-06-28,8.78
17,2019-06-28,8.75
18,2019-06-28,8.05
19,2019-06-28,7.06
20,2019-06-28,6.32
21,2019-06-28,5.68
22,2019-06-28,3.84
23,2019-06-28,3.38
24,2019-06-28,3.18
25,2019-06-28,3.08
26,2019-06-28,3.01
27,2019-06-28,2.98
28,2019-06-28,2.85
29,2019-06-28,2.61
30,2019-06-28,2.49
31,2019-06-28,2.29
32,2019-06-28,2.24
33,2019-06-28,2.17
34,2019-06-28,2.04
35,2019-06-28,1.79
36,2019-06-28,1.37
37,2019-06-28,1.36
38,2019-06-28,1.39
39,2019-06-28,1.35
40,2019-06-28,1.32
41,2019-06-28,1.27
42,2019-06-28,1.22
43,2019-06-28,1.15
44,2019-06-28,1.1
45,2019-06-28,1.07
46,2019-06-28,1
47,2019-06-28,0.84
48,2019-06-28,0.78
49,2019-06-28,0.71
50,2019-06-28,0.63
51,2019-06-28,0.6
52,2019-06-28,0.58
53,2019-06-28,0.56
54,2019-06-28,0.52
55,2019-06-28,0.49
56,2019-06-28,0.47
57,2019-06-28,0.44
58,2019-06-28,0.34
59,2019-06-28,0.27
60,2019-06-28,0.2
61,2019-06-28,0.1
62,2019-06-28,0.05
63,2019-06-28,0.07
64,2019-06-28,0.09
65,2019-06-28,0.1
66,2019-06-28,0.11
67,2019-06-28,0.11
68,2019-06-28,0.12
69,2019-06-28,0.12
70,2019-06-28,0.13
71,2019-06-28,0.13
72,2019-06-28,0.15
73,2019-06-28,0.16
74,2019-06-28,0.18
75,2019-06-28,0.19
76,2019-06-28,0.2
77,2019-06-28,0.23
78,2019-06-28,0.24
79,2019-06-28,0.25
80,2019-06-28,0.25
2,2019-06-29,11.45
3,2019-06-29,11.05
4,2019-06-29,10.61
5,2019-06-29,10.13
6,2019-06-29,9.37
7,2019-06-29,9.26
8,2019-06-29,9.06
9,2019-06-29,8.83
10,2019-06-29,8.37
11,2019-06-29,8.06
12,2019-06-29,7.98
13,2019-06-29,7.66
14,2019-06-29,7.32
15,2019-06-29,6.83
16,2019-06-29,6.31
17,2019-06-29,5.52
18,2019-06-29,4.96
19,2019-06-29,4.51
20,2019-06-29,3.99
21,2019-06-29,3.58
22,2019-06-29,3.14
23,2019-06-29,2.69
24,2019-06-29,2.51
25,2019-06-29,2.33
26,2019-06-29,2.27
27,2019-06-29,2.22
28,2019-06-29,2.16
29,2019-06-29,2.07
30,2019-06-29,1.9
31,2019-06-29,1.83
32,2019-06-29,1.79
33,2019-06-29,1.69
34,2019-06-29,1.5
35,2019-06-29,1.36
36,2019-06-29,1.25
37,2019-06-29,1.21
38,2019-06-29,1.14
39,2019-06-29,1.08
40,2019-06-29,1.09
41,2019-06-29,1.13
42,2019-06-29,1.08
43,2019-06-29,1.05
44,2019-06-29,1.05
45,2019-06-29,0.93
46,2019-06-29,0.84
47,2019-06-29,0.78
48,2019-06-29,0.74
49,2019-06-29,0.72
50,2019-06-29,0.62
51,2019-06-29,0.58
52,2019-06-29,0.57
53,2019-06-29,0.53
54,2019-06-29,0.48
55,2019-06-29,0.43
56,2019-06-29,0.33
57,2019-06-29,0.2
58,2019-06-29,0.11
59,2019-06-29,0.07
60,2019-06-29,0.05
61,2019-06-29,0.06
62,2019-06-29,0.08
63,2019-06-29,0.09
64,2019-06-29,0.1
65,2019-06-29,0.1
66,2019-06-29,0.1
67,2019-06-29,0.11
68,2019-06-29,0.11
69,2019-06-29,0.12
70,2019-06-29,0.13
71,2019-06-29,0.13
72,2019-06-29,0.14
73,2019-06-29,0.15
74,2019-06-29,0.17
75,2019-06-29,0.18
76,2019-06-29,0.19
77,2019-06-29,0.21
78,2019-06-29,0.23
79,2019-06-29,0.24
2,2019-06-30,14.04
3,2019-06-30,13.43
4,2019-06-30,12.88
5,2019-06-30,12.35
6,2019-06-30,11.27
7,2019-06-30,10.51
8,2019-06-30,10.47
9,2019-06-30,10.58
10,2019-06-30,10.36
11,2019-06-30,10.25
12,2019-06-30,10.16
13,2019-06-30,10.12
14,2019-06-30,10.1
15,2019-06-30,10.05
16,2019-06-30,10.08
17,2019-06-30,10.02
18,2019-06-30,9.92
19,2019-06-30,9.49
20,2019-06-30,8.22
21,2019-06-30,7.37
22,2019-06-30,6.9
23,2019-06-30,5.84
24,2019-06-30,5.19
25,2019-06-30,4.18
26,2019-06-30,3.78
27,2019-06-30,3.4
28,2019-06-30,2.82
29,2019-06-30,2.29
30,2019-06-30,2.15
31,2019-06-30,2.01
32,2019-06-30,1.87
33,2019-06-30,1.78
34,2019-06-30,1.64
35,2019-06-30,1.44
36,2019-06-30,1.38
37,2019-06-30,1.2
38,2019-06-30,1.08
39,2019-06-30,1.07
40,2019-06-30,1.11
41,2019-06-30,1.07
42,2019-06-30,0.89
43,2019-06-30,0.87
44,2019-06-30,0.75
45,2019-06-30,0.75
46,2019-06-30,0.76
47,2019-06-30,0.77
48,2019-06-30,0.79
49,2019-06-30,0.84
50,2019-06-30,0.72
51,2019-06-30,0.6
52,2019-06-30,0.52
53,2019-06-30,0.47
54,2019-06-30,0.39
55,2019-06-30,0.32
56,2019-06-30,0.3
57,2019-06-30,0.26
