"depth.m.","date","temperature"
11,2016-05-27,7.28
12,2016-05-27,7.27
13,2016-05-27,7
14,2016-05-27,4.35
15,2016-05-27,3.39
16,2016-05-27,3.26
17,2016-05-27,2.95
18,2016-05-27,2.85
19,2016-05-27,2.73
20,2016-05-27,2.68
21,2016-05-27,2.56
22,2016-05-27,2.43
23,2016-05-27,2.36
24,2016-05-27,2.33
25,2016-05-27,2.29
26,2016-05-27,2.26
27,2016-05-27,2.18
28,2016-05-27,2.14
29,2016-05-27,2.06
30,2016-05-27,1.98
31,2016-05-27,1.97
32,2016-05-27,1.83
33,2016-05-27,1.52
34,2016-05-27,1.47
35,2016-05-27,0.89
36,2016-05-27,0.7
37,2016-05-27,0.6
38,2016-05-27,0.45
39,2016-05-27,-0.06
40,2016-05-27,-0.53
41,2016-05-27,-0.68
42,2016-05-27,-0.7
43,2016-05-27,-0.61
44,2016-05-27,-0.47
45,2016-05-27,-0.39
46,2016-05-27,-0.36
47,2016-05-27,-0.35
48,2016-05-27,-0.35
49,2016-05-27,-0.35
50,2016-05-27,-0.33
51,2016-05-27,-0.29
52,2016-05-27,-0.3
53,2016-05-27,-0.3
54,2016-05-27,-0.29
55,2016-05-27,-0.28
56,2016-05-27,-0.28
57,2016-05-27,-0.28
58,2016-05-27,-0.27
59,2016-05-27,-0.26
60,2016-05-27,-0.25
61,2016-05-27,-0.25
62,2016-05-27,-0.23
63,2016-05-27,-0.18
64,2016-05-27,-0.16
65,2016-05-27,-0.15
66,2016-05-27,-0.15
67,2016-05-27,-0.13
68,2016-05-27,-0.06
69,2016-05-27,0.01
70,2016-05-27,0.04
71,2016-05-27,0.24
72,2016-05-27,0.33
73,2016-05-27,0.49
74,2016-05-27,0.59
75,2016-05-27,0.6
2,2016-05-28,6.91
3,2016-05-28,6.9
4,2016-05-28,6.9
5,2016-05-28,6.88
6,2016-05-28,6.87
7,2016-05-28,6.82
8,2016-05-28,6.73
9,2016-05-28,6.65
10,2016-05-28,6.46
11,2016-05-28,6
12,2016-05-28,5.47
13,2016-05-28,4.81
14,2016-05-28,4.17
15,2016-05-28,3.94
16,2016-05-28,3.63
17,2016-05-28,3.35
18,2016-05-28,3.26
19,2016-05-28,3.19
20,2016-05-28,3
21,2016-05-28,2.85
22,2016-05-28,2.54
23,2016-05-28,2.47
24,2016-05-28,2.4
25,2016-05-28,2.24
26,2016-05-28,1.89
27,2016-05-28,1.88
28,2016-05-28,1.88
29,2016-05-28,1.87
30,2016-05-28,1.86
31,2016-05-28,1.83
32,2016-05-28,1.8
33,2016-05-28,1.64
34,2016-05-28,1.28
35,2016-05-28,1.49
36,2016-05-28,1.56
37,2016-05-28,1.38
38,2016-05-28,1.05
39,2016-05-28,0.61
40,2016-05-28,0.3
41,2016-05-28,0.08
42,2016-05-28,-0.09
43,2016-05-28,-0.23
44,2016-05-28,-0.36
45,2016-05-28,-0.38
46,2016-05-28,-0.34
47,2016-05-28,-0.39
48,2016-05-28,-0.43
49,2016-05-28,-0.38
50,2016-05-28,-0.3
51,2016-05-28,-0.23
52,2016-05-28,-0.24
53,2016-05-28,-0.25
54,2016-05-28,-0.25
55,2016-05-28,-0.24
56,2016-05-28,-0.23
57,2016-05-28,-0.22
58,2016-05-28,-0.21
59,2016-05-28,-0.19
60,2016-05-28,-0.18
61,2016-05-28,-0.15
62,2016-05-28,-0.06
63,2016-05-28,0
64,2016-05-28,0.05
65,2016-05-28,0.07
66,2016-05-28,0.12
67,2016-05-28,0.29
68,2016-05-28,0.38
69,2016-05-28,0.41
70,2016-05-28,0.46
71,2016-05-28,0.51
72,2016-05-28,0.57
73,2016-05-28,0.59
74,2016-05-28,0.61
75,2016-05-28,0.61
2,2016-05-29,6.02
3,2016-05-29,6.01
4,2016-05-29,6.01
5,2016-05-29,6
6,2016-05-29,5.87
7,2016-05-29,5.7
8,2016-05-29,5.55
9,2016-05-29,5.01
10,2016-05-29,4.11
11,2016-05-29,3.31
12,2016-05-29,2.89
13,2016-05-29,2.78
14,2016-05-29,2.76
15,2016-05-29,2.74
16,2016-05-29,2.7
17,2016-05-29,2.66
18,2016-05-29,2.6
19,2016-05-29,2.58
20,2016-05-29,2.56
21,2016-05-29,2.54
22,2016-05-29,2.47
23,2016-05-29,2.5
24,2016-05-29,2.47
25,2016-05-29,2.37
26,2016-05-29,2.33
27,2016-05-29,2.25
28,2016-05-29,2.13
29,2016-05-29,2
30,2016-05-29,1.84
31,2016-05-29,1.7
32,2016-05-29,1.49
33,2016-05-29,1.35
34,2016-05-29,1.23
35,2016-05-29,1.21
36,2016-05-29,1.15
37,2016-05-29,1.02
38,2016-05-29,0.96
39,2016-05-29,0.87
40,2016-05-29,0.7
41,2016-05-29,0.62
42,2016-05-29,0.19
43,2016-05-29,-0.02
44,2016-05-29,-0.16
45,2016-05-29,-0.32
46,2016-05-29,-0.43
47,2016-05-29,-0.48
48,2016-05-29,-0.52
49,2016-05-29,-0.49
50,2016-05-29,-0.46
51,2016-05-29,-0.43
52,2016-05-29,-0.34
53,2016-05-29,-0.31
54,2016-05-29,-0.25
55,2016-05-29,-0.18
56,2016-05-29,-0.17
57,2016-05-29,-0.14
58,2016-05-29,-0.11
59,2016-05-29,-0.08
60,2016-05-29,-0.08
61,2016-05-29,-0.07
62,2016-05-29,-0.06
63,2016-05-29,-0.02
64,2016-05-29,0.03
65,2016-05-29,0.11
66,2016-05-29,0.13
67,2016-05-29,0.15
68,2016-05-29,0.2
69,2016-05-29,0.28
70,2016-05-29,0.26
71,2016-05-29,0.28
72,2016-05-29,0.33
73,2016-05-29,0.41
74,2016-05-29,0.47
75,2016-05-29,0.51
76,2016-05-29,0.54
2,2016-05-30,6.4
3,2016-05-30,6.27
4,2016-05-30,5.97
5,2016-05-30,5.84
6,2016-05-30,5.33
7,2016-05-30,5.11
8,2016-05-30,4.67
9,2016-05-30,4.43
10,2016-05-30,4.38
11,2016-05-30,4.35
12,2016-05-30,4.26
13,2016-05-30,4.23
14,2016-05-30,4.2
15,2016-05-30,4.12
16,2016-05-30,4.06
17,2016-05-30,3.95
18,2016-05-30,3.8
19,2016-05-30,3.74
20,2016-05-30,3.63
21,2016-05-30,3.52
22,2016-05-30,3.03
23,2016-05-30,2.84
24,2016-05-30,2.73
25,2016-05-30,2.54
26,2016-05-30,2.31
27,2016-05-30,2.22
28,2016-05-30,1.96
29,2016-05-30,1.59
30,2016-05-30,1.34
31,2016-05-30,1.29
32,2016-05-30,1.28
33,2016-05-30,1.27
34,2016-05-30,1.26
35,2016-05-30,1.24
36,2016-05-30,1.19
37,2016-05-30,1.11
38,2016-05-30,1.03
39,2016-05-30,1.13
40,2016-05-30,0.74
41,2016-05-30,0.31
42,2016-05-30,0.23
43,2016-05-30,0.19
44,2016-05-30,-0.24
45,2016-05-30,-0.27
46,2016-05-30,-0.36
47,2016-05-30,-0.47
48,2016-05-30,-0.59
49,2016-05-30,-0.62
50,2016-05-30,-0.61
51,2016-05-30,-0.54
52,2016-05-30,-0.51
53,2016-05-30,-0.49
54,2016-05-30,-0.43
55,2016-05-30,-0.35
56,2016-05-30,-0.14
57,2016-05-30,-0.08
58,2016-05-30,-0.07
59,2016-05-30,-0.06
60,2016-05-30,-0.05
61,2016-05-30,-0.04
62,2016-05-30,-0.02
63,2016-05-30,0.02
64,2016-05-30,0.07
65,2016-05-30,0.1
66,2016-05-30,0.11
67,2016-05-30,0.19
68,2016-05-30,0.3
69,2016-05-30,0.35
70,2016-05-30,0.36
71,2016-05-30,0.38
72,2016-05-30,0.47
73,2016-05-30,0.52
74,2016-05-30,0.56
75,2016-05-30,0.6
76,2016-05-30,0.67
1,2016-05-31,6.9
2,2016-05-31,6.87
3,2016-05-31,6.87
4,2016-05-31,6.87
5,2016-05-31,6.87
6,2016-05-31,6.88
7,2016-05-31,6.88
8,2016-05-31,6.61
9,2016-05-31,6.42
10,2016-05-31,5.84
11,2016-05-31,4.89
12,2016-05-31,4.27
13,2016-05-31,3.97
14,2016-05-31,3.56
15,2016-05-31,3.45
16,2016-05-31,3.39
17,2016-05-31,3.36
18,2016-05-31,3.32
19,2016-05-31,3.28
20,2016-05-31,3.24
21,2016-05-31,3.18
22,2016-05-31,3.08
23,2016-05-31,3.03
24,2016-05-31,2.94
25,2016-05-31,2.82
26,2016-05-31,2.66
27,2016-05-31,2.57
28,2016-05-31,2.29
29,2016-05-31,2.06
30,2016-05-31,1.99
31,2016-05-31,1.83
32,2016-05-31,1.56
33,2016-05-31,1.11
34,2016-05-31,0.8
35,2016-05-31,0.6
36,2016-05-31,0.61
37,2016-05-31,0.53
38,2016-05-31,0.53
39,2016-05-31,0.43
40,2016-05-31,0.39
41,2016-05-31,0.35
42,2016-05-31,0.31
43,2016-05-31,0.09
44,2016-05-31,-0.17
45,2016-05-31,-0.34
46,2016-05-31,-0.4
47,2016-05-31,-0.25
48,2016-05-31,-0.13
49,2016-05-31,-0.21
50,2016-05-31,-0.21
51,2016-05-31,-0.09
52,2016-05-31,-0.05
53,2016-05-31,-0.2
54,2016-05-31,-0.21
55,2016-05-31,-0.18
56,2016-05-31,-0.12
57,2016-05-31,-0.15
58,2016-05-31,-0.15
59,2016-05-31,-0.15
60,2016-05-31,-0.14
61,2016-05-31,-0.12
62,2016-05-31,-0.06
63,2016-05-31,-0.02
64,2016-05-31,0.06
65,2016-05-31,0.11
66,2016-05-31,0.12
67,2016-05-31,0.15
68,2016-05-31,0.23
69,2016-05-31,0.27
70,2016-05-31,0.29
71,2016-05-31,0.32
72,2016-05-31,0.37
73,2016-05-31,0.43
74,2016-05-31,0.47
75,2016-05-31,0.49
76,2016-05-31,0.49
2,2016-06-01,8.29
3,2016-06-01,8.05
4,2016-06-01,7.66
5,2016-06-01,7.35
6,2016-06-01,7.02
7,2016-06-01,6.79
8,2016-06-01,6.61
9,2016-06-01,6.33
10,2016-06-01,6.05
11,2016-06-01,5.53
12,2016-06-01,4.84
13,2016-06-01,4.13
14,2016-06-01,3.6
15,2016-06-01,3.43
16,2016-06-01,3.36
17,2016-06-01,3.27
18,2016-06-01,3.18
19,2016-06-01,3.04
20,2016-06-01,2.86
21,2016-06-01,2.72
22,2016-06-01,2.65
23,2016-06-01,2.59
24,2016-06-01,2.46
25,2016-06-01,2.37
26,2016-06-01,2.27
27,2016-06-01,2.11
28,2016-06-01,1.99
29,2016-06-01,1.91
30,2016-06-01,1.85
31,2016-06-01,1.73
32,2016-06-01,1.56
33,2016-06-01,1.44
34,2016-06-01,1.33
35,2016-06-01,1.18
36,2016-06-01,1.03
37,2016-06-01,0.82
38,2016-06-01,0.65
39,2016-06-01,0.34
40,2016-06-01,0.21
41,2016-06-01,0.14
42,2016-06-01,0.1
43,2016-06-01,0.01
44,2016-06-01,-0.03
45,2016-06-01,-0.07
46,2016-06-01,-0.09
47,2016-06-01,-0.16
48,2016-06-01,-0.17
49,2016-06-01,-0.19
50,2016-06-01,-0.21
51,2016-06-01,-0.21
52,2016-06-01,-0.22
53,2016-06-01,-0.25
54,2016-06-01,-0.21
55,2016-06-01,-0.22
56,2016-06-01,-0.2
57,2016-06-01,-0.15
58,2016-06-01,-0.13
59,2016-06-01,-0.14
60,2016-06-01,-0.17
61,2016-06-01,-0.13
62,2016-06-01,-0.16
63,2016-06-01,-0.16
64,2016-06-01,-0.08
65,2016-06-01,0.04
66,2016-06-01,0.07
67,2016-06-01,0.07
68,2016-06-01,0.06
69,2016-06-01,0.13
70,2016-06-01,0.21
71,2016-06-01,0.27
72,2016-06-01,0.31
73,2016-06-01,0.34
74,2016-06-01,0.35
75,2016-06-01,0.36
76,2016-06-01,0.37
2,2016-06-02,7.92
3,2016-06-02,7.88
4,2016-06-02,7.84
5,2016-06-02,7.79
6,2016-06-02,7.76
7,2016-06-02,7.69
8,2016-06-02,7.59
9,2016-06-02,7.55
10,2016-06-02,7.51
11,2016-06-02,7.46
12,2016-06-02,7.35
13,2016-06-02,6.55
14,2016-06-02,5.93
15,2016-06-02,4.65
16,2016-06-02,3.75
17,2016-06-02,3.39
18,2016-06-02,3.09
19,2016-06-02,3.01
20,2016-06-02,2.93
21,2016-06-02,2.76
22,2016-06-02,2.63
23,2016-06-02,2.52
24,2016-06-02,2.45
25,2016-06-02,2.38
26,2016-06-02,2.34
27,2016-06-02,2.29
28,2016-06-02,2.26
29,2016-06-02,2.23
30,2016-06-02,2.19
31,2016-06-02,2.08
32,2016-06-02,1.93
33,2016-06-02,1.98
34,2016-06-02,2.06
35,2016-06-02,1.87
36,2016-06-02,1.65
37,2016-06-02,1.25
38,2016-06-02,0.84
39,2016-06-02,0.8
40,2016-06-02,0.63
41,2016-06-02,0.51
42,2016-06-02,0.28
43,2016-06-02,0.13
44,2016-06-02,0.1
45,2016-06-02,-0.09
46,2016-06-02,-0.35
47,2016-06-02,-0.27
48,2016-06-02,-0.15
49,2016-06-02,-0.29
50,2016-06-02,-0.28
51,2016-06-02,-0.34
52,2016-06-02,-0.24
53,2016-06-02,-0.26
54,2016-06-02,-0.29
55,2016-06-02,-0.26
56,2016-06-02,-0.26
57,2016-06-02,-0.26
58,2016-06-02,-0.25
59,2016-06-02,-0.22
60,2016-06-02,-0.21
61,2016-06-02,-0.14
62,2016-06-02,-0.11
63,2016-06-02,-0.1
64,2016-06-02,-0.03
65,2016-06-02,0.03
66,2016-06-02,0.07
67,2016-06-02,0.08
68,2016-06-02,0.09
69,2016-06-02,0.14
70,2016-06-02,0.17
71,2016-06-02,0.23
72,2016-06-02,0.31
73,2016-06-02,0.35
74,2016-06-02,0.37
75,2016-06-02,0.38
76,2016-06-02,0.39
2,2016-06-03,8.01
3,2016-06-03,8.01
4,2016-06-03,8.01
5,2016-06-03,7.99
6,2016-06-03,7.99
7,2016-06-03,7.99
8,2016-06-03,7.98
9,2016-06-03,7.96
10,2016-06-03,7.96
11,2016-06-03,7.95
12,2016-06-03,7.91
13,2016-06-03,6.96
14,2016-06-03,5.63
15,2016-06-03,4.8
16,2016-06-03,4.08
17,2016-06-03,3.52
18,2016-06-03,3.24
19,2016-06-03,3.04
20,2016-06-03,2.81
21,2016-06-03,2.74
22,2016-06-03,2.65
23,2016-06-03,2.23
24,2016-06-03,1.99
25,2016-06-03,1.79
26,2016-06-03,1.35
27,2016-06-03,0.96
28,2016-06-03,0.8
29,2016-06-03,0.7
30,2016-06-03,0.49
31,2016-06-03,0.26
32,2016-06-03,0.1
33,2016-06-03,-0.22
34,2016-06-03,-0.44
35,2016-06-03,-0.28
36,2016-06-03,-0.09
37,2016-06-03,-0.27
38,2016-06-03,-0.5
39,2016-06-03,-0.61
40,2016-06-03,-0.63
41,2016-06-03,-0.67
42,2016-06-03,-0.8
43,2016-06-03,-0.83
44,2016-06-03,-0.84
45,2016-06-03,-0.87
46,2016-06-03,-0.75
47,2016-06-03,-0.72
48,2016-06-03,-0.7
49,2016-06-03,-0.64
50,2016-06-03,-0.43
51,2016-06-03,-0.46
52,2016-06-03,-0.42
53,2016-06-03,-0.32
54,2016-06-03,-0.25
55,2016-06-03,-0.26
56,2016-06-03,-0.24
57,2016-06-03,-0.22
58,2016-06-03,-0.21
59,2016-06-03,-0.17
60,2016-06-03,-0.13
61,2016-06-03,-0.11
62,2016-06-03,-0.06
63,2016-06-03,-0.01
64,2016-06-03,0.01
65,2016-06-03,0.03
66,2016-06-03,0.03
67,2016-06-03,0.05
68,2016-06-03,0.12
69,2016-06-03,0.2
70,2016-06-03,0.25
71,2016-06-03,0.26
72,2016-06-03,0.28
73,2016-06-03,0.31
74,2016-06-03,0.32
75,2016-06-03,0.33
76,2016-06-03,0.33
77,2016-06-03,0.33
1,2016-06-04,8.12
2,2016-06-04,8.12
3,2016-06-04,8.11
4,2016-06-04,8.1
5,2016-06-04,8.08
6,2016-06-04,8.07
7,2016-06-04,8.05
8,2016-06-04,7.93
9,2016-06-04,7.64
10,2016-06-04,7.1
11,2016-06-04,6.46
12,2016-06-04,5.9
13,2016-06-04,5.61
14,2016-06-04,5.25
15,2016-06-04,4.97
16,2016-06-04,4.34
17,2016-06-04,4.04
18,2016-06-04,3.7
19,2016-06-04,3.3
20,2016-06-04,2.92
21,2016-06-04,2.74
22,2016-06-04,2.59
23,2016-06-04,2.33
24,2016-06-04,2
25,2016-06-04,1.69
26,2016-06-04,1.42
27,2016-06-04,1.14
28,2016-06-04,0.78
29,2016-06-04,0.41
30,2016-06-04,0.15
31,2016-06-04,0.01
32,2016-06-04,-0.12
33,2016-06-04,-0.18
34,2016-06-04,-0.17
35,2016-06-04,-0.26
36,2016-06-04,-0.26
37,2016-06-04,-0.31
38,2016-06-04,-0.44
39,2016-06-04,-0.55
40,2016-06-04,-0.63
41,2016-06-04,-0.62
42,2016-06-04,-0.51
43,2016-06-04,-0.5
44,2016-06-04,-0.56
45,2016-06-04,-0.64
46,2016-06-04,-0.66
47,2016-06-04,-0.65
48,2016-06-04,-0.64
49,2016-06-04,-0.53
50,2016-06-04,-0.49
51,2016-06-04,-0.53
52,2016-06-04,-0.48
53,2016-06-04,-0.42
54,2016-06-04,-0.38
55,2016-06-04,-0.34
56,2016-06-04,-0.32
57,2016-06-04,-0.25
58,2016-06-04,-0.21
59,2016-06-04,-0.22
60,2016-06-04,-0.15
61,2016-06-04,-0.1
62,2016-06-04,-0.04
63,2016-06-04,0.02
64,2016-06-04,0.04
65,2016-06-04,0.07
66,2016-06-04,0.09
67,2016-06-04,0.16
68,2016-06-04,0.24
69,2016-06-04,0.3
70,2016-06-04,0.36
71,2016-06-04,0.41
72,2016-06-04,0.46
73,2016-06-04,0.49
74,2016-06-04,0.52
75,2016-06-04,0.52
76,2016-06-04,0.53
77,2016-06-04,0.51
1,2016-06-05,8.34
2,2016-06-05,8.4
3,2016-06-05,8.3
4,2016-06-05,8.23
5,2016-06-05,8.16
6,2016-06-05,8.08
7,2016-06-05,7.94
8,2016-06-05,7.73
9,2016-06-05,7.38
10,2016-06-05,6.97
11,2016-06-05,6.66
12,2016-06-05,6.6
13,2016-06-05,6.22
14,2016-06-05,5.83
15,2016-06-05,5.41
16,2016-06-05,4.97
17,2016-06-05,4.4
18,2016-06-05,3.69
19,2016-06-05,3.31
20,2016-06-05,2.91
21,2016-06-05,2.6
22,2016-06-05,2.33
23,2016-06-05,2.1
24,2016-06-05,1.94
25,2016-06-05,1.8
26,2016-06-05,1.65
27,2016-06-05,1.5
28,2016-06-05,1.33
29,2016-06-05,1.11
30,2016-06-05,0.91
31,2016-06-05,0.8
32,2016-06-05,0.72
33,2016-06-05,0.7
34,2016-06-05,0.69
35,2016-06-05,0.65
36,2016-06-05,0.51
37,2016-06-05,0.4
38,2016-06-05,0.23
39,2016-06-05,-0.01
40,2016-06-05,-0.22
41,2016-06-05,-0.28
42,2016-06-05,-0.38
43,2016-06-05,-0.46
44,2016-06-05,-0.47
45,2016-06-05,-0.51
46,2016-06-05,-0.51
47,2016-06-05,-0.51
48,2016-06-05,-0.5
49,2016-06-05,-0.48
50,2016-06-05,-0.46
51,2016-06-05,-0.42
52,2016-06-05,-0.39
53,2016-06-05,-0.36
54,2016-06-05,-0.32
55,2016-06-05,-0.27
56,2016-06-05,-0.25
57,2016-06-05,-0.21
58,2016-06-05,-0.18
59,2016-06-05,-0.15
60,2016-06-05,-0.11
61,2016-06-05,-0.07
62,2016-06-05,-0.03
63,2016-06-05,0
64,2016-06-05,0.04
65,2016-06-05,0.08
66,2016-06-05,0.13
67,2016-06-05,0.2
68,2016-06-05,0.29
69,2016-06-05,0.36
70,2016-06-05,0.41
71,2016-06-05,0.47
72,2016-06-05,0.51
73,2016-06-05,0.54
74,2016-06-05,0.57
75,2016-06-05,0.6
76,2016-06-05,0.62
77,2016-06-05,0.63
1,2016-06-06,8.44
2,2016-06-06,8.47
3,2016-06-06,8.45
4,2016-06-06,8.45
5,2016-06-06,8.43
6,2016-06-06,8.39
7,2016-06-06,8.28
8,2016-06-06,8.16
9,2016-06-06,7.92
10,2016-06-06,7.72
11,2016-06-06,7.07
12,2016-06-06,6.36
13,2016-06-06,6.06
14,2016-06-06,5.57
15,2016-06-06,5.15
16,2016-06-06,4.64
17,2016-06-06,4.12
18,2016-06-06,3.72
19,2016-06-06,3.22
20,2016-06-06,2.89
21,2016-06-06,2.6
22,2016-06-06,2.32
23,2016-06-06,2.1
24,2016-06-06,1.94
25,2016-06-06,1.79
26,2016-06-06,1.63
27,2016-06-06,1.41
28,2016-06-06,1.27
29,2016-06-06,1.07
30,2016-06-06,0.93
31,2016-06-06,0.75
32,2016-06-06,0.67
33,2016-06-06,0.49
34,2016-06-06,0.29
35,2016-06-06,0.14
36,2016-06-06,-0.06
37,2016-06-06,-0.28
38,2016-06-06,-0.44
39,2016-06-06,-0.49
40,2016-06-06,-0.59
41,2016-06-06,-0.68
42,2016-06-06,-0.72
43,2016-06-06,-0.77
44,2016-06-06,-0.76
45,2016-06-06,-0.68
46,2016-06-06,-0.6
47,2016-06-06,-0.67
48,2016-06-06,-0.62
49,2016-06-06,-0.61
50,2016-06-06,-0.55
51,2016-06-06,-0.49
52,2016-06-06,-0.44
53,2016-06-06,-0.4
54,2016-06-06,-0.35
55,2016-06-06,-0.29
56,2016-06-06,-0.23
57,2016-06-06,-0.19
58,2016-06-06,-0.16
59,2016-06-06,-0.13
60,2016-06-06,-0.09
61,2016-06-06,-0.05
62,2016-06-06,0.01
63,2016-06-06,0.08
64,2016-06-06,0.12
65,2016-06-06,0.16
66,2016-06-06,0.23
67,2016-06-06,0.28
68,2016-06-06,0.34
69,2016-06-06,0.4
70,2016-06-06,0.46
71,2016-06-06,0.52
72,2016-06-06,0.57
73,2016-06-06,0.61
74,2016-06-06,0.63
75,2016-06-06,0.65
76,2016-06-06,0.66
77,2016-06-06,0.64
1,2016-06-07,7.89
2,2016-06-07,7.8
3,2016-06-07,7.74
4,2016-06-07,7.68
5,2016-06-07,7.66
6,2016-06-07,7.62
7,2016-06-07,7.56
8,2016-06-07,7.53
9,2016-06-07,7.49
10,2016-06-07,7.42
11,2016-06-07,7.22
12,2016-06-07,6.93
13,2016-06-07,6.6
14,2016-06-07,6.13
15,2016-06-07,5.25
16,2016-06-07,4.59
17,2016-06-07,4.09
18,2016-06-07,3.7
19,2016-06-07,3.48
20,2016-06-07,3.28
21,2016-06-07,3.03
22,2016-06-07,2.6
23,2016-06-07,2.29
24,2016-06-07,2.02
25,2016-06-07,1.61
26,2016-06-07,1.27
27,2016-06-07,0.98
28,2016-06-07,0.74
29,2016-06-07,0.48
30,2016-06-07,0.16
31,2016-06-07,-0.14
32,2016-06-07,-0.29
33,2016-06-07,-0.45
34,2016-06-07,-0.62
35,2016-06-07,-0.6
36,2016-06-07,-0.62
37,2016-06-07,-0.61
38,2016-06-07,-0.47
39,2016-06-07,-0.23
40,2016-06-07,-0.25
41,2016-06-07,-0.4
42,2016-06-07,-0.44
43,2016-06-07,-0.49
44,2016-06-07,-0.58
45,2016-06-07,-0.59
46,2016-06-07,-0.61
47,2016-06-07,-0.53
48,2016-06-07,-0.46
49,2016-06-07,-0.42
50,2016-06-07,-0.35
51,2016-06-07,-0.32
52,2016-06-07,-0.28
53,2016-06-07,-0.24
54,2016-06-07,-0.19
55,2016-06-07,-0.16
56,2016-06-07,-0.15
57,2016-06-07,-0.13
58,2016-06-07,-0.1
59,2016-06-07,-0.06
60,2016-06-07,-0.01
61,2016-06-07,0.02
62,2016-06-07,0.06
63,2016-06-07,0.09
64,2016-06-07,0.14
65,2016-06-07,0.17
66,2016-06-07,0.21
67,2016-06-07,0.24
68,2016-06-07,0.28
69,2016-06-07,0.33
70,2016-06-07,0.37
71,2016-06-07,0.42
72,2016-06-07,0.46
73,2016-06-07,0.53
74,2016-06-07,0.6
75,2016-06-07,0.67
76,2016-06-07,0.69
77,2016-06-07,0.7
1,2016-06-08,7.95
2,2016-06-08,7.92
3,2016-06-08,7.94
4,2016-06-08,7.94
5,2016-06-08,7.96
6,2016-06-08,8
7,2016-06-08,8.03
8,2016-06-08,8.04
9,2016-06-08,8.05
10,2016-06-08,8.11
11,2016-06-08,8.01
12,2016-06-08,7.78
13,2016-06-08,7.26
14,2016-06-08,6.41
15,2016-06-08,5.56
16,2016-06-08,4.38
17,2016-06-08,3.73
18,2016-06-08,2.7
19,2016-06-08,2.45
20,2016-06-08,2.2
21,2016-06-08,1.83
22,2016-06-08,1.59
23,2016-06-08,1.24
24,2016-06-08,1.12
25,2016-06-08,0.92
26,2016-06-08,0.75
27,2016-06-08,0.63
28,2016-06-08,0.08
29,2016-06-08,0.02
30,2016-06-08,-0.16
31,2016-06-08,-0.3
32,2016-06-08,-0.57
33,2016-06-08,-0.69
34,2016-06-08,-0.76
35,2016-06-08,-0.78
36,2016-06-08,-0.69
37,2016-06-08,-0.29
38,2016-06-08,-0.1
39,2016-06-08,-0.36
40,2016-06-08,-0.95
41,2016-06-08,-0.94
42,2016-06-08,-0.88
43,2016-06-08,-0.81
44,2016-06-08,-0.76
45,2016-06-08,-0.67
46,2016-06-08,-0.56
47,2016-06-08,-0.41
48,2016-06-08,-0.32
49,2016-06-08,-0.22
50,2016-06-08,-0.19
51,2016-06-08,-0.15
52,2016-06-08,-0.14
53,2016-06-08,-0.13
54,2016-06-08,-0.12
55,2016-06-08,-0.13
56,2016-06-08,-0.1
57,2016-06-08,-0.09
58,2016-06-08,-0.07
59,2016-06-08,-0.03
60,2016-06-08,-0.01
61,2016-06-08,0.02
62,2016-06-08,0.06
63,2016-06-08,0.11
64,2016-06-08,0.13
65,2016-06-08,0.21
66,2016-06-08,0.24
67,2016-06-08,0.27
68,2016-06-08,0.32
