"depth.m.","date","temperature"
58,2017-06-19,-0.41
59,2017-06-19,-0.47
60,2017-06-19,-0.52
61,2017-06-19,-0.52
62,2017-06-19,-0.5
63,2017-06-19,-0.5
64,2017-06-19,-0.48
65,2017-06-19,-0.47
66,2017-06-19,-0.46
67,2017-06-19,-0.45
68,2017-06-19,-0.43
69,2017-06-19,-0.43
2,2017-06-21,13.1
3,2017-06-21,13.2
4,2017-06-21,13.13
5,2017-06-21,13.06
6,2017-06-21,12.95
7,2017-06-21,12.86
8,2017-06-21,12.31
9,2017-06-21,10.88
10,2017-06-21,9.98
11,2017-06-21,9.53
12,2017-06-21,9.4
13,2017-06-21,9.27
14,2017-06-21,9.13
15,2017-06-21,8.92
16,2017-06-21,8.3
17,2017-06-21,7.46
18,2017-06-21,6.62
19,2017-06-21,5.44
20,2017-06-21,4.64
21,2017-06-21,4.21
22,2017-06-21,3.69
23,2017-06-21,3.32
24,2017-06-21,3.21
25,2017-06-21,2.96
26,2017-06-21,2.81
27,2017-06-21,2.72
28,2017-06-21,2.69
29,2017-06-21,2.64
30,2017-06-21,2.46
31,2017-06-21,2.46
32,2017-06-21,2.38
33,2017-06-21,2.07
34,2017-06-21,1.73
35,2017-06-21,1.44
36,2017-06-21,1.3
37,2017-06-21,1.12
38,2017-06-21,0.94
39,2017-06-21,0.91
40,2017-06-21,0.89
41,2017-06-21,0.84
42,2017-06-21,0.74
43,2017-06-21,0.68
44,2017-06-21,0.65
45,2017-06-21,0.64
46,2017-06-21,0.6
47,2017-06-21,0.57
48,2017-06-21,0.5
49,2017-06-21,0.29
50,2017-06-21,0.01
51,2017-06-21,-0.1
52,2017-06-21,0.04
53,2017-06-21,0.08
54,2017-06-21,0.01
55,2017-06-21,-0.19
56,2017-06-21,-0.27
57,2017-06-21,-0.26
58,2017-06-21,-0.3
59,2017-06-21,-0.13
60,2017-06-21,-0.07
61,2017-06-21,-0.12
62,2017-06-21,-0.21
63,2017-06-21,-0.29
64,2017-06-21,-0.27
65,2017-06-21,-0.24
66,2017-06-21,-0.23
67,2017-06-21,-0.2
68,2017-06-21,-0.19
69,2017-06-21,-0.17
70,2017-06-21,-0.19
71,2017-06-21,-0.19
72,2017-06-21,-0.19
73,2017-06-21,-0.17
2,2017-06-22,12.69
3,2017-06-22,12.67
4,2017-06-22,12.66
5,2017-06-22,12.59
6,2017-06-22,12.46
7,2017-06-22,12.26
8,2017-06-22,11.66
9,2017-06-22,10.89
10,2017-06-22,10.29
11,2017-06-22,9.8
12,2017-06-22,9.1
13,2017-06-22,8.52
14,2017-06-22,8.16
15,2017-06-22,7.91
16,2017-06-22,7.8
17,2017-06-22,7.4
18,2017-06-22,6.64
19,2017-06-22,5.79
20,2017-06-22,4.82
21,2017-06-22,4.22
22,2017-06-22,3.75
23,2017-06-22,3.43
24,2017-06-22,3.16
25,2017-06-22,2.8
26,2017-06-22,2.6
27,2017-06-22,2.5
28,2017-06-22,2.27
29,2017-06-22,2.18
30,2017-06-22,2.18
31,2017-06-22,2.12
32,2017-06-22,1.92
33,2017-06-22,1.78
34,2017-06-22,1.64
35,2017-06-22,1.58
36,2017-06-22,1.41
37,2017-06-22,1.25
38,2017-06-22,1.07
39,2017-06-22,0.96
40,2017-06-22,0.81
41,2017-06-22,0.74
42,2017-06-22,0.72
43,2017-06-22,0.68
44,2017-06-22,0.64
45,2017-06-22,0.56
46,2017-06-22,0.42
47,2017-06-22,0.21
48,2017-06-22,0.09
49,2017-06-22,0.05
50,2017-06-22,0.02
51,2017-06-22,-0.07
52,2017-06-22,-0.19
53,2017-06-22,-0.27
54,2017-06-22,-0.3
55,2017-06-22,-0.42
56,2017-06-22,-0.44
57,2017-06-22,-0.44
58,2017-06-22,-0.4
59,2017-06-22,-0.41
60,2017-06-22,-0.4
61,2017-06-22,-0.39
62,2017-06-22,-0.36
63,2017-06-22,-0.34
64,2017-06-22,-0.32
65,2017-06-22,-0.3
66,2017-06-22,-0.28
67,2017-06-22,-0.27
68,2017-06-22,-0.27
69,2017-06-22,-0.28
70,2017-06-22,-0.28
71,2017-06-22,-0.27
72,2017-06-22,-0.25
73,2017-06-22,-0.19
74,2017-06-22,-0.22
75,2017-06-22,-0.1
76,2017-06-22,-0.01
77,2017-06-22,0.03
2,2017-06-23,12.96
3,2017-06-23,12.74
4,2017-06-23,12.69
5,2017-06-23,12.64
6,2017-06-23,12.53
7,2017-06-23,12.27
8,2017-06-23,11.85
9,2017-06-23,11.38
10,2017-06-23,10.75
11,2017-06-23,10.25
12,2017-06-23,9.91
13,2017-06-23,9.61
14,2017-06-23,9.21
15,2017-06-23,8.76
16,2017-06-23,8.39
17,2017-06-23,8.1
18,2017-06-23,7.76
19,2017-06-23,7.41
20,2017-06-23,6.92
21,2017-06-23,6.47
22,2017-06-23,5.95
23,2017-06-23,5.53
24,2017-06-23,5.15
25,2017-06-23,4.73
26,2017-06-23,4.3
27,2017-06-23,3.76
28,2017-06-23,3.26
29,2017-06-23,2.83
30,2017-06-23,2.45
31,2017-06-23,2.23
32,2017-06-23,2.1
33,2017-06-23,1.93
34,2017-06-23,1.78
35,2017-06-23,1.66
36,2017-06-23,1.52
37,2017-06-23,1.42
38,2017-06-23,1.34
39,2017-06-23,1.3
40,2017-06-23,1.23
41,2017-06-23,1.14
42,2017-06-23,1.05
43,2017-06-23,0.92
44,2017-06-23,0.83
45,2017-06-23,0.74
46,2017-06-23,0.63
47,2017-06-23,0.56
48,2017-06-23,0.47
49,2017-06-23,0.35
50,2017-06-23,0.23
51,2017-06-23,0.09
52,2017-06-23,-0.03
53,2017-06-23,-0.13
54,2017-06-23,-0.2
55,2017-06-23,-0.18
56,2017-06-23,-0.11
57,2017-06-23,-0.13
58,2017-06-23,-0.15
59,2017-06-23,-0.19
60,2017-06-23,-0.2
61,2017-06-23,-0.23
62,2017-06-23,-0.24
63,2017-06-23,-0.23
64,2017-06-23,-0.24
65,2017-06-23,-0.26
66,2017-06-23,-0.27
67,2017-06-23,-0.27
68,2017-06-23,-0.25
69,2017-06-23,-0.21
70,2017-06-23,-0.15
71,2017-06-23,-0.12
72,2017-06-23,-0.1
73,2017-06-23,-0.09
74,2017-06-23,-0.07
75,2017-06-23,-0.06
76,2017-06-23,-0.06
77,2017-06-23,-0.06
2,2017-06-24,13.07
3,2017-06-24,13.11
4,2017-06-24,13.1
5,2017-06-24,13.07
6,2017-06-24,12.93
7,2017-06-24,12.59
8,2017-06-24,12.21
9,2017-06-24,11.71
10,2017-06-24,11.03
11,2017-06-24,10.34
12,2017-06-24,9.97
13,2017-06-24,9.7
14,2017-06-24,9.17
15,2017-06-24,8.65
16,2017-06-24,8.38
17,2017-06-24,7.9
18,2017-06-24,7.35
19,2017-06-24,6.9
20,2017-06-24,6.33
21,2017-06-24,5.75
22,2017-06-24,5.19
23,2017-06-24,4.59
24,2017-06-24,4.1
25,2017-06-24,3.79
26,2017-06-24,3.51
27,2017-06-24,3.25
28,2017-06-24,3.16
29,2017-06-24,3
30,2017-06-24,2.79
31,2017-06-24,2.47
32,2017-06-24,2.27
33,2017-06-24,2.09
34,2017-06-24,1.94
35,2017-06-24,1.86
36,2017-06-24,1.69
37,2017-06-24,1.56
38,2017-06-24,1.44
39,2017-06-24,1.42
40,2017-06-24,1.27
41,2017-06-24,1.09
42,2017-06-24,1.03
43,2017-06-24,0.9
44,2017-06-24,0.67
45,2017-06-24,0.64
46,2017-06-24,0.64
47,2017-06-24,0.56
48,2017-06-24,0.44
49,2017-06-24,0.46
50,2017-06-24,0.39
51,2017-06-24,0.06
52,2017-06-24,0.03
53,2017-06-24,0.02
54,2017-06-24,0.05
55,2017-06-24,0.04
56,2017-06-24,-0.02
57,2017-06-24,-0.03
58,2017-06-24,0.07
59,2017-06-24,0.04
60,2017-06-24,-0.05
61,2017-06-24,-0.16
62,2017-06-24,-0.22
63,2017-06-24,-0.2
64,2017-06-24,-0.25
65,2017-06-24,-0.25
66,2017-06-24,-0.25
67,2017-06-24,-0.25
68,2017-06-24,-0.25
69,2017-06-24,-0.2
70,2017-06-24,-0.13
71,2017-06-24,-0.09
72,2017-06-24,-0.06
73,2017-06-24,-0.04
74,2017-06-24,-0.02
75,2017-06-24,0
76,2017-06-24,0.01
77,2017-06-24,0.01
2,2017-06-25,13.2
3,2017-06-25,12.92
4,2017-06-25,12.88
5,2017-06-25,12.81
6,2017-06-25,12.66
7,2017-06-25,12.41
8,2017-06-25,12.05
9,2017-06-25,11.56
10,2017-06-25,10.82
11,2017-06-25,9.94
12,2017-06-25,9.51
13,2017-06-25,9.3
14,2017-06-25,9.08
15,2017-06-25,8.42
16,2017-06-25,7.88
17,2017-06-25,7.28
18,2017-06-25,6.58
19,2017-06-25,5.89
20,2017-06-25,5.08
21,2017-06-25,4.51
22,2017-06-25,4.22
23,2017-06-25,3.99
24,2017-06-25,3.79
25,2017-06-25,3.6
26,2017-06-25,3.29
27,2017-06-25,2.82
28,2017-06-25,2.46
29,2017-06-25,2.04
30,2017-06-25,1.85
31,2017-06-25,1.66
32,2017-06-25,1.5
33,2017-06-25,1.33
34,2017-06-25,1.1
35,2017-06-25,0.89
36,2017-06-25,0.85
37,2017-06-25,0.81
38,2017-06-25,0.64
39,2017-06-25,0.52
40,2017-06-25,0.6
41,2017-06-25,0.67
42,2017-06-25,0.68
43,2017-06-25,0.51
44,2017-06-25,0.39
45,2017-06-25,0.38
46,2017-06-25,0.29
47,2017-06-25,0.18
48,2017-06-25,0.05
49,2017-06-25,0.06
50,2017-06-25,0.01
51,2017-06-25,0.01
52,2017-06-25,0.03
53,2017-06-25,-0.06
54,2017-06-25,-0.09
55,2017-06-25,-0.09
56,2017-06-25,-0.17
57,2017-06-25,-0.19
58,2017-06-25,-0.24
59,2017-06-25,-0.23
60,2017-06-25,-0.2
61,2017-06-25,-0.18
62,2017-06-25,-0.15
63,2017-06-25,-0.15
64,2017-06-25,-0.13
65,2017-06-25,-0.14
66,2017-06-25,-0.15
67,2017-06-25,-0.13
68,2017-06-25,-0.12
69,2017-06-25,-0.09
70,2017-06-25,-0.08
71,2017-06-25,-0.04
72,2017-06-25,-0.02
73,2017-06-25,0.02
74,2017-06-25,0.04
75,2017-06-25,0.07
76,2017-06-25,0.09
77,2017-06-25,0.1
2,2017-06-26,13.82
3,2017-06-26,13.64
4,2017-06-26,13.46
5,2017-06-26,13.2
6,2017-06-26,12.97
7,2017-06-26,12.78
8,2017-06-26,12.32
9,2017-06-26,11.51
10,2017-06-26,10.39
11,2017-06-26,9.39
12,2017-06-26,8.74
13,2017-06-26,8.41
14,2017-06-26,8.02
15,2017-06-26,7.58
16,2017-06-26,7.07
17,2017-06-26,6.61
18,2017-06-26,6.07
19,2017-06-26,5.57
20,2017-06-26,5
21,2017-06-26,4.37
22,2017-06-26,3.76
23,2017-06-26,3.48
24,2017-06-26,3.17
25,2017-06-26,2.84
26,2017-06-26,2.63
27,2017-06-26,2.39
28,2017-06-26,2.12
29,2017-06-26,1.67
30,2017-06-26,1.31
31,2017-06-26,1.14
32,2017-06-26,0.9
33,2017-06-26,0.71
34,2017-06-26,0.6
35,2017-06-26,0.45
36,2017-06-26,0.32
37,2017-06-26,0.3
38,2017-06-26,0.23
39,2017-06-26,0.21
40,2017-06-26,0.2
41,2017-06-26,0.18
42,2017-06-26,0.09
43,2017-06-26,0.06
44,2017-06-26,0.11
45,2017-06-26,0.13
46,2017-06-26,0.06
47,2017-06-26,0.01
48,2017-06-26,0.02
49,2017-06-26,0
50,2017-06-26,-0.05
51,2017-06-26,-0.13
52,2017-06-26,-0.15
53,2017-06-26,-0.18
54,2017-06-26,-0.17
55,2017-06-26,-0.18
56,2017-06-26,-0.18
57,2017-06-26,-0.14
58,2017-06-26,-0.15
59,2017-06-26,-0.13
60,2017-06-26,-0.13
61,2017-06-26,-0.1
62,2017-06-26,-0.06
63,2017-06-26,-0.04
64,2017-06-26,0.01
65,2017-06-26,0.05
66,2017-06-26,0.1
67,2017-06-26,0.13
68,2017-06-26,0.15
69,2017-06-26,0.17
70,2017-06-26,0.18
71,2017-06-26,0.19
72,2017-06-26,0.19
73,2017-06-26,0.21
74,2017-06-26,0.21
75,2017-06-26,0.22
76,2017-06-26,0.24
77,2017-06-26,0.25
2,2017-06-27,14.82
3,2017-06-27,14.82
4,2017-06-27,14.46
5,2017-06-27,13.97
6,2017-06-27,13.39
7,2017-06-27,12.57
8,2017-06-27,11.71
9,2017-06-27,10.69
10,2017-06-27,9.88
11,2017-06-27,9.21
12,2017-06-27,8.49
13,2017-06-27,7.72
14,2017-06-27,7.12
15,2017-06-27,6.6
16,2017-06-27,6.14
17,2017-06-27,5.63
18,2017-06-27,5.07
19,2017-06-27,4.64
20,2017-06-27,4.31
21,2017-06-27,3.86
22,2017-06-27,3.54
23,2017-06-27,3.29
24,2017-06-27,3.05
25,2017-06-27,2.78
26,2017-06-27,2.52
27,2017-06-27,2.26
28,2017-06-27,2.04
29,2017-06-27,1.74
30,2017-06-27,1.42
31,2017-06-27,1.17
32,2017-06-27,0.97
33,2017-06-27,0.81
34,2017-06-27,0.63
35,2017-06-27,0.54
36,2017-06-27,0.51
37,2017-06-27,0.42
38,2017-06-27,0.32
39,2017-06-27,0.24
40,2017-06-27,0.16
41,2017-06-27,0.09
42,2017-06-27,0.06
43,2017-06-27,-0.04
44,2017-06-27,-0.1
45,2017-06-27,-0.14
46,2017-06-27,-0.16
47,2017-06-27,-0.17
48,2017-06-27,-0.15
49,2017-06-27,-0.11
50,2017-06-27,-0.1
51,2017-06-27,-0.1
52,2017-06-27,-0.11
53,2017-06-27,-0.1
54,2017-06-27,-0.11
55,2017-06-27,-0.1
56,2017-06-27,-0.1
57,2017-06-27,-0.09
58,2017-06-27,-0.08
59,2017-06-27,-0.07
60,2017-06-27,-0.06
61,2017-06-27,-0.03
62,2017-06-27,-0.01
63,2017-06-27,0.02
64,2017-06-27,0.03
65,2017-06-27,0.05
66,2017-06-27,0.07
67,2017-06-27,0.09
68,2017-06-27,0.13
69,2017-06-27,0.18
70,2017-06-27,0.23
71,2017-06-27,0.25
72,2017-06-27,0.26
73,2017-06-27,0.27
74,2017-06-27,0.27
75,2017-06-27,0.28
76,2017-06-27,0.28
77,2017-06-27,0.28
78,2017-06-27,0.27
2,2017-06-28,15.37
3,2017-06-28,15.41
4,2017-06-28,15.23
5,2017-06-28,14.87
6,2017-06-28,14.17
7,2017-06-28,13.24
8,2017-06-28,12.39
9,2017-06-28,11.42
10,2017-06-28,10.27
11,2017-06-28,9.29
12,2017-06-28,8.27
13,2017-06-28,7.34
14,2017-06-28,6.55
15,2017-06-28,5.89
16,2017-06-28,5.36
17,2017-06-28,4.9
18,2017-06-28,4.32
19,2017-06-28,3.89
20,2017-06-28,3.52
21,2017-06-28,3.12
22,2017-06-28,2.84
23,2017-06-28,2.62
24,2017-06-28,2.43
25,2017-06-28,2.22
26,2017-06-28,1.92
27,2017-06-28,1.57
28,2017-06-28,1.29
29,2017-06-28,1.06
30,2017-06-28,0.88
31,2017-06-28,0.64
32,2017-06-28,0.44
33,2017-06-28,0.21
34,2017-06-28,0.11
35,2017-06-28,0.22
36,2017-06-28,0.29
37,2017-06-28,0.28
38,2017-06-28,0.22
39,2017-06-28,0.14
40,2017-06-28,0.02
41,2017-06-28,-0.03
42,2017-06-28,-0.12
43,2017-06-28,-0.17
44,2017-06-28,-0.2
45,2017-06-28,-0.23
46,2017-06-28,-0.22
47,2017-06-28,-0.21
48,2017-06-28,-0.21
49,2017-06-28,-0.18
50,2017-06-28,-0.17
51,2017-06-28,-0.16
52,2017-06-28,-0.17
53,2017-06-28,-0.17
54,2017-06-28,-0.17
55,2017-06-28,-0.18
56,2017-06-28,-0.18
57,2017-06-28,-0.17
58,2017-06-28,-0.17
59,2017-06-28,-0.17
60,2017-06-28,-0.17
61,2017-06-28,-0.16
62,2017-06-28,-0.14
63,2017-06-28,-0.13
64,2017-06-28,-0.12
65,2017-06-28,-0.09
66,2017-06-28,-0.07
67,2017-06-28,-0.04
68,2017-06-28,-0.01
69,2017-06-28,0
70,2017-06-28,0.02
71,2017-06-28,0.05
72,2017-06-28,0.07
73,2017-06-28,0.1
74,2017-06-28,0.13
75,2017-06-28,0.14
76,2017-06-28,0.16
77,2017-06-28,0.17
78,2017-06-28,0.17
2,2017-06-29,15.96
3,2017-06-29,15.62
4,2017-06-29,15.09
5,2017-06-29,14.37
6,2017-06-29,13
7,2017-06-29,11.51
8,2017-06-29,10.41
9,2017-06-29,9.62
10,2017-06-29,8.89
11,2017-06-29,8.47
12,2017-06-29,8.12
13,2017-06-29,7.78
14,2017-06-29,6.98
15,2017-06-29,6.2
16,2017-06-29,5.39
17,2017-06-29,4.61
18,2017-06-29,3.97
19,2017-06-29,3.5
20,2017-06-29,3.14
21,2017-06-29,2.81
22,2017-06-29,2.58
23,2017-06-29,2.33
24,2017-06-29,2
25,2017-06-29,1.65
26,2017-06-29,1.33
27,2017-06-29,1.07
28,2017-06-29,0.82
29,2017-06-29,0.67
30,2017-06-29,0.52
31,2017-06-29,0.39
32,2017-06-29,0.31
33,2017-06-29,0.24
34,2017-06-29,0.22
35,2017-06-29,0.24
36,2017-06-29,0.23
37,2017-06-29,0.2
38,2017-06-29,0.2
39,2017-06-29,0.14
40,2017-06-29,0.01
41,2017-06-29,-0.1
42,2017-06-29,-0.16
43,2017-06-29,-0.23
44,2017-06-29,-0.29
45,2017-06-29,-0.3
46,2017-06-29,-0.3
47,2017-06-29,-0.31
48,2017-06-29,-0.3
49,2017-06-29,-0.28
50,2017-06-29,-0.26
51,2017-06-29,-0.23
52,2017-06-29,-0.22
53,2017-06-29,-0.2
54,2017-06-29,-0.15
55,2017-06-29,-0.13
56,2017-06-29,-0.14
57,2017-06-29,-0.12
58,2017-06-29,-0.09
59,2017-06-29,-0.11
60,2017-06-29,-0.12
61,2017-06-29,-0.13
62,2017-06-29,-0.15
63,2017-06-29,-0.17
64,2017-06-29,-0.17
65,2017-06-29,-0.17
66,2017-06-29,-0.16
67,2017-06-29,-0.15
68,2017-06-29,-0.13
69,2017-06-29,-0.12
70,2017-06-29,-0.11
71,2017-06-29,-0.09
72,2017-06-29,-0.08
73,2017-06-29,-0.05
74,2017-06-29,-0.01
75,2017-06-29,0.02
76,2017-06-29,0.06
77,2017-06-29,0.08
78,2017-06-29,0.1
2,2017-06-30,16.3
3,2017-06-30,16.08
4,2017-06-30,15.79
5,2017-06-30,14.81
6,2017-06-30,13.01
7,2017-06-30,11.15
8,2017-06-30,10
9,2017-06-30,9
10,2017-06-30,8.04
11,2017-06-30,7.57
12,2017-06-30,7.08
13,2017-06-30,6.36
14,2017-06-30,5.6
15,2017-06-30,4.81
16,2017-06-30,4.04
17,2017-06-30,3.36
18,2017-06-30,2.9
19,2017-06-30,2.7
20,2017-06-30,2.5
21,2017-06-30,2.35
22,2017-06-30,2.17
23,2017-06-30,1.91
24,2017-06-30,1.73
25,2017-06-30,1.57
26,2017-06-30,1.3
27,2017-06-30,1.04
28,2017-06-30,0.85
29,2017-06-30,0.61
30,2017-06-30,0.52
31,2017-06-30,0.49
32,2017-06-30,0.42
33,2017-06-30,0.37
34,2017-06-30,0.35
35,2017-06-30,0.34
36,2017-06-30,0.33
37,2017-06-30,0.27
38,2017-06-30,0.17
39,2017-06-30,0.07
40,2017-06-30,-0.02
41,2017-06-30,-0.13
42,2017-06-30,-0.19
43,2017-06-30,-0.2
44,2017-06-30,-0.25
45,2017-06-30,-0.25
46,2017-06-30,-0.24
47,2017-06-30,-0.24
48,2017-06-30,-0.23
49,2017-06-30,-0.22
50,2017-06-30,-0.23
51,2017-06-30,-0.24
52,2017-06-30,-0.24
53,2017-06-30,-0.21
54,2017-06-30,-0.16
55,2017-06-30,-0.12
56,2017-06-30,-0.1
57,2017-06-30,-0.1
58,2017-06-30,-0.08
59,2017-06-30,-0.08
60,2017-06-30,-0.08
61,2017-06-30,-0.08
62,2017-06-30,-0.08
63,2017-06-30,-0.1
64,2017-06-30,-0.12
65,2017-06-30,-0.12
66,2017-06-30,-0.1
67,2017-06-30,-0.1
68,2017-06-30,-0.09
69,2017-06-30,-0.09
70,2017-06-30,-0.08
71,2017-06-30,-0.07
72,2017-06-30,-0.06
73,2017-06-30,-0.05
74,2017-06-30,-0.02
75,2017-06-30,0.01
76,2017-06-30,0.04
77,2017-06-30,0.06
78,2017-06-30,0.14
3,2017-07-01,16.64
4,2017-07-01,15.75
5,2017-07-01,14.5
6,2017-07-01,12.53
7,2017-07-01,11.61
8,2017-07-01,9.86
9,2017-07-01,7.98
10,2017-07-01,6.8
11,2017-07-01,6.21
12,2017-07-01,5.73
13,2017-07-01,5.43
14,2017-07-01,4.49
15,2017-07-01,3.46
16,2017-07-01,2.9
17,2017-07-01,2.72
18,2017-07-01,2.32
19,2017-07-01,2.16
20,2017-07-01,2.01
21,2017-07-01,1.97
22,2017-07-01,2.01
23,2017-07-01,1.91
24,2017-07-01,1.82
25,2017-07-01,1.7
26,2017-07-01,1.61
27,2017-07-01,1.43
28,2017-07-01,1.5
29,2017-07-01,1.37
30,2017-07-01,1.25
31,2017-07-01,1.03
32,2017-07-01,0.56
33,2017-07-01,0.44
34,2017-07-01,0.43
35,2017-07-01,0.44
36,2017-07-01,0.4
37,2017-07-01,0.24
38,2017-07-01,-0.03
39,2017-07-01,-0.13
40,2017-07-01,-0.16
41,2017-07-01,-0.17
42,2017-07-01,-0.15
43,2017-07-01,-0.14
44,2017-07-01,-0.14
45,2017-07-01,-0.09
46,2017-07-01,-0.16
