"depth.m.","date","temperature"
54,2018-05-26,-0.79
55,2018-05-26,-0.82
56,2018-05-26,-0.84
57,2018-05-26,-0.89
58,2018-05-26,-0.9
59,2018-05-26,-0.91
60,2018-05-26,-0.92
61,2018-05-26,-0.94
62,2018-05-26,-0.94
63,2018-05-26,-0.95
64,2018-05-26,-0.95
65,2018-05-26,-0.96
66,2018-05-26,-0.97
67,2018-05-26,-0.97
68,2018-05-26,-0.97
69,2018-05-26,-0.97
70,2018-05-26,-0.99
71,2018-05-26,-0.99
72,2018-05-26,-0.98
73,2018-05-26,-0.98
74,2018-05-26,-0.98
75,2018-05-26,-0.98
76,2018-05-26,-0.98
77,2018-05-26,-0.98
2,2018-05-27,5.16
3,2018-05-27,5.25
4,2018-05-27,5.2
5,2018-05-27,5.18
6,2018-05-27,5.16
7,2018-05-27,5.13
8,2018-05-27,5.09
9,2018-05-27,5.04
10,2018-05-27,5.04
11,2018-05-27,5.04
12,2018-05-27,5.03
13,2018-05-27,5.03
14,2018-05-27,4.98
15,2018-05-27,4.65
16,2018-05-27,4.49
17,2018-05-27,4.42
18,2018-05-27,4.39
19,2018-05-27,4.34
20,2018-05-27,4.24
21,2018-05-27,4.15
22,2018-05-27,4.03
23,2018-05-27,3.77
24,2018-05-27,3.45
25,2018-05-27,3.29
26,2018-05-27,3.18
27,2018-05-27,3.06
28,2018-05-27,2.83
29,2018-05-27,2.65
30,2018-05-27,2.34
31,2018-05-27,1.96
32,2018-05-27,1.73
33,2018-05-27,1.59
34,2018-05-27,1.33
35,2018-05-27,1.13
36,2018-05-27,0.94
37,2018-05-27,0.69
38,2018-05-27,0.54
39,2018-05-27,0.35
40,2018-05-27,0.18
41,2018-05-27,0.06
42,2018-05-27,-0.03
43,2018-05-27,-0.16
44,2018-05-27,-0.28
45,2018-05-27,-0.39
46,2018-05-27,-0.46
47,2018-05-27,-0.54
48,2018-05-27,-0.6
49,2018-05-27,-0.62
50,2018-05-27,-0.64
51,2018-05-27,-0.66
52,2018-05-27,-0.7
53,2018-05-27,-0.72
54,2018-05-27,-0.74
55,2018-05-27,-0.76
56,2018-05-27,-0.78
57,2018-05-27,-0.81
58,2018-05-27,-0.84
59,2018-05-27,-0.86
60,2018-05-27,-0.87
61,2018-05-27,-0.89
62,2018-05-27,-0.9
63,2018-05-27,-0.93
64,2018-05-27,-0.94
65,2018-05-27,-0.94
66,2018-05-27,-0.95
67,2018-05-27,-0.96
68,2018-05-27,-0.96
69,2018-05-27,-0.96
70,2018-05-27,-0.96
71,2018-05-27,-0.96
72,2018-05-27,-0.97
73,2018-05-27,-0.98
74,2018-05-27,-0.98
75,2018-05-27,-0.97
76,2018-05-27,-0.97
77,2018-05-27,-0.97
78,2018-05-27,-0.97
2,2018-05-28,5.71
3,2018-05-28,5.51
4,2018-05-28,5.55
5,2018-05-28,5.52
6,2018-05-28,5.61
7,2018-05-28,5.6
8,2018-05-28,5.47
9,2018-05-28,5.26
10,2018-05-28,5.18
11,2018-05-28,5.11
12,2018-05-28,5
13,2018-05-28,4.93
14,2018-05-28,4.86
15,2018-05-28,4.72
16,2018-05-28,4.49
17,2018-05-28,4.33
18,2018-05-28,4.31
19,2018-05-28,3.96
20,2018-05-28,3.49
21,2018-05-28,3.5
22,2018-05-28,3.64
23,2018-05-28,3.41
24,2018-05-28,3.1
25,2018-05-28,2.87
26,2018-05-28,2.48
27,2018-05-28,2.22
28,2018-05-28,1.96
29,2018-05-28,1.64
30,2018-05-28,1.4
31,2018-05-28,1.1
32,2018-05-28,0.83
33,2018-05-28,0.55
34,2018-05-28,0.25
35,2018-05-28,0.12
36,2018-05-28,-0.03
37,2018-05-28,-0.21
38,2018-05-28,-0.28
39,2018-05-28,-0.32
40,2018-05-28,-0.36
41,2018-05-28,-0.44
42,2018-05-28,-0.51
43,2018-05-28,-0.56
44,2018-05-28,-0.59
45,2018-05-28,-0.64
46,2018-05-28,-0.65
47,2018-05-28,-0.68
48,2018-05-28,-0.7
49,2018-05-28,-0.72
50,2018-05-28,-0.74
51,2018-05-28,-0.78
52,2018-05-28,-0.79
53,2018-05-28,-0.83
54,2018-05-28,-0.85
55,2018-05-28,-0.86
56,2018-05-28,-0.88
57,2018-05-28,-0.89
58,2018-05-28,-0.91
59,2018-05-28,-0.92
60,2018-05-28,-0.92
61,2018-05-28,-0.93
62,2018-05-28,-0.94
63,2018-05-28,-0.95
64,2018-05-28,-0.97
65,2018-05-28,-0.96
66,2018-05-28,-0.97
67,2018-05-28,-0.97
68,2018-05-28,-0.97
69,2018-05-28,-0.98
70,2018-05-28,-0.98
71,2018-05-28,-0.98
72,2018-05-28,-0.98
73,2018-05-28,-0.98
74,2018-05-28,-0.98
75,2018-05-28,-0.98
76,2018-05-28,-0.98
77,2018-05-28,-0.98
78,2018-05-28,-0.98
2,2018-05-29,5.99
3,2018-05-29,5.87
4,2018-05-29,5.84
5,2018-05-29,5.84
6,2018-05-29,5.9
7,2018-05-29,5.8
8,2018-05-29,5.72
9,2018-05-29,5.52
10,2018-05-29,5.38
11,2018-05-29,5.32
12,2018-05-29,5.23
13,2018-05-29,5.13
14,2018-05-29,5.07
15,2018-05-29,5.01
16,2018-05-29,4.88
17,2018-05-29,4.73
18,2018-05-29,4.43
19,2018-05-29,4.18
20,2018-05-29,3.74
21,2018-05-29,3.48
22,2018-05-29,3.3
23,2018-05-29,2.87
24,2018-05-29,2.61
25,2018-05-29,2.46
26,2018-05-29,2.23
27,2018-05-29,1.97
28,2018-05-29,1.66
29,2018-05-29,1.55
30,2018-05-29,1.49
31,2018-05-29,1.36
32,2018-05-29,1.14
33,2018-05-29,1.03
34,2018-05-29,0.95
35,2018-05-29,0.75
36,2018-05-29,0.49
37,2018-05-29,0.26
38,2018-05-29,0.12
39,2018-05-29,0.02
40,2018-05-29,-0.12
41,2018-05-29,-0.25
42,2018-05-29,-0.32
43,2018-05-29,-0.35
44,2018-05-29,-0.41
45,2018-05-29,-0.42
46,2018-05-29,-0.51
47,2018-05-29,-0.54
48,2018-05-29,-0.58
49,2018-05-29,-0.6
50,2018-05-29,-0.62
51,2018-05-29,-0.63
52,2018-05-29,-0.65
53,2018-05-29,-0.66
54,2018-05-29,-0.68
55,2018-05-29,-0.7
56,2018-05-29,-0.71
57,2018-05-29,-0.73
58,2018-05-29,-0.75
59,2018-05-29,-0.78
60,2018-05-29,-0.81
61,2018-05-29,-0.82
62,2018-05-29,-0.84
63,2018-05-29,-0.85
64,2018-05-29,-0.86
65,2018-05-29,-0.87
66,2018-05-29,-0.88
67,2018-05-29,-0.9
68,2018-05-29,-0.92
69,2018-05-29,-0.93
70,2018-05-29,-0.94
71,2018-05-29,-0.94
72,2018-05-29,-0.95
73,2018-05-29,-0.95
74,2018-05-29,-0.95
75,2018-05-29,-0.95
76,2018-05-29,-0.95
77,2018-05-29,-0.95
2,2018-05-30,6.63
3,2018-05-30,6.3
4,2018-05-30,6.15
5,2018-05-30,6.02
6,2018-05-30,5.8
7,2018-05-30,5.35
8,2018-05-30,5.36
9,2018-05-30,5.38
10,2018-05-30,5.26
11,2018-05-30,5.2
12,2018-05-30,5.31
13,2018-05-30,5.6
14,2018-05-30,5.66
15,2018-05-30,5.63
16,2018-05-30,5.54
17,2018-05-30,5.27
18,2018-05-30,4.94
19,2018-05-30,4.82
20,2018-05-30,4.65
21,2018-05-30,4.41
22,2018-05-30,4.16
23,2018-05-30,3.95
24,2018-05-30,3.77
25,2018-05-30,3.67
26,2018-05-30,3.23
27,2018-05-30,2.78
28,2018-05-30,2.63
29,2018-05-30,2.39
30,2018-05-30,1.9
31,2018-05-30,1.55
32,2018-05-30,1.35
33,2018-05-30,1.11
34,2018-05-30,0.86
35,2018-05-30,0.63
36,2018-05-30,0.48
37,2018-05-30,0.33
38,2018-05-30,0.15
39,2018-05-30,0.06
40,2018-05-30,-0.01
41,2018-05-30,-0.08
42,2018-05-30,-0.16
43,2018-05-30,-0.25
44,2018-05-30,-0.38
45,2018-05-30,-0.5
46,2018-05-30,-0.55
47,2018-05-30,-0.56
48,2018-05-30,-0.58
49,2018-05-30,-0.59
50,2018-05-30,-0.61
51,2018-05-30,-0.64
52,2018-05-30,-0.66
53,2018-05-30,-0.68
54,2018-05-30,-0.71
55,2018-05-30,-0.73
56,2018-05-30,-0.76
57,2018-05-30,-0.77
58,2018-05-30,-0.8
59,2018-05-30,-0.83
60,2018-05-30,-0.84
61,2018-05-30,-0.85
62,2018-05-30,-0.86
63,2018-05-30,-0.87
64,2018-05-30,-0.88
65,2018-05-30,-0.89
66,2018-05-30,-0.9
67,2018-05-30,-0.91
68,2018-05-30,-0.92
69,2018-05-30,-0.93
70,2018-05-30,-0.94
71,2018-05-30,-0.94
72,2018-05-30,-0.95
73,2018-05-30,-0.95
74,2018-05-30,-0.96
75,2018-05-30,-0.96
76,2018-05-30,-0.96
77,2018-05-30,-0.86
78,2018-05-30,-0.72
2,2018-05-31,6.85
3,2018-05-31,6.6
4,2018-05-31,6.2
5,2018-05-31,5.89
6,2018-05-31,5.38
7,2018-05-31,4.86
8,2018-05-31,4.47
9,2018-05-31,4.31
10,2018-05-31,3.99
11,2018-05-31,3.72
12,2018-05-31,3.65
13,2018-05-31,3.63
14,2018-05-31,3.39
15,2018-05-31,3.23
16,2018-05-31,3.23
17,2018-05-31,3.24
18,2018-05-31,3.35
19,2018-05-31,3.63
20,2018-05-31,3.86
21,2018-05-31,3.94
22,2018-05-31,3.96
23,2018-05-31,4.03
24,2018-05-31,4.13
25,2018-05-31,4.06
26,2018-05-31,4.02
27,2018-05-31,4.06
28,2018-05-31,4.11
29,2018-05-31,4.07
30,2018-05-31,4
31,2018-05-31,3.58
32,2018-05-31,3.1
33,2018-05-31,2.47
34,2018-05-31,1.74
35,2018-05-31,1.39
36,2018-05-31,0.95
37,2018-05-31,0.66
38,2018-05-31,0.52
39,2018-05-31,0.33
40,2018-05-31,0.08
41,2018-05-31,-0.06
42,2018-05-31,-0.15
43,2018-05-31,-0.25
44,2018-05-31,-0.35
45,2018-05-31,-0.45
46,2018-05-31,-0.5
47,2018-05-31,-0.54
48,2018-05-31,-0.55
49,2018-05-31,-0.57
50,2018-05-31,-0.6
51,2018-05-31,-0.63
52,2018-05-31,-0.65
53,2018-05-31,-0.67
54,2018-05-31,-0.69
55,2018-05-31,-0.7
56,2018-05-31,-0.71
57,2018-05-31,-0.72
58,2018-05-31,-0.74
59,2018-05-31,-0.76
60,2018-05-31,-0.79
61,2018-05-31,-0.79
62,2018-05-31,-0.81
63,2018-05-31,-0.83
64,2018-05-31,-0.84
65,2018-05-31,-0.86
66,2018-05-31,-0.88
67,2018-05-31,-0.89
68,2018-05-31,-0.9
69,2018-05-31,-0.9
70,2018-05-31,-0.92
71,2018-05-31,-0.93
72,2018-05-31,-0.93
73,2018-05-31,-0.93
74,2018-05-31,-0.93
75,2018-05-31,-0.93
76,2018-05-31,-0.91
77,2018-05-31,-0.89
78,2018-05-31,-0.87
2,2018-06-01,7.35
3,2018-06-01,7.21
4,2018-06-01,6.94
5,2018-06-01,6.2
6,2018-06-01,5.47
7,2018-06-01,4.95
8,2018-06-01,4.49
9,2018-06-01,4.09
10,2018-06-01,3.94
11,2018-06-01,3.8
12,2018-06-01,3.68
13,2018-06-01,3.65
14,2018-06-01,3.63
15,2018-06-01,3.59
16,2018-06-01,3.41
17,2018-06-01,3.29
18,2018-06-01,3.25
19,2018-06-01,3.42
20,2018-06-01,3.64
21,2018-06-01,3.7
22,2018-06-01,3.71
23,2018-06-01,3.74
24,2018-06-01,3.79
25,2018-06-01,3.92
26,2018-06-01,3.9
27,2018-06-01,3.69
28,2018-06-01,3.42
29,2018-06-01,3.28
30,2018-06-01,3.11
31,2018-06-01,2.83
32,2018-06-01,2.56
33,2018-06-01,2.01
34,2018-06-01,1.56
35,2018-06-01,1.3
36,2018-06-01,0.95
37,2018-06-01,0.82
38,2018-06-01,0.66
39,2018-06-01,0.55
40,2018-06-01,0.4
41,2018-06-01,0.23
42,2018-06-01,0.07
43,2018-06-01,0
44,2018-06-01,-0.11
45,2018-06-01,-0.23
46,2018-06-01,-0.32
47,2018-06-01,-0.4
48,2018-06-01,-0.47
49,2018-06-01,-0.52
50,2018-06-01,-0.55
51,2018-06-01,-0.57
52,2018-06-01,-0.59
53,2018-06-01,-0.61
54,2018-06-01,-0.64
55,2018-06-01,-0.66
56,2018-06-01,-0.7
57,2018-06-01,-0.72
58,2018-06-01,-0.74
59,2018-06-01,-0.77
60,2018-06-01,-0.8
61,2018-06-01,-0.82
62,2018-06-01,-0.83
63,2018-06-01,-0.85
64,2018-06-01,-0.87
65,2018-06-01,-0.88
66,2018-06-01,-0.9
67,2018-06-01,-0.9
68,2018-06-01,-0.91
69,2018-06-01,-0.92
70,2018-06-01,-0.93
71,2018-06-01,-0.93
72,2018-06-01,-0.93
73,2018-06-01,-0.92
74,2018-06-01,-0.89
75,2018-06-01,-0.85
76,2018-06-01,-0.79
77,2018-06-01,-0.7
78,2018-06-01,-0.71
2,2018-06-02,8.95
3,2018-06-02,7.99
4,2018-06-02,6.98
5,2018-06-02,6.11
6,2018-06-02,5.03
7,2018-06-02,4.23
8,2018-06-02,3.83
9,2018-06-02,3.62
10,2018-06-02,3.63
11,2018-06-02,3.68
12,2018-06-02,3.66
13,2018-06-02,3.65
14,2018-06-02,3.61
15,2018-06-02,3.54
16,2018-06-02,3.46
17,2018-06-02,3.36
18,2018-06-02,3.24
19,2018-06-02,3.26
20,2018-06-02,3.47
21,2018-06-02,3.6
22,2018-06-02,3.67
23,2018-06-02,3.73
24,2018-06-02,3.73
25,2018-06-02,3.54
26,2018-06-02,3.35
27,2018-06-02,2.61
28,2018-06-02,2.32
29,2018-06-02,2.31
30,2018-06-02,2.28
31,2018-06-02,2.24
32,2018-06-02,2.17
33,2018-06-02,1.96
34,2018-06-02,1.85
35,2018-06-02,1.73
36,2018-06-02,0.76
37,2018-06-02,0.52
38,2018-06-02,0.28
39,2018-06-02,0.21
40,2018-06-02,0.16
41,2018-06-02,0.08
42,2018-06-02,0.05
43,2018-06-02,0.02
44,2018-06-02,-0.04
45,2018-06-02,-0.11
46,2018-06-02,-0.23
47,2018-06-02,-0.34
48,2018-06-02,-0.4
49,2018-06-02,-0.48
50,2018-06-02,-0.52
51,2018-06-02,-0.57
52,2018-06-02,-0.63
53,2018-06-02,-0.65
54,2018-06-02,-0.67
55,2018-06-02,-0.68
56,2018-06-02,-0.67
57,2018-06-02,-0.7
58,2018-06-02,-0.78
59,2018-06-02,-0.83
60,2018-06-02,-0.84
61,2018-06-02,-0.85
62,2018-06-02,-0.86
63,2018-06-02,-0.87
64,2018-06-02,-0.87
65,2018-06-02,-0.88
66,2018-06-02,-0.88
67,2018-06-02,-0.89
68,2018-06-02,-0.91
69,2018-06-02,-0.93
70,2018-06-02,-0.95
71,2018-06-02,-0.95
72,2018-06-02,-0.96
73,2018-06-02,-0.95
74,2018-06-02,-0.82
75,2018-06-02,-0.69
76,2018-06-02,-0.54
77,2018-06-02,-0.15
78,2018-06-02,0.03
2,2018-06-04,6.08
3,2018-06-04,6.05
4,2018-06-04,6.05
5,2018-06-04,6.03
6,2018-06-04,5.97
7,2018-06-04,5.89
8,2018-06-04,5.8
9,2018-06-04,5.76
10,2018-06-04,5.58
11,2018-06-04,5.49
12,2018-06-04,5.46
13,2018-06-04,5.44
14,2018-06-04,5.41
15,2018-06-04,5.33
16,2018-06-04,5.13
17,2018-06-04,5.01
18,2018-06-04,5.05
19,2018-06-04,4.87
20,2018-06-04,4.8
21,2018-06-04,4.72
22,2018-06-04,4.47
23,2018-06-04,4.07
24,2018-06-04,3.99
25,2018-06-04,4.03
26,2018-06-04,4.01
27,2018-06-04,3.97
28,2018-06-04,4
29,2018-06-04,3.85
30,2018-06-04,3.71
31,2018-06-04,3.63
32,2018-06-04,3.57
33,2018-06-04,3.3
34,2018-06-04,2.63
35,2018-06-04,2.39
36,2018-06-04,2.01
37,2018-06-04,1.8
38,2018-06-04,1.63
39,2018-06-04,1.42
40,2018-06-04,1.38
41,2018-06-04,1.16
42,2018-06-04,0.93
43,2018-06-04,0.64
44,2018-06-04,0.45
45,2018-06-04,0.24
46,2018-06-04,0.07
47,2018-06-04,-0.05
48,2018-06-04,-0.18
49,2018-06-04,-0.34
50,2018-06-04,-0.47
51,2018-06-04,-0.53
52,2018-06-04,-0.57
53,2018-06-04,-0.64
54,2018-06-04,-0.69
55,2018-06-04,-0.73
56,2018-06-04,-0.76
57,2018-06-04,-0.78
58,2018-06-04,-0.81
59,2018-06-04,-0.82
60,2018-06-04,-0.84
61,2018-06-04,-0.85
62,2018-06-04,-0.86
63,2018-06-04,-0.87
64,2018-06-04,-0.88
65,2018-06-04,-0.89
66,2018-06-04,-0.9
67,2018-06-04,-0.9
68,2018-06-04,-0.91
69,2018-06-04,-0.92
70,2018-06-04,-0.92
71,2018-06-04,-0.92
72,2018-06-04,-0.92
73,2018-06-04,-0.87
74,2018-06-04,-0.84
75,2018-06-04,-0.82
76,2018-06-04,-0.72
77,2018-06-04,-0.49
78,2018-06-04,-0.33
3,2018-06-05,6.25
4,2018-06-05,6.2
5,2018-06-05,6.06
6,2018-06-05,6
7,2018-06-05,5.9
8,2018-06-05,5.74
9,2018-06-05,5.61
10,2018-06-05,5.5
11,2018-06-05,5.34
12,2018-06-05,5.29
13,2018-06-05,5.19
14,2018-06-05,5.13
15,2018-06-05,5.05
16,2018-06-05,4.81
17,2018-06-05,4.51
18,2018-06-05,4.22
19,2018-06-05,4.08
20,2018-06-05,4.35
21,2018-06-05,4.47
22,2018-06-05,4.46
23,2018-06-05,4.35
24,2018-06-05,4.06
25,2018-06-05,3.27
26,2018-06-05,3.46
27,2018-06-05,3.26
28,2018-06-05,2.99
29,2018-06-05,3.18
30,2018-06-05,2.91
31,2018-06-05,2.62
32,2018-06-05,2.48
33,2018-06-05,1.98
34,2018-06-05,1.57
35,2018-06-05,1.33
36,2018-06-05,1.1
37,2018-06-05,1.5
38,2018-06-05,1.34
39,2018-06-05,1.13
40,2018-06-05,0.67
41,2018-06-05,0.79
42,2018-06-05,0.63
43,2018-06-05,0.4
44,2018-06-05,0.19
45,2018-06-05,0.12
46,2018-06-05,0.11
47,2018-06-05,0.02
48,2018-06-05,-0.16
49,2018-06-05,-0.28
50,2018-06-05,-0.38
51,2018-06-05,-0.45
52,2018-06-05,-0.5
53,2018-06-05,-0.57
54,2018-06-05,-0.64
55,2018-06-05,-0.66
56,2018-06-05,-0.73
57,2018-06-05,-0.77
58,2018-06-05,-0.8
59,2018-06-05,-0.83
60,2018-06-05,-0.84
61,2018-06-05,-0.86
62,2018-06-05,-0.87
63,2018-06-05,-0.89
64,2018-06-05,-0.91
65,2018-06-05,-0.92
66,2018-06-05,-0.92
67,2018-06-05,-0.92
68,2018-06-05,-0.92
69,2018-06-05,-0.82
70,2018-06-05,-0.7
71,2018-06-05,-0.63
72,2018-06-05,-0.59
73,2018-06-05,-0.46
74,2018-06-05,-0.37
75,2018-06-05,-0.26
76,2018-06-05,-0.19
77,2018-06-05,-0.09
78,2018-06-05,-0.04
3,2018-06-07,6.99
4,2018-06-07,6.95
5,2018-06-07,6.8
6,2018-06-07,6.42
7,2018-06-07,6.25
8,2018-06-07,6.18
9,2018-06-07,6.16
10,2018-06-07,6.06
11,2018-06-07,6
12,2018-06-07,6.03
13,2018-06-07,6
14,2018-06-07,5.99
15,2018-06-07,5.93
16,2018-06-07,5.82
17,2018-06-07,5.59
18,2018-06-07,5.17
19,2018-06-07,4.97
20,2018-06-07,5.44
21,2018-06-07,4.95
22,2018-06-07,4.19
23,2018-06-07,4.23
24,2018-06-07,4.28
25,2018-06-07,4.35
26,2018-06-07,4.71
27,2018-06-07,5.2
28,2018-06-07,5.53
29,2018-06-07,5.35
30,2018-06-07,5.2
31,2018-06-07,4.88
32,2018-06-07,4.59
33,2018-06-07,4.33
34,2018-06-07,2.74
35,2018-06-07,2.22
36,2018-06-07,2.39
37,2018-06-07,2.19
38,2018-06-07,2.05
39,2018-06-07,2.24
40,2018-06-07,2.19
41,2018-06-07,1.98
42,2018-06-07,1.8
43,2018-06-07,1.43
44,2018-06-07,1.29
45,2018-06-07,1.23
46,2018-06-07,1.13
47,2018-06-07,0.82
48,2018-06-07,0.49
49,2018-06-07,0.1
50,2018-06-07,0.05
51,2018-06-07,-0.27
52,2018-06-07,-0.45
53,2018-06-07,-0.6
54,2018-06-07,-0.67
55,2018-06-07,-0.67
56,2018-06-07,-0.64
57,2018-06-07,-0.63
58,2018-06-07,-0.6
59,2018-06-07,-0.55
60,2018-06-07,-0.49
61,2018-06-07,-0.47
62,2018-06-07,-0.45
63,2018-06-07,-0.43
64,2018-06-07,-0.42
65,2018-06-07,-0.41
66,2018-06-07,-0.38
67,2018-06-07,-0.34
68,2018-06-07,-0.32
69,2018-06-07,-0.3
70,2018-06-07,-0.26
71,2018-06-07,-0.23
72,2018-06-07,-0.21
73,2018-06-07,-0.17
74,2018-06-07,-0.15
75,2018-06-07,-0.15
76,2018-06-07,-0.13
77,2018-06-07,-0.12
78,2018-06-07,-0.04
2,2018-06-09,8.12
3,2018-06-09,8
4,2018-06-09,7.93
5,2018-06-09,7.76
6,2018-06-09,7.47
7,2018-06-09,7.34
8,2018-06-09,7.28
9,2018-06-09,7.14
10,2018-06-09,6.84
11,2018-06-09,6.61
12,2018-06-09,6.47
13,2018-06-09,6.1
14,2018-06-09,5.75
15,2018-06-09,5.69
16,2018-06-09,5.51
17,2018-06-09,5.35
18,2018-06-09,5.12
19,2018-06-09,5.03
20,2018-06-09,4.47
21,2018-06-09,4.16
22,2018-06-09,3.82
23,2018-06-09,3.6
24,2018-06-09,3.27
25,2018-06-09,3.08
26,2018-06-09,3.17
27,2018-06-09,3.12
28,2018-06-09,2.64
29,2018-06-09,2.27
30,2018-06-09,1.92
31,2018-06-09,1.59
32,2018-06-09,1.46
33,2018-06-09,1.43
34,2018-06-09,1.38
35,2018-06-09,1.36
36,2018-06-09,1.25
37,2018-06-09,1.17
38,2018-06-09,0.98
39,2018-06-09,0.77
40,2018-06-09,0.85
41,2018-06-09,0.83
42,2018-06-09,0.55
43,2018-06-09,0.05
44,2018-06-09,-0.09
45,2018-06-09,-0.22
46,2018-06-09,-0.24
47,2018-06-09,-0.33
48,2018-06-09,-0.39
49,2018-06-09,-0.45
50,2018-06-09,-0.54
51,2018-06-09,-0.7
52,2018-06-09,-0.67
53,2018-06-09,-0.81
54,2018-06-09,-0.85
55,2018-06-09,-0.82
56,2018-06-09,-0.78
57,2018-06-09,-0.75
58,2018-06-09,-0.73
59,2018-06-09,-0.66
60,2018-06-09,-0.59
61,2018-06-09,-0.55
62,2018-06-09,-0.5
63,2018-06-09,-0.43
64,2018-06-09,-0.39
65,2018-06-09,-0.37
66,2018-06-09,-0.35
67,2018-06-09,-0.33
68,2018-06-09,-0.3
69,2018-06-09,-0.26
70,2018-06-09,-0.22
71,2018-06-09,-0.19
72,2018-06-09,-0.15
73,2018-06-09,-0.12
74,2018-06-09,-0.09
75,2018-06-09,-0.07
76,2018-06-09,-0.05
77,2018-06-09,-0.04
78,2018-06-09,-0.03
2,2018-06-10,8.15
3,2018-06-10,8.52
4,2018-06-10,8.5
5,2018-06-10,8.47
6,2018-06-10,8.39
7,2018-06-10,8.19
8,2018-06-10,7.8
9,2018-06-10,7.51
10,2018-06-10,7.19
11,2018-06-10,6.59
12,2018-06-10,6.08
13,2018-06-10,5.87
14,2018-06-10,5.78
15,2018-06-10,5.69
16,2018-06-10,5.56
17,2018-06-10,5.41
18,2018-06-10,5.3
19,2018-06-10,5.12
20,2018-06-10,4.5
21,2018-06-10,4.13
22,2018-06-10,3.81
23,2018-06-10,3.39
24,2018-06-10,2.9
25,2018-06-10,2.48
26,2018-06-10,2.25
27,2018-06-10,2.12
28,2018-06-10,1.95
29,2018-06-10,1.81
30,2018-06-10,1.74
31,2018-06-10,1.7
32,2018-06-10,1.51
33,2018-06-10,1.39
34,2018-06-10,1.42
35,2018-06-10,1.44
36,2018-06-10,1.37
37,2018-06-10,1.38
38,2018-06-10,1.36
39,2018-06-10,1.19
40,2018-06-10,1.1
41,2018-06-10,1.05
42,2018-06-10,0.92
43,2018-06-10,0.63
44,2018-06-10,0.33
45,2018-06-10,0.15
46,2018-06-10,-0.11
47,2018-06-10,-0.43
48,2018-06-10,-0.55
49,2018-06-10,-0.64
50,2018-06-10,-0.7
51,2018-06-10,-0.7
52,2018-06-10,-0.72
53,2018-06-10,-0.75
54,2018-06-10,-0.81
55,2018-06-10,-0.84
56,2018-06-10,-0.85
57,2018-06-10,-0.86
58,2018-06-10,-0.83
59,2018-06-10,-0.79
60,2018-06-10,-0.74
61,2018-06-10,-0.67
62,2018-06-10,-0.63
63,2018-06-10,-0.58
64,2018-06-10,-0.53
65,2018-06-10,-0.47
66,2018-06-10,-0.43
67,2018-06-10,-0.39
68,2018-06-10,-0.34
69,2018-06-10,-0.29
70,2018-06-10,-0.25
