"depth.m.","date","temperature"
59,2020-06-25,0.34
60,2020-06-25,0.35
61,2020-06-25,0.36
62,2020-06-25,0.37
63,2020-06-25,0.38
64,2020-06-25,0.39
65,2020-06-25,0.42
66,2020-06-25,0.43
67,2020-06-25,0.44
68,2020-06-25,0.45
69,2020-06-25,0.46
70,2020-06-25,0.46
71,2020-06-25,0.46
72,2020-06-25,0.46
73,2020-06-25,0.47
74,2020-06-25,0.46
75,2020-06-25,0.47
76,2020-06-25,0.47
77,2020-06-25,0.47
78,2020-06-25,0.47
79,2020-06-25,0.47
2,2020-06-26,17.12
3,2020-06-26,17
4,2020-06-26,16.5
5,2020-06-26,15.88
6,2020-06-26,15.36
7,2020-06-26,14.91
8,2020-06-26,14.13
9,2020-06-26,13.57
10,2020-06-26,12.92
11,2020-06-26,12.17
12,2020-06-26,10.71
13,2020-06-26,9.48
14,2020-06-26,8.93
15,2020-06-26,8.74
16,2020-06-26,8.55
17,2020-06-26,7.92
18,2020-06-26,7.21
19,2020-06-26,6.57
20,2020-06-26,5.48
21,2020-06-26,4.59
22,2020-06-26,3.93
23,2020-06-26,3.39
24,2020-06-26,3.11
25,2020-06-26,2.77
26,2020-06-26,2.42
27,2020-06-26,2.3
28,2020-06-26,2.08
29,2020-06-26,1.92
30,2020-06-26,1.81
31,2020-06-26,1.66
32,2020-06-26,1.49
33,2020-06-26,1.32
34,2020-06-26,1.16
35,2020-06-26,0.97
36,2020-06-26,0.79
37,2020-06-26,0.69
38,2020-06-26,0.62
39,2020-06-26,0.57
40,2020-06-26,0.52
41,2020-06-26,0.35
42,2020-06-26,0.15
43,2020-06-26,0.04
44,2020-06-26,-0.02
45,2020-06-26,-0.05
46,2020-06-26,-0.04
47,2020-06-26,-0.05
48,2020-06-26,-0.11
49,2020-06-26,-0.08
50,2020-06-26,-0.06
51,2020-06-26,-0.04
52,2020-06-26,0.01
53,2020-06-26,0.07
54,2020-06-26,0.12
55,2020-06-26,0.21
56,2020-06-26,0.25
57,2020-06-26,0.28
58,2020-06-26,0.3
59,2020-06-26,0.32
60,2020-06-26,0.34
61,2020-06-26,0.36
62,2020-06-26,0.38
63,2020-06-26,0.39
64,2020-06-26,0.41
65,2020-06-26,0.42
66,2020-06-26,0.43
67,2020-06-26,0.44
68,2020-06-26,0.44
69,2020-06-26,0.45
70,2020-06-26,0.45
71,2020-06-26,0.45
72,2020-06-26,0.46
73,2020-06-26,0.46
74,2020-06-26,0.46
75,2020-06-26,0.46
76,2020-06-26,0.46
77,2020-06-26,0.46
78,2020-06-26,0.46
79,2020-06-26,0.46
2,2020-06-27,18.02
3,2020-06-27,17.76
4,2020-06-27,16.79
5,2020-06-27,16.3
6,2020-06-27,15.59
7,2020-06-27,14.96
8,2020-06-27,14.37
9,2020-06-27,13.59
10,2020-06-27,12.78
11,2020-06-27,11.83
12,2020-06-27,11.09
13,2020-06-27,10.18
14,2020-06-27,9.44
15,2020-06-27,9.03
16,2020-06-27,8.26
17,2020-06-27,7.51
18,2020-06-27,6.88
19,2020-06-27,6.21
20,2020-06-27,5.1
21,2020-06-27,4.52
22,2020-06-27,3.83
23,2020-06-27,3.42
24,2020-06-27,2.98
25,2020-06-27,2.61
26,2020-06-27,2.21
27,2020-06-27,1.98
28,2020-06-27,1.84
29,2020-06-27,1.57
30,2020-06-27,1.45
31,2020-06-27,1.3
32,2020-06-27,1.15
33,2020-06-27,0.97
34,2020-06-27,0.78
35,2020-06-27,0.69
36,2020-06-27,0.64
37,2020-06-27,0.61
38,2020-06-27,0.49
39,2020-06-27,0.37
40,2020-06-27,0.32
41,2020-06-27,0.24
42,2020-06-27,0.15
43,2020-06-27,0.12
44,2020-06-27,0.09
45,2020-06-27,0.06
46,2020-06-27,-0.07
47,2020-06-27,-0.12
48,2020-06-27,-0.14
49,2020-06-27,-0.06
50,2020-06-27,-0.05
51,2020-06-27,-0.02
52,2020-06-27,0.01
53,2020-06-27,0.07
54,2020-06-27,0.12
55,2020-06-27,0.18
56,2020-06-27,0.22
57,2020-06-27,0.24
58,2020-06-27,0.27
59,2020-06-27,0.3
60,2020-06-27,0.33
61,2020-06-27,0.37
62,2020-06-27,0.4
63,2020-06-27,0.41
64,2020-06-27,0.42
65,2020-06-27,0.43
66,2020-06-27,0.44
67,2020-06-27,0.45
68,2020-06-27,0.46
69,2020-06-27,0.46
70,2020-06-27,0.46
71,2020-06-27,0.46
72,2020-06-27,0.46
73,2020-06-27,0.46
74,2020-06-27,0.46
75,2020-06-27,0.46
76,2020-06-27,0.46
77,2020-06-27,0.46
78,2020-06-27,0.46
79,2020-06-27,0.46
2,2020-06-28,18.66
3,2020-06-28,18.06
4,2020-06-28,17.21
5,2020-06-28,16.12
6,2020-06-28,14.77
7,2020-06-28,13.83
8,2020-06-28,13.28
9,2020-06-28,12.86
10,2020-06-28,12.33
11,2020-06-28,11.69
12,2020-06-28,10.74
13,2020-06-28,9.98
14,2020-06-28,9.37
15,2020-06-28,8.67
16,2020-06-28,8.03
17,2020-06-28,7.21
18,2020-06-28,6.39
19,2020-06-28,5.7
20,2020-06-28,4.87
21,2020-06-28,4.18
22,2020-06-28,3.57
23,2020-06-28,2.87
24,2020-06-28,2.6
25,2020-06-28,2.5
26,2020-06-28,2.4
27,2020-06-28,2.32
28,2020-06-28,2.08
29,2020-06-28,1.74
30,2020-06-28,1.59
31,2020-06-28,1.52
32,2020-06-28,1.46
33,2020-06-28,1.41
34,2020-06-28,1.35
35,2020-06-28,1.24
36,2020-06-28,1.01
37,2020-06-28,0.79
38,2020-06-28,0.66
39,2020-06-28,0.4
40,2020-06-28,0.24
41,2020-06-28,0.16
42,2020-06-28,0.15
43,2020-06-28,0.17
44,2020-06-28,0.05
45,2020-06-28,0
46,2020-06-28,-0.04
47,2020-06-28,-0.09
48,2020-06-28,-0.1
49,2020-06-28,-0.05
50,2020-06-28,-0.01
51,2020-06-28,0.04
52,2020-06-28,0.07
53,2020-06-28,0.11
54,2020-06-28,0.17
55,2020-06-28,0.21
56,2020-06-28,0.28
57,2020-06-28,0.3
58,2020-06-28,0.33
59,2020-06-28,0.35
60,2020-06-28,0.37
61,2020-06-28,0.39
62,2020-06-28,0.41
63,2020-06-28,0.42
64,2020-06-28,0.44
65,2020-06-28,0.44
66,2020-06-28,0.44
67,2020-06-28,0.45
68,2020-06-28,0.45
69,2020-06-28,0.46
70,2020-06-28,0.46
71,2020-06-28,0.46
72,2020-06-28,0.46
73,2020-06-28,0.46
74,2020-06-28,0.46
75,2020-06-28,0.46
76,2020-06-28,0.46
77,2020-06-28,0.46
78,2020-06-28,0.46
79,2020-06-28,0.46
3,2020-06-29,19.07
4,2020-06-29,17.63
5,2020-06-29,15.67
6,2020-06-29,14.82
7,2020-06-29,13.69
8,2020-06-29,12.51
9,2020-06-29,12.34
10,2020-06-29,12.13
11,2020-06-29,11.01
12,2020-06-29,10.49
13,2020-06-29,9.98
14,2020-06-29,9.72
15,2020-06-29,9.02
16,2020-06-29,8.6
17,2020-06-29,8.13
18,2020-06-29,7.69
19,2020-06-29,7.28
20,2020-06-29,6.77
21,2020-06-29,5.88
22,2020-06-29,5.03
23,2020-06-29,4.22
24,2020-06-29,3.6
25,2020-06-29,3.11
26,2020-06-29,2.56
27,2020-06-29,2.08
28,2020-06-29,1.77
29,2020-06-29,1.72
30,2020-06-29,1.71
31,2020-06-29,1.66
32,2020-06-29,1.58
33,2020-06-29,1.54
34,2020-06-29,1.47
35,2020-06-29,1.24
36,2020-06-29,0.9
37,2020-06-29,0.65
38,2020-06-29,0.63
39,2020-06-29,0.66
40,2020-06-29,0.53
41,2020-06-29,0.36
42,2020-06-29,0.27
43,2020-06-29,0.09
44,2020-06-29,-0.1
45,2020-06-29,-0.14
46,2020-06-29,-0.15
47,2020-06-29,-0.14
48,2020-06-29,-0.12
49,2020-06-29,-0.11
50,2020-06-29,-0.05
51,2020-06-29,0.01
52,2020-06-29,0.03
53,2020-06-29,0.14
54,2020-06-29,0.23
55,2020-06-29,0.26
56,2020-06-29,0.3
57,2020-06-29,0.32
58,2020-06-29,0.34
59,2020-06-29,0.38
60,2020-06-29,0.41
61,2020-06-29,0.42
62,2020-06-29,0.44
63,2020-06-29,0.45
64,2020-06-29,0.45
65,2020-06-29,0.46
66,2020-06-29,0.46
67,2020-06-29,0.46
68,2020-06-29,0.46
69,2020-06-29,0.46
70,2020-06-29,0.46
71,2020-06-29,0.46
72,2020-06-29,0.46
73,2020-06-29,0.46
74,2020-06-29,0.46
75,2020-06-29,0.46
76,2020-06-29,0.46
77,2020-06-29,0.46
78,2020-06-29,0.46
79,2020-06-29,0.46
2,2020-06-30,17.14
3,2020-06-30,17.14
4,2020-06-30,17.13
5,2020-06-30,17.13
6,2020-06-30,17.12
7,2020-06-30,17.11
8,2020-06-30,17.01
9,2020-06-30,16.67
10,2020-06-30,15.8
11,2020-06-30,15.05
12,2020-06-30,12.92
13,2020-06-30,11.17
14,2020-06-30,10.66
15,2020-06-30,9.9
16,2020-06-30,9.34
17,2020-06-30,8.96
18,2020-06-30,8.38
19,2020-06-30,7.12
20,2020-06-30,6.17
21,2020-06-30,5.05
22,2020-06-30,4.22
23,2020-06-30,3.76
24,2020-06-30,3.15
25,2020-06-30,2.68
26,2020-06-30,2.6
27,2020-06-30,2.59
28,2020-06-30,2.53
29,2020-06-30,2.18
30,2020-06-30,1.78
31,2020-06-30,1.43
32,2020-06-30,1.31
33,2020-06-30,1.39
34,2020-06-30,1.28
35,2020-06-30,1.09
36,2020-06-30,0.95
37,2020-06-30,0.69
38,2020-06-30,0.51
39,2020-06-30,0.34
40,2020-06-30,0.16
41,2020-06-30,0.06
42,2020-06-30,-0.08
43,2020-06-30,-0.09
44,2020-06-30,-0.06
45,2020-06-30,-0.03
46,2020-06-30,-0.01
47,2020-06-30,-0.03
48,2020-06-30,-0.06
49,2020-06-30,-0.06
50,2020-06-30,-0.01
51,2020-06-30,0.02
52,2020-06-30,0
53,2020-06-30,0.02
54,2020-06-30,0.08
55,2020-06-30,0.1
56,2020-06-30,0.14
57,2020-06-30,0.18
58,2020-06-30,0.21
59,2020-06-30,0.24
60,2020-06-30,0.29
61,2020-06-30,0.32
62,2020-06-30,0.36
63,2020-06-30,0.37
64,2020-06-30,0.38
65,2020-06-30,0.4
66,2020-06-30,0.41
67,2020-06-30,0.42
68,2020-06-30,0.43
69,2020-06-30,0.44
70,2020-06-30,0.44
71,2020-06-30,0.45
72,2020-06-30,0.45
73,2020-06-30,0.45
74,2020-06-30,0.45
75,2020-06-30,0.46
76,2020-06-30,0.46
77,2020-06-30,0.46
78,2020-06-30,0.46
79,2020-06-30,0.46
80,2020-06-30,0.47
2,2020-07-01,17.23
3,2020-07-01,17.16
4,2020-07-01,17.05
5,2020-07-01,17
6,2020-07-01,16.98
7,2020-07-01,16.96
8,2020-07-01,16.9
9,2020-07-01,16.72
10,2020-07-01,16
11,2020-07-01,12.98
12,2020-07-01,10.83
13,2020-07-01,10.23
14,2020-07-01,9.73
15,2020-07-01,9.52
16,2020-07-01,9.19
17,2020-07-01,8.69
18,2020-07-01,8.2
19,2020-07-01,7.52
20,2020-07-01,6.9
21,2020-07-01,5.93
22,2020-07-01,5.02
23,2020-07-01,4.15
24,2020-07-01,3.49
25,2020-07-01,3.02
26,2020-07-01,2.77
27,2020-07-01,2.37
28,2020-07-01,2.22
29,2020-07-01,2.15
30,2020-07-01,2.02
31,2020-07-01,2.01
32,2020-07-01,2
33,2020-07-01,1.88
34,2020-07-01,1.82
35,2020-07-01,1.65
36,2020-07-01,1.45
37,2020-07-01,1.33
38,2020-07-01,1.15
39,2020-07-01,1.11
40,2020-07-01,0.96
41,2020-07-01,0.77
42,2020-07-01,0.57
43,2020-07-01,0.37
44,2020-07-01,0.2
45,2020-07-01,0.04
46,2020-07-01,-0.14
47,2020-07-01,-0.2
48,2020-07-01,-0.17
49,2020-07-01,-0.16
50,2020-07-01,-0.15
51,2020-07-01,-0.09
52,2020-07-01,-0.03
53,2020-07-01,0.02
54,2020-07-01,0.08
55,2020-07-01,0.17
56,2020-07-01,0.26
57,2020-07-01,0.29
58,2020-07-01,0.3
59,2020-07-01,0.32
60,2020-07-01,0.34
61,2020-07-01,0.37
62,2020-07-01,0.4
63,2020-07-01,0.41
64,2020-07-01,0.42
65,2020-07-01,0.44
66,2020-07-01,0.44
67,2020-07-01,0.44
68,2020-07-01,0.45
69,2020-07-01,0.45
70,2020-07-01,0.45
71,2020-07-01,0.45
72,2020-07-01,0.45
73,2020-07-01,0.45
74,2020-07-01,0.46
75,2020-07-01,0.46
76,2020-07-01,0.47
77,2020-07-01,0.47
78,2020-07-01,0.47
79,2020-07-01,0.47
80,2020-07-01,0.48
2,2020-07-02,17.37
3,2020-07-02,17.37
4,2020-07-02,17.19
5,2020-07-02,16.89
6,2020-07-02,16.34
7,2020-07-02,16.2
8,2020-07-02,15.98
9,2020-07-02,15.61
10,2020-07-02,14.34
11,2020-07-02,11.28
12,2020-07-02,10
13,2020-07-02,9.47
14,2020-07-02,9.25
15,2020-07-02,8.9
16,2020-07-02,8.68
17,2020-07-02,8.43
18,2020-07-02,8.11
19,2020-07-02,7.55
20,2020-07-02,7.08
21,2020-07-02,6.34
22,2020-07-02,5.38
23,2020-07-02,4.52
24,2020-07-02,4
25,2020-07-02,3.66
26,2020-07-02,3.2
27,2020-07-02,2.6
28,2020-07-02,2.32
29,2020-07-02,2.16
30,2020-07-02,2.13
31,2020-07-02,2.02
32,2020-07-02,2
33,2020-07-02,1.82
34,2020-07-02,1.6
35,2020-07-02,1.5
36,2020-07-02,1.41
37,2020-07-02,1.3
38,2020-07-02,1.1
39,2020-07-02,1.05
40,2020-07-02,1.09
41,2020-07-02,0.96
42,2020-07-02,0.79
43,2020-07-02,0.62
44,2020-07-02,0.33
45,2020-07-02,0.17
46,2020-07-02,0.01
47,2020-07-02,-0.04
48,2020-07-02,-0.1
49,2020-07-02,-0.15
50,2020-07-02,-0.16
51,2020-07-02,-0.09
52,2020-07-02,-0.01
53,2020-07-02,0.1
54,2020-07-02,0.16
55,2020-07-02,0.17
56,2020-07-02,0.18
57,2020-07-02,0.21
58,2020-07-02,0.27
59,2020-07-02,0.32
60,2020-07-02,0.35
61,2020-07-02,0.38
62,2020-07-02,0.39
63,2020-07-02,0.42
64,2020-07-02,0.43
65,2020-07-02,0.44
66,2020-07-02,0.44
67,2020-07-02,0.45
68,2020-07-02,0.46
69,2020-07-02,0.47
70,2020-07-02,0.47
71,2020-07-02,0.47
72,2020-07-02,0.47
73,2020-07-02,0.48
74,2020-07-02,0.48
75,2020-07-02,0.48
76,2020-07-02,0.49
77,2020-07-02,0.49
78,2020-07-02,0.49
79,2020-07-02,0.5
2,2020-07-03,15.22
3,2020-07-03,15.59
4,2020-07-03,15.55
5,2020-07-03,15.42
6,2020-07-03,15.31
7,2020-07-03,15.17
8,2020-07-03,14.87
9,2020-07-03,14.44
10,2020-07-03,13.68
11,2020-07-03,12.86
12,2020-07-03,11.87
13,2020-07-03,11.64
14,2020-07-03,11.1
15,2020-07-03,10.34
16,2020-07-03,9.43
17,2020-07-03,8.71
18,2020-07-03,8.28
19,2020-07-03,8.04
20,2020-07-03,7.56
21,2020-07-03,6.65
22,2020-07-03,5.64
23,2020-07-03,4.65
24,2020-07-03,3.83
25,2020-07-03,3.74
26,2020-07-03,3.37
27,2020-07-03,3.17
28,2020-07-03,2.87
29,2020-07-03,2.48
30,2020-07-03,2.28
31,2020-07-03,2.18
32,2020-07-03,2.05
33,2020-07-03,1.87
34,2020-07-03,1.69
35,2020-07-03,1.54
36,2020-07-03,1.48
37,2020-07-03,1.45
38,2020-07-03,1.04
39,2020-07-03,0.88
40,2020-07-03,0.79
41,2020-07-03,0.66
42,2020-07-03,0.56
43,2020-07-03,0.34
44,2020-07-03,0.2
45,2020-07-03,0.18
46,2020-07-03,0.09
47,2020-07-03,0
48,2020-07-03,-0.03
49,2020-07-03,-0.04
50,2020-07-03,-0.02
51,2020-07-03,0.01
52,2020-07-03,0.03
53,2020-07-03,0.08
54,2020-07-03,0.11
55,2020-07-03,0.15
56,2020-07-03,0.18
57,2020-07-03,0.21
58,2020-07-03,0.27
59,2020-07-03,0.31
60,2020-07-03,0.35
61,2020-07-03,0.38
62,2020-07-03,0.41
63,2020-07-03,0.42
64,2020-07-03,0.44
65,2020-07-03,0.44
66,2020-07-03,0.45
67,2020-07-03,0.45
68,2020-07-03,0.45
69,2020-07-03,0.46
70,2020-07-03,0.46
71,2020-07-03,0.47
72,2020-07-03,0.47
73,2020-07-03,0.47
74,2020-07-03,0.47
75,2020-07-03,0.48
76,2020-07-03,0.48
77,2020-07-03,0.48
78,2020-07-03,0.48
79,2020-07-03,0.48
2,2020-07-05,16.18
3,2020-07-05,16.2
4,2020-07-05,16.23
5,2020-07-05,16.23
6,2020-07-05,16.07
7,2020-07-05,14.91
8,2020-07-05,13.04
9,2020-07-05,12.42
10,2020-07-05,11.5
11,2020-07-05,10.4
12,2020-07-05,9.96
13,2020-07-05,9.17
14,2020-07-05,8.56
15,2020-07-05,8.22
16,2020-07-05,8.09
17,2020-07-05,7.82
18,2020-07-05,7.31
19,2020-07-05,6.8
20,2020-07-05,6.58
21,2020-07-05,5.86
22,2020-07-05,5.42
23,2020-07-05,4.95
24,2020-07-05,4.66
25,2020-07-05,4.39
26,2020-07-05,3.74
27,2020-07-05,3.21
28,2020-07-05,2.96
29,2020-07-05,2.45
30,2020-07-05,2.84
31,2020-07-05,2.86
32,2020-07-05,2.33
33,2020-07-05,1.81
34,2020-07-05,1.42
35,2020-07-05,1.27
36,2020-07-05,1.22
37,2020-07-05,1.31
38,2020-07-05,1.06
39,2020-07-05,0.88
40,2020-07-05,0.81
41,2020-07-05,0.87
42,2020-07-05,0.93
43,2020-07-05,0.82
44,2020-07-05,0.62
45,2020-07-05,0.54
46,2020-07-05,0.49
47,2020-07-05,0.43
48,2020-07-05,0.18
49,2020-07-05,0.08
50,2020-07-05,0.07
51,2020-07-05,0.24
52,2020-07-05,0.29
53,2020-07-05,0.39
54,2020-07-05,0.36
55,2020-07-05,0.28
56,2020-07-05,0.3
57,2020-07-05,0.35
58,2020-07-05,0.35
59,2020-07-05,0.37
60,2020-07-05,0.37
61,2020-07-05,0.38
62,2020-07-05,0.4
63,2020-07-05,0.42
64,2020-07-05,0.43
65,2020-07-05,0.45
66,2020-07-05,0.47
67,2020-07-05,0.47
68,2020-07-05,0.48
69,2020-07-05,0.48
70,2020-07-05,0.48
71,2020-07-05,0.48
72,2020-07-05,0.48
73,2020-07-05,0.48
74,2020-07-05,0.48
75,2020-07-05,0.48
76,2020-07-05,0.48
77,2020-07-05,0.49
78,2020-07-05,0.49
79,2020-07-05,0.49
2,2020-07-07,17.29
3,2020-07-07,17.03
4,2020-07-07,16.86
5,2020-07-07,16.12
6,2020-07-07,14.11
7,2020-07-07,12.59
8,2020-07-07,11.68
9,2020-07-07,10.04
10,2020-07-07,8.78
11,2020-07-07,7.95
12,2020-07-07,7.32
13,2020-07-07,6.87
14,2020-07-07,6.39
15,2020-07-07,6.1
16,2020-07-07,5.57
17,2020-07-07,5.11
18,2020-07-07,4.76
19,2020-07-07,4.44
20,2020-07-07,4.14
21,2020-07-07,3.94
22,2020-07-07,3.72
23,2020-07-07,3.51
24,2020-07-07,3.15
25,2020-07-07,2.84
26,2020-07-07,2.72
27,2020-07-07,2.55
28,2020-07-07,2.43
29,2020-07-07,2.3
30,2020-07-07,2.22
31,2020-07-07,2.14
32,2020-07-07,2.06
33,2020-07-07,1.98
34,2020-07-07,1.91
35,2020-07-07,1.81
36,2020-07-07,1.66
37,2020-07-07,1.46
38,2020-07-07,1.28
39,2020-07-07,1.11
40,2020-07-07,0.95
41,2020-07-07,0.87
42,2020-07-07,0.74
43,2020-07-07,0.69
44,2020-07-07,0.56
45,2020-07-07,0.38
46,2020-07-07,0.38
47,2020-07-07,0.36
48,2020-07-07,0.29
49,2020-07-07,0.2
50,2020-07-07,0.21
51,2020-07-07,0.24
52,2020-07-07,0.21
53,2020-07-07,0.23
54,2020-07-07,0.27
55,2020-07-07,0.31
56,2020-07-07,0.36
57,2020-07-07,0.39
58,2020-07-07,0.4
59,2020-07-07,0.41
60,2020-07-07,0.42
61,2020-07-07,0.43
62,2020-07-07,0.44
63,2020-07-07,0.45
64,2020-07-07,0.46
65,2020-07-07,0.5
66,2020-07-07,0.52
67,2020-07-07,0.53
68,2020-07-07,0.55
69,2020-07-07,0.56
70,2020-07-07,0.58
71,2020-07-07,0.61
72,2020-07-07,0.62
73,2020-07-07,0.62
74,2020-07-07,0.62
75,2020-07-07,0.62
76,2020-07-07,0.62
77,2020-07-07,0.62
78,2020-07-07,0.62
79,2020-07-07,0.62
2,2020-07-09,14.46
3,2020-07-09,14.42
4,2020-07-09,14.38
5,2020-07-09,14.36
6,2020-07-09,13.95
7,2020-07-09,12.08
8,2020-07-09,11.29
9,2020-07-09,8.94
10,2020-07-09,7.29
11,2020-07-09,6.52
12,2020-07-09,5.82
13,2020-07-09,5.11
14,2020-07-09,4.17
15,2020-07-09,3.78
16,2020-07-09,3.48
17,2020-07-09,3.17
18,2020-07-09,2.92
19,2020-07-09,2.55
20,2020-07-09,2.31
21,2020-07-09,2.23
22,2020-07-09,2.14
23,2020-07-09,2.1
24,2020-07-09,1.99
25,2020-07-09,1.75
26,2020-07-09,1.65
27,2020-07-09,1.6
28,2020-07-09,1.52
29,2020-07-09,1.38
30,2020-07-09,1.38
31,2020-07-09,1.46
32,2020-07-09,1.3
33,2020-07-09,1.18
34,2020-07-09,1.1
35,2020-07-09,1.05
36,2020-07-09,1.03
37,2020-07-09,1.16
38,2020-07-09,1.2
39,2020-07-09,1.01
40,2020-07-09,0.92
41,2020-07-09,0.75
42,2020-07-09,0.49
43,2020-07-09,0.47
44,2020-07-09,0.44
45,2020-07-09,0.44
46,2020-07-09,0.45
47,2020-07-09,0.46
48,2020-07-09,0.57
49,2020-07-09,0.6
50,2020-07-09,0.61
51,2020-07-09,0.62
52,2020-07-09,0.59
53,2020-07-09,0.44
54,2020-07-09,0.39
55,2020-07-09,0.4
56,2020-07-09,0.41
57,2020-07-09,0.48
58,2020-07-09,0.47
59,2020-07-09,0.46
60,2020-07-09,0.47
61,2020-07-09,0.47
62,2020-07-09,0.49
63,2020-07-09,0.51
64,2020-07-09,0.58
65,2020-07-09,0.62
66,2020-07-09,0.64
67,2020-07-09,0.64
68,2020-07-09,0.65
69,2020-07-09,0.65
70,2020-07-09,0.65
71,2020-07-09,0.66
72,2020-07-09,0.66
73,2020-07-09,0.66
74,2020-07-09,0.66
75,2020-07-09,0.66
76,2020-07-09,0.66
77,2020-07-09,0.65
78,2020-07-09,0.66
79,2020-07-09,0.65
2,2020-07-10,17.2
3,2020-07-10,16.54
4,2020-07-10,15.61
5,2020-07-10,14.81
6,2020-07-10,14.4
7,2020-07-10,14.04
8,2020-07-10,13.88
9,2020-07-10,12.4
10,2020-07-10,8.99
11,2020-07-10,7.51
12,2020-07-10,6.42
13,2020-07-10,5.45
14,2020-07-10,4.59
15,2020-07-10,4.11
16,2020-07-10,3.85
17,2020-07-10,3.4
18,2020-07-10,2.87
19,2020-07-10,2.51
20,2020-07-10,2.2
21,2020-07-10,2.02
22,2020-07-10,1.85
23,2020-07-10,1.81
24,2020-07-10,1.74
25,2020-07-10,1.56
26,2020-07-10,1.43
27,2020-07-10,1.29
28,2020-07-10,1.13
29,2020-07-10,1.01
30,2020-07-10,0.95
31,2020-07-10,0.84
32,2020-07-10,0.77
33,2020-07-10,0.7
34,2020-07-10,0.57
35,2020-07-10,0.32
36,2020-07-10,0.07
37,2020-07-10,-0.01
38,2020-07-10,-0.04
39,2020-07-10,-0.05
40,2020-07-10,-0.02
41,2020-07-10,0.18
42,2020-07-10,0.32
43,2020-07-10,0.39
44,2020-07-10,0.48
45,2020-07-10,0.54
46,2020-07-10,0.67
47,2020-07-10,0.7
48,2020-07-10,0.69
49,2020-07-10,0.62
50,2020-07-10,0.57
51,2020-07-10,0.52
52,2020-07-10,0.49
53,2020-07-10,0.45
54,2020-07-10,0.38
55,2020-07-10,0.36
56,2020-07-10,0.31
57,2020-07-10,0.26
58,2020-07-10,0.24
59,2020-07-10,0.27
60,2020-07-10,0.32
61,2020-07-10,0.37
62,2020-07-10,0.45
63,2020-07-10,0.46
64,2020-07-10,0.49
65,2020-07-10,0.51
66,2020-07-10,0.53
67,2020-07-10,0.55
68,2020-07-10,0.56
69,2020-07-10,0.57
70,2020-07-10,0.6
71,2020-07-10,0.62
72,2020-07-10,0.63
73,2020-07-10,0.63
74,2020-07-10,0.63
75,2020-07-10,0.63
76,2020-07-10,0.63
77,2020-07-10,0.63
78,2020-07-10,0.63
79,2020-07-10,0.63
3,2020-07-11,15.95
4,2020-07-11,15.07
5,2020-07-11,14.51
6,2020-07-11,13.12
7,2020-07-11,11.45
8,2020-07-11,10.13
9,2020-07-11,8.81
10,2020-07-11,8.34
11,2020-07-11,7.59
12,2020-07-11,6.33
13,2020-07-11,4.75
14,2020-07-11,4.02
15,2020-07-11,3.3
16,2020-07-11,3.02
17,2020-07-11,2.67
18,2020-07-11,2.5
19,2020-07-11,2.34
20,2020-07-11,2.15
21,2020-07-11,1.91
22,2020-07-11,1.79
23,2020-07-11,1.71
24,2020-07-11,1.62
25,2020-07-11,1.53
26,2020-07-11,1.42
27,2020-07-11,1.34
28,2020-07-11,1.21
29,2020-07-11,1.01
30,2020-07-11,0.9
31,2020-07-11,0.79
32,2020-07-11,0.67
33,2020-07-11,0.42
34,2020-07-11,0.3
35,2020-07-11,0.26
36,2020-07-11,0.3
37,2020-07-11,0.29
38,2020-07-11,0.27
39,2020-07-11,0.34
40,2020-07-11,0.29
41,2020-07-11,0.35
42,2020-07-11,0.47
43,2020-07-11,0.5
44,2020-07-11,0.51
45,2020-07-11,0.61
46,2020-07-11,0.73
47,2020-07-11,0.75
48,2020-07-11,0.72
49,2020-07-11,0.6
50,2020-07-11,0.53
51,2020-07-11,0.49
52,2020-07-11,0.46
53,2020-07-11,0.44
54,2020-07-11,0.43
55,2020-07-11,0.42
56,2020-07-11,0.36
57,2020-07-11,0.29
58,2020-07-11,0.28
59,2020-07-11,0.33
60,2020-07-11,0.35
61,2020-07-11,0.38
62,2020-07-11,0.43
63,2020-07-11,0.46
64,2020-07-11,0.47
65,2020-07-11,0.48
66,2020-07-11,0.5
67,2020-07-11,0.5
68,2020-07-11,0.51
69,2020-07-11,0.52
70,2020-07-11,0.52
71,2020-07-11,0.52
72,2020-07-11,0.53
73,2020-07-11,0.53
74,2020-07-11,0.55
75,2020-07-11,0.57
76,2020-07-11,0.6
77,2020-07-11,0.61
78,2020-07-11,0.62
79,2020-07-11,0.62
80,2020-07-11,0.62
81,2020-07-11,0.62
3,2020-07-16,15.92
4,2020-07-16,15.88
5,2020-07-16,15.85
6,2020-07-16,15.82
7,2020-07-16,15.76
8,2020-07-16,15.72
9,2020-07-16,15.71
10,2020-07-16,15.68
11,2020-07-16,15.64
12,2020-07-16,13.87
13,2020-07-16,10.5
14,2020-07-16,5.89
15,2020-07-16,4.92
16,2020-07-16,4.36
17,2020-07-16,4.14
18,2020-07-16,3.77
19,2020-07-16,3.23
20,2020-07-16,2.9
21,2020-07-16,2.6
22,2020-07-16,2.23
23,2020-07-16,2.08
24,2020-07-16,1.9
25,2020-07-16,1.78
26,2020-07-16,1.75
27,2020-07-16,1.6
28,2020-07-16,1.42
29,2020-07-16,1.34
30,2020-07-16,1.31
31,2020-07-16,1.21
32,2020-07-16,0.92
33,2020-07-16,0.82
34,2020-07-16,0.68
35,2020-07-16,0.69
36,2020-07-16,0.84
37,2020-07-16,0.67
38,2020-07-16,0.74
