 31052006 19    3 0140001 1 97.29***** 18.87* 3 ** **00000000 ********** LL 04659235 06057381  58 * 88 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140002 1117.31***** 30.46* 1 ** **00000000 ********** LL 04659235 06057381  58 * 51 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140003 1116.37***** 29.32* 3 ** **00000000 ********** LL 04659235 06057381  58 * 90 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140004 1116.10***** 28.88* 3M** **00000000 ********** LL 04659235 06057381  58 * 90 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140005 1 92.81***** 16.77* 3 ** **00000000 ********** LL 04659235 06057381  58 * 73 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140006 1106.08***** 19.29* 2M** **00000000 ********** LL 04659235 06057381  58 * 61 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140007 1108.79***** 22.98* 1 ** **00000000 ********** LL 04659235 06057381  58 * 45 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140008 1 90.13***** 16.59* 2 ** **00000000 ********** LL 04659235 06057381  58 * 68 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140009 1 87.57***** 15.20* 1 ** **00000000 ********** LL 04659235 06057381  58 * 68 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140010 1 90.21***** 16.95* 2 ** **00000000 ********** LL 04659235 06057381  58 * 68 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140011 1105.64***** 17.21* 1 ** **00000000 ********** LL 04659235 06057381  58 * 60 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140012 1119.80***** 30.95* 1 ** **00000000 ********** LL 04659235 06057381  58 * 30 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140013 1 95.83***** 15.98* 3 ** **00000000 ********** LL 04659235 06057381  58 * 80 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140014 1113.19***** 22.75* 1 ** **00000000 ********** LL 04659235 06057381  58 * 53 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140015 1 98.52***** 19.08* 3 ** **00000000 ********** LL 04659235 06057381  58 * 72 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140016 1 91.28***** 16.80* 2 ** **00000000 ********** LL 04659235 06057381  58 * 66 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140017 1 87.69***** 16.31* 2 ** **00000000 ********** LL 04659235 06057381  58 * 62 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140018 1101.37***** 20.30* 3 ** **00000000 ********** LL 04659235 06057381  58 * 69 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140019 1105.28***** 20.40* 3 ** **00000000 ********** LL 04659235 06057381  58 * 60 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140020 1 93.22***** 18.02* 2 ** **00000000 ********** LL 04659235 06057381  58 * 66 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140021 1 99.22***** 19.86* 2M** **00000000 ********** LL 04659235 06057381  58 * 68 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140022 1 85.53***** 15.12* 2 ** **00000000 ********** LL 04659235 06057381  58 * 62 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140023 1 84.80***** 14.56* 3 ** **00000000 ********** LL 04659235 06057381  58 * 67 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140024 1 92.91***** 20.62* 1 ** **00000000 *1******** LL 04659235 06057381  58 * 61 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140025 1 91.89***** 16.76* 3 ** **00000000 ********** LL 04659235 06057381  58 * 73 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140026 1 81.23***** 15.42* 2 ** **00000000 ********** LL 04659235 06057381  58 * 67 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140027 1100.84***** 20.97* 3 ** **00000000 ********** LL 04659235 06057381  58 * 69 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140028 1 82.30***** 14.73* 3 ** **00000000 ********** LL 04659235 06057381  58 * 68 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140029 1126.05***** 35.90* 1 ** **00000000 ********** LL 04659235 06057381  58 * 53 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140030 1110.22***** 21.28* 2 ** **00000000 ********** LL 04659235 06057381  58 * 68 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140031 1109.39***** 21.66* 2 ** **00000000 ********** LL 04659235 06057381  58 * 73 ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140032 1 56.27*****  8.51* 1 ** **00000000 ********** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140033 1 54.62*****  8.63* 1 ** **00000000 ***2****** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140034 1 33.46*****  4.77* 1 ** **00000000 ********** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140035 1 30.25*****  3.79* 1 ** **00000000 ********** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140036 1 27.68*****  3.27* 1 ** **00000000 ********** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140037 1 29.15*****  3.53* 1 ** **00000000 ********** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140038 1 29.82*****  4.46* 1 ** **00000000 ********** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140039 1 21.46*****  2.76* 1 ** **00000000 ********** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140040 1 25.85*****  3.86* 1 ** **00000000 ********** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140041 1 28.40*****  3.83* 1 ** **00000000 ********** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140042 1 30.60*****  3.80* 1 ** **00000000 ********** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140043 1 32.15*****  4.34* 1 ** **00000000 ********** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140044 1 27.95*****  3.32* 1 ** **00000000 ********** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140045 2 54.1437.63 ****** 5 ** 1400000000 11******** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140046 2 35.6415.98 ****** 1  1 **00000000 ********** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140047 2 31.9813.87 ****** 1  1 **00000000 ****2***** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140048 2 38.3316.79 ****** 1  1 **00000000 ********** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140049 2 27.3610.65 ****** 1  1 **00000000 ********** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140050 2 35.0114.91 ****** 1  1 **00000000 ********** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140051 2 31.9913.82 ****** 1  1 **00000000 ********** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140052 2 37.2416.76 ****** 1  1 **00000000 ********** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140053 2 33.6414.53 ****** 1  1 **00000000 ********** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140054 2 34.8315.22 ****** 1  1 **00000000 ********** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140055 2 30.1211.80 ****** 1  1 **00000000 ********** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140056 2 29.9412.27 ****** 1  1 **00000000 ********** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140057 2 26.2810.78 ****** 1  1 **00000000 ********** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140058 2 29.1412.52 ****** 1  1 **00000000 ********** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140059 2 30.0512.38 ****** 1  1 **00000000 ********** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140060 2 34.6014.79 ****** 1  1 **00000000 ***11***** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140061 2 41.4518.43 ****** 1  1 **00000000 ****1*1*11 LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
 31052006 19    3 0140062 2 37.3216.70 ****** 1  1 **00000000 ********** LL 04659235 06057381  58 **** ****       M. HÉBERT/C. ALBERT   ***** *                
