 30071993 12    3 0020001 1    62*****    13* 4 ** **00000000 ********** LC 015093.1 030704.0  51 * 54 ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020082 2    60   42 ****** 4 ** 2400000000 1********* LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020083 2    67   45 ****** 4 ** 4400000000 ******1*** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020084 2    66   45 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020085 2    66   45 ****** 4 ** 1400000000 ******11** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020086 2    57   37 ****** 4 ** *000000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020087 2    69   47 ****** 4 ** 1400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020088 2    60   41 ****** 4 ** 1400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020089 2    67   43 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020090 2    53   36 ****** 4 ** 1400000000 *******1** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020091 2    63   43 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020092 2    64   44 ****** 4 ** 1400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020093 2    61   42 ****** 4 ** 2400000000 **1*1***1* LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020094 2    82   55 ****** 4 ** 1400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020095 2    72   50 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020096 2    62   41 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020097 2    65   44 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020098 2    75   50 ****** 4 ** 1400000000 *1******** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020099 2    53   37 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020100 2    55   38 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020101 2    63   47 ****** 4 ** 1400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020102 2    78   52 ****** 4 ** 4400000000 *****1**** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020103 2    65   45 ****** 4 ** 1400000000 ***11***** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020104 2    56   41 ****** 4 ** 1400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020105 2    57   37 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020106 2    69   48 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020107 2    67   48 ****** 4 ** 1400000000 **1***1*** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020108 2    55   37 ****** 4 ** 2400000000 ***11**1** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020109 2    63   42 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020110 2    65   46 ****** 4 ** 1400000000 *******111 LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020111 2    73   52 ****** 4 ** 2400000000 1*1*****1* LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020112 2    68   45 ****** 4 ** 1400000000 ******1*** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020113 2    52   35 ****** 4 ** 2400000000 ***1****** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020114 2    66   45 ****** 4 ** 1400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020115 2    60   41 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020116 2    68   46 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020117 2    64   43 ****** 4 ** 1400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020118 2    68   45 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020119 2    61   41 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020120 2    64   44 ****** 4 ** 1400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020121 2    65   44 ****** 4 ** 1400000000 ********11 LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020122 2    50   34 ****** 4 ** 1400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020123 2    55   37 ****** 4 ** 2400000000 ********11 LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020124 2    55   37 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020125 2    57   40 ****** 4 ** 1400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020126 2    55   37 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020127 2    57   40 ****** 4 ** 1400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020128 2    63   43 ****** 4 ** 2400000000 ********1* LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020129 2    55   36 ****** 4 ** 1400000000 *11*1***** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020130 2    66   44 ****** 4 ** 1400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020131 2    62   40 ****** 4 ** 1200000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020132 2    63   43 ****** 4 ** 1400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020133 2    53   33 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020134 2    60   40 ****** 4 ** 2400000000 *********1 LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020135 2    53   37 ****** 4 ** 2400000000 ********11 LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020136 2    64   45 ****** 4 ** 2400000000 ******1*** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020137 2    68   46 ****** 4 ** 1400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020138 2    61   42 ****** 4 ** 1400000000 *1******** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020139 2    58   40 ****** 4 ** 2400000000 **11****** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020140 2    68   47 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020141 2    62   41 ****** 4 ** 1400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020142 2    61   40 ****** 4 ** 2400000000 ******1*** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020143 2    63   43 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020144 2    62   42 ****** 4 ** 1400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020145 2    60   41 ****** 4 ** 1400000000 **1******* LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020146 2    68   48 ****** 4 ** 1400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020147 2    73   47 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020148 2    62   43 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020149 2    62   42 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020150 2    60   40 ****** 4 ** 1400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020151 2    62   42 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020152 2    60   41 ****** 4 ** 2400000000 ******1*** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020153 2    64   42 ****** 4 ** 1400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020154 2    52   35 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020155 2    49   33 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020156 2    53   37 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020157 2    73   50 ****** 4 ** 1400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020158 2    64   45 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020159 2    63   44 ****** 4 ** 1400000000 ******11** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020160 2    63   42 ****** 4 ** 1400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020161 2    68   47 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020162 2    52   35 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020163 2    62   42 ****** 4 ** 1400000000 ******1*** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020164 2    57   38 ****** 4 ** 1400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020165 2    54   38 ****** 4 ** 1400000000 *11******* LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020166 2    58   38 ****** 4 ** 1400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020167 2    69   48 ****** 4 ** 2400000000 1*****1*** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020168 2    48   32 ****** 4 ** 1400000000 **1******* LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020169 2    51   35 ****** 4 ** 1400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020170 2    62   42 ****** 4 ** 2400000000 1*****11** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020171 2    67   47 ****** 4 ** 2400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020172 2    58   38 ****** 4 ** 1400000000 1********* LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020173 2    65   44 ****** 4 ** 1400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020174 2    65   43 ****** 4 ** 1400000000 ***1****1* LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020175 2    66   46 ****** 4 ** 1400000000 ********** LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
 30071993 12    3 0020176 2    66   45 ****** 4 ** 1400000000 **1******* LC 015093.1 030704.0  51 **** ****       A.HEBERT/C.ALBERT     ***** *                
