 13081993 12    3 0060001 1   109*****    27* 3M** **00000000 ********** LC 014967.2 030360.3  50 * 90 ****       C.ALBERT/A.HEBERT     ***** *                
 13081993 12    3 0060002 1    27***** ****** 1 ** **00000000 ********** LC 014967.2 030360.3  50 **** ****       C.ALBERT/A.HEBERT     ***** *                
 13081993 12    3 0060003 1   118*****    30* 3M** **00000000 ********** LC 014967.2 030360.3  50 * 78 ****       C.ALBERT/A.HEBERT     ***** *                
 13081993 12    3 0060004 1    68*****    15* 4 ** **00000000 ********** LC 014967.2 030360.3  50 * 55 ****       C.ALBERT/A.HEBERT     ***** *                
 13081993 12    3 0060005 1    61*****    13* 4 ** **00000000 ********** LC 014967.2 030360.3  50 * 60 ****       C.ALBERT/A.HEBERT     ***** *                
 13081993 12    3 0060006 1   100*****    18* 1 ** **00000000 ********** LC 014967.2 030360.3  50 * 60 ****       C.ALBERT/A.HEBERT     ***** *                
 13081993 12    3 0060007 1   118*****    26* 1 ** **00000000 ********** LC 014967.2 030360.3  50 * 64 ****       C.ALBERT/A.HEBERT     ***** *                
 13081993 12    3 0060008 1    55*****    11* 4 ** **00000000 *********1 LC 014967.2 030360.3  50 * 56 ****       C.ALBERT/A.HEBERT     ***** *                
 13081993 12    3 0060009 1   115*****    30* 4 ** **00000000 1*******1* LC 014967.2 030360.3  50 * 88 ****       C.ALBERT/A.HEBERT     ***** *                
 13081993 12    3 0060010 1   108*****    27* 1 ** **00000000 ********** LC 014967.2 030360.3  50 * 60 ****       C.ALBERT/A.HEBERT     ***** *                
 13081993 12    3 0060011 1    82*****    17* 3 ** **00000000 *******1** LC 014967.2 030360.3  50 * 82 ****       C.ALBERT/A.HEBERT     ***** *                
 13081993 12    3 0060012 1    81*****    17* 3M** **00000000 ********** LC 014967.2 030360.3  50 * 61 ****       C.ALBERT/A.HEBERT     ***** *                
 13081993 12    3 0060013 1   127*****    35* 1 ** **00000000 ********** LC 014967.2 030360.3  50 * 64 ****       C.ALBERT/A.HEBERT     ***** *                
 13081993 12    3 0060014 1   135*****    35* 1 ** **00000000 *6*66****6 LC 014967.2 030360.3  50 * 59 ****       C.ALBERT/A.HEBERT     ***** *                
 13081993 12    3 0060015 1   130*****    36* 1 ** **00000000 *6******** LC 014967.2 030360.3  50 * 63 ****       C.ALBERT/A.HEBERT     ***** *                
 13081993 12    3 0060016 1   101*****    25* 2 ** **00000000 *******6** LC 014967.2 030360.3  50 * 75 ****       C.ALBERT/A.HEBERT     ***** *                
