 03091998 19    3 0040001 1  8.95*****  1.202 1 ** **00000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040002 1130.06***** 34.471 3 ** **00000000 ********** LC 014544.6 029100.2  37 * 90 ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040003 1 99.57***** 22.341 3 ** **00000000 ********** LC 014544.6 029100.2  37 * 85 ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040004 1109.98***** 28.701 2 ** **00000000 ********** LC 014544.6 029100.2  37 * 70 ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040005 1 89.48***** 19.941 3 ** **00000000 ********** LC 014544.6 029100.2  37 * 82 ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040006 1 74.26***** 15.631 3 ** **00000000 ********** LC 014544.6 029100.2  37 * 67 ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040007 1113.69***** 27.811 3 ** **00000000 *******1** LC 014544.6 029100.2  37 * 75 ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040008 1 28.19*****  4.012 1 ** **00000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040009 1 27.61*****  4.062 1 ** **00000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040010 1 33.59*****  5.242 1 ** **00000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040011 1 36.74*****  5.602 1 ** **00000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040012 1 34.09*****  5.292 1 ** **00000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040013 1 37.67*****  5.942 1 ** **00000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040014 1 36.97*****  5.492 1 ** **00000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040015 1 36.29*****  5.592 1 ** **00000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040016 1 32.49*****  4.282 1 ** **00000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040017 1 27.52*****  4.042 1 ** **00000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040018 1 33.35*****  5.042 1 ** **00000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040019 1 29.29*****  4.232 1 ** **00000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040020 1 28.81*****  4.222 1 ** **00000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040021 1 27.91*****  4.102 1 ** **00000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040022 1 22.50*****  3.292 1 ** **00000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040023 1 29.86*****  4.362 1 ** **00000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040024 1 34.36*****  5.422 1 ** **00000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040025 1 30.01*****  4.382 1 ** **00000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040026 1 26.03*****  3.742 1 ** **00000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040027 1 29.25*****  4.332 1 ** **00000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040028 1 29.26*****  4.482 1 ** **00000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040029 1 26.65*****  3.762 1 ** **00000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040030 1 20.60*****  2.942 1 ** **00000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040031 1 22.18*****  3.112 1 ** **00000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040032 1 19.63*****  2.762 1 ** **00000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040033 2 65.7543.60 *****1 4 ** 1400000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
 03091998 19    3 0040034 2 62.7745.33 *****1 5 ** 1200000000 ********** LC 014544.6 029100.2  37 **** ****       A. HEBERT/S. ALBERT   ***** *                
