 26071998 12    3 0110001 1116.75***** 27.561 1 ** **00000000 ********** LC 014845.0 030361.8  35 * 60 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110002 1115.45***** 30.951 5 ** **00000000 ***1****** LC 014845.0 030361.8  35 * 80 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110003 1 80.78***** 17.651 5 ** **00000000 1*1****1** LC 014845.0 030361.8  35 * 68 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110004 1 83.96***** 19.231 4 ** **00000000 *******1** LC 014845.0 030361.8  35 * 81 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110005 1 73.06***** 16.711 2 ** **00000000 ********** LC 014845.0 030361.8  35 * 81 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110006 1 73.70***** 12.852 1 ** **00000000 *******11* LC 014845.0 030361.8  35 * 57 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110007 1 68.77***** 11.282 1 ** **00000000 *******1** LC 014845.0 030361.8  35 * 59 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110008 1 75.34***** 12.832 1 ** **00000000 ********** LC 014845.0 030361.8  35 * 59 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110009 1 90.75***** 20.731 5 ** **00000000 **1******* LC 014845.0 030361.8  35 * 70 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110010 1 65.54***** 14.181 5 ** **00000000 ***1****** LC 014845.0 030361.8  35 * 62 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110011 1 73.96***** 15.861 5 ** **00000000 *11*1***** LC 014845.0 030361.8  35 * 49 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110012 1 70.59***** 12.372 1 ** **00000000 ********** LC 014845.0 030361.8  35 * 60 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110013 1 69.94***** 12.582 1 ** **00000000 ********** LC 014845.0 030361.8  35 * 49 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110014 1 65.76***** 12.272 1 ** **00000000 ********** LC 014845.0 030361.8  35 * 59 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110015 1 65.83***** 14.521 2 ** **00000000 ********** LC 014845.0 030361.8  35 * 69 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110016 1 69.54***** 12.022 1 ** **00000000 *******1** LC 014845.0 030361.8  35 * 60 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110017 1 70.56***** 12.572 1 ** **00000000 ********** LC 014845.0 030361.8  35 * 63 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110018 1 69.95***** 12.862 1 ** **00000000 ********** LC 014845.0 030361.8  35 * 59 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110019 1 60.73***** 11.002 1 ** **00000000 ****2***** LC 014845.0 030361.8  35 * 48 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110020 1 62.77***** 10.852 1 ** **00000000 *1******** LC 014845.0 030361.8  35 * 63 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110021 1 74.57***** 12.692 1 ** **00000000 ********** LC 014845.0 030361.8  35 * 62 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110022 1 73.76***** 16.681 2 ** **00000000 ********** LC 014845.0 030361.8  35 * 77 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110023 1 64.73***** 13.052 1 ** **00000000 ********** LC 014845.0 030361.8  35 * 62 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110024 1 68.34***** 12.262 1 ** **00000000 ********** LC 014845.0 030361.8  35 * 57 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110025 1 65.38***** 11.562 1 ** **00000000 ********** LC 014845.0 030361.8  35 * 63 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110026 1 69.77***** 15.091 2 ** **00000000 ********1* LC 014845.0 030361.8  35 * 75 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110027 1 65.16***** 11.702 1 ** **00000000 ********** LC 014845.0 030361.8  35 * 58 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110028 1 72.98***** 13.082 1 ** **00000000 *******1** LC 014845.0 030361.8  35 * 60 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110029 1 60.25***** 12.841 2 ** **00000000 ********** LC 014845.0 030361.8  35 * 68 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110030 1 70.01***** 12.522 1 ** **00000000 ******1*** LC 014845.0 030361.8  35 * 61 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110031 1 62.05***** 13.252 2 ** **00000000 *****2**** LC 014845.0 030361.8  35 * 77 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110032 1 67.28***** 11.402 1 ** **00000000 ********** LC 014845.0 030361.8  35 * 62 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110033 1 62.86*****  9.242 1 ** **00000000 ********** LC 014845.0 030361.8  35 * 55 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110034 1 59.51***** 10.372 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110035 1 56.22*****  9.452 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110036 1 56.65*****  8.902 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110037 1 63.31***** 10.522 1 ** **00000000 *2******** LC 014845.0 030361.8  35 * 60 ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110038 1 53.53***** *****2 1 ** **00000000 1****1**** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110039 1 50.90*****  7.872 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110040 1 54.72*****  9.112 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110041 1 39.82*****  6.102 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110042 1 39.74*****  5.892 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110043 1 44.63*****  6.922 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110044 1 45.41*****  7.052 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110045 1 33.54*****  5.292 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110046 1 35.78*****  5.282 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110047 1 32.14*****  4.692 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110048 1 41.11*****  6.292 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110049 1 41.19*****  6.192 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110050 1 32.59*****  4.532 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110051 1 38.80***** *****2 1 ** **00000000 11***1**** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110052 1 41.02*****  6.082 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110053 1 31.14*****  4.722 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110054 1 30.26*****  4.562 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110055 1 44.33*****  6.582 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110056 1 35.11*****  5.242 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110057 1 32.54*****  5.082 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110058 1 42.35*****  6.422 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110059 1 46.11*****  7.212 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110060 1 33.06*****  4.842 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110061 1 33.31*****  4.852 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110062 1 33.12*****  4.822 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110063 1 35.62*****  5.402 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110064 1 40.05*****  5.822 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110065 1 43.14*****  7.132 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110066 1 57.26*****  9.442 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110067 1 29.78*****  4.412 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110068 1 42.78*****  6.412 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110069 1 40.80*****  6.292 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110070 1 33.87*****  5.332 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110071 1 31.84*****  4.792 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110072 1 34.75*****  5.252 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110073 1 50.46*****  8.422 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110074 1 47.98*****  7.962 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110075 1 50.85*****  6.772 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110076 1 33.31*****  5.012 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110077 1 33.03*****  4.882 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110078 1 34.99*****  5.372 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110079 1 32.29*****  5.042 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110080 1 34.27*****  4.842 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110081 1 33.48*****  5.012 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110082 1 40.64***** *****2 1 ** **00000000 21***1**** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110083 1 46.24*****  7.162 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110084 1 55.27*****  9.222 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110085 1 47.74*****  7.652 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110086 1 44.81*****  7.042 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110087 1 32.89*****  4.692 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110088 1 40.77*****  6.032 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110089 1 54.06*****  9.062 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110090 1 55.88*****  8.122 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110091 1 44.10*****  7.062 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110092 1 49.88*****  7.912 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110093 1 46.34*****  7.662 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
 26071998 12    3 0110094 1 49.23*****  7.662 1 ** **00000000 ********** LC 014845.0 030361.8  35 **** ****       A. HEBERT/S. ALBERT   ***** *                
