 15071998 E     3 0100001 1115.54*****  27.51 3 ** **00000000 ********** LC 015010.8 029962.1 117 * 83 ****       A. HEBERT/S. ALBERT   ***** *                
 15071998 E     3 0100002 1 66.34***** 12.982 2 ** **00000000 *********1 LC 015010.8 029962.1 117 * 77 ****       A. HEBERT/S. ALBERT   ***** *                
 15071998 E     3 0100003 1  52.4*****  7.752 1 ** **00000000 ********** LC 015010.8 029962.1 117 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15071998 E     3 0100004 1 34.66*****  5.242 1 ** **00000000 ********** LC 015010.8 029962.1 117 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15071998 E     3 0100005 1 42.49*****  5.742 1 ** **00000000 2********* LC 015010.8 029962.1 117 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15071998 E     3 0100006 1 36.67*****  5.072 1 ** **00000000 ********** LC 015010.8 029962.1 117 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15071998 E     3 0100007 1 36.54*****  5.412 1 ** **00000000 ********** LC 015010.8 029962.1 117 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15071998 E     3 0100008 1 34.96*****   5.12 1 ** **00000000 ********** LC 015010.8 029962.1 117 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15071998 E     3 0100009 1 37.15*****  5.662 1 ** **00000000 ********** LC 015010.8 029962.1 117 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15071998 E     3 0100010 1 46.85*****  7.272 1 ** **00000000 ********** LC 015010.8 029962.1 117 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15071998 E     3 0100011 1 48.07*****  8.082 1 ** **00000000 ********** LC 015010.8 029962.1 117 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15071998 E     3 0100012 1 37.38*****   5.62 1 ** **00000000 *1******** LC 015010.8 029962.1 117 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15071998 E     3 0100013 1 51.69*****  9.382 1 ** **00000000 ********** LC 015010.8 029962.1 117 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15071998 E     3 0100014 1 37.97*****  5.622 1 ** **00000000 ********** LC 015010.8 029962.1 117 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15071998 E     3 0100015 1 36.26*****  5.272 1 ** **00000000 ********** LC 015010.8 029962.1 117 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15071998 E     3 0100016 1 38.65*****  5.992 1 ** **00000000 ********** LC 015010.8 029962.1 117 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15071998 E     3 0100017 1 42.62*****  6.732 1 ** **00000000 ****1***** LC 015010.8 029962.1 117 **** ****       A. HEBERT/S. ALBERT   ***** *                
 15071998 E     3 0100018 1 39.63*****  5.612 1 ** **00000000 ********** LC 015010.8 029962.1 117 **** ****       A. HEBERT/S. ALBERT   ***** *                
