 24062008 19    3 0060001 1124.36***** 32.72* 3 ** **00000000 ********** LL 04653389 06057260  77 * 84 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060002 1119.68***** 29.15* 1 ** **00000000 *****1**** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060003 1126.09***** 36.08* 3 ** **00000000 ********1* LL 04653389 06057260  77 * 82 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060004 1 97.81***** 17.62* 3 ** **00000000 ********** LL 04653389 06057260  77 * 64 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060005 1108.21***** 21.42* 3 ** **00000000 ********** LL 04653389 06057260  77 * 70 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060006 1113.26***** 21.57* 3 ** **00000000 ********** LL 04653389 06057260  77 * 65 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060007 1132.14***** 36.33* 3M** **00000000 ********** LL 04653389 06057260  77 * 92 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060008 1107.52***** 20.21* 3M** **00000000 ********** LL 04653389 06057260  77 * 68 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060009 1101.68***** 25.31* 3M** **00000000 *********1 LL 04653389 06057260  77 * 87 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060010 1116.19***** 30.06* 3M** **00000000 ********** LL 04653389 06057260  77 * 86 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060011 1133.21***** 36.00* 3M** **00000000 ********** LL 04653389 06057260  77 * 92 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060012 1122.94***** 32.40* 3M** **00000000 ********** LL 04653389 06057260  77 * 82 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060013 1115.58***** 28.07* 1 ** **00000000 ********** LL 04653389 06057260  77 * 56 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060014 1112.34***** 30.67* 3M** **00000000 ********** LL 04653389 06057260  77 * 83 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060015 1 90.52***** 19.64* 1 ** **00000000 ******1*** LL 04653389 06057260  77 * 62 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060016 1115.04***** 28.87* 1 ** **00000000 ********** LL 04653389 06057260  77 * 50 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060017 1107.41***** 26.63* 1 ** **00000000 ********** LL 04653389 06057260  77 * 57 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060018 1110.85***** 21.19* 3M** **00000000 ********** LL 04653389 06057260  77 * 66 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060019 1127.02***** 35.01* 3 ** **00000000 ********** LL 04653389 06057260  77 * 89 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060020 1138.71***** 37.67* 3M** **00000000 ********** LL 04653389 06057260  77 * 92 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060021 1126.62***** 33.22* 1 ** **00000000 ********** LL 04653389 06057260  77 * 60 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060022 1116.04***** 30.27* 1 ** **00000000 *****1**** LL 04653389 06057260  77 * 68 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060023 1 78.56***** 13.87* 1 ** **00000000 ********** LL 04653389 06057260  77 * 66 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060024 1109.79***** 22.17* 3 ** **00000000 ********** LL 04653389 06057260  77 * 72 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060025 1 99.07***** 17.05* 3 ** **00000000 ********** LL 04653389 06057260  77 * 68 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060026 1 97.57***** 19.44* 3 ** **00000000 ********** LL 04653389 06057260  77 * 68 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060027 1110.85***** 23.58* 3M** **00000000 ********** LL 04653389 06057260  77 * 68 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060028 1122.91***** 32.24* 3M** **00000000 ********** LL 04653389 06057260  77 * 82 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060029 1114.16***** 24.52* 3M** **00000000 *********1 LL 04653389 06057260  77 * 58 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060030 1 99.32***** 18.79* 3M** **00000000 ********** LL 04653389 06057260  77 * 71 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060031 1117.81***** 31.40* 3M** **00000000 ********** LL 04653389 06057260  77 * 84 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060032 1108.15***** 19.94* 3M** **00000000 ********** LL 04653389 06057260  77 * 66 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060033 1 97.62***** 22.81* 3M** **00000000 ********** LL 04653389 06057260  77 * 82 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060034 1 67.49***** 11.54* 1 ** **00000000 ********** LL 04653389 06057260  77 * 58 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060035 1 63.59***** 10.11* 1 ** **00000000 ********** LL 04653389 06057260  77 * 60 ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060036 1 28.22*****  3.51* 1 ** **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060037 1 26.38*****  3.22* 1 ** **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060038 1 26.26*****  3.53* 1 ** **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060039 1 19.90*****  2.81* 1 ** **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060040 1 22.28*****  3.23* 1 ** **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060041 1 28.53*****  4.10* 1 ** **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060042 1 28.37*****  4.13* 1 ** **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060043 1 25.40*****  3.43* 1 ** **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060044 1 18.29*****  2.38* 1 ** **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060045 1 18.18*****  2.51* 1 ** **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060046 1 20.17*****  2.80* 1 ** **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060047 1 19.90*****  2.46* 1 ** **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060048 1 18.23*****  2.48* 1 ** **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060049 1 20.53*****  2.97* 1 ** **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060050 1 18.59*****  2.42* 1 ** **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060051 1 18.89*****  1.99* 1 ** **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060052 1 18.25*****  2.41* 1 ** **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060053 1 17.19*****  2.35* 1 ** **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060054 1 19.37*****  2.72* 1 ** **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060055 1 19.69*****  2.49* 1 ** **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060056 1 19.73*****  2.91* 1 ** **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060057 1 19.11*****  2.76* 1 ** **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060058 1 19.65*****  2.88* 1 ** **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060059 1 19.30*****  2.53* 1 ** **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060060 1 20.57*****  2.43* 1 ** **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060061 2 61.5143.91 ****** 4 ** 1400000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060062 2 26.32 9.50 ****** 1  1 **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060063 2 26.59 9.80 ****** 1  1 **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060064 2 20.93 6.78 ****** 1  1 **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060065 2 20.17 6.51 ****** 1  1 **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060066 2 20.66 6.36 ****** 1  1 **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060067 2 27.49 9.75 ****** 1  1 **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060068 2 27.8411.24 ****** 1  1 **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060069 2 25.3010.16 ****** 1  1 **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
 24062008 19    3 0060070 2 19.99 7.29 ****** 1  1 **00000000 ********** LL 04653389 06057260  77 **** ****       PIERRE B./MARCEL H.   ***** *                
