 27082004 12    3 0140001 1111.17***** 30.87* 1 ** **00000000 ********** LL 00480339 00620224  35 * 69 ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140002 1 95.39***** 20.95* 1 ** **00000000 ********** LL 00480339 00620224  35 * 80 ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140003 1 93.90***** 20.68* 1 ** **00000000 ********** LL 00480339 00620224  35 * 60 ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140004 1113.67***** 31.39* 1 ** **00000000 ********** LL 00480339 00620224  35 * 54 ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140005 1 76.26***** 14.28* 1 ** **00000000 *1**11**** LL 00480339 00620224  35 * 68 ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140006 1 80.18***** 15.17* 1 ** **00000000 *******2** LL 00480339 00620224  35 * 62 ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140007 1 89.81***** 20.56* 1 ** **00000000 ********** LL 00480339 00620224  35 * 73 ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140008 1 69.54***** 11.06* 1 ** **00000000 *****2**** LL 00480339 00620224  35 * 58 ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140009 1 72.85***** 14.08* 1 ** **00000000 ********** LL 00480339 00620224  35 * 68 ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140010 1 83.69***** 19.60* 1 ** **00000000 ********** LL 00480339 00620224  35 * 66 ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140011 1 86.48***** 14.76* 1 ** **00000000 ********** LL 00480339 00620224  35 * 64 ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140012 1 72.73***** 15.08* 1 ** **00000000 ********** LL 00480339 00620224  35 * 62 ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140013 1 77.85***** 16.83* 5 ** **00000000 ********** LL 00480339 00620224  35 * 28 ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140014 1 84.97***** 19.38* 3 ** **00000000 *******1*1 LL 00480339 00620224  35 * 75 ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140015 1 81.99***** 14.82* 3 ** **00000000 *******11* LL 00480339 00620224  35 * 59 ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140016 1 67.47***** 10.88* 1 ** **00000000 ********** LL 00480339 00620224  35 * 55 ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140017 1 60.24***** 11.47* 1 ** **00000000 *1******** LL 00480339 00620224  35 * 68 ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140018 1 61.05*****  9.19* 1 ** **00000000 ********** LL 00480339 00620224  35 * 56 ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140019 1 56.59*****  8.24* 1 ** **00000000 ********** LL 00480339 00620224  35 **** ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140020 1 45.71*****  6.61* 1 ** **00000000 ********** LL 00480339 00620224  35 **** ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140021 1 42.86*****  6.37* 1 ** **00000000 ********** LL 00480339 00620224  35 **** ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140022 1 40.36*****  6.09* 1 ** **00000000 ********** LL 00480339 00620224  35 **** ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140023 1 46.45*****  6.80* 1 ** **00000000 ********** LL 00480339 00620224  35 **** ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140024 1 40.82*****  6.22* 1 ** **00000000 ********** LL 00480339 00620224  35 **** ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140025 1 47.65*****  7.23* 1 ** **00000000 ********** LL 00480339 00620224  35 **** ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140026 1 42.78*****  6.39* 1 ** **00000000 ********** LL 00480339 00620224  35 **** ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140027 1 41.33*****  6.54* 1 ** **00000000 **2***2*** LL 00480339 00620224  35 **** ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140028 1 35.29*****  4.97* 1 ** **00000000 ********** LL 00480339 00620224  35 **** ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140029 1 47.01*****  7.22* 1 ** **00000000 ********** LL 00480339 00620224  35 **** ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140030 1 43.59*****  6.42* 1 ** **00000000 ********** LL 00480339 00620224  35 **** ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140031 1 42.88*****  6.48* 1 ** **00000000 ********** LL 00480339 00620224  35 **** ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140032 1 44.21*****  6.12* 1 ** **00000000 ********** LL 00480339 00620224  35 **** ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140033 1 44.14*****  6.48* 1 ** **00000000 ********** LL 00480339 00620224  35 **** ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140034 1 33.98*****  4.92* 1 ** **00000000 ********** LL 00480339 00620224  35 **** ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140035 1 29.77***** ****** 1 ** **00000000 ********** LL 00480339 00620224  35 **** ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140036 1 23.53*****  3.10* 1 ** **00000000 ********** LL 00480339 00620224  35 **** ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140037 2 53.5727.70 ****** 1  3 **00000000 ********** LL 00480339 00620224  35 **** ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140038 2 47.7623.27 ****** 1  1 **00000000 ********** LL 00480339 00620224  35 **** ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140039 2 39.5817.95 ****** 1  1 **00000000 ********** LL 00480339 00620224  35 **** ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140040 2 43.4919.50 ****** 1  1 **00000000 ********** LL 00480339 00620224  35 **** ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140041 2 39.8519.15 ****** 1  1 **00000000 ********** LL 00480339 00620224  35 **** ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140042 2 28.8411.93 ****** 1  1 **00000000 ********** LL 00480339 00620224  35 **** ****       S. ALBERT/D. GIARD    ***** *                
 27082004 12    3 0140043 2 29.3512.29 ****** 1  1 **00000000 ********** LL 00480339 00620224  35 **** ****       S. ALBERT/D. GIARD    ***** *                
