 04082004 E     3 0120001 1 83.32***** 18.56* 3 ** **00000000 ********** LL 00481616 00620831  66 * 70 ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120002 1 87.19***** 18.90* 3 ** **00000000 ********** LL 00481616 00620831  66 * 80 ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120003 1 81.07***** 18.00* 3 ** **00000000 **1******* LL 00481616 00620831  66 * 63 ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120004 1 80.11***** 17.90* 3 ** **00000000 ********** LL 00481616 00620831  66 * 75 ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120005 1 61.91*****  9.90* 2 ** **00000000 *****2**** LL 00481616 00620831  66 * 69 ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120006 1 58.48*****  9.03* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120007 1 43.04*****  6.51* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120008 1 52.40*****  8.25* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120009 1 48.06*****  7.40* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120010 1 41.75*****  6.40* 1 ** **00000000 *1******** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120011 1 50.30*****  7.86* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120012 1 44.56*****  6.05* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120013 1 46.49*****  6.87* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120014 1 45.66*****  7.02* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120015 1 51.12*****  8.04* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120016 1 38.51*****  5.77* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120017 1 45.31*****  6.60* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120018 1 30.33*****  4.36* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120019 1 44.70*****  6.79* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120020 1 42.85*****  6.56* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120021 1 45.12*****  6.90* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120022 1 41.49*****  5.90* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120023 1 45.45*****  7.07* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120024 1 44.77*****  6.84* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120025 1 41.33*****  6.12* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120026 1 45.99*****  6.93* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120027 1 59.25*****  9.37* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120028 1 53.10*****  8.73* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120029 1 50.88*****  7.82* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120030 1 52.73*****  7.43* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120031 1 41.44*****  6.54* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120032 1 45.26*****  6.60* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120033 1 45.72*****  6.67* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120034 1 50.71*****  7.86* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120035 1 43.82*****  6.55* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120036 1 47.62*****  6.81* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120037 1 45.16*****  6.66* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120038 1 42.58*****  6.25* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120039 1 27.32*****  4.05* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120040 1 40.33*****  5.84* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120041 1 40.83*****  5.76* 1 ** **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120042 2 50.1724.35 ****** 1  2 **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120043 2 46.4922.92 ****** 1  1 **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120044 2 39.9718.66 ****** 1  1 **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120045 2 42.5921.13 ****** 1  1 **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120046 2 44.9722.05 ****** 1  1 **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120047 2 41.5020.27 ****** 1  3 **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120048 2 44.7021.73 ****** 1  3 **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
 04082004 E     3 0120049 2 46.6922.41 ****** 1  3 **00000000 ********** LL 00481616 00620831  66 **** ****       C. ALBERT/S. ALBERT   ***** *                
