 18082004 12    3 0030001 1102.84***** 24.42* 1 ** **00000000 **1******* LL 00481307 00635340  46 * 63 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030002 1 75.39***** 14.28* 3M** **00000000 ********** LL 00481307 00635340  46 * 58 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030003 1 70.16***** 12.06* 3M** **00000000 ********11 LL 00481307 00635340  46 * 63 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030004 1104.97***** 26.88* 4 ** **00000000 ********** LL 00481307 00635340  46 * 86 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030005 1101.65***** 23.56* 3M** **00000000 *1******** LL 00481307 00635340  46 * 84 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030006 1 83.56***** 14.72* 3M** **00000000 ********** LL 00481307 00635340  46 * 59 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030007 1 78.56***** 13.93* 3M** **00000000 ******1*** LL 00481307 00635340  46 * 63 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030008 1 67.39***** 11.57* 3M** **00000000 ********** LL 00481307 00635340  46 * 55 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030009 1 82.63***** 15.69* 3M** **00000000 ********** LL 00481307 00635340  46 * 63 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030010 1 85.44***** 15.58* 1 ** **00000000 ********** LL 00481307 00635340  46 * 57 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030011 1 77.78***** 17.29* 1 ** **00000000 ****1***** LL 00481307 00635340  46 * 70 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030012 1 70.80***** 12.26* 3M** **00000000 *****21*** LL 00481307 00635340  46 * 60 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030013 1 72.61***** 15.38* 1 ** **00000000 *11**2*11* LL 00481307 00635340  46 * 62 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030014 1 97.09***** 18.07* 1 ** **00000000 ****1***** LL 00481307 00635340  46 * 55 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030015 1 89.19***** 21.02* 1 ** **00000000 ********** LL 00481307 00635340  46 * 59 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030016 1 75.45***** 15.93* 3M** **00000000 ****1**1** LL 00481307 00635340  46 * 76 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030017 1 80.34***** 17.61* 5 ** **00000000 **1******* LL 00481307 00635340  46 * 63 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030018 1102.34***** 23.94* 1 ** **00000000 ******1*** LL 00481307 00635340  46 * 75 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030019 1 72.65***** 12.79* 3M** **00000000 *****2**** LL 00481307 00635340  46 * 55 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030020 1 69.20***** 11.22* 3M** **00000000 ********** LL 00481307 00635340  46 * 53 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030021 1 80.57***** 17.21* 3M** **00000000 *****21*** LL 00481307 00635340  46 * 76 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030022 1 68.10***** 12.59* 3M** **00000000 ***1**2*** LL 00481307 00635340  46 * 68 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030023 1 73.19***** 13.10* 3M** **00000000 ********** LL 00481307 00635340  46 * 66 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030024 1 71.93***** 12.04* 3M** **00000000 ********** LL 00481307 00635340  46 * 64 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030025 1 68.49***** 11.37* 3M** **00000000 ********1* LL 00481307 00635340  46 * 59 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030026 1 58.86***** 10.80* 3M** **00000000 *1**2*1*1* LL 00481307 00635340  46 **** ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030027 1 81.71***** 15.08* 3M** **00000000 ******1*** LL 00481307 00635340  46 * 47 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030028 1 61.73***** 10.79* 3M** **00000000 ***2*2**** LL 00481307 00635340  46 * 60 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030029 1 64.34***** 10.91* 3 ** **00000000 ******1**1 LL 00481307 00635340  46 * 64 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030030 1 48.12*****  7.56* 1 ** **00000000 ********** LL 00481307 00635340  46 **** ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030031 1 30.64*****  4.45* 1 ** **00000000 ********** LL 00481307 00635340  46 **** ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030032 1 33.97*****  5.03* 1 ** **00000000 ********** LL 00481307 00635340  46 **** ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030033 1 29.85*****  4.19* 1 ** **00000000 ********** LL 00481307 00635340  46 **** ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030034 1 32.80*****  4.92* 1 ** **00000000 ********** LL 00481307 00635340  46 **** ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030035 1 30.91*****  4.55* 1 ** **00000000 ********** LL 00481307 00635340  46 **** ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030036 1 39.08*****  5.68* 1 ** **00000000 ********** LL 00481307 00635340  46 **** ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030037 1 42.88*****  6.78* 1 ** **00000000 ********** LL 00481307 00635340  46 **** ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030038 1 42.78*****  6.70* 1 ** **00000000 ********** LL 00481307 00635340  46 **** ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030039 1 31.18*****  4.59* 1 ** **00000000 ********** LL 00481307 00635340  46 **** ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030040 1 30.27*****  4.48* 1 ** **00000000 ********** LL 00481307 00635340  46 **** ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030041 1 30.23*****  4.72* 1 ** **00000000 ********** LL 00481307 00635340  46 **** ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030042 1 24.39*****  3.34* 1 ** **00000000 ********** LL 00481307 00635340  46 **** ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030043 1 30.43*****  4.26* 1 ** **00000000 ********** LL 00481307 00635340  46 **** ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030044 1 17.70*****  2.14* 1 ** **00000000 ********** LL 00481307 00635340  46 **** ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030045 1 62.28***** 12.77* 3M** **00000000 ***1**13** LL 00481307 00635340  46 * 73 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030046 1 65.12***** 10.93* 3M** **00000000 ***2****** LL 00481307 00635340  46 * 50 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030047 1 71.44***** 15.41* 3M** **00000000 ******1*** LL 00481307 00635340  46 * 76 ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030048 1 51.51*****  8.25* 3M** **00000000 ********** LL 00481307 00635340  46 **** ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030049 1 31.34*****  4.57* 1 ** **00000000 ********** LL 00481307 00635340  46 **** ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030050 1 28.98*****  4.12* 1 ** **00000000 ********** LL 00481307 00635340  46 **** ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030051 1 28.05*****  3.62* 1 ** **00000000 ********** LL 00481307 00635340  46 **** ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030052 1 30.27*****  4.08* 1 ** **00000000 ********** LL 00481307 00635340  46 **** ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030053 1 20.54*****  2.77* 1 ** **00000000 ********** LL 00481307 00635340  46 **** ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030054 2 42.3619.53 ****** 1  3 **00000000 ********** LL 00481307 00635340  46 **** ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030055 2 37.5116.17 ****** 1  1 **00000000 ********** LL 00481307 00635340  46 **** ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030056 2 45.4122.76 ****** 1  3 **00000000 ********** LL 00481307 00635340  46 **** ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030057 2 29.8213.41 ****** 1  1 **00000000 ********** LL 00481307 00635340  46 **** ****       C. ALBERT/S. ALBERT   ***** *                
 18082004 12    3 0030058 2 38.6118.00 ****** 1  1 **00000000 ********** LL 00481307 00635340  46 **** ****       C. ALBERT/S. ALBERT   ***** *                
