 08091995 19    3 0010001 1   104*****    25* 2 ** **00000000 ********** LC 014495.3 029093.5  44 * 77 ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010022 1    45***** ****** 1 ** **00000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010023 1    35***** ****** 1 ** **00000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010024 2    68   45 ****** 5 ** *000000000 ***11***1* LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010025 2    66   46 ****** 5 ** 1400000000 ***1****** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010026 2    63   43 ****** 5 ** 1400000000 ****1***** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010027 2    63   44 ****** 5 ** 1400000000 *********1 LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010028 2    67   46 ****** 5 ** 1400000000 ******1*** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010029 2    69   46 ****** 5 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010030 2    57   38 ****** 5 ** 1400000000 *******1** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010031 2    73   46 ****** 5 ** 1200000000 ****1***** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010032 2    62   43 ****** 5 ** 1400000000 ******1**1 LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010033 2    70   47 ****** 5 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010034 2    67   47 ****** 5 ** 1200000000 ***11***** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010035 2    63   44 ****** 5 ** 1400000000 *******1** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010036 2    69   48 ****** 5 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010037 2    60   42 ****** 5 ** 1400000000 *********1 LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010038 2    67   46 ****** 5 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010039 2    76   53 ****** 5 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010040 2    63   47 ****** 5 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010041 2    70   47 ****** 5 ** 1400000000 *1******** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010042 2    64   42 ****** 5 ** 1100000000 ********1* LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010043 2    68   49 ****** 5 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010044 2    64   42 ****** 5 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010045 2    64   45 ****** 5 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010046 2    73   48 ****** 5 ** *000000000 *******1** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010047 2    69   47 ****** 5 ** 1100000000 ******1*11 LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010048 2    76   47 ****** 5 ** 1400000000 *****1***1 LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010049 2    72   48 ****** 5 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010050 2    74   48 ****** 5 ** 1400000000 ******1*** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010051 2    59   42 ****** 5 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010052 2    60   39 ****** 5 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010053 2    64   47 ****** 5 ** 1400000000 ********11 LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010054 2    61   43 ****** 5 ** *000000000 ***1****** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010055 2    63   42 ****** 5 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010056 2    66   43 ****** 5 ** 1100000000 ****111*** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010057 2    59   40 ****** 5 ** 1400000000 *1******** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010058 2    59   41 ****** 5 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010059 2    70   52 ****** 5 ** 1400000000 ***11***** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010060 2    56   38 ****** 5 ** 1100000000 **1******1 LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010061 2    61   44 ****** 5 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010062 2    61   43 ****** 5 ** 1400000000 ***1****** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010063 2    57   39 ****** 5 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010064 2    63   46 ****** 5 ** 1400000000 ***11***** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010065 2    69   46 ****** 5 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010066 2    68   43 ****** 5 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010067 2    60   40 ****** 5 ** 1400000000 ***11**1** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010068 2    51   35 ****** 5 ** 1400000000 ****1***** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010069 2    71   47 ****** 5 ** 1100000000 111***1**1 LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010070 2    72   47 ****** 5 ** 2400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010071 2    74   46 ****** 5 ** 1400000000 *******1** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010072 2    72   48 ****** 5 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010073 2    66   47 ****** 5 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010074 2    57   41 ****** 5 ** 1400000000 *1******** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010075 2    70   46 ****** 5 ** 1400000000 ********11 LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010076 2    61   40 ****** 5 ** *000000000 ****1***** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010077 2    73   51 ****** 5 ** 1200000000 ****111*** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010078 2    63   44 ****** 5 ** 1400000000 ******1*** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010079 2    73   53 ****** 5 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010080 2    57   40 ****** 5 ** 1100000000 ******1*11 LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010081 2    53   34 ****** 5 ** 1400000000 *******1** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010082 2    54   37 ****** 5 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010083 2    67   45 ****** 5 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010084 2    64   41 ****** 5 ** *000000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010085 2    59   39 ****** 5 ** 1400000000 ******11** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010086 2    68   49 ****** 5 ** 1400000000 **1*****1* LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010087 2    66   47 ****** 5 ** 1400000000 *********1 LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010088 2    72   47 ****** 5 ** 1100000000 ****1***** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010089 2    70   47 ****** 5 ** 1400000000 *******1** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010090 2    63   46 ****** 5 ** 1100000000 ********11 LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010091 2    67   43 ****** 5 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010092 2    57   39 ****** 5 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010093 2    58   40 ****** 5 ** 1400000000 ****1*11** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010094 2    53   35 ****** 5 ** 1400000000 *1*******1 LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010095 2    60   40 ****** 5 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010096 2    51   33 ****** 5 ** 1400000000 *****1**** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010097 2    70   47 ****** 5 ** 1200000000 *********1 LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010098 2    71   51 ****** 5 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010099 2    78   53 ****** 5 ** 1400000000 **1******* LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010100 2    63   43 ****** 5 ** 1400000000 ****1***1* LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010101 2    60   40 ****** 5 ** 1400000000 *1****1*** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010102 2    69   47 ****** 4 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010103 2    66   46 ****** 4 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010104 2    71   48 ****** 4 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010105 2    55   38 ****** 4 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010106 2    56   35 ****** 4 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010107 2    55   37 ****** 4 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010108 2    58   43 ****** 4 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010109 2    63   41 ****** 4 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010110 2    64   44 ****** 4 ** 1400000000 *1******** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010111 2    60   39 ****** 4 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010112 2    59   42 ****** 4 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010113 2    61   41 ****** 4 ** 1400000000 1*******1* LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010114 2    61   43 ****** 4 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010115 2    63   43 ****** 4 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010116 2    63   45 ****** 4 ** 1400000000 2********* LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010117 2    65   43 ****** 4 ** 1400000000 *******11* LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010118 2    58   39 ****** 4 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010119 2    57   40 ****** 4 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010120 2    57   37 ****** 4 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010121 2    64   43 ****** 4 ** 1400000000 ********1* LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010122 2    55   37 ****** 4 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010123 2    54   39 ****** 4 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010124 2    61   40 ****** 4 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010125 2    58   37 ****** 4 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010126 2    57   38 ****** 4 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010127 2    54   39 ****** 4 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010128 2    67   46 ****** 3 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010129 2    70   44 ****** 3 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010130 2    70   47 ****** 3 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010131 2    64   44 ****** 3 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010132 2    61   44 ****** 3 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010133 2    72   47 ****** 3 ** 1400000000 *1******** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010134 2    77   54 ****** 3 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010135 2    58   42 ****** 3 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010136 2    58   42 ****** 3 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010137 2    60   39 ****** 3 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010138 2    63   42 ****** 3 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010139 2    71   46 ****** 3 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010140 2    73   49 ****** 3 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010141 2    63   43 ****** 3 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010142 2    66   47 ****** 3 ** 1400000000 *1111***** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010143 2    59   43 ****** 3 ** 1100000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010144 2    62   43 ****** 3 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010145 2    61   31 ****** 2  3 **00000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010146 2    69   48 ****** 3 ** 1400000000 *1******** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010147 2    59   41 ****** 3 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010148 2    56   37 ****** 3 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010149 2    59   32 ****** 2  3 **00000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010150 2    52   40 ****** 3 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010151 2    63   42 ****** 3 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010152 2    59   39 ****** 3 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010153 2    75   53 ****** 4 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010154 2    62   41 ****** 4 ** 2400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010155 2    61   43 ****** 4 ** 1400000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
 08091995 19    3 0010156 2    37***** ****** 1  1 **00000000 ********** LC 014495.3 029093.5  44 **** ****       S.ALBERT/C.ALBERT     ***** *                
