 19091995 19    3 0020001 1    92*****    16* 1 ** **00000000 ********** LC 014585.3 029000.0  45 * 67 ****       S.ALBERT/A.HEBERT     ***** *                
 19091995 19    3 0020002 1   110*****    27* 2 ** **00000000 *******1** LC 014585.3 029000.0  45 * 82 ****       S.ALBERT/A.HEBERT     ***** *                
 19091995 19    3 0020003 1   105*****    28* 2 ** **00000000 ********** LC 014585.3 029000.0  45 * 82 ****       S.ALBERT/A.HEBERT     ***** *                
 19091995 19    3 0020004 1   117*****    29* 2 ** **00000000 ********** LC 014585.3 029000.0  45 * 85 ****       S.ALBERT/A.HEBERT     ***** *                
 19091995 19    3 0020005 1   104*****    20* 1 ** **00000000 ********** LC 014585.3 029000.0  45 * 60 ****       S.ALBERT/A.HEBERT     ***** *                
 19091995 19    3 0020006 1   113*****    26* 4 ** **00000000 ********** LC 014585.3 029000.0  45 * 92 ****       S.ALBERT/A.HEBERT     ***** *                
 19091995 19    3 0020007 1    93*****    17* 1 ** **00000000 *********1 LC 014585.3 029000.0  45 * 62 ****       S.ALBERT/A.HEBERT     ***** *                
 19091995 19    3 0020008 1    74*****    12* 1 ** **00000000 ********** LC 014585.3 029000.0  45 * 52 ****       S.ALBERT/A.HEBERT     ***** *                
 19091995 19    3 0020009 1    89*****    20* 2 ** **00000000 ********** LC 014585.3 029000.0  45 * 90 ****       S.ALBERT/A.HEBERT     ***** *                
 19091995 19    3 0020010 1    57*****     9* 1 ** **00000000 ********** LC 014585.3 029000.0  45 **** ****       S.ALBERT/A.HEBERT     ***** *                
 19091995 19    3 0020011 1    66*****  10.5* 2 ** **00000000 ********** LC 014585.3 029000.0  45 * 69 ****       S.ALBERT/A.HEBERT     ***** *                
 19091995 19    3 0020012 1    70*****    12* 2 ** **00000000 ********** LC 014585.3 029000.0  45 * 68 ****       S.ALBERT/A.HEBERT     ***** *                
 19091995 19    3 0020013 1    57*****     9* 1 ** **00000000 ********** LC 014585.3 029000.0  45 **** ****       S.ALBERT/A.HEBERT     ***** *                
 19091995 19    3 0020014 1    50*****     7* 1 ** **00000000 ********** LC 014585.3 029000.0  45 **** ****       S.ALBERT/A.HEBERT     ***** *                
 19091995 19    3 0020015 1    55*****     9* 1 ** **00000000 ********** LC 014585.3 029000.0  45 **** ****       S.ALBERT/A.HEBERT     ***** *                
 19091995 19    3 0020016 1    34***** ****** 1 ** **00000000 ********** LC 014585.3 029000.0  45 **** ****       S.ALBERT/A.HEBERT     ***** *                
 19091995 19    3 0020017 1    45***** ****** 1 ** **00000000 ********** LC 014585.3 029000.0  45 **** ****       S.ALBERT/A.HEBERT     ***** *                
 19091995 19    3 0020018 1    41***** ****** 1 ** **00000000 ********** LC 014585.3 029000.0  45 **** ****       S.ALBERT/A.HEBERT     ***** *                
 19091995 19    3 0020019 1    38***** ****** 1 ** **00000000 ********** LC 014585.3 029000.0  45 **** ****       S.ALBERT/A.HEBERT     ***** *                
 19091995 19    3 0020020 1    19***** ****** 1 ** **00000000 ********** LC 014585.3 029000.0  45 **** ****       S.ALBERT/A.HEBERT     ***** *                
 19091995 19    3 0020021 1    25***** ****** 1 ** **00000000 ********** LC 014585.3 029000.0  45 **** ****       S.ALBERT/A.HEBERT     ***** *                
