measurements::GPnum,measurements::Species,measurements::Measurement,measurements::Measurementnum,measurements::One hundred flag,measurements::One hundred message,measurements::dataentrybox Measure,measurements::Measurement transformed,measurements::Measurement comment,measurements::Datetime
,,,,,,,,,
,,,,,,,,,
GP156F,23,265.2mm,1,0,,,265.2,,2023-07-16 06:12:42
GP156F,23,279.3mm,2,0,,,279.3,,2023-07-16 06:12:48
GP156F,23,254.6mm,3,0,,,254.6,,2023-07-16 06:12:55
GP156F,23,251.5mm,4,0,,,251.5,,2023-07-16 06:13:02
GP156F,23,246.8mm,5,0,,,246.8,,2023-07-16 06:13:06
GP156F,23,261.6mm,6,0,,,261.6,,2023-07-16 06:13:10
GP156F,23,245.2mm,7,0,,,245.2,,2023-07-16 06:13:13
GP156F,23,241.3mm,8,0,,,241.3,,2023-07-16 06:13:16
GP156F,23,243.1mm,9,0,,,243.1,,2023-07-16 06:13:18
GP156F,23,257.3mm,10,0,,,257.3,,2023-07-16 06:13:21
GP156F,23,241.0mm,11,0,,,241.0,,2023-07-16 06:13:24
GP156F,23,258.6mm,12,0,,,258.6,,2023-07-16 06:13:27
GP156F,23,274.9mm,13,0,,,274.9,,2023-07-16 06:13:33
GP156F,23,222.4mm,14,0,,,222.4,,2023-07-16 06:13:36
GP156F,23,245.9mm,15,0,,,245.9,,2023-07-16 06:13:40
GP156F,23,250.3mm,16,0,,,250.3,,2023-07-16 06:13:43
GP156F,23,238.5mm,17,0,,,238.5,,2023-07-16 06:13:46
GP156F,23,262.6mm,18,0,,,262.6,,2023-07-16 06:13:49
GP156F,23,262.4mm,19,0,,,262.4,,2023-07-16 06:13:52
GP156F,23,225.0mm,20,0,,,225.0,,2023-07-16 06:13:55
GP156F,23,226.5mm,21,0,,,226.5,,2023-07-16 06:13:58
GP156F,23,246.3mm,22,0,,,246.3,,2023-07-16 06:14:02
GP156F,23,263.9mm,23,0,,,263.9,,2023-07-16 06:14:05
GP156F,23,237.4mm,24,0,,,237.4,,2023-07-16 06:14:09
GP156F,23,258.5mm,25,0,,,258.5,,2023-07-16 06:14:13
GP156F,23,269.7mm,26,0,,,269.7,,2023-07-16 06:14:16
GP156F,23,236.7mm,27,0,,,236.7,,2023-07-16 06:14:19
GP156F,23,241.6mm,28,0,,,241.6,,2023-07-16 06:14:22
GP156F,23,249.9mm,29,0,,,249.9,,2023-07-16 06:14:26
GP156F,23,243.2mm,30,0,,,243.2,,2023-07-16 06:14:29
GP156F,23,263.9mm,31,0,,,263.9,,2023-07-16 06:14:32
GP156F,23,250.9mm,32,0,,,250.9,,2023-07-16 06:14:35
GP156F,23,248.9mm,33,0,,,248.9,,2023-07-16 06:14:39
GP156F,23,282.1mm,34,0,,,282.1,,2023-07-16 06:14:43
GP156F,23,250.5mm,35,0,,,250.5,,2023-07-16 06:14:46
GP156F,23,268.0mm,36,0,,,268.0,,2023-07-16 06:14:50
GP156F,23,255.8mm,37,0,,,255.8,,2023-07-16 06:14:53
GP156F,23,251.0mm,38,0,,,251.0,,2023-07-16 06:14:56
GP156F,23,216.6mm,39,0,,,216.6,,2023-07-16 06:15:00
GP156F,23,259.7mm,40,0,,,259.7,,2023-07-16 06:15:04
GP156F,23,239.9mm,41,0,,,239.9,,2023-07-16 06:15:08
GP156F,23,258.4mm,42,0,,,258.4,,2023-07-16 06:15:11
GP156F,23,235.3mm,43,0,,,235.3,,2023-07-16 06:15:14
GP156F,23,259.6mm,44,0,,,259.6,,2023-07-16 06:15:17
GP156F,23,246.7mm,45,0,,,246.7,,2023-07-16 06:15:22
GP156F,23,248.2mm,46,0,,,248.2,,2023-07-16 06:15:25
GP156F,23,254.9mm,47,0,,,254.9,,2023-07-16 06:15:28
GP156F,23,265.9mm,48,0,,,265.9,,2023-07-16 06:15:32
GP156F,23,271.4mm,49,0,,,271.4,,2023-07-16 06:15:36
GP156F,23,234.9mm,50,0,,,234.9,,2023-07-16 06:15:39
GP156F,23,243.8mm,51,0,,,243.8,,2023-07-16 06:15:44
GP156F,23,233.3mm,52,0,,,233.3,,2023-07-16 06:15:48
GP156F,23,280.3mm,53,0,,,280.3,,2023-07-16 06:15:51
GP156F,23,275.9mm,54,0,,,275.9,,2023-07-16 06:16:01
GP156F,23,258.4mm,55,0,,,258.4,,2023-07-16 06:16:04
GP156F,23,273.9mm,56,0,,,273.9,,2023-07-16 06:16:07
GP156F,23,251.1mm,57,0,,,251.1,,2023-07-16 06:16:10
GP156F,23,269.8mm,58,0,,,269.8,,2023-07-16 06:16:13
GP156F,23,226.2mm,59,0,,,226.2,,2023-07-16 06:16:16
GP156F,23,247.6mm,60,0,,,247.6,,2023-07-16 06:16:20
GP156F,23,266.3mm,61,0,,,266.3,,2023-07-16 06:16:24
GP156F,23,273.0mm,62,0,,,273.0,,2023-07-16 06:16:28
GP156F,23,255.1mm,63,0,,,255.1,,2023-07-16 06:16:32
GP156F,23,247.2mm,64,0,,,247.2,,2023-07-16 06:16:36
GP156F,23,256.2mm,65,0,,,256.2,,2023-07-16 06:16:39
GP156F,23,229.6mm,66,0,,,229.6,,2023-07-16 06:16:43
GP156F,23,254.9mm,67,0,,,254.9,,2023-07-16 06:16:46
GP156F,23,250.0mm,68,0,,,250.0,,2023-07-16 06:16:49
GP156F,23,260.6mm,69,0,,,260.6,,2023-07-16 06:16:54
GP156F,23,241.6mm,70,0,,,241.6,,2023-07-16 06:16:58
GP156F,23,258.8mm,71,0,,,258.8,,2023-07-16 06:17:01
GP156F,23,230.7mm,72,0,,,230.7,,2023-07-16 06:17:04
GP156F,23,265.6mm,73,0,,,265.6,,2023-07-16 06:17:08
GP156F,23,232.0mm,74,0,,,232.0,,2023-07-16 06:17:11
GP156F,23,240.5mm,75,0,,,240.5,,2023-07-16 06:17:15
GP156F,23,237.5mm,76,0,,,237.5,,2023-07-16 06:17:20
GP156F,23,241.6mm,77,0,,,241.6,,2023-07-16 06:17:24
GP156F,23,265.0mm,78,0,,,265.0,,2023-07-16 06:17:27
GP156F,23,241.8mm,79,0,,,241.8,,2023-07-16 06:17:31
GP156F,23,238.4mm,80,0,,,238.4,,2023-07-16 06:17:34
GP156F,23,252.5mm,81,0,,,252.5,,2023-07-16 06:17:37
GP156F,23,249.8mm,82,0,,,249.8,,2023-07-16 06:17:42
GP156F,23,258.4mm,83,0,,,258.4,,2023-07-16 06:17:47
GP156F,23,265.9mm,84,0,,,265.9,,2023-07-16 06:17:50
GP156F,23,233.1mm,85,0,,,233.1,,2023-07-16 06:17:54
GP156F,23,230.4mm,86,0,,,230.4,,2023-07-16 06:17:57
GP156F,23,244.1mm,87,0,,,244.1,,2023-07-16 06:18:01
GP156F,23,248.8mm,88,0,,,248.8,,2023-07-16 06:18:05
GP156F,23,245.0mm,89,0,,,245.0,,2023-07-16 06:18:11
GP156F,23,253.8mm,90,0,,,253.8,,2023-07-16 06:18:15
GP156F,23,257.0mm,91,0,,,257.0,,2023-07-16 06:18:18
GP156F,23,249.3mm,92,0,,,249.3,,2023-07-16 06:18:21
GP156F,23,251.9mm,93,0,,,251.9,,2023-07-16 06:18:24
GP156F,23,243.4mm,94,0,,,243.4,,2023-07-16 06:18:28
GP156F,23,248.1mm,95,0,,,248.1,,2023-07-16 06:18:31
GP156F,23,251.7mm,96,0,,,251.7,,2023-07-16 06:18:35
GP156F,23,230.3mm,97,0,,,230.3,,2023-07-16 06:18:38
GP156F,23,246.1mm,98,0,,,246.1,,2023-07-16 06:18:41
GP156F,23,234.4mm,99,0,,,234.4,,2023-07-16 06:18:45
GP156F,23,234.2mm,100,0,,,234.2,,2023-07-16 06:18:49
GP156F,410,298.9mm,1,0,,,298.9,,2023-07-16 06:19:22
GP156F,410,230.2mm,2,0,,,230.2,,2023-07-16 06:19:25
GP156F,410,269.9mm,3,0,,,269.9,,2023-07-16 06:19:28
GP156F,410,243.6mm,4,0,,,243.6,,2023-07-16 06:19:31
GP156F,410,224.7mm,5,0,,,224.7,,2023-07-16 06:19:33
GP156F,410,124.4mm,6,0,,,124.4,,2023-07-16 06:19:37
GP156F,201,367.5mm,1,0,,,367.5,,2023-07-16 06:19:50
GP156F,201,558.5mm,2,0,,,558.5,,2023-07-16 06:19:54
GP156F,201,259.2mm,3,0,,,259.2,,2023-07-16 06:19:59
GP156F,31,620.0mm,1,0,,,620.0,,2023-07-16 06:20:14
GP156F,31,391.4mm,2,0,,,391.4,,2023-07-16 06:20:20
GP156F,40,179.6mm,1,0,,,179.6,,2023-07-16 06:20:40
GP156F,40,202.9mm,2,0,,,202.9,,2023-07-16 06:20:44
GP156F,40,159.0mm,3,0,,,159.0,,2023-07-16 06:20:47
GP156F,40,159.5mm,4,0,,,159.5,,2023-07-16 06:20:49
GP156F,40,218.3mm,5,0,,,218.3,,2023-07-16 06:20:52
GP156F,40,178.0mm,6,0,,,178.0,,2023-07-16 06:20:55
GP156F,40,164.8mm,7,0,,,164.8,,2023-07-16 06:20:57
GP156F,40,157.4mm,8,0,,,157.4,,2023-07-16 06:21:00
GP156F,40,169.3mm,9,0,,,169.3,,2023-07-16 06:21:03
GP156F,40,231.2mm,10,0,,,231.2,,2023-07-16 06:21:05
GP156F,40,230.4mm,11,0,,,230.4,,2023-07-16 06:21:08
GP156F,40,182.7mm,12,0,,,182.7,,2023-07-16 06:21:10
GP156F,40,196.5mm,13,0,,,196.5,,2023-07-16 06:21:13
GP156F,40,152.3mm,14,0,,,152.3,,2023-07-16 06:21:15
GP156F,40,196.0mm,15,0,,,196.0,,2023-07-16 06:21:18
GP203F,23,250.0mm,1,0,,,250.0,,2023-07-16 08:25:38
GP203F,23,256.7mm,2,0,,,256.7,,2023-07-16 08:25:44
GP203F,23,263.1mm,3,0,,,263.1,,2023-07-16 08:25:53
GP203F,23,253.2mm,4,0,,,253.2,,2023-07-16 08:26:04
GP203F,23,252.6mm,5,0,,,252.6,,2023-07-16 08:26:07
GP203F,23,261.2mm,6,0,,,261.2,,2023-07-16 08:26:12
GP203F,23,224.8mm,7,0,,,224.8,,2023-07-16 08:26:16
GP203F,23,230.5mm,8,0,,,230.5,,2023-07-16 08:26:21
GP203F,23,295.5mm,9,0,,,295.5,,2023-07-16 08:26:25
GP203F,23,241.5mm,10,0,,,241.5,,2023-07-16 08:26:31
GP203F,23,256.9mm,11,0,,,256.9,,2023-07-16 08:26:39
GP203F,23,236.5mm,12,0,,,236.5,,2023-07-16 08:26:47
GP203F,23,240.0mm,13,0,,,240.0,,2023-07-16 08:26:56
GP203F,23,223.1mm,14,0,,,223.1,,2023-07-16 08:27:02
GP203F,23,235.3mm,15,0,,,235.3,,2023-07-16 08:27:15
GP203F,23,237.1mm,16,0,,,237.1,,2023-07-16 08:27:18
GP203F,23,245.1mm,17,0,,,245.1,,2023-07-16 08:27:21
GP203F,23,245.0mm,18,0,,,245.0,,2023-07-16 08:27:23
GP203F,23,230.7mm,19,0,,,230.7,,2023-07-16 08:27:27
GP203F,23,217.3mm,20,0,,,217.3,,2023-07-16 08:27:30
GP203F,23,236.7mm,21,0,,,236.7,,2023-07-16 08:27:34
GP203F,23,243.9mm,22,0,,,243.9,,2023-07-16 08:27:40
GP203F,23,239.2mm,23,0,,,239.2,,2023-07-16 08:27:43
GP203F,23,239.3mm,24,0,,,239.3,,2023-07-16 08:27:46
GP203F,23,255.9mm,25,0,,,255.9,,2023-07-16 08:27:52
GP203F,23,239.7mm,26,0,,,239.7,,2023-07-16 08:28:07
GP203F,23,265.4mm,27,0,,,265.4,,2023-07-16 08:28:10
GP203F,23,251.2mm,28,0,,,251.2,,2023-07-16 08:28:13
GP203F,23,250.9mm,29,0,,,250.9,,2023-07-16 08:28:20
GP203F,23,242.3mm,30,0,,,242.3,,2023-07-16 08:28:24
GP203F,23,237.6mm,31,0,,,237.6,,2023-07-16 08:28:29
GP203F,23,243.7mm,32,0,,,243.7,,2023-07-16 08:28:32
GP203F,23,250.7mm,33,0,,,250.7,,2023-07-16 08:28:37
GP203F,23,288.0mm,34,0,,,288.0,,2023-07-16 08:28:42
GP203F,23,227.8mm,35,0,,,227.8,,2023-07-16 08:28:48
GP203F,23,250.0mm,36,0,,,250.0,,2023-07-16 08:28:54
GP203F,23,251.6mm,37,0,,,251.6,,2023-07-16 08:29:01
GP203F,23,241.2mm,38,0,,,241.2,,2023-07-16 08:29:05
GP203F,23,227.6mm,39,0,,,227.6,,2023-07-16 08:29:17
GP203F,23,249.6mm,40,0,,,249.6,,2023-07-16 08:29:23
GP203F,23,268.0mm,41,0,,,268.0,,2023-07-16 08:29:26
GP203F,23,236.6mm,42,0,,,236.6,,2023-07-16 08:29:30
GP203F,23,226.2mm,43,0,,,226.2,,2023-07-16 08:29:34
GP203F,23,217.0mm,44,0,,,217.0,,2023-07-16 08:29:38
GP203F,23,236.0mm,45,0,,,236.0,,2023-07-16 08:29:54
GP203F,23,231.4mm,46,0,,,231.4,,2023-07-16 08:29:57
GP203F,23,228.7mm,47,0,,,228.7,,2023-07-16 08:30:02
GP203F,23,237.3mm,48,0,,,237.3,,2023-07-16 08:30:07
GP203F,23,209.3mm,49,0,,,209.3,,2023-07-16 08:30:11
GP203F,23,236.9mm,50,0,,,236.9,,2023-07-16 08:30:15
GP203F,23,254.9mm,51,0,,,254.9,,2023-07-16 08:30:20
GP203F,23,231.1mm,52,0,,,231.1,,2023-07-16 08:30:32
GP203F,23,249.0mm,53,0,,,249.0,,2023-07-16 08:30:35
GP203F,23,242.5mm,54,0,,,242.5,,2023-07-16 08:30:38
GP203F,23,254.9mm,55,0,,,254.9,,2023-07-16 08:30:41
GP203F,23,232.9mm,56,0,,,232.9,,2023-07-16 08:30:43
GP203F,23,248.4mm,57,0,,,248.4,,2023-07-16 08:30:46
GP203F,23,236.6mm,58,0,,,236.6,,2023-07-16 08:30:49
GP203F,23,214.7mm,59,0,,,214.7,,2023-07-16 08:30:51
GP203F,23,258.9mm,60,0,,,258.9,,2023-07-16 08:30:54
GP203F,23,251.7mm,61,0,,,251.7,,2023-07-16 08:30:57
GP203F,23,253.1mm,62,0,,,253.1,,2023-07-16 08:31:00
GP203F,23,240.1mm,63,0,,,240.1,,2023-07-16 08:31:04
GP203F,23,259.4mm,64,0,,,259.4,,2023-07-16 08:31:07
GP203F,23,242.6mm,65,0,,,242.6,,2023-07-16 08:31:09
GP203F,23,226.6mm,66,0,,,226.6,,2023-07-16 08:31:12
GP203F,23,241.6mm,67,0,,,241.6,,2023-07-16 08:31:16
GP203F,23,253.8mm,68,0,,,253.8,,2023-07-16 08:31:18
GP203F,23,261.1mm,69,0,,,261.1,,2023-07-16 08:31:21
GP203F,23,266.0mm,70,0,,,266.0,,2023-07-16 08:31:24
GP203F,23,249.4mm,71,0,,,249.4,,2023-07-16 08:31:27
GP203F,23,247.6mm,72,0,,,247.6,,2023-07-16 08:31:30
GP203F,23,258.9mm,73,0,,,258.9,,2023-07-16 08:31:33
GP203F,23,202.0mm,74,0,,,202.0,,2023-07-16 08:31:36
GP203F,23,224.3mm,75,0,,,224.3,,2023-07-16 08:31:39
GP203F,23,245.3mm,76,0,,,245.3,,2023-07-16 08:31:42
GP203F,23,258.2mm,77,0,,,258.2,,2023-07-16 08:31:45
GP203F,23,234.5mm,78,0,,,234.5,,2023-07-16 08:31:47
GP203F,23,233.5mm,79,0,,,233.5,,2023-07-16 08:31:50
GP203F,23,230.0mm,80,0,,,230.0,,2023-07-16 08:31:53
GP203F,23,244.0mm,81,0,,,244.0,,2023-07-16 08:31:56
GP203F,23,228.6mm,82,0,,,228.6,,2023-07-16 08:31:59
GP203F,23,255.1mm,83,0,,,255.1,,2023-07-16 08:32:01
GP203F,23,276.5mm,84,0,,,276.5,,2023-07-16 08:32:04
GP203F,23,252.2mm,85,0,,,252.2,,2023-07-16 08:32:07
GP203F,23,245.3mm,86,0,,,245.3,,2023-07-16 08:32:10
GP203F,23,237.6mm,87,0,,,237.6,,2023-07-16 08:32:13
GP203F,23,256.1mm,88,0,,,256.1,,2023-07-16 08:32:16
GP203F,23,257.4mm,89,0,,,257.4,,2023-07-16 08:32:19
GP203F,23,240.2mm,90,0,,,240.2,,2023-07-16 08:32:22
GP203F,23,245.9mm,91,0,,,245.9,,2023-07-16 08:32:25
GP203F,23,231.4mm,92,0,,,231.4,,2023-07-16 08:32:29
GP203F,23,234.9mm,93,0,,,234.9,,2023-07-16 08:32:32
GP203F,23,269.2mm,94,0,,,269.2,,2023-07-16 08:32:35
GP203F,23,214.6mm,95,0,,,214.6,,2023-07-16 08:32:38
GP203F,23,229.9mm,96,0,,,229.9,,2023-07-16 08:32:41
GP203F,23,252.6mm,97,0,,,252.6,,2023-07-16 08:32:44
GP203F,23,247.7mm,98,0,,,247.7,,2023-07-16 08:32:47
GP203F,23,246.7mm,99,0,,,246.7,,2023-07-16 08:32:50
GP203F,23,237.6mm,100,0,,,237.6,,2023-07-16 08:32:54
GP203F,41,348.5mm,1,0,,,348.5,,2023-07-16 08:34:27
GP203F,41,290.1mm,2,0,,,290.1,,2023-07-16 08:34:39
GP203F,41,359.1mm,3,0,,,359.1,,2023-07-16 08:34:42
GP203F,41,347.1mm,4,0,,,347.1,,2023-07-16 08:34:46
GP203F,41,432.1mm,5,0,,,432.1,,2023-07-16 08:34:49
GP203F,41,376.3mm,6,0,,,376.3,,2023-07-16 08:34:55
GP203F,41,225.9mm,7,0,,,225.9,,2023-07-16 08:34:58
GP203F,41,361.4mm,8,0,,,361.4,,2023-07-16 08:35:02
GP203F,41,339.3mm,9,0,,,339.3,,2023-07-16 08:35:05
GP203F,41,367.1mm,10,0,,,367.1,,2023-07-16 08:35:08
GP203F,41,339.6mm,11,0,,,339.6,,2023-07-16 08:35:11
GP203F,41,335.4mm,12,0,,,335.4,,2023-07-16 08:35:15
GP203F,41,374.9mm,13,0,,,374.9,,2023-07-16 08:35:18
GP203F,41,379.4mm,14,0,,,379.4,,2023-07-16 08:35:21
GP203F,41,323.8mm,15,0,,,323.8,,2023-07-16 08:35:27
GP203F,41,185.6mm,16,0,,,185.6,,2023-07-16 08:35:34
GP203F,41,308.5mm,17,0,,,308.5,,2023-07-16 08:35:38
GP203F,41,304.0mm,18,0,,,304.0,,2023-07-16 08:35:41
GP203F,41,330.9mm,19,0,,,330.9,,2023-07-16 08:35:44
GP203F,41,327.0mm,20,0,,,327.0,,2023-07-16 08:35:48
GP203F,41,361.0mm,21,0,,,361.0,,2023-07-16 08:35:51
GP203F,41,321.2mm,22,0,,,321.2,,2023-07-16 08:35:56
GP203F,41,386.6mm,23,0,,,386.6,,2023-07-16 08:35:59
GP203F,41,348.0mm,24,0,,,348.0,,2023-07-16 08:36:03
GP203F,41,322.1mm,25,0,,,322.1,,2023-07-16 08:36:07
GP203F,41,326.3mm,26,0,,,326.3,,2023-07-16 08:36:10
GP203F,41,312.6mm,27,0,,,312.6,,2023-07-16 08:36:13
GP203F,41,344.1mm,28,0,,,344.1,,2023-07-16 08:36:16
GP203F,41,343.7mm,29,0,,,343.7,,2023-07-16 08:36:20
GP203F,41,345.7mm,30,0,,,345.7,,2023-07-16 08:36:23
GP203F,41,397.9mm,31,0,,,397.9,,2023-07-16 08:36:29
GP203F,41,416.3mm,32,0,,,416.3,,2023-07-16 08:36:32
GP203F,41,227.5mm,33,0,,,227.5,,2023-07-16 08:36:37
GP203F,41,204.2mm,34,0,,,204.2,,2023-07-16 08:36:41
GP203F,41,195.3mm,35,0,,,195.3,,2023-07-16 08:36:45
GP203F,41,370.5mm,36,0,,,370.5,,2023-07-16 08:36:48
GP203F,41,389.8mm,37,0,,,389.8,,2023-07-16 08:37:10
GP203F,41,329.2mm,38,0,,,329.2,,2023-07-16 08:37:14
GP203F,41,346.1mm,39,0,,,346.1,,2023-07-16 08:37:17
GP203F,41,292.5mm,40,0,,,292.5,,2023-07-16 08:37:21
GP203F,41,335.0mm,41,0,,,335.0,,2023-07-16 08:37:25
GP203F,41,156.1mm,42,0,,,156.1,,2023-07-16 08:37:28
GP203F,41,245.0mm,43,0,,,245.0,,2023-07-16 08:37:32
GP203F,41,348.3mm,44,0,,,348.3,,2023-07-16 08:37:35
GP203F,41,341.8mm,45,0,,,341.8,,2023-07-16 08:37:38
GP203F,41,348.9mm,46,0,,,348.9,,2023-07-16 08:37:41
GP203F,41,311.6mm,47,0,,,311.6,,2023-07-16 08:37:44
GP203F,41,292.9mm,48,0,,,292.9,,2023-07-16 08:37:50
GP203F,41,282.9mm,49,0,,,282.9,,2023-07-16 08:37:53
GP203F,41,339.2mm,50,0,,,339.2,,2023-07-16 08:37:56
GP203F,41,269.3mm,51,0,,,269.3,,2023-07-16 08:37:59
GP203F,41,299.4mm,52,0,,,299.4,,2023-07-16 08:38:03
GP203F,41,375.0mm,53,0,,,375.0,,2023-07-16 08:38:06
GP203F,41,242.0mm,54,0,,,242.0,,2023-07-16 08:38:11
GP203F,41,270.5mm,55,0,,,270.5,,2023-07-16 08:38:14
GP203F,41,379.8mm,56,0,,,379.8,,2023-07-16 08:38:18
GP203F,41,273.4mm,57,0,,,273.4,,2023-07-16 08:38:20
GP203F,41,254.3mm,58,0,,,254.3,,2023-07-16 08:38:23
GP203F,41,351.3mm,59,0,,,351.3,,2023-07-16 08:38:26
GP203F,41,358.6mm,60,0,,,358.6,,2023-07-16 08:38:29
GP203F,41,332.3mm,61,0,,,332.3,,2023-07-16 08:38:33
GP203F,41,342.1mm,62,0,,,342.1,,2023-07-16 08:38:36
GP203F,41,265.1mm,63,0,,,265.1,,2023-07-16 08:38:39
GP203F,41,348.3mm,64,0,,,348.3,,2023-07-16 08:38:43
GP203F,41,384.1mm,65,0,,,384.1,,2023-07-16 08:38:46
GP203F,41,354.4mm,66,0,,,354.4,,2023-07-16 08:38:49
GP203F,41,275.7mm,67,0,,,275.7,,2023-07-16 08:38:52
GP203F,41,370.3mm,68,0,,,370.3,,2023-07-16 08:38:56
GP203F,41,382.7mm,69,0,,,382.7,,2023-07-16 08:38:59
GP203F,41,242.3mm,70,0,,,242.3,,2023-07-16 08:39:03
GP203F,41,151.9mm,71,0,,,151.9,,2023-07-16 08:39:06
GP203F,41,366.8mm,72,0,,,366.8,,2023-07-16 08:39:09
GP203F,41,349.4mm,73,0,,,349.4,,2023-07-16 08:39:13
GP203F,41,419.6mm,74,0,,,419.6,,2023-07-16 08:39:16
GP203F,41,162.6mm,75,0,,,162.6,,2023-07-16 08:39:19
GP203F,41,209.3mm,76,0,,,209.3,,2023-07-16 08:39:24
GP203F,41,334.0mm,77,0,,,334.0,,2023-07-16 08:39:29
GP203F,41,198.1mm,78,0,,,198.1,,2023-07-16 08:39:33
GP203F,41,276.5mm,79,0,,,276.5,,2023-07-16 08:39:36
GP203F,41,352.5mm,80,0,,,352.5,,2023-07-16 08:39:40
GP203F,41,250.3mm,81,0,,,250.3,,2023-07-16 08:39:42
GP203F,41,347.1mm,82,0,,,347.1,,2023-07-16 08:39:46
GP203F,41,272.4mm,83,0,,,272.4,,2023-07-16 08:39:49
GP203F,41,408.4mm,84,0,,,408.4,,2023-07-16 08:39:52
GP203F,41,375.2mm,85,0,,,375.2,,2023-07-16 08:39:59
GP203F,41,322.0mm,86,0,,,322.0,,2023-07-16 08:40:14
GP203F,41,340.3mm,87,0,,,340.3,,2023-07-16 08:40:18
GP203F,41,350.5mm,88,0,,,350.5,,2023-07-16 08:40:21
GP203F,41,379.8mm,89,0,,,379.8,,2023-07-16 08:40:25
GP203F,41,408.8mm,90,0,,,408.8,,2023-07-16 08:40:30
GP203F,41,320.6mm,91,0,,,320.6,,2023-07-16 08:40:32
GP203F,41,347.2mm,92,0,,,347.2,,2023-07-16 08:40:36
GP203F,41,380.8mm,93,0,,,380.8,,2023-07-16 08:40:39
GP203F,41,325.7mm,94,0,,,325.7,,2023-07-16 08:40:47
GP203F,41,402.2mm,95,0,,,402.2,,2023-07-16 08:40:51
GP203F,41,371.2mm,96,0,,,371.2,,2023-07-16 08:40:55
GP203F,41,387.6mm,97,0,,,387.6,,2023-07-16 08:40:59
GP203F,41,339.9mm,98,0,,,339.9,,2023-07-16 08:41:04
GP203F,41,313.7mm,99,0,,,313.7,,2023-07-16 08:41:10
GP203F,41,382.2mm,100,0,,,382.2,,2023-07-16 08:41:14
GP203F,410,230.9mm,1,0,,,230.9,,2023-07-16 08:42:38
GP203F,410,259.4mm,2,0,,,259.4,,2023-07-16 08:42:42
GP203F,410,150.9mm,3,0,,,150.9,,2023-07-16 08:42:46
GP203F,410,238.2mm,4,0,,,238.2,,2023-07-16 08:42:49
GP203F,410,191.5mm,5,0,,,191.5,,2023-07-16 08:42:51
GP203F,410,244.8mm,6,0,,,244.8,,2023-07-16 08:42:54
GP203F,410,185.8mm,7,0,,,185.8,,2023-07-16 08:42:57
GP203F,410,236.7mm,8,0,,,236.7,,2023-07-16 08:42:59
GP203F,410,217.5mm,9,0,,,217.5,,2023-07-16 08:43:02
GP203F,410,215.7mm,10,0,,,215.7,,2023-07-16 08:43:05
GP203F,410,262.1mm,11,0,,,262.1,,2023-07-16 08:43:08
GP203F,410,184.1mm,12,0,,,184.1,,2023-07-16 08:43:11
GP203F,410,289.7mm,13,0,,,289.7,,2023-07-16 08:43:14
GP203F,410,154.8mm,14,0,,,154.8,,2023-07-16 08:43:16
GP203F,410,218.0mm,15,0,,,218.0,,2023-07-16 08:43:19
GP203F,410,179.1mm,16,0,,,179.1,,2023-07-16 08:43:22
GP203F,410,129.7mm,17,0,,,129.7,,2023-07-16 08:43:26
GP203F,410,195.4mm,18,0,,,195.4,,2023-07-16 08:43:28
GP203F,410,240.9mm,19,0,,,240.9,,2023-07-16 08:43:31
GP203F,410,252.0mm,20,0,,,252.0,,2023-07-16 08:43:34
GP203F,410,179.3mm,21,0,,,179.3,,2023-07-16 08:43:36
GP203F,410,212.4mm,22,0,,,212.4,,2023-07-16 08:43:39
GP203F,410,151.8mm,23,0,,,151.8,,2023-07-16 08:43:41
GP203F,410,177.1mm,24,0,,,177.1,,2023-07-16 08:43:44
GP203F,410,150.5mm,25,0,,,150.5,,2023-07-16 08:43:47
GP203F,40,232.5mm,1,0,,,232.5,,2023-07-16 08:44:01
GP203F,40,330.2mm,2,0,,,330.2,,2023-07-16 08:44:03
GP203F,40,232.6mm,3,0,,,232.6,,2023-07-16 08:44:06
GP203F,40,219.1mm,4,0,,,219.1,,2023-07-16 08:44:08
GP203F,40,157.4mm,5,0,,,157.4,,2023-07-16 08:44:11
GP203F,40,311.7mm,6,0,,,311.7,,2023-07-16 08:44:13
GP203F,40,237.4mm,7,0,,,237.4,,2023-07-16 08:44:16
GP203F,40,198.0mm,8,0,,,198.0,,2023-07-16 08:44:19
GP203F,40,235.2mm,9,0,,,235.2,,2023-07-16 08:44:22
GP203F,40,237.0mm,10,0,,,237.0,,2023-07-16 08:44:24
GP203F,40,281.1mm,11,0,,,281.1,,2023-07-16 08:44:27
GP203F,40,167.1mm,12,0,,,167.1,,2023-07-16 08:44:30
GP203F,40,159.5mm,13,0,,,159.5,,2023-07-16 08:44:33
GP203F,40,195.3mm,14,0,,,195.3,,2023-07-16 08:44:35
GP203F,40,221.5mm,15,0,,,221.5,,2023-07-16 08:44:38
GP203F,40,241.3mm,16,0,,,241.3,,2023-07-16 08:44:41
GP203F,40,252.4mm,17,0,,,252.4,,2023-07-16 08:44:43
GP203F,40,174.9mm,18,0,,,174.9,,2023-07-16 08:44:46
GP203F,40,216.5mm,19,0,,,216.5,,2023-07-16 08:44:49
GP203F,40,169.1mm,20,0,,,169.1,,2023-07-16 08:44:52
GP203F,40,241.0mm,21,0,,,241.0,,2023-07-16 08:44:54
GP203F,40,189.8mm,22,0,,,189.8,,2023-07-16 08:44:57
GP203F,40,162.9mm,23,0,,,162.9,,2023-07-16 08:45:00
GP203F,40,163.8mm,24,0,,,163.8,,2023-07-16 08:45:02
