Bottom_Temperature,Cables,check validation,Clock_time,Comment,Constant1,Date,Dawn,day_month,Depth,DeviceID,DeviceName,Diff_time,Diff_time_end,Diff_time_end_clock,Diff_time_mid,Diff_time_mid_clock,Diff_time_start,Diff_time_start_clock,Dusk,End_time_clock,Esonar file,Females,Flag,g_ClipboardData,GPA_lat,GPA_lat_end,GPA_lat_mid,GPA_lat_start,GPA_lon,GPA_lon_end,GPA_lon_mid,GPA_lon_start,GPA_N,GPA_N_end,GPA_N_mid,GPA_N_start,GPA_time,GPA_time_end,GPA_time_mid,GPA_time_start,GPA_W,GPA_W_end,GPA_W_mid,GPA_W_start,GPNumber,GPNumber_clean,GPnumberTownum,gStart_Time,id,Latitude,Latitude_end,Latitude_mid,Latitude_start,Longitude,Longitude_end,Longitude_mid,Longitude_start,Males,Mid_time_clock,minilog,Minilog_file,Minilog_file_code,Minilog_file_seq,Minilog_file_seq2,Net_end,Net_start,percent5,Photo_file,Progress,Result,ResultfromGPS,Speed Comment,Start_odii_headline_code,Start_odii_headline_file,Start_odii_Tilt_code,Start_odii_Tilt_file,Start_time_clock,Stop_timer,Sunrise,Sunset,Text,Timestamp,Total,Tow Quality,Trawl Number,Validate,Zone
0.23,100,1,17:10:28,CHALUT DÉCHIRÉ (POCHE ET BELLY),1,23.07.2022,05:16:00,23/7,33,28001,COM8,61828,-2,0,150,151,301,302,21:36:00,17:10:28,GP223FR2.TXT,,00:05:00,,,4749.1648,4749.0792,4748.9931,,06215.425,06215.472,06215.526,,N,N,N,,17:10:30,17:07:58,17:05:27,,W,W,W,GP223FR2,GP223FR2,GP223FR2_13,17:05:26,8C764225-4275-7D4E-A75C-7324F0841EC5,,47.81941333,47.81798667,47.81655167,,-62.25708333,-62.25786667,-62.25876667,,17:07:57,,99,6385,99,0,17:14:29,,100.3333333,,100.3333333,,";4749.1641;N;06215.4256;W;1;11;1.3;1.8;M;;M;;*44
$GPGLL;4749.1641;N;06215.4256;W;201029;A*39
$GPRMC;201029;A;4749.1641;N;06215.4256;W;2.3;19.4;230722;17.8;W*72
$GPVTG;;T;37.3;M;2.3;N;4.3;K*51
$GPZDA;201029;23;07;2022;03;00*47
$GPGGA;201030;4749.1648;N;06215.4253;W;1;11;1.3;3",ACCROCHE ET FORCE ~ 2.2 KTS,C11121,C1112GP223FR2,H1033,H1033GP223FR2,17:05:26,0,05:52:00,21:00:00,$CCGPQ;GGA,,,Bad,13,,Zone12
0.23,100,1,18:50:35,,1,23.07.2022,05:16:00,23/7,35,28001,COM8,67835,0,0,149,149,299,301,21:36:00,18:50:35,GP216F.TXT,,00:05:00,,,4745.4318,4745.3464,4745.2583,,06222.730,06222.701,06222.662,,N,N,N,,18:50:35,18:48:06,18:45:36,,W,W,W,GP216F,GP216F,GP216F_14,18:45:34,22E7150E-0F60-7744-871E-A26235C08231,,47.75719667,47.75577333,47.754305,,-62.37883333,-62.37835,-62.3777,,18:48:06,,100,6385,100,0,18:54:21,,99.66666667,,99.66666667,,"22.7301;W;215034;A*3D
$GPRMC;215034;A;4745.4311;N;06222.7301;W;2.2;341.2;230722;17.8;W*4F
$GPVTG;;T;359.1;M;2.2;N;4.0;K*6A
$GPZDA;215034;23;07;2022;03;00*4E
$GPGGA;215035;4745.4318;N;06222.7304;W;1;09;1.8;4.4;M;;M;;*46
$GPGLL;4745.4318;N;06222.7304;W;215035;A*30
$GPRMC;2150",STABLE ~ 2.1 KTS,C11121,C1112GP216F,H1033,H1033GP216F,18:45:34,0,05:52:00,21:00:00,$CCGPQ;GGA,,,Good,14,,Zone12
0.03,100,1,20:07:05,,1,23.07.2022,05:16:00,23/7,31,28001,COM8,72425,-1,0,150,151,302,302,21:36:00,20:07:05,GP228F.TXT,,00:05:00,,,4743.4338,4743.3464,4743.2607,,06212.632,06212.586,06212.537,,N,N,N,,20:07:06,20:04:35,20:02:03,,W,W,W,GP228F,GP228F,GP228F_15,20:02:03,95ACB42A-E1A3-D549-A502-3725AF10BE48,,47.72389667,47.72244,47.72101167,,-62.21053333,-62.20976667,-62.20895,,20:04:34,,101,6385,101,0,20:10:29,,100.6666667,,100.6666667,28001,"5;4743.4331;N;06212.6326;W;1;07;2.0;6.2;M;;M;;*4B
$GPGLL;4743.4331;N;06212.6326;W;230705;A*3C
$GPRMC;230705;A;4743.4331;N;06212.6326;W;2.2;341.5;230722;17.8;W*49
$GPVTG;;T;359.4;M;2.2;N;4.0;K*6F
$GPZDA;230705;23;07;2022;03;00*4C
$GPGGA;230706;4743.4338;N;06212.6329;W;1;07;2.",STABLE ~ 2.1 KTS,C11121,C1112GP228F,H1033,H1033GP228F,20:02:03,0,05:52:00,21:00:00,$CCGPQ;GGA,,,Good,15,,Zone12
1.74,75,1,05:22:58,,1,24.07.2022,05:18:00,24/7,22,28001,COM8,19378,0,0,150,150,300,301,21:35:00,05:22:58,GP242F.TXT,,00:05:00,,,4742.2630,4742.2960,4742.3198,,06157.822,06157.947,06158.078,,N,N,N,,05:22:58,05:20:28,05:17:58,,W,W,W,GP242F,GP242F,GP242F_1,05:17:57,2A8D20BC-85BC-5944-AAB4-4ECB443D6F37,,47.70438333,47.70493333,47.70533,,-61.9637,-61.96578333,-61.96796667,,05:20:28,,102,6385,102,0,05:25:31,,100,,100,,".2634;N;06157.8228;W;082257;A*31
$GPRMC;082257;A;4742.2634;N;06157.8228;W;2.2;114.8;240722;17.8;W*4C
$GPVTG;;T;132.7;M;2.2;N;4.1;K*62
$GPZDA;082257;24;07;2022;03;00*42
$GPGGA;082258;4742.2630;N;06157.8221;W;1;09;1.5;6.3;M;;M;;*4D
$GPGLL;4742.2630;N;06157.8221;W;082258;A*33
",STABLE ~ 2.1 KTS,C11121,C1112GP242F,H1033,H1033GP242F,05:17:57,0,05:53:00,20:59:00,$CCGPQ;GGA,,,Good,1,,Zone12
2.36,75,1,06:09:20,,1,24.07.2022,05:18:00,24/7,22,28001,COM8,22160,0,0,150,150,298,301,21:35:00,06:09:20,GP253F.TXT,,00:04:59,,,4741.8822,4741.9529,4742.0207,,06156.561,06156.648,06156.739,,N,N,N,,06:09:20,06:06:50,06:04:22,,W,W,W,GP253F,GP253F,GP253F_2,06:04:19,BD067819-10D1-E242-8B51-4C0B9516EBF6,,47.69803667,47.699215,47.700345,,-61.94268333,-61.94413333,-61.94565,,06:06:50,,103,6385,103,0,06:12:02,,99.33333333,,99.33333333,,"27;N;06156.5621;W;090919;A*37
$GPRMC;090919;A;4741.8827;N;06156.5621;W;2.4;134.2;240722;17.8;W*44
$GPVTG;;T;152.0;M;2.4;N;4.5;K*61
$GPZDA;090919;24;07;2022;03;00*40
$GPDTM;W84;;00.0000;N;00.0000;E;;W84*41
$GPGGA;090920;4741.8822;N;06156.5614;W;1;11;1.3;9.3;M;;M;;*40
$GPGLL;",STABLE ~ 2.2 KTS,C11121,C1112GP253F,H1033,H1033GP253F,06:04:19,0,05:53:00,20:59:00,$CCGPQ;GGA,,,Good,2,,Zone12
1.5,50,1,07:11:57,,1,24.07.2022,05:18:00,24/7,20,28001,COM8,25917,0,0,150,150,300,301,21:35:00,07:11:57,GP239F.TXT,,00:04:59,,,4737.8336,4737.8306,4737.8263,,06201.828,06201.964,06202.100,,N,N,N,,07:11:57,07:09:27,07:06:57,,W,W,W,GP239F,GP239F,GP239F_3,07:06:56,D27D9D1D-CE5B-2948-858E-37098E1F3FCC,,47.63056,47.63051,47.63043833,,-62.03046667,-62.03273333,-62.035,,07:09:27,,104,6385,104,0,07:13:47,,100,,100,,"1156;A;4737.8336;N;06201.8295;W;2.3;88.2;240722;17.8;W*72
$GPVTG;;T;106.0;M;2.3;N;4.2;K*60
$GPZDA;101156;24;07;2022;03;00*4A
$GPGGA;101157;4737.8336;N;06201.8286;W;1;10;1.8;13.9;M;;M;;*76
$GPGLL;4737.8336;N;06201.8286;W;101157;A*33
$GPRMC;101157;A;4737.8336;N;06201.8286;W;2.",STABLE ~ 2.1 KTS,C11121,C1112GP239F,H1033,H1033GP239F,07:06:56,0,05:53:00,20:59:00,$CCGPQ;GGA,,,Good,3,,Zone12
0.03,75,1,08:30:09,,1,24.07.2022,05:18:00,24/7,29,28001,COM8,30609,0,0,150,150,299,301,21:35:00,08:30:09,GP224F.TXT,,00:05:00,,,4739.0992,4739.0733,4739.0560,,06212.891,06213.020,06213.151,,N,N,N,,08:30:09,08:27:39,08:25:10,,W,W,W,GP224F,GP224F,GP224F_4,08:25:08,9A84243F-4482-E044-9ECB-11CB9F5373E4,,47.65165333,47.65122167,47.65093333,,-62.21485,-62.217,-62.21918333,,08:27:39,,105,6385,105,0,08:32:41,,99.66666667,,99.66666667,,"8;A*3A
$GPRMC;113008;A;4739.0990;N;06212.8924;W;2.3;69.6;240722;17.8;W*73
$GPVTG;;T;87.4;M;2.3;N;4.2;K*5C
$GPZDA;113008;24;07;2022;03;00*43
$GPGGA;113009;4739.0992;N;06212.8914;W;1;09;1.8;14.6;M;;M;;*7F
$GPGLL;4739.0992;N;06212.8914;W;113009;A*3A
$GPRMC;113009;A;4739.0992;N",STABLE ~ 2.1 KTS,C11121,C1112GP224F,H1033,H1033GP224F,08:25:08,0,05:53:00,20:59:00,$CCGPQ;GGA,,,Good,4,,Zone12
0.03,100,1,09:38:26,,1,24.07.2022,05:18:00,24/7,30,28001,COM8,34706,0,0,149,150,301,301,21:35:00,09:38:26,GP222F.TXT,,00:05:00,,,4733.9086,4733.8285,4733.7454,,06216.061,06216.119,06216.182,,N,N,N,,09:38:26,09:35:57,09:33:25,,W,W,W,GP222F,GP222F,GP222F_5,09:33:25,CAD60C94-0B25-1E46-BCFE-B2039B47A0F5,,47.56514333,47.56380833,47.56242333,,-62.26768333,-62.26865,-62.2697,,09:35:56,,106,6385,106,0,09:41:39,,100.3333333,,100.3333333,,".0621;W;2.2;25.8;240722;17.8;W*7F
$GPVTG;;T;43.6;M;2.2;N;4.1;K*54
$GPZDA;123825;24;07;2022;03;00*47
$GPGGA;123826;4733.9086;N;06216.0617;W;1;08;1.8;8.0;M;;M;;*4C
$GPGLL;4733.9086;N;06216.0617;W;123826;A*33
$GPRMC;123826;A;4733.9086;N;06216.0617;W;2.2;26.0;240722;17.8;W*76
$",STABLE ~ 2.1 KTS,C11121,C1112GP222F,H1033,H1033GP222F,09:33:25,0,05:53:00,20:59:00,$CCGPQ;GGA,,,Good,5,,Zone12
-0.05,100,1,10:41:20,,1,24.07.2022,05:18:00,24/7,30,28001,COM8,38480,-1,0,150,151,299,302,21:35:00,10:41:20,GP213F.TXT,,00:05:00,,,4737.8708,4737.8039,4737.7406,,06223.093,06223.189,06223.284,,N,N,N,,10:41:21,10:38:50,10:36:21,,W,W,W,GP213F,GP213F,GP213F_6,10:36:18,B82B7DC7-4853-B842-8C61-2BEEE8A48448,,47.63118,47.630065,47.62901,,-62.38488333,-62.38648333,-62.38806667,,10:38:49,,107,6385,107,0,10:44:35,,99.66666667,,99.66666667,,"GLL;4737.8703;N;06223.0938;W;134120;A*31
$GPRMC;134120;A;4737.8703;N;06223.0938;W;2.2;43.6;240722;17.8;W*71
$GPVTG;;T;61.4;M;2.2;N;4.1;K*56
$GPZDA;134120;24;07;2022;03;00*4D
$GPDTM;W84;;00.0000;N;00.0000;E;;W84*41
$GPGGA;134121;4737.8708;N;06223.0932;W;1;09;1.3;9.6;M;;M;;*43",STABLE ~ 2.1 KTS,C11121,C1112GP213F,H1033,H1033GP213F,10:36:18,0,05:53:00,20:59:00,$CCGPQ;GGA,,,Good,6,,Zone12
-0.09,125,1,11:36:59,,1,24.07.2022,05:18:00,24/7,41,28001,COM8,41819,0,1,151,151,302,302,21:35:00,11:36:58,GP205F.TXT,,00:05:00,,,4736.0473,4736.0022,4735.9537,,06227.720,06227.840,06227.954,,N,N,N,,11:36:59,11:34:28,11:31:57,,W,W,W,GP205F,GP205F,GP205F_7,11:31:57,D7428288-83C7-D44D-B20A-2E96961C050D,,47.60078833,47.60003667,47.59922833,,-62.462,-62.464,-62.4659,,11:34:28,,108,6385,108,0,11:39:16,,100.3333333,,100.3333333,,"7.7214;W;2.3;62.1;240722;17.8;W*74
$GPVTG;;T;79.9;M;2.3;N;4.2;K*50
$GPZDA;143658;24;07;2022;03;00*45
$GPGGA;143659;4736.0473;N;06227.7205;W;1;11;1.3;5.4;M;;M;;*46
$GPGLL;4736.0473;N;06227.7205;W;143659;A*33
$GPRMC;143659;A;4736.0473;N;06227.7205;W;2.3;62.0;240722;17.8;W*77
",STABLE ~ 2.1 KTS,C11121,C1112GP205F,H1033,H1033GP205F,11:31:57,0,05:53:00,20:59:00,$CCGPQ;GGA,,,Good,7,,Zone12
0.15,100,1,12:47:32,,1,24.07.2022,05:18:00,24/7,33,28001,COM8,46052,1,4,154,154,304,305,21:35:00,12:47:28,GP211F.TXT,,00:05:00,,,4730.4609,4730.3951,4730.3296,,06223.540,06223.638,06223.732,,N,N,N,,12:47:31,12:44:58,12:42:28,,W,W,W,GP211F,GP211F,GP211F_8,12:42:27,30F5BEEE-E181-1D41-8402-2C9E8D993BF5,,47.50768167,47.506585,47.50549333,,-62.39233333,-62.39396667,-62.39553333,,12:44:58,,109,6385,109,0,12:50:38,,100,,100,,"*39
$GPRMC;154730;A;4730.4603;N;06223.5411;W;2.4;43.1;240722;17.7;W*77
$GPVTG;;T;60.8;M;2.4;N;4.4;K*58
$GPZDA;154730;24;07;2022;03;00*4C
$GPDTM;W84;;00.0000;N;00.0000;E;;W84*41
$GPGGA;154731;4730.4609;N;06223.5402;W;1;11;1.5;-5.3;M;;M;;*69
$GPGLL;4730.4609;N;06223.5402;W;15",ACCROCHAGES ~ 2.1 KTS,C11121,C1112GP211F,H1033,H1033GP211F,12:42:27,0,05:53:00,20:59:00,$CCGPQ;GGA,,,Good,8,,Zone12
0.03,125,1,14:05:05,,1,24.07.2022,05:18:00,24/7,39,28001,COM8,50705,0,0,151,151,302,302,21:35:00,14:05:05,GP199F.TXT,,00:05:00,,,4725.9086,4725.8741,4725.8311,,06230.798,06230.927,06231.045,,N,N,N,,14:05:05,14:02:34,14:00:03,,W,W,W,GP199F,GP199F,GP199F_9,14:00:03,453C381B-55DE-274A-B741-286D57FDF266,,47.43181,47.431235,47.43051833,,-62.5133,-62.51545,-62.51741667,,14:02:34,,110,6385,110,0,14:09:30,,100.3333333,,100.3333333,,"725.9084;N;06230.7997;W;170504;A*39
$GPRMC;170504;A;4725.9084;N;06230.7997;W;2.4;69.0;240722;17.7;W*7E
$GPVTG;;T;86.8;M;2.4;N;4.4;K*50
$GPZDA;170504;24;07;2022;03;00*4F
$GPGGA;170505;4725.9086;N;06230.7989;W;1;10;1.3;8.4;M;;M;;*4C
$GPGLL;4725.9086;N;06230.7989;W;170505;A*35
",STABLE ~ 2.2 KTS,C11121,C1112GP199F,H1033,H1033GP199F,14:00:03,0,05:53:00,20:59:00,$CCGPQ;GGA,,,Good,9,,Zone12
0.19,100,1,15:12:59,,1,24.07.2022,05:18:00,24/7,30,28001,COM8,54779,0,0,151,151,301,302,21:35:00,15:12:59,GP219F.TXT,,00:05:00,,,4722.9314,4722.8690,4722.8064,,06221.756,06221.862,06221.964,,N,N,N,,15:12:59,15:10:28,15:07:58,,W,W,W,GP219F,GP219F,GP219F_10,15:07:57,97058B3E-00A3-1A47-B4E1-1C1B60A398FE,,47.38219,47.38115,47.38010667,,-62.3626,-62.36436667,-62.36606667,,15:10:28,,111,6385,111,0,15:16:34,,100.3333333,,100.3333333,,"1.7568;W;181258;A*34
$GPRMC;181258;A;4722.9309;N;06221.7568;W;2.3;50.9;240722;17.7;W*77
$GPVTG;;T;68.7;M;2.3;N;4.3;K*5F
$GPZDA;181258;24;07;2022;03;00*4F
$GPGGA;181259;4722.9314;N;06221.7561;W;1;10;1.5;8.8;M;;M;;*43
$GPGLL;4722.9314;N;06221.7561;W;181259;A*30
$GPRMC;181259;",ACCROCHE ET FORCE ~ 2.2 KTS,C11121,C1112GP219F,H1033,H1033GP219F,15:07:57,0,05:53:00,20:59:00,$CCGPQ;GGA,,,Good,10,,Zone12
0.27,100,1,16:24:58,,1,24.07.2022,05:18:00,24/7,33,28001,COM8,59098,0,1,150,151,301,302,21:35:00,16:24:57,GP212F.TXT,,00:05:00,,,4718.9303,4718.9907,4719.0552,,06226.923,06227.020,06227.122,,N,N,N,,16:24:58,16:22:28,16:19:57,,W,W,W,GP212F,GP212F,GP212F_11,16:19:56,48ADCFC8-E38C-054F-93DC-AD0517B8C35D,,47.315505,47.31651167,47.31758667,,-62.44871667,-62.45033333,-62.45203333,,16:22:27,,112,6385,112,0,16:27:47,,100,,100,,"M;;M;;*73
$GPGLL;4718.9307;N;06226.9237;W;192457;A*3C
$GPRMC;192457;A;4718.9307;N;06226.9237;W;2.2;133.4;240722;17.7;W*47
$GPVTG;;T;151.1;M;2.2;N;4.0;K*60
$GPZDA;192457;24;07;2022;03;00*44
$GPGGA;192458;4718.9303;N;06226.9230;W;1;10;1.8;10.9;M;;M;;*76
$GPGLL;4718.9303;N;062",STABLE ~ 2.1 KTS,C11121,C1112GP212F,H1033,H1033GP212F,16:19:56,0,05:53:00,20:59:00,$CCGPQ;GGA,,,Good,11,,Zone12
0.11,75,1,17:58:26,,1,24.07.2022,05:18:00,24/7,28,28001,COM8,64706,0,0,150,150,300,301,21:35:00,17:58:26,GP221F.TXT,,00:04:59,,,4708.1210,4708.1979,4708.2735,,06217.809,06217.882,06217.962,,N,N,N,,17:58:26,17:55:56,17:53:26,,W,W,W,GP221F,GP221F,GP221F_12,17:53:25,21882348-8873-CD42-ADB5-432C0E67CFBA,,47.13535,47.13663167,47.13789167,,-62.29681667,-62.29803333,-62.29936667,,17:55:56,,113,6385,113,0,18:00:50,,100,,100,,"
$GPZDA;205825;24;07;2022;03;00*40
$GPGGA;205826;4708.1210;N;06217.8098;W;1;11;1.0;9.3;M;;M;;*4C
$GPGLL;4708.1210;N;06217.8098;W;205826;A*31
$GPRMC;205826;A;4708.1210;N;06217.8098;W;2.3;149.4;240722;17.6;W*47
$GPVTG;;T;167.1;M;2.3;N;4.3;K*67
$GPZDA;205826;24;07;2022;03;00*4",ACCROCHE ET FORCE ~ 2.2 KTS,C11121,C1112GP221F,H1033,H1033GP221F,17:53:25,0,05:53:00,20:59:00,$CCGPQ;GGA,,,Good,12,,Zone12
2.51,50,1,18:55:27,,1,24.07.2022,05:18:00,24/7,20,28001,COM8,68127,0,0,151,151,301,302,21:35:00,18:55:27,GP232F.TXT,,00:05:00,,,4708.9718,4709.0618,4709.1534,,06211.483,06211.437,06211.408,,N,N,N,,18:55:27,18:52:56,18:50:26,,W,W,W,GP232F,GP232F,GP232F_13,18:50:25,F8B72BC9-1C32-4B4C-AD4D-39D1A5F4611D,,47.14953,47.15103,47.15255667,,-62.19138333,-62.19061667,-62.19013333,,18:52:56,,114,6385,114,0,18:57:10,,100.3333333,,100.3333333,28001,"0;N;3.7;K*6D
$GPZDA;215526;24;07;2022;03;00*4F
$GPGGA;215527;4708.9718;N;06211.4837;W;1;09;1.5;7.0;M;;M;;*42
$GPGLL;4708.9718;N;06211.4837;W;215527;A*3E
$GPRMC;215527;A;4708.9718;N;06211.4837;W;2.0;201.6;240722;17.6;W*46
$GPVTG;;T;219.3;M;2.0;N;3.7;K*6F
$GPZDA;215527;24;07;",ACCROCHE ET FORCE ~ 2.1 KTS,C11121,C1112GP232F,H1033,H1033GP232F,18:50:25,0,05:53:00,20:59:00,$CCGPQ;GGA,,,Good,13,,Zone12
1.27,75,1,14:29:30,,1,29.07.2022,05:24:00,29/7,27,28001,COM8,52170,1,2,151,152,302,303,21:28:00,14:29:28,GP265F.TXT,,00:05:00,,,4634.1694,4634.0778,4633.9897,,06202.631,06202.626,06202.593,,N,N,N,,14:29:29,14:26:59,14:24:28,,W,W,W,GP265F,GP265F,GP265F_1,14:24:27,8864B51E-2A33-AD49-A0E5-66A72E032543,,46.56949,46.56796333,46.566495,,-62.04385,-62.04376667,-62.04321667,,14:26:58,,115,6385,115,0,14:32:07,,100,,100,,"$GPGGA;172929;4634.1694;N;06202.6311;W;1;11;1.3;9.3;M;;M;;*4C
$GPGLL",STABLE ~ 2.2 KTS,C11121,C1112GP265F,H1033,H1033GP265F,14:24:27,0,05:59:00,20:53:00,$CCGPQ;GGA,,,Good,1,,Zone12
0.91,75,1,15:58:31,CHALUT DÉCHIRÉ (POCHE ET BELLY),1,29.07.2022,05:24:00,29/7,26,28001,COM8,57511,0,1,152,152,302,303,21:28:00,15:58:30,GP234F.TXT,,00:05:00,,,4635.8690,4635.7782,4635.6876,,06213.789,06213.773,06213.747,,N,N,N,,15:58:31,15:55:59,15:53:29,,W,W,W,GP234F,GP234F,GP234F_2,15:53:28,BFBD685F-9A81-1046-822C-29E17565C283,,46.59781667,46.59630333,46.59479333,,-62.22981667,-62.22955,-62.22911667,,15:55:59,,116,6385,116,0,16:01:13,,100,,100,,$GPGGA;185831;4635.8690;N;06213.7894;W;1;10;1.8;1,ACCROCHE ET FORCE ~ 2.2 KTS,C11121,C1112GP234F,H1033,H1033GP234F,15:53:28,0,05:59:00,20:53:00,$CCGPQ;GGA,,,Bad,2,,Zone12
0.87,75,1,17:03:51,,1,29.07.2022,05:24:00,29/7,27,28001,COM8,61431,0,1,147,150,299,302,21:28:00,17:03:50,GP234FR1.TXT,,00:05:00,,,4636.1837,4636.1018,4636.0112,,06212.856,06212.908,06212.939,,N,N,N,,17:03:51,17:01:24,16:58:52,,W,W,W,GP234FR1,GP234FR1,GP234FR1_3,16:58:49,A4470602-FCED-5B48-BB86-476CEF2756E3,,46.60306167,46.60169667,46.60018667,,-62.21426667,-62.21513333,-62.21565,,17:01:21,,117,6385,117,0,17:06:31,,99.33333333,,99.33333333,,"$GPGGA;200351;4636.1837;N;06212.8563;W;1;10;1.5;12.5;M;;M;;*7D
$GPGLL;4636.1837;N;06212.8563;W;200351;",ACCROCHE ET FORCE ~ 2.2 KTS,C11121,C1112GP234FR1,H1033,H1033GP234FR1,16:58:49,0,05:59:00,20:53:00,$CCGPQ;GGA,,,Good,3,,Zone12
-0.05,125,1,18:09:38,CHALUT DÉCHIRÉ (POCHE),1,29.07.2022,05:24:00,29/7,38,28001,COM8,65378,0,0,149,149,300,301,21:28:00,18:09:38,GP226F.TXT,,00:05:00,,,4642.3584,4642.3017,4642.2344,,06212.083,06212.180,06212.262,,N,N,N,,18:09:38,18:07:09,18:04:38,,W,W,W,GP226F,GP226F,GP226F_4,18:04:37,78D8672E-82C3-6348-936A-9F83F70FBC00,,46.70597333,46.70502833,46.70390667,,-62.20138333,-62.203,-62.20436667,,18:07:09,,118,6385,118,0,18:14:14,,100,,100,,"$GPGGA;210938;4642.3584;N;06212.0838;W;1;09;1.5;8.8;M;;M;;*48
$GPGLL;4642.3584;N;06212.0838;W;210938;A*",ACCROCHE ET FORCE ~ 2.2 KTS,C11121,C1112GP226F,H1033,H1033GP226F,18:04:37,0,05:59:00,20:53:00,$CCGPQ;GGA,,,Bad,4,,Zone12
-0.01,100,1,19:15:34,CHALUT DÉCHIRÉ (POCHE ET BELLY),1,29.07.2022,05:24:00,29/7,34,28001,COM8,69334,0,1,150,150,301,302,21:28:00,19:15:33,GP226FR1.TXT,,00:05:00,,,4643.5614,4643.5045,4643.4359,,06212.596,06212.700,06212.784,,N,N,N,,19:15:34,19:13:04,19:10:33,,W,W,W,GP226FR1,GP226FR1,GP226FR1_5,19:10:32,EC5492B6-4E3B-8949-AA7D-8ADC7DC08EED,,46.72602333,46.725075,46.72393167,,-62.20993333,-62.21166667,-62.21306667,,19:13:04,,119,6385,119,0,19:20:52,,100,,100,,"$GPGGA;221534;4643.5614;N;06212.5967;W;1;09;1.3;13.1;M;;M;;*7C
$GPGLL;4643.5614;N;06212",ACCROCHE ET FORCE ~ 2.2 KTS,C11121,C1112GP226FR1,H1033,H1033GP226FR1,19:10:32,0,05:59:00,20:53:00,$CCGPQ;GGA,,,Bad,5,,Zone12
-0.01,125,1,20:41:34,,1,29.07.2022,05:24:00,29/7,41,28001,COM8,74494,1,1,150,151,300,302,21:28:00,20:41:33,GP226FR2.TXT,,00:05:00,,,4642.6771,4642.6362,4642.5935,,06210.884,06211.003,06211.124,,N,N,N,,20:41:33,20:39:04,20:36:34,,W,W,W,GP226FR2,GP226FR2,GP226FR2_6,20:36:32,8EE8BAF2-860C-1048-9DE5-E683F158A838,,46.711285,46.71060333,46.70989167,,-62.1814,-62.18338333,-62.1854,,20:39:03,,120,6385,120,0,20:45:19,,99.66666667,,99.66666667,28001,"$GPGGA;234133;4642.6771;N;06210.8840;W;1;09;1.5;13.3;M;;M;;*74
",ACCROCHE ET FORCE ~ 2.2 KTS,C11121,C1112GP226FR2,H1033,H1033GP226FR2,20:36:32,0,05:59:00,20:53:00,$CCGPQ;GGA,,,Good,6,,Zone12
-0.09,100,1,05:35:47,,1,30.07.2022,05:26:00,30/7,37,28001,COM8,20147,1,1,152,152,302,303,21:27:00,05:35:46,GP233F.TXT,,00:05:00,,,4648.6209,4648.5820,4648.5328,,06212.567,06212.674,06212.779,,N,N,N,,05:35:46,05:33:15,05:30:45,,W,W,W,GP233F,GP233F,GP233F_1,05:30:44,006275E3-DCB7-F149-8ED4-E4031395D2E3,,46.81034833,46.8097,46.80888,,-62.20945,-62.21233,-62.21298333,,05:33:15,,121,6385,121,0,05:39:22,,100,,100,,"$GPGGA;083546;4648.6209;N;06212.5679;W;1;10;1.3;9.1;M;;M;;*40
$GPGLL;4648.6209;N;06212.",STABLE ~ 2.1 KTS,C11121,C1112GP233F,H1033,H1033GP233F,05:30:44,0,06:00:00,20:52:00,$CCGPQ;GGA,,,Good,1,,Zone12
0.15,100,1,06:48:59,,1,30.07.2022,05:26:00,30/7,36,28001,COM8,24539,0,0,151,151,300,302,21:27:00,06:48:59,GP220F.TXT,,00:05:00,,,4643.9219,4643.9024,4643.8789,,06217.730,06217.854,06217.983,,N,N,N,,06:48:59,06:46:28,06:43:59,,W,W,W,GP220F,GP220F,GP220F_2,06:43:57,00875DAC-3C89-5E40-BF66-8E1831AED9F6,,46.73203167,46.73170667,46.731315,,-62.2955,-62.29756667,-62.29971667,,06:46:28,,122,6385,122,0,06:52:23,,100,,100,,"ZDA;094858;30;07;2022;03;00*45
$GPGGA;094859;4643.9219;N;06217.7307;W;1;09;1.8;7.8;M;;M;;*4F
$GPGLL;4643.9219;N;06217.7307;W;094859;A*36
$GPRMC;094859;A;4643.9219;",STABLE ~ 2.1 KTS,C11121,C1112GP220F,H1033,H1033GP220F,06:43:57,0,06:00:00,20:52:00,$CCGPQ;GGA,,,Good,2,,Zone12
0.48,100,1,08:13:50,,1,30.07.2022,05:26:00,30/7,31,28001,COM8,29630,0,0,148,149,300,301,21:27:00,08:13:50,GP214F.TXT,,00:05:00,,,4638.3048,4638.2855,4638.2609,,06222.288,06222.412,06222.538,,N,N,N,,08:13:50,08:11:22,08:08:50,,W,W,W,GP214F,GP214F,GP214F_3,08:08:49,30BF185A-B8A7-214D-9A65-12D67CB3D9C5,,46.63841333,46.63809167,46.63768167,,-62.37146667,-62.37353333,-62.37563333,,08:11:21,,123,6385,123,0,08:17:23,,100,,100,,";06222.2889;W;2.2;76.6;300722;17.5;W*7F
$GPVTG;;T;94.2;M;2.2;N;4.0;K*5B
$GPZDA;111349;30;07;2022;03;00*42
$GPGGA;111350;4638.3048;N;06222.2880;W;1;09;1.8;17.2;M;;M;;*7D
$GPGLL;4638.3048;N;06222.2880;W;111350;A*3F
$GPRMC;111350;A;4638.3048;N;06222.2880;W;2.2;76.8;300722;17.5;",STABLE ~ 2.1 KTS,C11121,C1112GP214F,H1033,H1033GP214F,08:08:49,0,06:00:00,20:52:00,$CCGPQ;GGA,,,Good,3,,Zone12
