 04092009 12    3 0040001 1 91.72***** 20.79* 4 ** **00000000 ********** LL 04736722 06342404  40 * 68 ****       J CHIASSON / S ALBERT ***** *                
 04092009 12    3 0040002 1118.22***** 31.00* 4 ** **00000000 *******11* LL 04736722 06342404  40 * 80 ****       J CHIASSON / S ALBERT ***** *                
 04092009 12    3 0040003 1 97.95***** 24.40* 5 ** **00000000 *1*******1 LL 04736722 06342404  40 * 73 ****       J CHIASSON / S ALBERT ***** *                
 04092009 12    3 0040004 1 96.14***** 22.26* 5 ** **00000000 ****1***31 LL 04736722 06342404  40 * 63 ****       J CHIASSON / S ALBERT ***** *                
 04092009 12    3 0040005 1 74.55***** 15.68* 5 ** **00000000 *****1**** LL 04736722 06342404  40 * 43 ****       J CHIASSON / S ALBERT ***** *                
 04092009 12    3 0040006 1 68.47***** 14.56* 3M** **00000000 *****2**1* LL 04736722 06342404  40 * 62 ****       J CHIASSON / S ALBERT ***** *                
 04092009 12    3 0040007 1 66.25***** 14.04* 1 ** **00000000 ********** LL 04736722 06342404  40 * 64 ****       J CHIASSON / S ALBERT ***** *                
 04092009 12    3 0040008 1 66.94***** 13.10* 1 ** **00000000 ********** LL 04736722 06342404  40 * 66 ****       J CHIASSON / S ALBERT ***** *                
 04092009 12    3 0040009 1 64.50***** 13.13* 1 ** **00000000 ********** LL 04736722 06342404  40 * 68 ****       J CHIASSON / S ALBERT ***** *                
 04092009 12    3 0040010 1 60.58***** 11.49* 1 ** **00000000 ********** LL 04736722 06342404  40 * 64 ****       J CHIASSON / S ALBERT ***** *                
 04092009 12    3 0040011 1 60.26***** 11.67* 1 ** **00000000 ********** LL 04736722 06342404  40 * 63 ****       J CHIASSON / S ALBERT ***** *                
 04092009 12    3 0040012 1 52.89*****  8.66* 1 ** **00000000 ********** LL 04736722 06342404  40 **** ****       J CHIASSON / S ALBERT ***** *                
 04092009 12    3 0040013 1 66.26***** 11.02* 1 ** **00000000 ********** LL 04736722 06342404  40 * 52 ****       J CHIASSON / S ALBERT ***** *                
 04092009 12    3 0040014 1 50.45*****  8.10* 1 ** **00000000 ********** LL 04736722 06342404  40 **** ****       J CHIASSON / S ALBERT ***** *                
 04092009 12    3 0040015 1 69.00***** 14.66* 1 ** **00000000 ********** LL 04736722 06342404  40 * 62 ****       J CHIASSON / S ALBERT ***** *                
 04092009 12    3 0040016 1 61.91***** 11.70* 1 ** **00000000 ********** LL 04736722 06342404  40 * 62 ****       J CHIASSON / S ALBERT ***** *                
 04092009 12    3 0040017 1 51.28*****  8.14* 1 ** **00000000 ********** LL 04736722 06342404  40 **** ****       J CHIASSON / S ALBERT ***** *                
 04092009 12    3 0040018 1 52.64*****  8.23* 1 ** **00000000 ********** LL 04736722 06342404  40 **** ****       J CHIASSON / S ALBERT ***** *                
 04092009 12    3 0040019 1 53.32*****  8.27* 1 ** **00000000 ********** LL 04736722 06342404  40 **** ****       J CHIASSON / S ALBERT ***** *                
 04092009 12    3 0040020 1 51.14*****  8.24* 1 ** **00000000 ********** LL 04736722 06342404  40 **** ****       J CHIASSON / S ALBERT ***** *                
 04092009 12    3 0040021 1 47.72*****  7.36* 1 ** **00000000 *****22*** LL 04736722 06342404  40 **** ****       J CHIASSON / S ALBERT ***** *                
 04092009 12    3 0040022 1 49.14*****  7.74* 1 ** **00000000 ********** LL 04736722 06342404  40 **** ****       J CHIASSON / S ALBERT ***** *                
 04092009 12    3 0040023 1 50.45*****  7.99* 1 ** **00000000 ********** LL 04736722 06342404  40 **** ****       J CHIASSON / S ALBERT ***** *                
 04092009 12    3 0040024 1 49.62*****  7.30* 1 ** **00000000 ********** LL 04736722 06342404  40 **** ****       J CHIASSON / S ALBERT ***** *                
 04092009 12    3 0040025 1 40.84*****  6.23* 1 ** **00000000 ********** LL 04736722 06342404  40 **** ****       J CHIASSON / S ALBERT ***** *                
 04092009 12    3 0040026 1 50.56*****  8.08* 1 ** **00000000 ********** LL 04736722 06342404  40 **** ****       J CHIASSON / S ALBERT ***** *                
 04092009 12    3 0040027 1 48.32*****  7.45* 1 ** **00000000 ********** LL 04736722 06342404  40 **** ****       J CHIASSON / S ALBERT ***** *                
 04092009 12    3 0040028 1 48.56*****  8.80* 1 ** **00000000 ********** LL 04736722 06342404  40 **** ****       J CHIASSON / S ALBERT ***** *                
